time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:59:35:714,0.034,-0.054,-1.058,-1.16,3.845,1.831,1.35,-22.69,23.19,6.384,3.2,0.022
2026-5-17 20:59:35:734,0.028,-0.021,-0.777,-0.854,1.465,2.502,1.36,-22.46,23.14,6.384,2.6,0.02
2026-5-17 20:59:35:754,0.03,-0.02,-0.826,1.343,-1.953,2.197,1.38,-22.17,23.1,6.392,3.4,0.842
2026-5-17 20:59:35:774,0.021,-0.061,-0.825,5.92,-5.737,3.174,1.48,-21.81,23.05,6.26,-147.4,3.512
2026-5-17 20:59:35:794,0.021,0.0,-0.843,0.854,-9.094,3.967,1.57,-21.39,22.99,7.048,12.5,1.078
2026-5-17 20:59:35:814,0.015,-0.017,-0.826,-6.348,-13.977,4.456,1.49,-20.88,22.91,6.168,597.5,2.904
2026-5-17 20:59:35:834,0.025,-0.042,-0.861,-1.282,-19.714,4.639,1.43,-20.28,22.85,6.304,214.1,1.14
2026-5-17 20:59:35:854,0.026,-0.037,-0.948,5.859,-24.17,5.31,1.53,-19.58,22.77,6.388,4.9,0.134
2026-5-17 20:59:35:874,0.029,0.012,-0.943,-0.793,-27.466,6.348,1.59,-18.81,22.68,6.38,9.6,0.036
2026-5-17 20:59:35:894,0.031,-0.026,-0.96,-8.301,-30.396,6.287,1.49,-17.98,22.59,6.388,7.6,0.04
2026-5-17 20:59:35:914,0.035,-0.051,-0.979,-3.235,-32.349,6.531,1.38,-17.13,22.49,6.388,6.1,0.088
2026-5-17 20:59:35:934,0.031,-0.033,-0.978,2.197,-34.119,7.446,1.41,-16.25,22.39,6.388,16.0,0.042
2026-5-17 20:59:35:954,0.028,-0.002,-1.012,-2.808,-36.499,8.179,1.43,-15.34,22.26,6.384,6.5,0.04
2026-5-17 20:59:35:974,0.028,-0.036,-1.02,-6.775,-40.344,8.179,1.33,-14.37,22.14,6.384,21.7,0.042
2026-5-17 20:59:35:994,0.03,-0.041,-1.021,-2.991,-43.762,8.423,1.26,-13.35,22.02,6.384,21.1,0.042
2026-5-17 20:59:36:14,0.028,-0.023,-1.055,-2.747,-47.974,9.521,1.23,-12.26,21.89,6.388,7.2,0.042
2026-5-17 20:59:36:34,0.028,-0.024,-1.06,-5.92,-52.307,9.521,1.16,-11.09,21.75,6.388,7.3,0.042
2026-5-17 20:59:36:54,0.038,-0.034,-1.074,-5.554,-54.504,9.399,1.06,-9.88,21.62,6.384,7.5,0.05
2026-5-17 20:59:36:74,0.04,-0.027,-1.084,-5.615,-55.42,10.01,0.96,-8.65,21.47,6.384,7.4,0.056
2026-5-17 20:59:36:94,0.039,-0.031,-1.099,-5.92,-56.885,10.254,0.86,-7.42,21.32,6.384,7.3,0.046
2026-5-17 20:59:36:114,0.041,-0.028,-1.115,-5.127,-57.434,10.254,0.77,-6.19,21.16,6.384,7.4,0.05
2026-5-17 20:59:36:134,0.038,-0.021,-1.119,-7.019,-57.495,10.254,0.66,-4.95,21.01,6.384,6.8,0.046
2026-5-17 20:59:36:154,0.031,-0.032,-1.135,-8.728,-59.875,10.986,0.51,-3.72,20.84,6.384,7.4,0.042
2026-5-17 20:59:36:174,0.036,-0.04,-1.147,-6.775,-63.66,10.559,0.36,-2.42,20.67,6.384,8.4,0.05
2026-5-17 20:59:36:194,0.04,-0.02,-1.15,-6.531,-65.186,10.376,0.25,-1.1,20.51,6.384,7.7,0.05
2026-5-17 20:59:36:214,0.038,-0.024,-1.154,-10.254,-66.162,11.108,0.08,0.23,20.33,6.388,7.5,0.05
2026-5-17 20:59:36:234,0.042,-0.038,-1.165,-9.644,-67.688,10.681,-0.13,1.57,20.15,6.132,5.8,4.814
2026-5-17 20:59:36:254,0.048,-0.019,-1.117,-7.08,-66.711,10.62,-0.27,2.89,19.97,6.3,3.5,1.536
2026-5-17 20:59:36:274,0.039,-0.062,-1.094,-5.676,-65.186,10.742,-0.43,4.17,19.8,6.108,778.6,5.462
2026-5-17 20:59:36:294,0.049,-0.004,-1.186,-5.188,-65.063,10.62,-0.51,5.42,19.61,6.072,627.6,4.24
2026-5-17 20:59:36:314,0.042,-0.034,-1.026,-12.939,-62.866,10.132,-0.71,6.62,19.43,6.2,342.9,1.75
2026-5-17 20:59:36:334,0.03,-0.045,-1.04,-16.846,-62.073,10.01,-1.05,7.78,19.25,6.384,2.7,0.016
2026-5-17 20:59:36:354,0.036,-0.093,-1.036,-8.789,-64.819,10.254,-1.31,8.95,19.06,6.388,2.8,0.02
2026-5-17 20:59:36:374,0.053,0.032,-1.036,-4.944,-66.101,9.827,-1.43,10.16,18.86,6.332,105.5,0.502
2026-5-17 20:59:36:394,0.033,-0.029,-1.064,-8.545,-64.514,9.46,-1.58,11.33,18.68,7.948,8.3,1.632
2026-5-17 20:59:36:414,0.07,-0.089,-1.018,-9.888,-62.683,9.338,-1.83,12.45,18.5,6.108,1177.0,0.21
2026-5-17 20:59:36:434,0.05,0.072,-1.538,-12.878,-58.838,9.033,-2.09,13.5,18.3,6.384,5.2,0.026
2026-5-17 20:59:36:454,0.055,0.025,-1.464,-14.526,-52.917,8.24,-2.39,14.44,18.12,6.384,31.5,0.056
2026-5-17 20:59:36:474,0.038,-0.043,-1.067,-7.874,-51.392,8.484,-2.6,15.28,17.95,6.304,37.5,1.246
2026-5-17 20:59:36:494,0.037,-0.055,-1.003,-6.226,-52.979,8.24,-2.75,16.14,17.76,6.384,14.3,0.068
2026-5-17 20:59:36:514,0.05,-0.032,-1.336,-5.737,-52.551,7.874,-2.89,16.99,17.58,6.376,63.3,0.164
2026-5-17 20:59:36:534,0.039,-0.001,-0.961,-11.841,-50.659,7.385,-3.07,17.8,17.41,6.388,6.2,0.056
2026-5-17 20:59:36:554,0.037,-0.043,-0.984,-14.771,-50.415,7.263,-3.39,18.59,17.24,6.384,5.9,0.04
2026-5-17 20:59:36:574,0.053,-0.066,-1.154,-3.723,-48.157,6.836,-3.57,19.34,17.08,6.384,16.7,0.046
2026-5-17 20:59:36:594,0.054,-0.003,-0.942,-2.197,-41.443,6.47,-3.59,19.98,16.92,6.384,20.2,0.114
2026-5-17 20:59:36:614,0.046,-0.008,-1.032,-11.597,-35.095,6.042,-3.76,20.47,16.78,6.376,36.1,0.24
2026-5-17 20:59:36:634,0.045,-0.05,-1.021,-10.193,-32.471,5.92,-4.0,20.89,16.64,6.376,38.3,0.23
2026-5-17 20:59:36:654,0.043,-0.038,-0.921,-3.418,-29.419,5.493,-4.11,21.24,16.51,6.376,40.1,0.258
2026-5-17 20:59:36:674,0.042,-0.018,-1.019,-3.601,-26.184,4.7,-4.15,21.52,16.4,6.372,38.6,0.232
2026-5-17 20:59:36:694,0.033,-0.017,-0.949,-6.409,-26.489,4.456,-4.25,21.77,16.3,5.652,1553.7,4.662
2026-5-17 20:59:36:714,0.042,-0.046,-1.03,-6.714,-25.94,4.089,-4.38,22.03,16.2,6.316,149.7,0.948
2026-5-17 20:59:36:734,0.045,0.0,-1.437,-2.258,-20.203,3.418,-4.44,22.22,16.12,5.916,1124.7,6.77
2026-5-17 20:59:36:754,0.034,0.034,-0.973,-4.517,-15.076,2.869,-4.45,22.29,16.06,6.112,694.0,4.046
2026-5-17 20:59:36:774,0.063,0.039,-0.891,-12.695,-12.573,2.319,-4.61,22.29,16.01,6.116,661.8,4.702
2026-5-17 20:59:36:794,0.049,-0.077,-1.111,-8.972,-8.301,2.197,-4.81,22.22,15.96,6.18,521.6,3.64
2026-5-17 20:59:36:814,0.041,-0.029,-0.925,2.563,-1.709,1.587,-4.81,22.03,15.95,6.212,502.6,3.114
2026-5-17 20:59:36:834,0.033,-0.024,-0.788,12.146,0.0,0.549,-4.56,21.77,15.95,6.38,30.2,0.02
2026-5-17 20:59:36:854,0.033,0.017,-0.812,8.606,0.244,0.488,-4.28,21.51,15.95,6.388,2.7,0.02
2026-5-17 20:59:36:874,0.055,-0.026,-0.862,-0.549,3.357,0.0,-4.19,21.22,15.97,6.344,43.2,0.066
2026-5-17 20:59:36:894,0.041,-0.031,-0.883,0.0,10.071,-0.488,-4.16,20.81,16.0,7.06,674.5,0.522
2026-5-17 20:59:36:914,0.034,-0.051,-0.822,8.301,12.695,-1.099,-4.0,20.33,16.05,6.308,180.2,4.106
2026-5-17 20:59:36:934,0.04,-0.015,-0.874,10.01,14.099,-1.465,-3.74,19.82,16.11,6.384,26.3,0.6
2026-5-17 20:59:36:954,0.055,-0.006,-0.954,2.625,20.996,-1.892,-3.55,19.22,16.17,6.368,10.5,0.482
2026-5-17 20:59:36:974,0.047,-0.037,-0.957,-0.122,28.564,-2.747,-3.49,18.47,16.25,6.364,27.4,0.14
2026-5-17 20:59:36:994,0.031,-0.051,-0.938,5.92,30.457,-3.479,-3.36,17.64,16.35,6.368,7.0,0.304
2026-5-17 20:59:37:14,0.04,-0.03,-0.975,11.047,30.334,-3.662,-3.09,16.84,16.46,6.388,14.6,0.04
2026-5-17 20:59:37:34,0.045,-0.009,-0.99,6.348,34.973,-4.333,-2.86,15.98,16.57,6.384,6.4,0.036
2026-5-17 20:59:37:54,0.036,-0.034,-1.001,3.967,37.476,-5.066,-2.71,15.05,16.69,6.38,20.4,0.04
2026-5-17 20:59:37:74,0.034,-0.044,-1.02,7.996,36.499,-5.554,-2.53,14.14,16.82,6.388,5.7,0.04
2026-5-17 20:59:37:94,0.055,-0.03,-1.024,11.169,39.978,-5.676,-2.27,13.22,16.95,6.388,5.9,0.036
2026-5-17 20:59:37:114,0.048,-0.02,-1.045,8.85,46.326,-6.592,-2.02,12.18,17.09,6.384,6.5,0.04
2026-5-17 20:59:37:134,0.039,-0.03,-1.059,6.47,49.072,-7.202,-1.83,11.07,17.24,6.384,6.8,0.042
2026-5-17 20:59:37:154,0.045,-0.043,-1.065,9.399,50.659,-7.141,-1.62,9.95,17.4,6.388,6.7,0.042
2026-5-17 20:59:37:174,0.046,-0.031,-1.081,12.512,55.664,-7.69,-1.36,8.76,17.55,6.388,6.9,0.042
2026-5-17 20:59:37:194,0.034,-0.018,-1.096,10.498,56.946,-8.606,-1.09,7.51,17.7,6.388,6.9,0.046
2026-5-17 20:59:37:214,0.039,-0.029,-1.106,7.202,55.176,-8.667,-0.9,6.32,17.86,6.388,6.2,0.042
2026-5-17 20:59:37:234,0.043,-0.047,-1.115,10.071,57.068,-8.667,-0.71,5.13,18.02,6.384,6.0,0.04
2026-5-17 20:59:37:254,0.041,-0.031,-1.126,13.794,58.594,-9.521,-0.44,3.91,18.19,6.388,6.3,0.04
2026-5-17 20:59:37:274,0.04,-0.014,-1.139,9.583,58.716,-9.949,-0.2,2.69,18.35,6.384,6.7,0.042
2026-5-17 20:59:37:294,0.051,-0.038,-1.142,7.202,61.646,-9.583,-0.05,1.46,18.52,6.384,6.3,0.042
2026-5-17 20:59:37:314,0.048,-0.047,-1.151,12.268,65.43,-10.254,0.14,0.16,18.68,6.384,6.7,0.046
2026-5-17 20:59:37:334,0.035,-0.015,-1.158,12.756,65.43,-10.864,0.4,-1.16,18.85,6.164,767.7,4.312
2026-5-17 20:59:37:354,0.043,-0.018,-1.15,7.568,65.247,-10.315,0.57,-2.44,19.01,6.38,394.3,0.046
2026-5-17 20:59:37:374,0.035,-0.042,-1.027,5.371,66.406,-10.681,0.65,-3.74,19.17,6.008,859.2,5.272
2026-5-17 20:59:37:394,0.021,-0.032,-1.181,18.738,63.843,-10.925,0.9,-4.99,19.34,6.076,834.8,5.532
2026-5-17 20:59:37:414,0.035,0.041,-1.086,12.695,61.584,-10.864,1.19,-6.17,19.5,6.208,603.5,2.386
2026-5-17 20:59:37:434,0.037,-0.002,-1.016,-1.953,63.538,-10.62,1.2,-7.34,19.65,6.376,2.8,0.014
2026-5-17 20:59:37:454,0.018,-0.056,-1.127,2.38,63.477,-11.108,1.15,-8.53,19.81,6.384,2.5,0.016
2026-5-17 20:59:37:474,0.027,-0.021,-1.083,13.977,61.951,-11.108,1.32,-9.68,19.98,6.388,3.0,0.03
2026-5-17 20:59:37:494,0.038,-0.014,-1.084,13.794,61.768,-10.498,1.55,-10.79,20.14,6.36,130.3,0.164
2026-5-17 20:59:37:514,0.034,0.014,-1.099,6.287,62.805,-10.62,1.68,-11.91,20.29,6.164,1266.1,0.498
2026-5-17 20:59:37:534,0.017,-0.083,-1.273,2.014,60.425,-11.292,1.7,-13.0,20.45,6.0,719.7,2.946
2026-5-17 20:59:37:554,0.054,-0.028,-1.449,5.188,55.42,-10.376,1.69,-13.99,20.61,6.9,10.2,0.148
2026-5-17 20:59:37:574,0.032,-0.062,-1.113,12.878,52.002,-10.193,1.82,-14.88,20.76,6.256,347.4,1.944
2026-5-17 20:59:37:594,0.031,-0.038,-0.984,9.216,49.683,-10.437,1.98,-15.71,20.92,6.376,34.2,0.272
2026-5-17 20:59:37:614,0.044,-0.007,-1.213,0.732,49.316,-10.193,1.99,-16.51,21.08,6.384,15.3,0.098
2026-5-17 20:59:37:634,0.038,-0.049,-1.137,3.418,49.194,-9.277,1.94,-17.3,21.22,6.384,16.3,0.082
2026-5-17 20:59:37:654,0.025,-0.029,-0.894,6.348,47.852,-9.521,1.99,-18.06,21.36,6.384,5.5,0.04
2026-5-17 20:59:37:674,0.033,-0.03,-1.127,5.92,45.776,-9.338,2.03,-18.78,21.51,6.368,5.0,0.292
2026-5-17 20:59:37:694,0.029,-0.02,-1.013,4.7,42.847,-8.423,2.07,-19.43,21.65,6.384,14.3,0.386
2026-5-17 20:59:37:714,0.025,-0.027,-0.96,1.343,38.879,-8.362,2.05,-20.01,21.78,6.38,18.9,0.124
2026-5-17 20:59:37:734,0.027,-0.039,-1.071,3.235,33.508,-8.179,2.02,-20.48,21.92,6.38,19.4,0.124
2026-5-17 20:59:37:754,0.027,-0.023,-0.928,3.967,29.785,-7.385,2.02,-20.85,22.06,6.376,19.5,0.122
2026-5-17 20:59:37:774,0.028,-0.026,-0.989,1.831,26.733,-6.714,2.0,-21.16,22.18,5.668,2072.9,11.216
2026-5-17 20:59:37:794,0.027,-0.031,-0.991,2.38,24.475,-6.592,1.97,-21.41,22.3,6.372,13.5,4.558
2026-5-17 20:59:37:814,0.041,0.002,-1.382,1.587,22.949,-6.592,1.93,-21.62,22.42,6.04,1180.1,7.166
2026-5-17 20:59:37:834,0.026,-0.017,-1.014,-0.732,20.264,-5.249,1.9,-21.79,22.53,6.008,1168.0,7.146
2026-5-17 20:59:37:854,0.013,-0.099,-0.792,-3.357,16.418,-4.822,1.79,-21.88,22.62,6.2,429.4,4.444
2026-5-17 20:59:37:874,0.036,-0.035,-1.123,-4.944,13.916,-4.944,1.62,-21.91,22.73,6.34,27.5,3.038
2026-5-17 20:59:37:894,0.028,-0.037,-1.025,-1.038,10.132,-4.211,1.52,-21.88,22.82,6.38,14.1,0.078
2026-5-17 20:59:37:914,0.016,-0.025,-0.741,2.258,5.066,-3.113,1.49,-21.76,22.9,6.384,541.1,0.02
2026-5-17 20:59:37:934,0.028,-0.021,-0.808,4.639,0.732,-3.235,1.53,-21.54,22.97,6.384,3.6,3.356
2026-5-17 20:59:37:954,0.023,-0.028,-0.886,3.174,-1.831,-2.747,1.57,-21.26,23.04,7.852,6.2,0.086
2026-5-17 20:59:37:974,0.026,0.005,-0.856,-3.967,-4.456,-2.075,1.51,-20.93,23.1,6.156,-144.5,2.298
2026-5-17 20:59:37:994,0.021,-0.042,-0.808,-2.625,-9.827,-1.526,1.38,-20.53,23.16,6.568,70.3,2.936
2026-5-17 20:59:38:14,0.029,-0.036,-0.884,5.615,-13.977,-1.16,1.4,-20.03,23.2,6.372,4.3,0.174
2026-5-17 20:59:38:34,0.032,-0.008,-0.934,4.395,-15.991,-0.61,1.49,-19.48,23.24,6.372,9.2,0.452
2026-5-17 20:59:38:54,0.026,-0.006,-0.93,-5.676,-18.433,0.122,1.42,-18.9,23.27,6.388,11.2,0.176
2026-5-17 20:59:38:74,0.023,-0.047,-0.932,-6.348,-23.804,0.549,1.26,-18.23,23.3,6.388,330.2,0.046
2026-5-17 20:59:38:94,0.031,-0.044,-0.976,2.136,-26.794,0.977,1.22,-17.5,23.31,6.388,3.8,0.03
2026-5-17 20:59:38:114,0.028,-0.015,-0.975,0.916,-28.625,1.648,1.25,-16.73,23.32,6.388,5.6,0.03
2026-5-17 20:59:38:134,0.023,-0.019,-0.984,-3.845,-32.471,2.441,1.2,-15.91,23.31,6.388,4.9,0.032
2026-5-17 20:59:38:154,0.032,-0.044,-1.005,-3.723,-36.743,2.747,1.09,-15.01,23.3,6.388,4.5,0.032
2026-5-17 20:59:38:174,0.035,-0.027,-1.003,-1.648,-38.635,3.052,1.05,-14.07,23.28,6.392,4.2,0.03
2026-5-17 20:59:38:194,0.03,-0.025,-1.033,-2.319,-40.71,3.784,1.01,-13.1,23.25,6.388,5.0,0.03
2026-5-17 20:59:38:214,0.033,-0.025,-1.04,-3.784,-45.288,4.578,0.94,-12.07,23.21,6.388,5.0,0.032
2026-5-17 20:59:38:234,0.038,-0.027,-1.044,-4.028,-47.058,4.761,0.87,-11.0,23.16,6.384,4.9,0.032
2026-5-17 20:59:38:254,0.037,-0.034,-1.066,-4.517,-47.729,5.371,0.78,-9.92,23.1,6.388,4.5,0.026
2026-5-17 20:59:38:274,0.027,-0.029,-1.077,-2.869,-51.758,5.859,0.72,-8.79,23.03,6.388,4.4,0.03
2026-5-17 20:59:38:294,0.039,-0.022,-1.088,-3.662,-53.955,6.165,0.66,-7.61,22.96,6.388,4.8,0.026
2026-5-17 20:59:38:314,0.039,-0.026,-1.098,-6.653,-54.443,6.409,0.55,-6.43,22.87,6.388,4.4,0.03
2026-5-17 20:59:38:334,0.03,-0.041,-1.11,-4.333,-56.763,6.897,0.44,-5.24,22.77,6.388,5.1,0.03
2026-5-17 20:59:38:354,0.04,-0.028,-1.123,-3.113,-59.692,7.202,0.38,-4.0,22.68,6.388,4.8,0.032
2026-5-17 20:59:38:374,0.044,-0.018,-1.126,-6.592,-59.692,7.568,0.29,-2.76,22.57,6.388,4.3,0.026
2026-5-17 20:59:38:394,0.036,-0.037,-1.136,-7.08,-60.12,7.874,0.14,-1.53,22.45,6.388,4.4,0.03
2026-5-17 20:59:38:414,0.039,-0.034,-1.145,-4.395,-62.988,8.179,0.04,-0.28,22.33,5.512,1900.9,12.928
2026-5-17 20:59:38:434,0.045,-0.021,-1.146,-5.676,-62.805,8.362,-0.05,0.98,22.2,6.364,939.4,0.022
2026-5-17 20:59:38:454,0.033,-0.019,-1.05,-9.827,-62.073,8.606,-0.22,2.21,22.06,6.0,1049.3,7.048
2026-5-17 20:59:38:474,0.037,-0.068,-1.105,-1.953,-64.148,8.728,-0.33,3.44,21.92,6.012,722.8,5.508
2026-5-17 20:59:38:494,0.038,0.012,-1.14,-2.38,-63.477,9.094,-0.35,4.68,21.77,6.216,402.1,3.222
2026-5-17 20:59:38:514,0.04,-0.04,-0.96,-12.756,-61.096,9.155,-0.53,5.86,21.62,6.256,332.4,2.526
2026-5-17 20:59:38:534,0.024,-0.04,-1.067,-13.611,-61.157,9.094,-0.83,7.0,21.46,6.384,2.7,0.016
2026-5-17 20:59:38:554,0.045,-0.114,-1.007,-3.662,-63.599,9.583,-1.01,8.17,21.29,6.388,333.1,0.046
2026-5-17 20:59:38:574,0.032,-0.016,-1.049,-4.517,-61.768,9.583,-1.08,9.32,21.11,6.364,497.2,2.262
2026-5-17 20:59:38:594,0.043,-0.046,-1.077,-7.69,-59.998,9.155,-1.21,10.41,20.93,6.08,56.6,4.862
2026-5-17 20:59:38:614,0.02,-0.015,-1.324,-8.972,-59.631,9.46,-1.37,11.48,20.75,5.9,215.0,1.436
2026-5-17 20:59:38:634,0.055,0.067,-1.66,-8.545,-55.359,9.338,-1.53,12.48,20.57,7.244,6.7,0.03
2026-5-17 20:59:38:654,0.056,-0.024,-1.166,-6.775,-52.856,9.338,-1.69,13.4,20.39,6.32,27.4,0.072
2026-5-17 20:59:38:674,0.035,-0.02,-1.004,-11.841,-52.917,9.338,-1.9,14.28,20.2,6.344,195.2,0.232
2026-5-17 20:59:38:694,0.05,-0.041,-1.167,-8.911,-52.795,9.399,-2.15,15.16,20.01,6.384,15.3,0.026
2026-5-17 20:59:38:714,0.049,-0.032,-1.223,-2.563,-50.598,9.399,-2.26,16.01,19.81,6.384,14.9,0.026
2026-5-17 20:59:38:734,0.038,-0.001,-0.93,-9.033,-49.072,8.85,-2.4,16.79,19.62,6.384,51.9,0.098
2026-5-17 20:59:38:754,0.043,-0.05,-1.09,-11.414,-47.913,9.033,-2.66,17.56,19.42,6.384,14.5,0.314
