time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:0:15:454,0.023,-0.09,-1.256,-3.662,-30.09,-12.817,-4.61,17.39,56.37,5.908,251.7,0.538
2026-5-17 20:0:15:474,0.063,-0.031,-1.332,-4.761,-23.376,-14.221,-4.6,17.7,56.64,5.984,1966.3,0.102
2026-5-17 20:0:15:494,0.036,-0.039,-0.959,-7.812,-18.372,-15.198,-4.6,17.89,56.95,5.968,95.3,0.442
2026-5-17 20:0:15:514,0.034,-0.027,-0.979,-5.92,-17.822,-16.357,-4.59,18.05,57.28,5.936,65.2,1.12
2026-5-17 20:0:15:534,0.037,-0.037,-1.098,-2.319,-17.7,-17.273,-4.53,18.2,57.63,5.976,13.0,0.262
2026-5-17 20:0:15:554,0.043,-0.032,-0.975,-1.16,-15.259,-18.188,-4.41,18.32,58.01,5.948,19.8,0.022
2026-5-17 20:0:15:574,0.039,-0.014,-0.898,-1.831,-13.55,-18.982,-4.27,18.4,58.4,5.98,53.3,0.138
2026-5-17 20:0:15:594,0.044,-0.018,-1.001,-3.052,-12.634,-19.897,-4.16,18.46,58.8,5.98,47.4,0.026
2026-5-17 20:0:15:614,0.053,-0.031,-0.931,-1.648,-7.751,-20.447,-4.04,18.45,59.23,5.964,14.0,0.096
2026-5-17 20:0:15:634,0.049,-0.033,-0.933,1.465,-1.221,-21.057,-3.87,18.32,59.68,5.98,10.2,0.03
2026-5-17 20:0:15:654,0.045,-0.017,-0.982,3.235,2.808,-21.362,-3.64,18.08,60.14,5.976,23.6,0.134
2026-5-17 20:0:15:674,0.042,-0.009,-0.917,-0.61,5.92,-22.339,-3.44,17.79,60.62,5.976,24.6,0.148
2026-5-17 20:0:15:694,0.048,-0.031,-0.959,-0.488,10.376,-22.583,-3.3,17.42,61.11,5.972,22.4,0.15
2026-5-17 20:0:15:714,0.038,-0.036,-0.972,5.859,11.841,-22.583,-3.07,16.99,61.59,5.976,19.5,0.112
2026-5-17 20:0:15:734,0.037,-0.008,-0.934,5.066,11.23,-22.705,-2.79,16.57,62.08,5.244,2021.4,10.816
2026-5-17 20:0:15:754,0.045,-0.016,-0.964,0.0,12.634,-23.376,-2.6,16.14,62.58,5.268,1788.7,10.0
2026-5-17 20:0:15:774,0.051,-0.038,-1.053,1.648,16.724,-23.376,-2.44,15.65,63.08,5.624,1110.3,7.156
2026-5-17 20:0:15:794,0.033,-0.072,-1.398,6.042,20.264,-23.193,-2.2,15.09,63.58,5.616,877.9,6.898
2026-5-17 20:0:15:814,0.039,-0.013,-1.034,0.061,24.109,-23.926,-2.02,14.46,64.07,5.716,820.3,4.696
2026-5-17 20:0:15:834,0.079,0.041,-0.798,-0.916,27.771,-23.926,-1.92,13.77,64.58,5.708,548.7,3.356
2026-5-17 20:0:15:854,0.053,-0.026,-1.154,-0.488,31.372,-23.743,-1.85,13.0,65.08,5.82,519.4,3.454
2026-5-17 20:0:15:874,0.045,-0.037,-0.992,5.737,33.997,-23.621,-1.68,12.19,65.57,5.952,2.8,2.658
2026-5-17 20:0:15:894,0.044,-0.036,-0.835,11.353,36.072,-23.621,-1.4,11.35,66.06,5.98,2.8,0.016
2026-5-17 20:0:15:914,0.05,0.002,-0.94,13.184,37.292,-23.193,-1.04,10.48,66.53,5.98,9.9,2.804
2026-5-17 20:0:15:934,0.029,-0.022,-0.962,5.554,38.513,-22.827,-0.78,9.6,66.99,7.86,68.4,1.246
2026-5-17 20:0:15:954,0.044,-0.004,-0.96,0.305,41.626,-22.888,-0.7,8.67,67.45,7.072,-62.8,1.412
2026-5-17 20:0:15:974,0.042,-0.05,-1.029,5.92,44.25,-22.522,-0.58,7.7,67.9,5.74,25.5,2.026
2026-5-17 20:0:15:994,0.029,-0.049,-1.034,11.475,45.898,-21.729,-0.34,6.7,68.33,5.988,35.4,0.03
2026-5-17 20:0:16:14,0.053,0.013,-1.021,5.859,49.255,-21.24,-0.13,5.65,68.74,5.976,166.1,0.046
2026-5-17 20:0:16:34,0.046,-0.009,-1.085,-1.831,51.575,-21.057,-0.1,4.56,69.15,5.964,5.0,0.672
2026-5-17 20:0:16:54,0.04,-0.049,-1.071,0.854,52.002,-20.203,-0.12,3.46,69.54,5.984,5.6,0.032
2026-5-17 20:0:16:74,0.043,-0.031,-1.072,8.057,52.368,-19.348,0.01,2.38,69.91,5.98,31.9,0.032
2026-5-17 20:0:16:94,0.045,0.004,-1.124,4.211,53.345,-18.799,0.13,1.29,70.27,5.984,6.3,0.032
2026-5-17 20:0:16:114,0.043,-0.012,-1.098,-2.686,53.833,-17.822,0.11,0.2,70.6,5.984,4.0,0.022
2026-5-17 20:0:16:134,0.046,-0.046,-1.115,1.77,53.589,-16.418,0.07,-0.88,70.92,5.984,4.6,0.022
2026-5-17 20:0:16:154,0.045,-0.02,-1.118,5.554,55.054,-15.625,0.15,-1.96,71.22,5.98,4.5,0.026
2026-5-17 20:0:16:174,0.044,0.001,-1.109,0.0,56.091,-14.709,0.18,-3.05,71.49,5.98,4.5,0.03
2026-5-17 20:0:16:194,0.042,-0.033,-1.125,-2.747,55.969,-13.428,0.09,-4.14,71.75,5.98,5.2,0.03
2026-5-17 20:0:16:214,0.043,-0.037,-1.105,2.502,56.396,-12.329,0.07,-5.21,71.98,5.98,5.4,0.032
2026-5-17 20:0:16:234,0.039,-0.008,-1.119,2.686,55.847,-11.292,0.11,-6.27,72.2,5.984,5.1,0.03
2026-5-17 20:0:16:254,0.039,-0.014,-1.114,-2.747,54.688,-9.888,0.06,-7.29,72.38,5.984,5.4,0.03
2026-5-17 20:0:16:274,0.042,-0.03,-1.105,-1.343,53.711,-8.728,-0.02,-8.28,72.54,5.98,5.4,0.03
2026-5-17 20:0:16:294,0.04,-0.022,-1.108,2.38,52.917,-7.507,-0.03,-9.24,72.68,5.98,4.7,0.026
2026-5-17 20:0:16:314,0.039,-0.005,-1.094,-0.427,52.002,-5.92,-0.03,-10.17,72.8,5.984,4.7,0.026
2026-5-17 20:0:16:334,0.043,-0.021,-1.095,-3.052,50.903,-4.578,-0.1,-11.06,72.88,5.732,1888.8,0.03
2026-5-17 20:0:16:354,0.041,-0.034,-1.084,-0.732,50.476,-3.235,-0.15,-11.94,72.94,5.264,1073.8,7.818
2026-5-17 20:0:16:374,0.037,-0.017,-1.072,1.16,49.194,-1.892,-0.14,-12.78,72.97,5.932,109.1,1.606
2026-5-17 20:0:16:394,0.035,-0.017,-0.943,1.465,47.058,-0.244,-0.12,-13.58,72.97,5.712,622.3,4.138
2026-5-17 20:0:16:414,0.037,-0.011,-1.034,-0.671,45.593,0.793,-0.11,-14.34,72.95,5.756,702.4,3.83
2026-5-17 20:0:16:434,0.032,-0.025,-1.03,-2.93,43.518,2.258,-0.14,-15.04,72.9,5.812,463.9,2.812
2026-5-17 20:0:16:454,0.01,-0.06,-0.956,0.61,40.283,3.662,-0.12,-15.68,72.82,5.852,371.3,2.248
2026-5-17 20:0:16:474,0.046,0.005,-0.875,-0.122,38.208,4.822,-0.08,-16.26,72.71,5.972,252.2,0.02
2026-5-17 20:0:16:494,0.043,0.002,-0.929,-5.371,36.56,5.859,-0.1,-16.8,72.58,5.98,2.7,0.016
2026-5-17 20:0:16:514,0.032,-0.032,-0.97,-0.854,33.569,7.202,-0.1,-17.28,72.42,5.94,-25.1,0.016
2026-5-17 20:0:16:534,0.018,-0.053,-1.007,1.465,30.762,8.484,-0.04,-17.7,72.24,5.64,779.1,1.966
2026-5-17 20:0:16:554,0.043,0.004,-1.091,1.587,28.931,9.521,0.11,-18.06,72.03,6.656,1319.2,0.032
2026-5-17 20:0:16:574,0.011,-0.049,-1.276,-1.16,24.658,10.925,0.16,-18.37,71.8,5.98,18.5,0.022
2026-5-17 20:0:16:594,0.018,-0.071,-1.094,-1.709,20.142,12.085,0.15,-18.58,71.54,5.96,145.0,1.462
2026-5-17 20:0:16:614,0.038,-0.026,-0.854,3.479,18.066,12.817,0.28,-18.73,71.26,5.94,111.2,3.008
2026-5-17 20:0:16:634,0.043,-0.017,-1.172,4.7,17.578,13.977,0.48,-18.84,70.97,5.972,48.0,0.052
2026-5-17 20:0:16:654,0.032,-0.006,-1.006,0.0,14.587,14.587,0.63,-18.92,70.66,5.972,30.2,0.302
2026-5-17 20:0:16:674,0.03,-0.002,-0.793,-6.836,11.536,15.503,0.65,-18.93,70.33,5.968,7.7,0.826
2026-5-17 20:0:16:694,0.035,-0.058,-1.078,-2.808,9.521,16.113,0.65,-18.9,69.99,5.98,31.6,0.404
2026-5-17 20:0:16:714,0.028,-0.033,-0.919,6.714,6.165,17.212,0.85,-18.81,69.63,5.964,32.9,0.066
2026-5-17 20:0:16:734,0.023,0.016,-0.902,0.793,0.732,17.883,1.05,-18.62,69.26,5.916,18.7,0.082
2026-5-17 20:0:16:754,0.032,-0.013,-1.003,-8.789,-3.235,18.25,1.06,-18.35,68.88,5.964,7.7,0.042
2026-5-17 20:0:16:774,0.032,-0.055,-0.918,-2.075,-5.493,18.616,1.07,-18.01,68.5,6.016,43.7,0.448
2026-5-17 20:0:16:794,0.03,-0.024,-0.942,4.883,-8.362,19.592,1.25,-17.64,68.1,5.98,54.1,0.164
2026-5-17 20:0:16:814,0.036,0.006,-0.987,-0.854,-12.024,19.958,1.41,-17.19,67.7,5.748,1520.2,2.182
2026-5-17 20:0:16:834,0.038,-0.021,-0.941,-6.226,-13.123,20.02,1.43,-16.7,67.3,5.84,8.2,1.248
2026-5-17 20:0:16:854,0.033,-0.041,-1.316,-4.883,-14.404,20.325,1.43,-16.21,66.9,5.684,852.3,6.366
2026-5-17 20:0:16:874,0.028,-0.018,-1.107,-6.287,-19.897,20.813,1.43,-15.64,66.49,5.672,922.5,4.998
2026-5-17 20:0:16:894,0.046,-0.011,-0.701,-0.549,-24.109,20.874,1.48,-14.99,66.08,5.776,561.9,3.592
2026-5-17 20:0:16:914,0.041,-0.002,-1.183,-0.183,-25.085,20.996,1.58,-14.29,65.68,5.808,561.9,3.792
2026-5-17 20:0:16:934,0.032,0.011,-1.088,-7.019,-27.161,21.179,1.59,-13.57,65.28,5.808,437.5,3.192
2026-5-17 20:0:16:954,0.033,-0.021,-0.83,-9.644,-31.494,21.057,1.49,-12.79,64.87,5.98,2.5,0.512
2026-5-17 20:0:16:974,0.02,-0.058,-0.994,-1.892,-33.569,21.057,1.47,-11.96,64.48,5.984,41.6,0.056
2026-5-17 20:0:16:994,0.034,-0.01,-0.915,2.625,-34.668,21.118,1.59,-11.12,64.09,6.784,151.4,0.096
2026-5-17 20:0:17:14,0.034,0.018,-0.906,-8.972,-37.476,20.813,1.57,-10.24,63.71,5.98,8.0,0.042
2026-5-17 20:0:17:34,0.042,-0.027,-0.979,-11.963,-40.955,20.447,1.38,-9.31,63.34,5.836,1018.9,1.514
2026-5-17 20:0:17:54,0.044,-0.035,-0.959,-1.526,-42.847,20.081,1.32,-8.34,62.97,5.98,16.1,0.05
2026-5-17 20:0:17:74,0.035,-0.001,-0.99,-2.563,-43.945,20.142,1.34,-7.36,62.61,5.724,6.3,1.01
2026-5-17 20:0:17:94,0.035,-0.007,-1.048,-10.986,-46.936,19.409,1.22,-6.34,62.25,5.98,4.5,0.112
2026-5-17 20:0:17:114,0.041,-0.035,-1.085,-12.085,-48.584,18.616,0.99,-5.29,61.91,5.98,4.9,0.118
2026-5-17 20:0:17:134,0.041,-0.029,-1.058,-7.874,-47.729,18.066,0.83,-4.26,61.59,5.98,5.4,0.032
2026-5-17 20:0:17:154,0.039,-0.016,-1.079,-7.568,-49.5,17.944,0.71,-3.22,61.27,5.98,6.7,0.104
2026-5-17 20:0:17:174,0.043,-0.014,-1.118,-10.254,-51.086,16.907,0.55,-2.16,60.96,5.984,6.5,0.138
2026-5-17 20:0:17:194,0.044,-0.019,-1.083,-12.329,-51.147,15.686,0.32,-1.11,60.67,5.98,23.4,0.042
2026-5-17 20:0:17:214,0.038,-0.036,-1.115,-12.329,-51.819,15.442,0.08,-0.07,60.39,5.98,24.1,0.036
2026-5-17 20:0:17:234,0.042,-0.028,-1.109,-8.789,-54.382,14.648,-0.12,1.01,60.11,5.98,6.6,0.108
2026-5-17 20:0:17:254,0.046,-0.003,-1.107,-11.353,-54.26,13.0,-0.3,2.08,59.86,5.984,7.5,0.046
2026-5-17 20:0:17:274,0.043,-0.022,-1.121,-16.174,-53.528,12.268,-0.6,3.12,59.63,5.984,7.2,0.046
2026-5-17 20:0:17:294,0.041,-0.046,-1.105,-11.414,-54.382,11.597,-0.87,4.16,59.4,5.984,7.2,0.046
2026-5-17 20:0:17:314,0.048,-0.014,-1.119,-8.728,-53.711,10.254,-1.04,5.19,59.19,5.98,7.0,0.042
2026-5-17 20:0:17:334,0.046,-0.004,-1.113,-15.137,-51.941,8.85,-1.29,6.17,59.01,5.984,7.5,0.042
2026-5-17 20:0:17:354,0.041,-0.045,-1.106,-15.381,-51.88,8.484,-1.62,7.12,58.84,5.984,7.8,0.046
2026-5-17 20:0:17:374,0.045,-0.033,-1.11,-8.667,-52.429,6.958,-1.83,8.07,58.69,5.984,7.6,0.046
2026-5-17 20:0:17:394,0.047,-0.004,-1.101,-11.597,-51.025,5.249,-2.02,9.0,58.57,5.98,8.3,0.046
2026-5-17 20:0:17:414,0.043,-0.025,-1.099,-16.357,-50.476,4.517,-2.31,9.89,58.46,5.98,8.4,0.05
2026-5-17 20:0:17:434,0.044,-0.041,-1.085,-10.925,-50.537,3.54,-2.56,10.78,58.36,5.98,7.7,0.05
2026-5-17 20:0:17:454,0.047,-0.019,-1.082,-8.789,-48.462,1.648,-2.72,11.63,58.3,5.584,155.1,0.938
2026-5-17 20:0:17:474,0.047,-0.016,-1.072,-13.306,-46.082,0.671,-2.92,12.41,58.27,5.92,367.5,0.924
2026-5-17 20:0:17:494,0.043,-0.018,-0.971,-14.282,-44.617,-0.244,-3.17,13.16,58.25,5.66,888.9,5.902
2026-5-17 20:0:17:514,0.046,-0.07,-1.044,-7.263,-42.419,-1.648,-3.37,13.86,58.25,5.712,657.5,3.946
2026-5-17 20:0:17:534,0.051,0.0,-0.974,-2.747,-39.612,-3.113,-3.37,14.5,58.29,5.816,472.3,3.166
2026-5-17 20:0:17:554,0.045,0.019,-0.917,-11.963,-36.987,-3.845,-3.48,15.08,58.34,5.812,458.8,2.76
2026-5-17 20:0:17:574,0.048,-0.017,-0.931,-20.63,-35.522,-5.005,-3.78,15.63,58.42,5.98,4.4,0.016
2026-5-17 20:0:17:594,0.064,-0.017,-0.875,-9.705,-34.302,-6.531,-4.0,16.14,58.52,5.904,2.6,0.04
2026-5-17 20:0:17:614,0.038,-0.027,-0.9,-1.526,-32.532,-7.263,-3.97,16.62,58.65,5.98,11.8,0.056
2026-5-17 20:0:17:634,0.051,-0.01,-0.838,-4.028,-30.64,-7.812,-3.96,17.04,58.79,5.892,12.2,4.112
2026-5-17 20:0:17:654,0.045,-0.017,-1.025,-8.057,-27.344,-8.972,-3.99,17.41,58.96,5.612,1044.5,3.26
2026-5-17 20:0:17:674,0.087,0.041,-1.381,-8.301,-22.705,-10.803,-4.05,17.7,59.16,5.22,84.9,7.582
2026-5-17 20:0:17:694,0.059,-0.012,-1.213,-4.15,-18.555,-11.108,-4.06,17.9,59.38,5.848,107.3,1.478
2026-5-17 20:0:17:714,0.043,-0.023,-0.887,-1.404,-15.991,-11.963,-4.0,18.03,59.62,6.012,8.0,1.366
2026-5-17 20:0:17:734,0.048,-0.005,-0.99,-2.93,-15.076,-13.123,-3.91,18.13,59.89,5.928,13.0,0.606
2026-5-17 20:0:17:754,0.047,-0.021,-1.15,-4.211,-13.977,-13.733,-3.86,18.21,60.18,5.984,72.8,0.114
2026-5-17 20:0:17:774,0.043,-0.03,-0.878,-3.052,-11.658,-13.855,-3.81,18.25,60.47,5.98,37.6,0.026
2026-5-17 20:0:17:794,0.042,-0.031,-0.924,-0.732,-9.094,-14.709,-3.71,18.25,60.77,5.972,19.3,0.102
2026-5-17 20:0:17:814,0.05,-0.023,-1.03,2.075,-6.348,-15.747,-3.55,18.19,61.11,5.976,16.2,0.118
2026-5-17 20:0:17:834,0.051,-0.011,-0.871,-0.183,-1.099,-15.869,-3.39,18.05,61.45,5.98,13.1,0.078
2026-5-17 20:0:17:854,0.048,-0.036,-0.98,-1.587,4.272,-16.113,-3.3,17.79,61.8,5.98,12.2,0.072
2026-5-17 20:0:17:874,0.045,-0.029,-0.966,3.479,7.69,-17.029,-3.13,17.45,62.16,5.98,11.0,0.058
2026-5-17 20:0:17:894,0.042,-0.017,-0.896,2.93,9.827,-17.456,-2.93,17.07,62.54,5.98,11.0,0.068
2026-5-17 20:0:17:914,0.047,-0.025,-1.005,1.526,12.939,-17.273,-2.76,16.64,62.91,5.504,1503.3,9.352
2026-5-17 20:0:17:934,0.038,-0.023,-0.945,4.211,14.16,-17.395,-2.58,16.17,63.29,5.444,1575.7,5.276
2026-5-17 20:0:17:954,0.05,-0.006,-1.217,-0.183,15.076,-18.372,-2.41,15.69,63.68,5.432,1100.8,7.038
2026-5-17 20:0:17:974,0.036,-0.052,-1.159,-1.465,17.761,-18.005,-2.34,15.18,64.07,5.684,719.0,4.312
2026-5-17 20:0:17:994,0.043,-0.031,-0.783,1.892,20.752,-18.066,-2.22,14.61,64.46,5.74,657.1,4.63
2026-5-17 20:0:18:14,0.046,-0.027,-1.073,6.226,22.583,-18.433,-2.04,13.99,64.85,5.784,596.3,2.976
2026-5-17 20:0:18:34,0.063,-0.012,-1.101,0.061,28.564,-18.921,-1.91,13.31,65.24,5.784,511.8,3.322
2026-5-17 20:0:18:54,0.041,-0.056,-0.852,3.906,34.18,-18.25,-1.77,12.51,65.63,5.984,5.9,0.016
2026-5-17 20:0:18:74,0.043,-0.032,-0.928,14.221,35.706,-18.372,-1.48,11.66,66.01,5.988,7.8,0.626
2026-5-17 20:0:18:94,0.046,0.004,-0.957,13.489,36.011,-18.616,-1.1,10.81,66.39,5.98,13.8,0.022
2026-5-17 20:0:18:114,0.033,-0.03,-0.897,4.517,39.185,-18.433,-0.9,9.92,66.76,6.816,15.8,1.292
2026-5-17 20:0:18:134,0.04,-0.032,-0.999,2.747,41.687,-18.066,-0.79,8.98,67.13,6.304,980.6,0.05
2026-5-17 20:0:18:154,0.045,-0.013,-0.995,7.69,40.527,-17.761,-0.62,8.05,67.48,6.432,7.7,0.412
2026-5-17 20:0:18:174,0.057,-0.001,-0.963,7.751,41.687,-17.944,-0.42,7.14,67.83,5.98,862.8,0.134
2026-5-17 20:0:18:194,0.047,-0.021,-1.048,5.188,47.119,-16.968,-0.26,6.15,68.16,5.976,25.6,0.03
2026-5-17 20:0:18:214,0.044,-0.015,-1.098,2.319,49.072,-16.541,-0.18,5.1,68.48,5.976,309.7,0.036
2026-5-17 20:0:18:234,0.043,-0.031,-1.051,1.709,50.11,-16.663,-0.14,4.04,68.8,5.98,5.7,0.032
2026-5-17 20:0:18:254,0.053,-0.04,-1.071,6.104,53.467,-15.93,-0.04,2.95,69.1,5.984,5.8,0.104
2026-5-17 20:0:18:274,0.039,-0.004,-1.124,6.958,54.871,-14.954,0.11,1.82,69.38,5.984,6.2,0.072
2026-5-17 20:0:18:294,0.038,-0.007,-1.082,-1.16,52.734,-14.587,0.14,0.73,69.65,5.98,6.3,0.04
2026-5-17 20:0:18:314,0.045,-0.048,-1.114,1.099,52.673,-14.404,0.11,-0.33,69.92,5.984,6.4,0.032
2026-5-17 20:0:18:334,0.041,-0.023,-1.109,8.789,53.528,-12.695,0.23,-1.39,70.16,5.976,13.6,0.042
2026-5-17 20:0:18:354,0.039,0.011,-1.104,1.709,52.49,-12.085,0.31,-2.43,70.38,5.98,7.4,0.046
2026-5-17 20:0:18:374,0.049,-0.033,-1.122,-2.686,53.162,-11.841,0.24,-3.45,70.59,5.98,7.5,0.046
2026-5-17 20:0:18:394,0.046,-0.047,-1.106,5.31,56.152,-10.62,0.25,-4.51,70.79,5.98,7.7,0.046
2026-5-17 20:0:18:414,0.04,0.0,-1.119,5.493,56.58,-9.277,0.36,-5.59,70.96,5.984,7.6,0.046
2026-5-17 20:0:18:434,0.042,-0.009,-1.11,-2.686,55.42,-9.094,0.33,-6.63,71.11,5.98,7.2,0.046
2026-5-17 20:0:18:454,0.039,-0.045,-1.107,0.061,55.42,-8.179,0.26,-7.65,71.26,5.98,7.1,0.042
2026-5-17 20:0:18:474,0.032,-0.018,-1.103,5.615,53.589,-6.409,0.32,-8.65,71.37,5.98,7.0,0.042
2026-5-17 20:0:18:494,0.035,-0.001,-1.098,0.122,50.354,-5.493,0.36,-9.57,71.46,5.98,7.3,0.046
2026-5-17 20:0:18:514,0.044,-0.03,-1.093,-1.892,48.95,-5.066,0.3,-10.44,71.54,5.98,7.4,0.046
2026-5-17 20:0:18:534,0.04,-0.03,-1.084,2.502,49.255,-3.418,0.29,-11.29,71.6,5.396,1954.5,0.042
2026-5-17 20:0:18:554,0.042,-0.013,-1.081,1.831,47.974,-2.075,0.33,-12.12,71.63,5.796,93.7,0.04
2026-5-17 20:0:18:574,0.041,-0.026,-1.053,0.366,47.363,-1.77,0.33,-12.91,71.64,5.92,1003.7,0.04
2026-5-17 20:0:18:594,0.036,-0.039,-0.957,3.418,47.791,-0.488,0.37,-13.7,71.64,5.7,694.2,4.372
2026-5-17 20:0:18:614,0.036,-0.001,-1.05,1.099,45.715,1.16,0.43,-14.46,71.6,5.772,525.5,4.228
2026-5-17 20:0:18:634,0.034,-0.016,-0.987,-2.014,42.358,2.014,0.42,-15.15,71.54,5.828,365.6,2.352
2026-5-17 20:0:18:654,0.035,-0.016,-0.879,-0.977,38.818,2.38,0.41,-15.76,71.48,5.98,17.7,0.016
2026-5-17 20:0:18:674,0.043,0.017,-0.944,-1.892,36.743,3.845,0.42,-16.31,71.39,5.984,2.3,0.016
2026-5-17 20:0:18:694,-0.003,-0.087,-1.127,-0.488,33.203,5.432,0.43,-16.8,71.27,5.984,13.7,0.016
2026-5-17 20:0:18:714,0.045,0.002,-0.987,0.793,30.09,5.737,0.51,-17.2,71.13,6.264,16.5,1.786
2026-5-17 20:0:18:734,0.013,-0.058,-0.937,3.479,27.71,6.775,0.6,-17.55,70.99,5.596,463.9,5.534
2026-5-17 20:0:18:754,0.057,0.006,-1.085,1.831,26.794,7.812,0.69,-17.89,70.82,5.856,104.6,7.802
2026-5-17 20:0:18:774,0.044,0.005,-1.271,-8.972,24.414,8.423,0.66,-18.16,70.62,5.82,1083.1,0.328
2026-5-17 20:0:18:794,0.038,-0.029,-1.079,2.258,20.63,8.85,0.73,-18.36,70.42,5.976,4.3,0.452
2026-5-17 20:0:18:814,0.042,-0.019,-0.963,6.714,18.921,10.071,0.91,-18.51,70.2,5.964,21.2,0.108
2026-5-17 20:0:18:834,0.029,-0.005,-1.118,0.549,16.113,11.475,1.05,-18.63,69.96,5.98,35.4,0.112
2026-5-17 20:0:18:854,0.027,-0.03,-0.905,-3.174,11.78,11.414,1.08,-18.66,69.71,5.976,8.6,0.042
2026-5-17 20:0:18:874,0.03,-0.024,-0.927,-0.122,8.85,11.78,1.14,-18.62,69.46,5.968,29.9,0.298
2026-5-17 20:0:18:894,0.034,-0.018,-1.017,0.183,6.287,13.306,1.22,-18.53,69.19,5.976,30.3,0.176
2026-5-17 20:0:18:914,0.027,-0.017,-0.884,0.488,2.808,13.977,1.32,-18.37,68.9,5.968,20.8,0.04
2026-5-17 20:0:18:934,0.031,-0.017,-0.985,-1.709,-1.038,13.611,1.38,-18.14,68.62,5.976,21.4,0.226
2026-5-17 20:0:18:954,0.039,-0.031,-0.962,-2.136,-3.54,14.221,1.42,-17.86,68.33,5.976,29.5,0.174
2026-5-17 20:0:18:974,0.028,-0.032,-0.904,0.0,-5.432,15.503,1.49,-17.53,68.02,5.976,28.3,0.168
2026-5-17 20:0:18:994,0.032,-0.016,-0.999,0.0,-8.972,15.564,1.59,-17.16,67.71,5.576,1394.3,7.894
2026-5-17 20:0:19:14,0.033,-0.002,-1.064,-3.296,-12.207,15.076,1.64,-16.72,67.41,5.592,1163.3,6.826
2026-5-17 20:0:19:34,0.062,0.021,-1.277,-7.996,-14.832,16.052,1.58,-16.22,67.1,5.592,1135.2,5.036
2026-5-17 20:0:19:54,0.036,-0.041,-0.797,-4.456,-20.081,16.602,1.52,-15.65,66.78,5.724,759.4,3.684
2026-5-17 20:0:19:74,-0.006,-0.091,-1.093,-1.526,-22.583,16.357,1.55,-15.02,66.47,5.724,545.8,3.84
2026-5-17 20:0:19:94,0.048,0.0,-1.137,-2.502,-23.621,16.113,1.61,-14.35,66.16,5.804,467.7,3.208
2026-5-17 20:0:19:114,0.04,0.012,-0.989,-11.353,-24.231,17.151,1.51,-13.68,65.85,5.984,2.5,0.016
2026-5-17 20:0:19:134,0.032,-0.061,-0.813,-5.432,-27.588,16.846,1.4,-12.98,65.53,5.984,3.8,0.086
2026-5-17 20:0:19:154,0.031,-0.043,-0.989,6.653,-31.25,16.663,1.51,-12.21,65.22,5.984,47.9,0.016
2026-5-17 20:0:19:174,0.04,0.029,-0.978,3.296,-33.386,16.968,1.7,-11.4,64.91,6.608,-18.6,0.104
2026-5-17 20:0:19:194,0.024,0.013,-0.899,-13.428,-36.56,17.09,1.6,-10.55,64.61,5.876,177.0,0.092
2026-5-17 20:0:19:214,0.031,-0.056,-0.938,-13.672,-40.894,16.174,1.32,-9.63,64.31,5.872,950.2,0.222
2026-5-17 20:0:19:234,0.035,-0.062,-1.024,1.038,-43.213,15.93,1.27,-8.65,64.03,6.2,-20.9,0.144
2026-5-17 20:0:19:254,0.044,0.02,-1.047,1.587,-43.213,16.602,1.38,-7.66,63.75,5.972,4.9,0.21
