time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:41:23:804,0.044,-0.024,-0.946,0.549,-26.978,-1.282,-5.37,24.68,26.67,6.4,22.4,0.18
2026-5-17 20:41:23:824,0.042,0.005,-0.944,-4.761,-22.522,-2.136,-5.33,24.86,26.71,6.4,28.1,0.05
2026-5-17 20:41:23:844,0.034,-0.028,-0.909,-9.277,-20.203,-2.686,-5.43,24.98,26.76,6.396,6.7,0.046
2026-5-17 20:41:23:864,0.039,-0.043,-0.922,-3.357,-18.311,-3.174,-5.47,25.06,26.83,6.404,6.8,0.042
2026-5-17 20:41:23:884,0.046,-0.021,-0.917,1.587,-12.573,-3.479,-5.37,25.06,26.91,6.396,7.9,0.046
2026-5-17 20:41:23:904,0.044,-0.007,-0.898,-0.732,-6.042,-4.456,-5.26,24.93,27.02,6.396,7.8,0.052
2026-5-17 20:41:23:924,0.041,-0.023,-0.903,-3.418,-1.587,-4.7,-5.21,24.69,27.15,6.396,7.7,0.05
2026-5-17 20:41:23:944,0.045,-0.034,-0.904,-0.366,2.563,-4.944,-5.14,24.38,27.28,6.4,7.4,0.046
2026-5-17 20:41:23:964,0.04,-0.029,-0.906,3.662,8.118,-5.92,-4.99,23.97,27.43,6.4,7.8,0.046
2026-5-17 20:41:23:984,0.034,-0.014,-0.91,3.052,11.475,-6.531,-4.8,23.48,27.6,6.396,8.6,0.052
2026-5-17 20:41:24:4,0.033,-0.021,-0.909,1.526,12.939,-6.714,-4.64,22.96,27.78,6.396,8.2,0.052
2026-5-17 20:41:24:24,0.04,-0.025,-0.922,2.197,16.296,-6.958,-4.49,22.4,27.97,6.396,8.9,0.056
2026-5-17 20:41:24:44,0.042,-0.029,-0.933,5.31,20.63,-7.874,-4.3,21.75,28.16,6.404,7.1,0.046
2026-5-17 20:41:24:64,0.038,-0.023,-0.936,6.775,24.17,-8.667,-4.05,21.04,28.38,6.396,6.9,0.05
2026-5-17 20:41:24:84,0.048,-0.013,-0.952,5.31,28.076,-8.301,-3.82,20.27,28.6,6.136,806.1,8.218
2026-5-17 20:41:24:104,0.045,-0.027,-0.966,4.089,34.546,-8.728,-3.64,19.39,28.81,5.78,310.0,1.57
2026-5-17 20:41:24:124,0.04,-0.012,-0.932,6.042,39.368,-9.521,-3.42,18.41,29.05,5.96,1152.8,8.034
2026-5-17 20:41:24:144,0.034,-0.056,-0.934,5.31,41.809,-9.766,-3.25,17.37,29.28,5.932,759.6,5.19
2026-5-17 20:41:24:164,0.048,-0.01,-0.962,16.418,43.945,-9.644,-2.87,16.31,29.51,6.204,612.9,3.028
2026-5-17 20:41:24:184,0.043,0.01,-0.905,10.254,47.791,-10.315,-2.54,15.19,29.75,6.256,580.9,2.684
2026-5-17 20:41:24:204,0.028,0.0,-0.911,-2.136,50.354,-10.803,-2.42,14.02,29.98,6.4,281.7,0.016
2026-5-17 20:41:24:224,0.026,-0.089,-0.912,6.287,51.208,-10.742,-2.32,12.85,30.22,6.396,5.2,0.016
2026-5-17 20:41:24:244,0.04,-0.021,-0.998,12.329,53.589,-10.864,-2.04,11.66,30.45,6.4,2.7,0.082
2026-5-17 20:41:24:264,0.033,-0.028,-1.039,12.329,57.922,-11.536,-1.74,10.4,30.68,5.92,764.1,7.782
2026-5-17 20:41:24:284,0.045,-0.02,-1.19,12.146,60.852,-11.902,-1.44,9.08,30.92,6.28,532.6,0.076
2026-5-17 20:41:24:304,0.068,-0.059,-1.515,8.789,64.819,-11.047,-1.2,7.71,31.14,6.376,46.2,0.908
2026-5-17 20:41:24:324,0.032,0.015,-1.307,3.784,67.993,-12.207,-1.08,6.28,31.36,6.32,95.5,1.282
2026-5-17 20:41:24:344,0.027,-0.042,-1.066,7.446,66.467,-12.512,-0.96,4.86,31.59,6.384,64.0,0.328
2026-5-17 20:41:24:364,0.028,-0.019,-1.284,12.756,64.514,-11.78,-0.72,3.5,31.82,6.452,3.3,1.138
2026-5-17 20:41:24:384,0.041,-0.017,-1.302,11.78,64.453,-12.085,-0.46,2.18,32.03,6.388,21.3,0.184
2026-5-17 20:41:24:404,0.038,-0.017,-1.095,5.493,66.101,-12.695,-0.31,0.86,32.25,6.396,33.4,0.092
2026-5-17 20:41:24:424,0.043,-0.043,-1.189,7.935,68.665,-12.39,-0.2,-0.5,32.47,6.4,12.3,0.108
2026-5-17 20:41:24:444,0.047,-0.029,-1.244,12.573,72.144,-12.146,0.01,-1.91,32.67,6.396,35.8,0.314
2026-5-17 20:41:24:464,0.038,-0.016,-1.145,9.521,75.317,-12.817,0.2,-3.37,32.88,6.396,11.3,0.076
2026-5-17 20:41:24:484,0.036,-0.028,-1.219,7.996,75.867,-12.634,0.34,-4.84,33.09,6.396,20.7,0.118
2026-5-17 20:41:24:504,0.029,-0.03,-1.215,7.751,73.73,-11.719,0.46,-6.27,33.27,6.396,18.8,0.128
2026-5-17 20:41:24:524,0.024,-0.033,-1.153,8.179,70.618,-12.39,0.57,-7.64,33.46,6.396,18.7,0.118
2026-5-17 20:41:24:544,0.034,-0.031,-1.225,9.644,67.444,-12.146,0.71,-8.91,33.66,6.392,20.3,0.124
2026-5-17 20:41:24:564,0.034,-0.016,-1.182,6.836,66.528,-11.169,0.82,-10.13,33.84,6.388,20.7,0.124
2026-5-17 20:41:24:584,0.039,-0.038,-1.161,3.784,67.2,-11.353,0.86,-11.35,34.01,6.288,1560.8,8.582
2026-5-17 20:41:24:604,0.043,-0.037,-1.283,8.118,68.604,-11.536,0.92,-12.57,34.19,5.9,1296.9,7.668
2026-5-17 20:41:24:624,0.046,-0.045,-1.503,0.183,70.801,-10.498,0.93,-13.83,34.35,5.912,1073.2,6.216
2026-5-17 20:41:24:644,0.002,0.051,-1.294,-3.662,69.275,-10.193,0.81,-15.06,34.5,6.072,830.1,5.18
2026-5-17 20:41:24:664,0.05,-0.006,-1.09,5.371,64.819,-10.498,0.79,-16.2,34.66,6.108,616.1,4.136
2026-5-17 20:41:24:684,0.044,-0.091,-1.229,11.108,61.157,-9.155,0.94,-17.25,34.81,6.184,530.3,3.736
2026-5-17 20:41:24:704,0.03,-0.007,-1.065,-0.183,57.8,-8.423,0.99,-18.22,34.94,6.4,17.8,0.02
2026-5-17 20:41:24:724,0.029,-0.04,-0.907,-1.648,54.626,-8.728,0.87,-19.12,35.07,6.4,2.7,0.02
2026-5-17 20:41:24:744,0.029,-0.102,-0.975,11.414,53.772,-7.996,0.93,-19.96,35.21,6.368,12.7,0.052
2026-5-17 20:41:24:764,0.033,0.017,-1.021,14.648,53.101,-6.775,1.18,-20.79,35.31,6.252,23.3,1.356
2026-5-17 20:41:24:784,0.034,0.02,-0.936,-1.16,52.185,-6.531,1.24,-21.59,35.4,5.876,-12.3,0.046
2026-5-17 20:41:24:804,0.019,-0.056,-0.923,-4.089,50.171,-6.348,1.08,-22.35,35.49,6.116,519.3,5.832
2026-5-17 20:41:24:824,0.022,-0.055,-0.995,7.446,47.058,-5.127,1.1,-23.05,35.57,6.388,107.2,0.066
2026-5-17 20:41:24:844,0.016,-0.023,-0.995,9.094,41.138,-4.028,1.26,-23.64,35.63,6.4,4.3,0.032
2026-5-17 20:41:24:864,0.016,-0.005,-0.949,0.122,34.973,-3.784,1.3,-24.09,35.68,6.396,6.1,0.04
2026-5-17 20:41:24:884,0.023,-0.04,-0.961,-2.014,31.25,-3.296,1.22,-24.44,35.73,6.4,9.0,0.148
2026-5-17 20:41:24:904,0.023,-0.047,-0.961,2.136,27.649,-1.953,1.2,-24.72,35.76,6.392,8.5,0.056
2026-5-17 20:41:24:924,0.019,-0.039,-0.935,3.235,23.682,-1.282,1.24,-24.93,35.77,6.4,31.2,0.19
2026-5-17 20:41:24:944,0.029,-0.032,-0.946,2.808,21.362,-0.916,1.29,-25.07,35.78,6.4,8.3,0.186
2026-5-17 20:41:24:964,0.027,-0.024,-0.917,-0.122,20.752,0.061,1.31,-25.18,35.77,6.4,8.0,0.052
2026-5-17 20:41:24:984,0.02,-0.036,-0.911,-1.953,17.761,1.221,1.27,-25.26,35.74,6.4,8.5,0.058
2026-5-17 20:41:25:4,0.015,-0.051,-0.92,2.38,11.78,1.587,1.29,-25.23,35.7,6.396,8.9,0.056
2026-5-17 20:41:25:24,0.022,-0.022,-0.899,4.395,6.592,2.197,1.38,-25.09,35.66,6.4,7.9,0.052
2026-5-17 20:41:25:44,0.019,-0.015,-0.904,-1.831,1.831,3.479,1.41,-24.85,35.6,6.396,7.8,0.052
2026-5-17 20:41:25:64,0.012,-0.047,-0.907,-4.395,-4.456,4.211,1.35,-24.51,35.51,6.4,8.3,0.052
2026-5-17 20:41:25:84,0.019,-0.057,-0.907,2.441,-10.254,4.7,1.37,-24.04,35.44,6.396,7.7,0.05
2026-5-17 20:41:25:104,0.028,-0.014,-0.911,3.235,-12.634,5.615,1.47,-23.5,35.34,6.396,8.0,0.052
2026-5-17 20:41:25:124,0.027,-0.015,-0.917,-5.493,-14.343,6.592,1.46,-22.94,35.23,6.4,8.4,0.056
2026-5-17 20:41:25:144,0.023,-0.062,-0.927,-3.601,-17.578,6.958,1.38,-22.33,35.11,6.4,8.2,0.056
2026-5-17 20:41:25:164,0.026,-0.043,-0.936,4.639,-20.935,7.507,1.46,-21.65,34.99,6.4,8.0,0.05
2026-5-17 20:41:25:184,0.024,-0.0,-0.938,-0.305,-23.438,8.362,1.55,-20.94,34.85,6.4,8.2,0.052
2026-5-17 20:41:25:204,0.018,-0.032,-0.956,-8.362,-28.198,9.094,1.47,-20.15,34.69,5.428,2560.0,8.76
2026-5-17 20:41:25:224,0.016,-0.064,-0.971,-2.075,-34.973,9.277,1.41,-19.25,34.54,6.012,1106.7,9.612
2026-5-17 20:41:25:244,0.025,-0.024,-0.97,2.991,-39.856,10.01,1.49,-18.25,34.39,6.392,29.8,2.304
2026-5-17 20:41:25:264,0.024,-0.01,-0.873,-1.892,-43.03,10.803,1.54,-17.18,34.22,6.144,949.1,4.918
2026-5-17 20:41:25:284,0.03,-0.02,-1.072,-6.592,-46.143,11.23,1.47,-16.07,34.05,6.116,694.4,4.726
2026-5-17 20:41:25:304,0.033,-0.051,-0.919,-5.127,-47.302,11.414,1.38,-14.92,33.87,6.192,371.0,3.214
2026-5-17 20:41:25:324,0.028,0.009,-0.879,-4.089,-47.668,11.719,1.35,-13.79,33.69,6.288,7.2,2.634
2026-5-17 20:41:25:344,0.025,-0.005,-1.008,-5.798,-49.744,12.39,1.29,-12.63,33.49,6.4,2.6,0.046
2026-5-17 20:41:25:364,0.015,-0.044,-0.996,-8.484,-53.711,12.512,1.19,-11.44,33.3,6.712,48.0,0.338
2026-5-17 20:41:25:384,0.031,-0.015,-1.035,-7.751,-57.251,12.512,1.05,-10.17,33.11,8.208,557.2,0.904
2026-5-17 20:41:25:404,0.024,-0.018,-1.045,-5.188,-61.34,12.939,0.96,-8.85,32.91,7.968,245.6,6.184
2026-5-17 20:41:25:424,0.033,-0.042,-1.29,-9.216,-65.002,13.0,0.85,-7.47,32.71,6.512,3.8,0.754
2026-5-17 20:41:25:444,0.024,-0.004,-1.693,-10.62,-66.467,12.817,0.65,-6.05,32.51,6.4,601.3,0.026
2026-5-17 20:41:25:464,0.039,-0.035,-1.164,-4.089,-66.711,13.245,0.56,-4.64,32.31,6.564,62.6,0.014
2026-5-17 20:41:25:484,0.036,-0.024,-1.002,-8.118,-66.467,13.184,0.44,-3.25,32.09,6.4,92.2,0.422
2026-5-17 20:41:25:504,0.047,-0.026,-1.401,-9.399,-65.491,12.695,0.27,-1.89,31.89,6.396,15.2,0.096
2026-5-17 20:41:25:524,0.035,-0.017,-1.167,-9.644,-65.613,12.817,0.09,-0.56,31.68,6.396,4.2,0.098
2026-5-17 20:41:25:544,0.029,-0.025,-1.053,-15.076,-67.749,12.634,-0.17,0.78,31.46,6.396,46.9,0.004
2026-5-17 20:41:25:564,0.035,-0.056,-1.325,-9.46,-71.594,12.268,-0.42,2.17,31.25,6.372,11.7,0.032
2026-5-17 20:41:25:584,0.036,-0.011,-1.147,-6.104,-73.975,12.085,-0.54,3.61,31.04,6.388,17.3,0.036
2026-5-17 20:41:25:604,0.037,-0.005,-1.168,-16.052,-73.975,11.963,-0.79,5.05,30.83,6.4,15.1,0.098
2026-5-17 20:41:25:624,0.043,-0.047,-1.283,-14.465,-73.425,11.536,-1.12,6.46,30.62,6.4,15.4,0.102
2026-5-17 20:41:25:644,0.047,-0.028,-1.13,-8.484,-70.19,11.108,-1.32,7.81,30.41,6.396,868.5,0.086
2026-5-17 20:41:25:664,0.043,-0.015,-1.194,-12.695,-66.895,11.047,-1.55,9.06,30.2,6.052,255.2,3.384
2026-5-17 20:41:25:684,0.038,-0.025,-1.244,-13.184,-66.589,10.498,-1.83,10.28,29.99,6.3,529.4,1.628
2026-5-17 20:41:25:704,0.074,-0.094,-1.443,-11.353,-65.491,9.827,-2.11,11.46,29.78,6.004,960.4,6.082
2026-5-17 20:41:25:724,0.029,0.0,-1.13,-14.16,-65.491,9.644,-2.37,12.62,29.58,6.064,878.4,5.434
2026-5-17 20:41:25:744,0.01,0.061,-1.291,-19.47,-67.2,9.216,-2.72,13.79,29.38,6.152,620.6,4.188
2026-5-17 20:41:25:764,0.039,-0.055,-1.37,-14.954,-68.481,8.606,-3.05,15.0,29.18,6.184,652.6,3.84
2026-5-17 20:41:25:784,0.044,-0.04,-1.079,-13.367,-65.552,7.935,-3.34,16.13,28.99,6.388,2.8,0.016
2026-5-17 20:41:25:804,0.036,-0.017,-0.988,-10.315,-63.477,7.446,-3.59,17.21,28.81,6.404,3.0,0.168
2026-5-17 20:41:25:824,0.049,-0.011,-1.091,0.0,-61.829,6.836,-3.65,18.25,28.62,6.4,2.9,0.016
2026-5-17 20:41:25:844,0.046,0.021,-0.999,-12.634,-55.298,6.653,-3.78,19.18,28.46,6.204,12.4,0.416
2026-5-17 20:41:25:864,0.041,-0.021,-0.965,-19.226,-49.988,5.981,-4.16,19.97,28.31,7.296,157.1,0.796
2026-5-17 20:41:25:884,0.031,-0.051,-1.012,-4.944,-49.683,5.31,-4.37,20.7,28.16,6.768,724.4,2.87
2026-5-17 20:41:25:904,0.04,0.0,-1.006,1.587,-48.889,5.066,-4.36,21.43,28.02,6.4,18.5,0.078
2026-5-17 20:41:25:924,0.043,0.016,-0.962,-9.033,-45.166,4.211,-4.44,22.09,27.9,6.4,9.6,0.042
2026-5-17 20:41:25:944,0.035,-0.023,-1.01,-15.808,-43.213,3.662,-4.73,22.69,27.8,6.4,26.7,0.05
2026-5-17 20:41:25:964,0.04,-0.052,-0.998,-9.521,-42.358,3.296,-4.97,23.27,27.69,6.4,7.0,0.668
2026-5-17 20:41:25:984,0.044,-0.034,-0.947,-2.441,-37.72,2.686,-5.04,23.77,27.61,6.396,6.5,0.04
2026-5-17 20:41:26:4,0.048,-0.008,-0.975,-3.601,-31.555,1.831,-5.06,24.16,27.55,6.396,7.9,0.076
2026-5-17 20:41:26:24,0.042,-0.011,-0.956,-8.728,-27.1,1.404,-5.16,24.43,27.5,6.392,27.6,0.24
2026-5-17 20:41:26:44,0.042,-0.036,-0.925,-9.338,-22.522,1.099,-5.31,24.61,27.47,6.4,5.0,0.036
2026-5-17 20:41:26:64,0.042,-0.042,-0.938,-2.014,-17.761,0.244,-5.36,24.7,27.46,6.4,4.9,0.036
2026-5-17 20:41:26:84,0.034,-0.015,-0.919,1.282,-15.015,-0.366,-5.28,24.72,27.47,6.4,6.9,0.042
2026-5-17 20:41:26:104,0.04,-0.001,-0.912,-4.028,-13.367,-0.854,-5.25,24.7,27.5,6.4,6.9,0.042
2026-5-17 20:41:26:124,0.042,-0.031,-0.911,-6.409,-9.949,-0.916,-5.31,24.63,27.53,6.4,6.9,0.042
2026-5-17 20:41:26:144,0.041,-0.044,-0.91,0.549,-6.226,-2.014,-5.28,24.48,27.58,6.4,7.2,0.046
2026-5-17 20:41:26:164,0.039,-0.016,-0.904,4.578,-2.502,-2.93,-5.11,24.27,27.66,6.396,7.7,0.042
2026-5-17 20:41:26:184,0.045,0.0,-0.901,-1.038,2.38,-2.808,-5.0,23.97,27.75,6.4,8.0,0.05
2026-5-17 20:41:26:204,0.043,-0.036,-0.908,-2.747,8.789,-3.235,-4.98,23.55,27.84,6.4,7.3,0.046
2026-5-17 20:41:26:224,0.039,-0.045,-0.919,5.066,14.221,-4.15,-4.84,23.03,27.97,6.396,7.4,0.046
2026-5-17 20:41:26:244,0.04,-0.013,-0.92,7.874,17.7,-4.883,-4.59,22.42,28.1,6.4,8.0,0.046
2026-5-17 20:41:26:264,0.039,-0.006,-0.924,1.465,21.606,-4.822,-4.41,21.75,28.25,6.4,7.4,0.05
2026-5-17 20:41:26:284,0.037,-0.041,-0.942,1.343,24.841,-5.554,-4.3,21.03,28.41,6.396,6.8,0.046
2026-5-17 20:41:26:304,0.033,-0.039,-0.95,8.423,26.489,-6.409,-4.08,20.26,28.57,6.396,7.0,0.046
2026-5-17 20:41:26:324,0.042,-0.009,-0.958,8.545,29.114,-6.714,-3.79,19.46,28.75,5.632,2303.3,11.714
2026-5-17 20:41:26:344,0.043,-0.015,-0.97,3.662,33.02,-6.836,-3.59,18.61,28.93,5.964,1451.5,0.176
2026-5-17 20:41:26:364,0.036,-0.003,-0.909,2.747,37.659,-7.385,-3.44,17.67,29.11,5.896,1070.6,7.864
2026-5-17 20:41:26:384,0.037,-0.097,-0.97,8.728,41.626,-8.179,-3.28,16.66,29.31,6.08,575.0,4.998
2026-5-17 20:41:26:404,0.042,-0.021,-0.933,18.372,46.204,-8.24,-2.84,15.58,29.51,6.196,538.1,3.532
2026-5-17 20:41:26:424,0.041,0.029,-0.882,9.888,50.72,-8.362,-2.49,14.43,29.71,6.236,317.9,2.08
2026-5-17 20:41:26:444,0.039,-0.036,-0.892,-2.747,53.589,-9.338,-2.42,13.2,29.91,6.4,286.2,0.02
2026-5-17 20:41:26:464,0.038,-0.071,-0.995,7.324,54.749,-9.583,-2.29,11.96,30.12,6.396,2.9,0.016
2026-5-17 20:41:26:484,0.03,-0.019,-1.016,13.428,56.03,-9.766,-2.02,10.72,30.33,6.236,709.9,0.098
2026-5-17 20:41:26:504,0.012,-0.021,-1.111,16.296,57.19,-9.888,-1.63,9.46,30.53,8.8,451.3,5.24
2026-5-17 20:41:26:524,0.034,0.012,-1.203,11.292,59.265,-10.376,-1.31,8.19,30.74,6.892,39.8,1.3
2026-5-17 20:41:26:544,0.086,0.052,-1.47,-1.648,63.843,-10.742,-1.24,6.86,30.94,6.368,13.9,5.214
2026-5-17 20:41:26:564,0.029,-0.107,-1.26,5.554,65.735,-10.803,-1.22,5.48,31.15,6.284,176.1,1.688
2026-5-17 20:41:26:584,0.033,-0.046,-1.016,20.447,65.43,-11.414,-0.89,4.1,31.36,6.388,107.0,0.122
2026-5-17 20:41:26:604,0.042,0.003,-1.357,18.372,66.467,-11.597,-0.48,2.74,31.57,6.396,6.9,0.482
2026-5-17 20:41:26:624,0.041,0.011,-1.222,4.7,68.054,-11.597,-0.28,1.37,31.77,6.272,45.4,0.874
2026-5-17 20:41:26:644,0.033,-0.047,-1.0,-0.488,68.176,-12.146,-0.3,-0.01,31.97,6.4,72.7,0.066
2026-5-17 20:41:26:664,0.039,-0.087,-1.307,16.113,68.787,-12.207,-0.14,-1.37,32.18,6.388,16.6,0.322
2026-5-17 20:41:26:684,0.039,0.008,-1.166,20.508,70.129,-11.841,0.27,-2.74,32.38,6.392,34.6,0.442
2026-5-17 20:41:26:704,0.038,0.015,-1.14,4.089,71.777,-12.451,0.44,-4.13,32.57,6.396,54.8,0.232
2026-5-17 20:41:26:724,0.039,-0.059,-1.275,2.38,73.12,-12.329,0.43,-5.53,32.77,6.48,33.7,0.34
2026-5-17 20:41:26:744,0.028,-0.058,-1.139,13.794,71.899,-12.207,0.58,-6.91,32.96,6.388,10.4,0.22
2026-5-17 20:41:26:764,0.033,-0.015,-1.197,14.648,70.251,-12.146,0.84,-8.24,33.15,6.376,24.1,0.44
2026-5-17 20:41:26:784,0.038,-0.005,-1.21,5.615,69.458,-12.268,0.98,-9.53,33.33,6.388,8.1,0.514
2026-5-17 20:41:26:804,0.031,-0.052,-1.154,2.319,68.298,-11.963,0.97,-10.79,33.52,6.236,686.3,3.65
2026-5-17 20:41:26:824,0.032,-0.06,-1.196,12.329,66.406,-11.658,1.08,-12.0,33.7,5.776,1513.3,9.532
2026-5-17 20:41:26:844,0.047,-0.002,-1.419,12.512,65.979,-11.719,1.3,-13.17,33.88,5.956,1166.4,7.366
2026-5-17 20:41:26:864,0.04,0.009,-1.401,-3.54,66.772,-11.353,1.29,-14.34,34.05,5.996,1136.4,6.292
2026-5-17 20:41:26:884,0.023,-0.095,-0.993,-6.775,64.026,-10.742,1.07,-15.47,34.21,6.148,727.2,4.844
2026-5-17 20:41:26:904,0.042,-0.073,-1.215,8.789,61.584,-10.742,1.02,-16.53,34.38,6.164,529.7,3.964
2026-5-17 20:41:26:924,0.038,-0.007,-1.229,17.273,60.669,-10.01,1.27,-17.56,34.55,6.216,547.5,3.322
2026-5-17 20:41:26:944,0.021,0.017,-0.965,0.977,58.594,-9.521,1.35,-18.53,34.69,6.4,3.0,0.016
2026-5-17 20:41:26:964,0.024,-0.019,-1.049,-3.479,56.03,-9.644,1.2,-19.45,34.85,6.4,3.0,0.016
2026-5-17 20:41:26:984,0.028,-0.106,-0.942,11.963,53.894,-8.85,1.25,-20.31,34.99,6.296,172.1,0.124
2026-5-17 20:41:27:4,0.021,-0.005,-0.979,15.076,50.964,-8.24,1.5,-21.1,35.12,6.24,176.0,1.336
2026-5-17 20:41:27:24,0.02,0.011,-0.949,0.427,47.424,-7.874,1.56,-21.82,35.24,8.612,1627.2,6.186
2026-5-17 20:41:27:44,0.028,-0.025,-0.92,-3.723,44.678,-7.568,1.41,-22.47,35.37,6.376,135.3,0.984
2026-5-17 20:41:27:64,0.024,-0.061,-0.982,4.639,42.175,-6.775,1.37,-23.07,35.48,6.4,60.6,0.066
2026-5-17 20:41:27:84,0.016,-0.038,-1.001,9.399,37.415,-5.92,1.47,-23.58,35.58,6.4,5.9,0.108
2026-5-17 20:41:27:104,0.022,-0.016,-0.945,4.944,33.264,-5.493,1.56,-23.98,35.67,6.4,5.4,0.302
2026-5-17 20:41:27:124,0.029,-0.017,-0.949,-2.014,31.311,-4.822,1.52,-24.33,35.76,6.4,6.8,0.036
2026-5-17 20:41:27:144,0.019,-0.05,-0.959,-2.991,28.625,-4.028,1.4,-24.64,35.83,6.4,5.8,0.032
2026-5-17 20:41:27:164,0.02,-0.055,-0.927,4.761,23.193,-3.296,1.39,-24.84,35.89,6.4,5.5,0.036
2026-5-17 20:41:27:184,0.026,-0.017,-0.94,7.08,19.165,-2.747,1.5,-24.95,35.94,6.4,5.3,0.036
2026-5-17 20:41:27:204,0.025,-0.004,-0.913,-2.808,17.09,-2.136,1.49,-25.0,35.98,6.4,5.6,0.036
2026-5-17 20:41:27:224,0.017,-0.057,-0.911,-5.188,12.268,-1.282,1.35,-24.99,36.01,6.4,5.8,0.04
2026-5-17 20:41:27:244,0.018,-0.062,-0.923,5.981,5.798,-0.305,1.36,-24.85,36.02,6.396,5.9,0.036
2026-5-17 20:41:27:264,0.025,-0.002,-0.901,5.371,2.625,0.244,1.49,-24.62,36.03,6.4,5.9,0.04
2026-5-17 20:41:27:284,0.02,-0.008,-0.904,-6.104,0.305,0.977,1.44,-24.35,36.02,6.4,6.0,0.04
2026-5-17 20:41:27:304,0.015,-0.07,-0.911,-4.028,-5.188,1.709,1.31,-23.99,36.01,6.4,5.8,0.036
2026-5-17 20:41:27:324,0.025,-0.045,-0.909,6.531,-10.315,2.441,1.38,-23.53,35.97,6.4,5.9,0.04
2026-5-17 20:41:27:344,0.027,0.006,-0.917,1.404,-12.329,3.235,1.48,-23.01,35.94,6.4,6.0,0.036
2026-5-17 20:41:27:364,0.02,-0.027,-0.922,-8.545,-15.503,3.784,1.37,-22.45,35.88,6.396,5.9,0.04
