time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:34:2:194,0.034,-0.045,-1.021,-10.681,-33.02,-13.184,-3.85,14.75,19.57,6.4,5.7,0.04
2026-5-17 20:34:2:214,0.029,-0.038,-1.005,-4.944,-29.236,-14.465,-3.86,15.17,19.84,6.4,6.1,0.04
2026-5-17 20:34:2:234,0.021,-0.008,-1.0,-6.531,-27.71,-15.381,-3.82,15.54,20.13,6.4,6.7,0.042
2026-5-17 20:34:2:254,0.027,-0.029,-0.985,-9.705,-27.1,-16.235,-3.86,15.89,20.45,6.4,6.6,0.04
2026-5-17 20:34:2:274,0.025,-0.044,-0.977,-5.554,-25.024,-17.09,-3.86,16.21,20.78,6.4,6.5,0.04
2026-5-17 20:34:2:294,0.025,-0.028,-0.977,-1.709,-23.193,-18.066,-3.76,16.48,21.14,6.4,5.9,0.04
2026-5-17 20:34:2:314,0.027,-0.018,-0.962,-5.249,-21.484,-18.677,-3.66,16.72,21.52,6.396,6.1,0.04
2026-5-17 20:34:2:334,0.033,-0.036,-0.957,-5.432,-17.273,-19.531,-3.61,16.89,21.92,6.4,6.5,0.042
2026-5-17 20:34:2:354,0.031,-0.037,-0.956,-0.916,-11.963,-20.325,-3.49,16.96,22.34,6.404,6.5,0.042
2026-5-17 20:34:2:374,0.026,-0.02,-0.951,-0.183,-8.118,-21.24,-3.3,16.94,22.78,6.4,6.6,0.042
2026-5-17 20:34:2:394,0.03,-0.027,-0.949,-2.869,-4.944,-21.729,-3.16,16.85,23.24,6.4,6.7,0.042
2026-5-17 20:34:2:414,0.031,-0.043,-0.944,-1.038,-1.343,-22.156,-3.02,16.69,23.71,6.4,6.7,0.042
2026-5-17 20:34:2:434,0.025,-0.032,-0.947,2.014,0.671,-22.583,-2.81,16.47,24.2,6.4,7.0,0.04
2026-5-17 20:34:2:454,0.023,-0.019,-0.945,0.366,1.404,-22.888,-2.6,16.24,24.69,6.4,6.9,0.042
2026-5-17 20:34:2:474,0.028,-0.031,-0.944,-0.549,3.967,-23.376,-2.43,15.97,25.18,6.4,6.7,0.042
2026-5-17 20:34:2:494,0.03,-0.038,-0.95,2.197,7.629,-23.438,-2.23,15.65,25.68,5.924,1280.4,12.734
2026-5-17 20:34:2:514,0.027,-0.023,-0.951,3.174,10.681,-23.56,-1.99,15.25,26.18,6.276,246.0,3.572
2026-5-17 20:34:2:534,0.031,-0.013,-0.921,0.732,14.954,-23.743,-1.79,14.79,26.69,6.0,1170.9,6.114
2026-5-17 20:34:2:554,0.026,-0.072,-0.902,-1.465,19.531,-23.804,-1.66,14.24,27.19,6.008,1022.5,5.306
2026-5-17 20:34:2:574,0.037,-0.02,-0.923,10.62,23.743,-23.865,-1.35,13.61,27.7,6.188,404.1,3.202
2026-5-17 20:34:2:594,0.022,-0.008,-0.847,5.92,26.978,-23.682,-1.05,12.9,28.2,6.208,461.9,3.09
2026-5-17 20:34:2:614,0.038,0.032,-0.821,-5.31,28.748,-23.56,-0.92,12.17,28.69,6.392,2.8,0.128
2026-5-17 20:34:2:634,0.025,-0.062,-0.79,-4.883,29.541,-22.827,-0.94,11.41,29.16,6.4,2.8,0.02
2026-5-17 20:34:2:654,0.038,-0.018,-0.918,1.038,31.799,-23.01,-0.83,10.64,29.64,6.316,3.9,0.016
2026-5-17 20:34:2:674,0.014,-0.046,-1.011,10.62,32.654,-22.522,-0.53,9.85,30.1,6.156,579.5,7.9
2026-5-17 20:34:2:694,-0.004,-0.06,-1.073,7.812,34.363,-21.912,-0.24,9.03,30.55,6.16,649.8,1.318
2026-5-17 20:34:2:714,0.001,-0.079,-1.579,-7.996,40.161,-20.874,-0.2,8.13,30.98,6.38,84.4,2.524
2026-5-17 20:34:2:734,0.009,-0.102,-1.387,-1.77,44.495,-20.813,-0.22,7.14,31.39,6.4,11.4,0.062
2026-5-17 20:34:2:754,0.021,-0.044,-0.967,11.719,45.166,-20.691,0.0,6.13,31.79,6.388,18.5,0.272
2026-5-17 20:34:2:774,0.022,0.004,-1.03,9.338,45.471,-19.592,0.27,5.13,32.18,6.4,4.4,0.268
2026-5-17 20:34:2:794,0.025,0.001,-1.216,-2.625,46.143,-18.311,0.35,4.12,32.54,6.396,14.0,0.22
2026-5-17 20:34:2:814,0.023,-0.037,-1.049,-6.531,46.082,-17.517,0.25,3.13,32.87,6.396,7.7,0.108
2026-5-17 20:34:2:834,0.025,-0.066,-1.013,1.343,46.692,-17.09,0.23,2.14,33.2,6.396,17.7,0.112
2026-5-17 20:34:2:854,0.032,-0.03,-1.18,12.634,49.866,-16.052,0.43,1.12,33.5,6.396,9.1,0.124
2026-5-17 20:34:2:874,0.03,0.037,-1.064,0.427,53.65,-14.771,0.58,0.04,33.78,6.392,27.8,0.158
2026-5-17 20:34:2:894,0.025,-0.035,-1.096,-10.681,56.091,-13.672,0.4,-1.09,34.03,6.392,28.5,0.18
2026-5-17 20:34:2:914,0.024,-0.076,-1.153,4.211,56.763,-12.756,0.35,-2.22,34.27,6.396,16.9,0.114
2026-5-17 20:34:2:934,0.021,-0.005,-1.062,8.728,56.946,-11.414,0.53,-3.36,34.48,6.396,17.7,0.112
2026-5-17 20:34:2:954,0.018,0.004,-1.143,-3.296,55.481,-10.193,0.54,-4.46,34.66,6.392,29.2,0.19
2026-5-17 20:34:2:974,0.02,-0.035,-1.136,-4.456,52.979,-8.85,0.43,-5.5,34.82,6.392,29.4,0.19
2026-5-17 20:34:2:994,0.021,-0.041,-1.087,1.526,52.551,-7.629,0.4,-6.5,34.96,6.388,1560.4,0.18
2026-5-17 20:34:3:14,0.025,-0.017,-1.138,2.991,53.162,-6.409,0.45,-7.5,35.06,6.38,379.6,2.778
2026-5-17 20:34:3:34,0.035,0.021,-1.287,-2.197,54.565,-5.188,0.44,-8.5,35.15,6.352,508.3,6.678
2026-5-17 20:34:3:54,0.034,-0.004,-1.384,-10.254,56.213,-3.113,0.27,-9.54,35.21,6.052,908.4,6.16
2026-5-17 20:34:3:74,0.032,-0.012,-1.072,-12.024,57.129,-2.014,0.03,-10.57,35.23,6.096,754.5,5.596
2026-5-17 20:34:3:94,0.06,0.038,-1.117,2.991,54.26,-1.099,-0.02,-11.56,35.23,6.152,585.6,4.372
2026-5-17 20:34:3:114,0.033,0.043,-1.212,6.104,52.185,0.366,0.11,-12.49,35.22,6.396,2.7,0.056
2026-5-17 20:34:3:134,0.031,0.04,-0.931,-6.653,50.598,2.136,0.08,-13.38,35.16,6.4,33.2,0.02
2026-5-17 20:34:3:154,0.018,-0.05,-0.909,-5.493,48.462,3.113,-0.07,-14.22,35.09,6.4,3.2,0.058
2026-5-17 20:34:3:174,0.017,-0.057,-1.057,8.85,46.814,4.089,0.01,-15.01,35.0,6.4,3.4,0.02
2026-5-17 20:34:3:194,0.023,0.015,-0.923,10.071,47.241,5.615,0.27,-15.79,34.88,6.136,84.7,1.936
2026-5-17 20:34:3:214,0.011,0.003,-0.957,-2.991,46.448,7.08,0.34,-16.55,34.72,6.176,7.7,2.258
2026-5-17 20:34:3:234,0.013,-0.035,-1.005,-5.798,44.983,8.179,0.27,-17.27,34.54,7.032,81.4,2.786
2026-5-17 20:34:3:254,0.017,-0.036,-1.021,1.404,43.335,9.46,0.31,-17.96,34.33,6.404,25.0,0.068
2026-5-17 20:34:3:274,0.01,-0.015,-1.029,4.7,40.527,10.803,0.46,-18.59,34.1,6.396,19.5,0.062
2026-5-17 20:34:3:294,0.009,0.0,-1.005,1.526,36.072,11.597,0.59,-19.13,33.84,6.4,28.0,0.066
2026-5-17 20:34:3:314,0.017,-0.001,-0.997,-3.174,32.654,12.878,0.64,-19.59,33.56,6.396,6.8,0.144
2026-5-17 20:34:3:334,0.018,-0.028,-1.0,-3.113,30.823,14.16,0.65,-20.0,33.25,6.404,54.3,0.144
2026-5-17 20:34:3:354,0.014,-0.034,-0.998,3.845,27.771,15.015,0.77,-20.34,32.92,6.404,28.2,0.04
2026-5-17 20:34:3:374,0.018,0.002,-0.981,5.31,25.513,15.808,0.99,-20.63,32.58,6.396,23.5,0.112
2026-5-17 20:34:3:394,0.02,0.004,-0.97,-3.174,24.719,16.968,1.11,-20.89,32.21,6.4,8.5,0.056
2026-5-17 20:34:3:414,0.014,-0.036,-0.969,-3.296,22.766,17.944,1.14,-21.11,31.82,6.404,35.6,0.046
2026-5-17 20:34:3:434,0.01,-0.034,-0.965,5.249,18.372,18.25,1.3,-21.26,31.42,6.404,5.9,0.04
2026-5-17 20:34:3:454,0.012,0.014,-0.958,3.357,14.343,19.287,1.54,-21.33,31.01,6.4,6.3,0.042
2026-5-17 20:34:3:474,0.011,-0.005,-0.948,-4.7,11.292,20.02,1.63,-21.32,30.58,6.4,6.0,0.04
2026-5-17 20:34:3:494,0.01,-0.039,-0.952,-0.793,6.592,20.752,1.7,-21.24,30.14,6.4,5.9,0.036
2026-5-17 20:34:3:514,0.012,-0.012,-0.946,5.615,2.136,21.179,1.92,-21.06,29.7,6.4,6.4,0.036
2026-5-17 20:34:3:534,0.02,0.012,-0.943,-0.977,0.122,21.851,2.09,-20.82,29.25,6.4,6.2,0.04
2026-5-17 20:34:3:554,0.017,-0.024,-0.945,-4.333,-1.526,22.278,2.14,-20.55,28.78,5.668,2033.8,10.808
2026-5-17 20:34:3:574,0.015,-0.032,-0.95,2.197,-4.272,22.461,2.26,-20.24,28.32,6.052,721.1,8.684
2026-5-17 20:34:3:594,0.014,0.0,-0.938,2.38,-7.08,22.766,2.46,-19.87,27.86,5.804,1406.3,6.52
2026-5-17 20:34:3:614,0.015,-0.008,-0.818,0.488,-9.338,23.132,2.6,-19.46,27.39,5.892,1034.3,6.046
2026-5-17 20:34:3:634,0.017,-0.0,-0.959,-2.686,-12.634,23.499,2.68,-19.0,26.92,6.116,742.3,5.288
2026-5-17 20:34:3:654,0.014,-0.013,-0.863,-3.54,-17.09,23.438,2.72,-18.46,26.46,6.268,415.5,2.618
2026-5-17 20:34:3:674,0.018,0.012,-0.841,-4.639,-20.569,23.438,2.76,-17.84,26.0,6.232,3.1,2.376
2026-5-17 20:34:3:694,0.012,-0.014,-0.893,-5.676,-23.621,23.376,2.76,-17.16,25.55,6.272,2.6,0.016
2026-5-17 20:34:3:714,0.009,-0.019,-0.958,-5.066,-26.367,23.254,2.76,-16.44,25.1,6.144,809.6,2.606
2026-5-17 20:34:3:734,0.002,-0.041,-0.94,-0.793,-29.846,23.193,2.8,-15.67,24.67,6.072,1300.5,6.462
2026-5-17 20:34:3:754,0.04,0.024,-0.833,-2.93,-31.677,22.705,2.84,-14.85,24.25,6.272,381.5,1.74
2026-5-17 20:34:3:774,0.009,-0.047,-1.289,-8.179,-32.532,22.766,2.76,-14.04,23.83,6.368,8.5,1.216
2026-5-17 20:34:3:794,0.006,-0.05,-1.366,-7.141,-35.278,22.4,2.64,-13.19,23.42,6.404,4.6,0.042
2026-5-17 20:34:3:814,0.023,-0.005,-0.948,-4.028,-37.903,21.912,2.6,-12.29,23.02,6.404,10.2,0.05
2026-5-17 20:34:3:834,0.018,-0.013,-1.044,-7.629,-38.391,21.667,2.52,-11.38,22.63,6.364,121.7,0.062
2026-5-17 20:34:3:854,0.018,-0.008,-1.121,-9.399,-40.344,21.057,2.38,-10.46,22.25,6.4,6.3,0.246
2026-5-17 20:34:3:874,0.015,-0.017,-1.108,-9.094,-44.617,20.325,2.23,-9.48,21.88,6.4,15.2,0.102
2026-5-17 20:34:3:894,0.021,-0.016,-1.002,-10.803,-46.143,19.775,2.05,-8.45,21.53,6.392,18.2,0.078
2026-5-17 20:34:3:914,0.019,-0.019,-1.114,-9.705,-47.241,19.287,1.87,-7.43,21.18,6.396,15.6,0.046
2026-5-17 20:34:3:934,0.016,-0.011,-1.074,-9.949,-49.744,18.372,1.69,-6.37,20.85,6.232,20.2,0.502
2026-5-17 20:34:3:954,0.026,-0.009,-1.072,-13.367,-50.659,17.7,1.46,-5.3,20.53,6.396,42.1,0.108
2026-5-17 20:34:3:974,0.026,-0.021,-1.137,-13.611,-49.377,17.029,1.19,-4.26,20.23,6.392,28.3,0.18
2026-5-17 20:34:3:994,0.02,-0.021,-1.081,-11.719,-49.927,15.869,0.94,-3.24,19.93,6.396,28.2,0.176
2026-5-17 20:34:4:14,0.024,-0.009,-1.106,-12.939,-51.758,14.893,0.7,-2.19,19.65,6.4,20.5,0.132
2026-5-17 20:34:4:34,0.025,-0.016,-1.14,-15.076,-51.697,13.916,0.41,-1.15,19.39,6.392,658.0,0.688
2026-5-17 20:34:4:54,0.02,-0.023,-1.138,-14.954,-52.734,12.878,0.1,-0.12,19.14,6.372,277.8,2.802
2026-5-17 20:34:4:74,0.035,0.04,-1.437,-14.893,-55.237,11.597,-0.19,0.93,18.92,6.036,994.5,5.384
2026-5-17 20:34:4:94,0.014,-0.049,-1.066,-20.447,-54.81,10.742,-0.61,1.99,18.7,6.076,799.5,5.614
2026-5-17 20:34:4:114,0.062,0.052,-1.1,-18.982,-52.551,8.972,-1.01,3.01,18.51,6.196,683.1,4.276
2026-5-17 20:34:4:134,0.017,-0.032,-1.298,-14.282,-54.077,8.118,-1.29,4.03,18.33,6.4,2.8,0.04
2026-5-17 20:34:4:154,0.031,0.002,-1.11,-18.982,-52.368,6.348,-1.64,5.02,18.18,6.4,403.8,0.02
2026-5-17 20:34:4:174,0.026,-0.025,-0.942,-17.7,-50.903,5.249,-2.01,5.95,18.05,6.404,3.3,0.02
2026-5-17 20:34:4:194,0.026,-0.01,-1.073,-9.949,-52.368,3.906,-2.24,6.88,17.94,6.4,2.8,0.02
2026-5-17 20:34:4:214,0.019,-0.033,-0.998,-8.667,-53.101,2.319,-2.38,7.83,17.85,6.168,40.5,2.29
2026-5-17 20:34:4:234,0.027,-0.009,-0.977,-12.573,-50.659,1.099,-2.6,8.74,17.8,6.212,413.0,2.232
2026-5-17 20:34:4:254,0.024,-0.021,-1.04,-13.916,-49.866,0.244,-2.84,9.6,17.76,6.356,1268.8,2.12
2026-5-17 20:34:4:274,0.021,-0.041,-1.036,-14.526,-48.95,-1.16,-3.09,10.45,17.74,6.364,6.3,0.036
2026-5-17 20:34:4:294,0.037,-0.029,-1.02,-12.39,-45.715,-2.93,-3.3,11.23,17.76,6.4,5.4,0.032
2026-5-17 20:34:4:314,0.027,-0.025,-1.083,-10.742,-42.48,-4.028,-3.47,11.94,17.81,6.384,68.5,0.036
2026-5-17 20:34:4:334,0.025,-0.017,-1.04,-13.062,-42.053,-5.371,-3.64,12.62,17.87,6.388,5.8,0.344
2026-5-17 20:34:4:354,0.026,-0.036,-1.016,-14.16,-40.466,-6.958,-3.85,13.27,17.97,6.396,42.5,0.174
2026-5-17 20:34:4:374,0.028,-0.042,-1.055,-8.85,-37.781,-8.423,-3.98,13.86,18.11,6.4,27.9,0.138
2026-5-17 20:34:4:394,0.023,-0.015,-1.015,-8.179,-37.231,-9.338,-4.04,14.43,18.26,6.4,6.4,0.042
2026-5-17 20:34:4:414,0.026,-0.025,-1.008,-12.146,-35.706,-10.62,-4.15,14.96,18.44,6.404,14.4,0.144
2026-5-17 20:34:4:434,0.031,-0.046,-1.013,-8.789,-32.288,-12.268,-4.25,15.44,18.66,6.4,19.2,0.046
