time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 19:43:28:294,0.052,-0.03,-0.986,-1.282,33.264,-27.71,-1.08,14.99,42.84,6.0,28.2,0.052
2026-5-17 19:43:28:314,0.045,-0.042,-0.99,3.052,38.269,-27.344,-0.91,14.06,43.41,6.004,9.4,0.058
2026-5-17 19:43:28:334,0.042,-0.023,-1.005,6.47,41.138,-26.855,-0.66,13.06,43.96,6.0,12.5,0.078
2026-5-17 19:43:28:354,0.046,-0.005,-1.014,1.892,43.335,-26.245,-0.47,12.02,44.49,6.0,14.6,0.082
2026-5-17 19:43:28:374,0.043,-0.028,-1.04,-0.793,46.204,-25.574,-0.37,10.95,45.0,6.0,15.6,0.092
2026-5-17 19:43:28:394,0.041,-0.041,-1.049,2.38,46.814,-24.719,-0.27,9.85,45.49,6.0,14.0,0.092
2026-5-17 19:43:28:414,0.044,-0.017,-1.056,4.517,47.424,-23.804,-0.11,8.77,45.96,6.0,13.4,0.086
2026-5-17 19:43:28:434,0.052,-0.01,-1.075,-0.427,50.903,-22.766,-0.02,7.64,46.41,6.0,15.5,0.082
2026-5-17 19:43:28:454,0.046,-0.032,-1.084,-2.258,54.626,-21.79,-0.01,6.45,46.83,6.0,14.3,0.082
2026-5-17 19:43:28:474,0.049,-0.04,-1.105,2.319,56.946,-20.752,0.04,5.23,47.22,5.996,14.1,0.082
2026-5-17 19:43:28:494,0.053,-0.012,-1.108,1.953,60.12,-19.653,0.12,3.97,47.6,5.352,1632.1,10.0
2026-5-17 19:43:28:514,0.043,-0.015,-1.125,-3.113,62.988,-18.494,0.1,2.65,47.94,5.6,1099.1,1.772
2026-5-17 19:43:28:534,0.037,-0.054,-1.112,-1.282,63.11,-17.029,0.04,1.33,48.26,5.624,1099.5,5.794
2026-5-17 19:43:28:554,0.038,-0.028,-1.037,3.723,62.256,-15.625,0.1,0.05,48.55,5.768,597.9,3.47
2026-5-17 19:43:28:574,0.045,0.009,-1.2,-1.648,63.599,-14.038,0.13,-1.23,48.81,5.78,587.5,3.65
2026-5-17 19:43:28:594,0.044,-0.019,-0.976,-7.751,63.232,-12.512,-0.02,-2.5,49.04,5.864,367.4,2.372
2026-5-17 19:43:28:614,0.057,-0.015,-0.948,-1.831,63.171,-11.108,-0.13,-3.75,49.25,6.0,2.7,0.836
2026-5-17 19:43:28:634,0.04,-0.024,-1.131,-0.061,65.613,-9.827,-0.14,-5.01,49.43,5.892,3.0,0.016
2026-5-17 19:43:28:654,0.033,-0.028,-1.098,-11.658,67.566,-8.118,-0.26,-6.3,49.58,7.364,-39.3,0.622
2026-5-17 19:43:28:674,0.031,-0.056,-1.125,-8.911,66.589,-6.47,-0.49,-7.58,49.7,5.952,457.1,1.19
2026-5-17 19:43:28:694,0.067,-0.012,-1.101,0.183,66.223,-5.31,-0.58,-8.83,49.79,8.292,563.9,7.78
2026-5-17 19:43:28:714,0.066,0.016,-1.359,4.028,65.43,-3.296,-0.52,-10.05,49.86,7.232,19.5,0.108
2026-5-17 19:43:28:734,0.06,0.034,-1.129,-7.996,61.096,-1.404,-0.62,-11.21,49.88,5.912,1202.6,2.208
2026-5-17 19:43:28:754,0.057,-0.016,-1.102,-9.949,60.242,-0.61,-0.83,-12.29,49.88,5.984,80.0,0.066
2026-5-17 19:43:28:774,0.038,-0.057,-1.344,0.61,59.57,1.16,-0.87,-13.34,49.86,5.98,106.5,0.022
2026-5-17 19:43:28:794,0.041,-0.009,-1.231,3.235,58.228,3.113,-0.78,-14.37,49.79,6.0,11.0,0.502
2026-5-17 19:43:28:814,0.041,0.005,-0.952,-2.014,57.861,4.272,-0.74,-15.36,49.7,6.004,32.9,0.138
2026-5-17 19:43:28:834,0.044,-0.012,-1.174,-10.376,59.265,5.31,-0.86,-16.36,49.58,5.996,40.9,0.108
2026-5-17 19:43:28:854,0.032,-0.07,-1.127,-4.822,57.617,7.324,-0.98,-17.35,49.43,5.984,36.2,0.144
2026-5-17 19:43:28:874,0.03,-0.033,-1.002,7.08,53.528,8.789,-0.83,-18.25,49.25,6.2,6.2,1.318
2026-5-17 19:43:28:894,0.037,0.02,-1.132,-2.014,50.903,9.705,-0.7,-19.07,49.03,5.996,33.4,0.204
2026-5-17 19:43:28:914,0.031,-0.033,-1.045,-9.827,48.218,11.414,-0.78,-19.84,48.79,5.996,90.3,0.114
2026-5-17 19:43:28:934,0.027,-0.057,-1.016,-0.854,43.64,13.0,-0.77,-20.51,48.52,5.364,1981.8,10.588
2026-5-17 19:43:28:954,0.038,-0.016,-1.073,3.723,40.771,14.099,-0.59,-21.1,48.21,5.38,1024.7,10.102
2026-5-17 19:43:28:974,0.04,-0.013,-1.187,-1.892,40.649,15.198,-0.46,-21.67,47.88,5.6,1188.0,6.96
2026-5-17 19:43:28:994,-0.0,-0.075,-1.414,-5.371,37.842,17.09,-0.39,-22.2,47.51,5.728,751.0,5.45
2026-5-17 19:43:29:14,0.025,-0.034,-0.9,-8.057,34.485,17.822,-0.38,-22.66,47.11,5.7,672.9,4.39
2026-5-17 19:43:29:34,-0.006,-0.125,-1.087,-4.333,32.104,18.677,-0.37,-23.07,46.71,5.824,547.5,2.968
2026-5-17 19:43:29:54,0.021,-0.074,-1.115,3.296,29.602,20.02,-0.2,-23.42,46.28,5.812,539.5,3.228
2026-5-17 19:43:29:74,0.021,-0.031,-0.872,5.615,25.33,21.423,0.09,-23.68,45.81,6.0,3.1,0.014
2026-5-17 19:43:29:94,0.026,-0.017,-0.788,1.709,21.667,21.606,0.36,-23.85,45.32,6.004,18.8,0.042
2026-5-17 19:43:29:114,0.04,-0.007,-0.861,-1.526,18.677,22.339,0.54,-23.96,44.83,6.032,8.5,0.122
2026-5-17 19:43:29:134,0.012,-0.071,-0.872,3.784,15.869,23.315,0.78,-24.01,44.32,6.004,2.3,0.036
2026-5-17 19:43:29:154,0.026,-0.01,-0.834,6.348,10.986,24.231,1.12,-23.98,43.79,5.86,72.3,1.154
2026-5-17 19:43:29:174,0.034,-0.007,-0.88,0.061,7.385,24.414,1.37,-23.86,43.25,5.964,79.9,2.988
2026-5-17 19:43:29:194,0.022,-0.039,-0.927,-0.916,5.005,25.085,1.56,-23.68,42.71,5.96,-7.7,1.174
2026-5-17 19:43:29:214,0.026,-0.027,-0.874,1.282,1.465,26.184,1.79,-23.44,42.15,6.008,4.9,0.032
2026-5-17 19:43:29:234,0.024,-0.025,-0.937,-1.221,-3.052,26.428,1.98,-23.12,41.6,6.004,23.3,0.026
2026-5-17 19:43:29:254,0.026,-0.029,-0.922,-2.258,-6.775,26.306,2.14,-22.72,41.04,5.988,5.8,0.186
2026-5-17 19:43:29:274,0.027,-0.029,-0.917,-0.793,-9.766,27.039,2.3,-22.26,40.49,5.98,6.4,1.002
2026-5-17 19:43:29:294,0.027,-0.021,-0.946,-1.648,-13.672,27.283,2.47,-21.74,39.94,6.004,3.8,0.03
2026-5-17 19:43:29:314,0.029,-0.027,-0.941,-3.357,-17.517,27.161,2.58,-21.14,39.39,6.0,9.9,0.148
2026-5-17 19:43:29:334,0.031,-0.03,-0.942,-1.953,-20.752,26.855,2.7,-20.47,38.85,6.004,64.6,0.036
2026-5-17 19:43:29:354,0.03,-0.017,-0.967,-3.296,-23.926,27.283,2.8,-19.75,38.33,6.004,6.2,0.036
2026-5-17 19:43:29:374,0.029,-0.026,-0.963,-6.165,-27.283,27.039,2.84,-18.98,37.8,6.004,6.0,0.04
2026-5-17 19:43:29:394,0.028,-0.032,-0.976,-4.333,-30.701,26.428,2.86,-18.14,37.3,6.0,8.0,0.05
2026-5-17 19:43:29:414,0.033,-0.021,-0.994,-4.028,-33.447,26.062,2.91,-17.26,36.82,6.004,7.4,0.046
2026-5-17 19:43:29:434,0.031,-0.016,-0.998,-7.996,-36.438,25.94,2.89,-16.33,36.34,6.0,8.2,0.046
2026-5-17 19:43:29:454,0.034,-0.032,-1.02,-9.216,-39.307,25.208,2.8,-15.36,35.89,6.004,5.8,0.036
2026-5-17 19:43:29:474,0.033,-0.03,-1.025,-6.897,-42.48,24.231,2.73,-14.34,35.45,6.004,5.9,0.036
2026-5-17 19:43:29:494,0.036,-0.015,-1.039,-8.057,-44.739,23.804,2.66,-13.28,35.04,6.0,6.4,0.04
2026-5-17 19:43:29:514,0.036,-0.021,-1.056,-12.085,-46.936,22.949,2.5,-12.19,34.63,6.004,6.4,0.04
2026-5-17 19:43:29:534,0.035,-0.035,-1.07,-11.414,-49.316,21.667,2.31,-11.07,34.26,6.004,7.3,0.042
2026-5-17 19:43:29:554,0.039,-0.026,-1.08,-10.071,-51.331,20.752,2.15,-9.93,33.9,6.0,8.5,0.052
2026-5-17 19:43:29:574,0.039,-0.015,-1.091,-12.451,-53.406,19.958,1.96,-8.76,33.57,6.0,8.8,0.046
2026-5-17 19:43:29:594,0.038,-0.026,-1.102,-14.771,-55.115,18.555,1.7,-7.57,33.25,6.012,3.6,5.83
2026-5-17 19:43:29:614,0.04,-0.032,-1.076,-13.794,-56.763,17.09,1.43,-6.37,32.96,5.98,154.9,3.736
2026-5-17 19:43:29:634,0.04,-0.035,-1.003,-7.874,-58.35,16.296,1.24,-5.15,32.69,5.748,740.2,4.04
2026-5-17 19:43:29:654,0.039,-0.007,-1.156,-11.475,-59.265,14.954,1.05,-3.92,32.44,5.748,596.7,4.322
2026-5-17 19:43:29:674,0.041,-0.013,-1.032,-21.179,-59.082,13.245,0.7,-2.7,32.21,5.856,430.0,2.592
2026-5-17 19:43:29:694,0.05,-0.021,-0.933,-17.883,-59.692,12.085,0.31,-1.5,32.0,5.864,358.8,2.46
2026-5-17 19:43:29:714,0.051,0.005,-1.069,-13.123,-60.425,10.986,0.02,-0.3,31.82,6.004,2.8,0.016
2026-5-17 19:43:29:734,0.037,0.004,-1.105,-23.987,-60.608,9.46,-0.36,0.89,31.65,6.008,83.6,0.04
2026-5-17 19:43:29:754,0.034,-0.054,-1.086,-23.132,-62.134,7.812,-0.83,2.09,31.5,5.872,13.5,2.424
2026-5-17 19:43:29:774,0.053,-0.023,-0.968,-13.672,-62.683,6.958,-1.19,3.28,31.37,7.9,957.0,3.848
2026-5-17 19:43:29:794,0.07,0.032,-1.305,-11.841,-61.279,5.249,-1.44,4.44,31.26,5.96,35.0,0.032
2026-5-17 19:43:29:814,0.05,-0.008,-1.322,-18.372,-60.608,3.418,-1.79,5.57,31.17,5.972,28.6,1.002
2026-5-17 19:43:29:834,0.02,-0.094,-1.145,-24.353,-58.655,2.075,-2.27,6.65,31.12,5.996,50.4,0.6
2026-5-17 19:43:29:854,0.038,-0.08,-1.193,-12.512,-57.739,0.671,-2.61,7.69,31.09,6.004,7.1,0.75
2026-5-17 19:43:29:874,0.046,-0.002,-1.373,-8.667,-57.556,-1.038,-2.77,8.72,31.07,6.004,9.8,0.046
2026-5-17 19:43:29:894,0.042,0.018,-1.005,-21.362,-57.434,-2.563,-3.05,9.74,31.1,5.992,75.2,0.288
2026-5-17 19:43:29:914,0.039,-0.047,-1.097,-23.865,-56.58,-3.601,-3.51,10.73,31.14,5.988,31.9,0.108
2026-5-17 19:43:29:934,0.051,-0.053,-1.206,-7.996,-56.213,-5.127,-3.75,11.71,31.19,5.976,28.7,0.272
2026-5-17 19:43:29:954,0.046,0.013,-1.011,-10.437,-53.589,-6.653,-3.85,12.64,31.28,5.988,7.8,0.132
2026-5-17 19:43:29:974,0.054,-0.011,-1.124,-19.592,-50.232,-7.751,-4.12,13.49,31.39,6.004,69.7,0.086
2026-5-17 19:43:29:994,0.049,-0.041,-1.096,-14.954,-47.546,-8.911,-4.39,14.28,31.53,5.98,6.2,0.04
2026-5-17 19:43:30:14,0.047,-0.023,-0.998,-11.169,-44.739,-10.559,-4.55,15.0,31.7,6.0,48.7,0.77
2026-5-17 19:43:30:34,0.044,-0.021,-1.097,-8.728,-42.603,-11.597,-4.64,15.67,31.9,5.992,25.9,0.206
2026-5-17 19:43:30:54,0.043,0.003,-1.024,-11.169,-41.382,-12.39,-4.72,16.3,32.12,5.996,10.2,0.14
2026-5-17 19:43:30:74,0.045,-0.019,-1.004,-15.381,-39.978,-13.855,-4.9,16.91,32.37,5.984,166.6,0.066
2026-5-17 19:43:30:94,0.047,-0.048,-1.042,-7.69,-37.964,-14.832,-4.99,17.47,32.64,5.996,76.9,0.144
2026-5-17 19:43:30:114,0.046,-0.005,-0.981,-3.113,-35.461,-15.686,-4.93,17.98,32.94,5.448,702.3,9.644
2026-5-17 19:43:30:134,0.053,0.003,-1.012,-9.827,-31.982,-16.479,-4.92,18.43,33.26,5.556,1263.7,7.474
2026-5-17 19:43:30:154,0.077,0.0,-1.325,-13.672,-26.245,-18.127,-5.02,18.78,33.61,5.504,1274.5,7.514
2026-5-17 19:43:30:174,0.054,-0.028,-0.895,-7.385,-22.156,-18.738,-5.05,19.01,33.98,5.74,797.8,4.542
2026-5-17 19:43:30:194,0.029,-0.046,-0.745,-1.709,-20.691,-19.104,-4.97,19.19,34.38,5.724,626.3,4.116
2026-5-17 19:43:30:214,0.035,-0.02,-1.199,-0.366,-18.921,-20.081,-4.8,19.35,34.79,5.816,504.2,3.084
2026-5-17 19:43:30:234,0.048,0.007,-0.989,-0.549,-16.541,-20.935,-4.59,19.47,35.23,5.824,446.3,2.93
2026-5-17 19:43:30:254,0.035,-0.014,-0.773,-2.686,-13.428,-21.606,-4.44,19.53,35.68,6.0,539.2,0.016
2026-5-17 19:43:30:274,0.034,-0.04,-0.945,-1.648,-12.268,-21.606,-4.3,19.54,36.15,6.004,21.0,0.016
2026-5-17 19:43:30:294,0.039,-0.073,-0.884,9.094,-8.911,-22.644,-4.02,19.52,36.63,6.004,12.2,0.02
2026-5-17 19:43:30:314,0.042,-0.019,-0.781,13.367,-1.831,-23.193,-3.54,19.37,37.13,5.98,3.8,1.346
2026-5-17 19:43:30:334,0.048,0.038,-0.864,-0.671,4.028,-23.438,-3.22,19.09,37.63,5.648,87.8,1.438
2026-5-17 19:43:30:354,0.042,-0.017,-0.9,-10.62,7.385,-24.048,-3.19,18.73,38.15,6.656,15.9,1.898
2026-5-17 19:43:30:374,0.047,-0.066,-0.854,-0.122,10.681,-24.475,-3.1,18.31,38.68,6.036,9.3,0.176
2026-5-17 19:43:30:394,0.042,-0.045,-0.945,12.146,15.869,-24.78,-2.74,17.8,39.22,6.032,5.9,0.314
2026-5-17 19:43:30:414,0.038,0.01,-0.958,7.324,16.907,-24.536,-2.35,17.23,39.75,6.004,8.8,0.058
2026-5-17 19:43:30:434,0.039,-0.007,-0.912,-3.845,17.639,-24.597,-2.18,16.67,40.28,6.004,13.5,0.068
2026-5-17 19:43:30:454,0.047,-0.052,-0.964,-1.77,20.63,-25.208,-2.09,16.07,40.81,6.004,12.0,0.076
2026-5-17 19:43:30:474,0.042,-0.044,-0.978,8.606,24.292,-25.024,-1.83,15.4,41.35,6.0,6.1,0.252
2026-5-17 19:43:30:494,0.047,-0.003,-0.957,7.568,27.344,-24.475,-1.5,14.67,41.86,6.004,9.6,0.058
2026-5-17 19:43:30:514,0.052,-0.002,-0.993,-0.427,32.288,-24.719,-1.31,13.87,42.37,5.948,29.3,0.036
2026-5-17 19:43:30:534,0.05,-0.044,-0.998,0.61,38.818,-24.475,-1.2,12.95,42.88,6.004,16.7,0.066
2026-5-17 19:43:30:554,0.04,-0.034,-1.005,6.47,41.565,-23.865,-0.99,11.96,43.37,6.0,9.7,0.062
2026-5-17 19:43:30:574,0.043,-0.011,-1.025,5.432,42.786,-23.376,-0.76,10.95,43.85,6.004,7.9,0.062
2026-5-17 19:43:30:594,0.046,-0.015,-1.034,0.305,45.105,-23.254,-0.64,9.91,44.31,6.004,8.5,0.052
2026-5-17 19:43:30:614,0.036,-0.042,-1.051,1.038,45.776,-22.461,-0.56,8.85,44.76,6.004,7.4,0.056
2026-5-17 19:43:30:634,0.041,-0.031,-1.062,5.615,45.288,-21.423,-0.41,7.81,45.19,6.004,9.6,0.058
2026-5-17 19:43:30:654,0.05,-0.006,-1.069,3.418,48.218,-21.179,-0.26,6.76,45.6,6.004,10.1,0.058
2026-5-17 19:43:30:674,0.048,-0.021,-1.085,-1.831,52.734,-20.508,-0.23,5.63,45.99,6.004,9.4,0.062
2026-5-17 19:43:30:694,0.046,-0.047,-1.095,1.587,55.176,-19.165,-0.21,4.45,46.36,5.776,227.9,6.698
2026-5-17 19:43:30:714,0.05,-0.022,-1.106,5.249,58.289,-18.433,-0.1,3.24,46.71,5.836,3.4,7.19
2026-5-17 19:43:30:734,0.046,-0.024,-1.033,2.502,61.279,-17.944,-0.02,1.97,47.05,5.692,895.2,4.898
2026-5-17 19:43:30:754,0.036,-0.013,-1.066,-0.061,61.34,-16.296,0.02,0.69,47.36,5.732,703.8,3.974
2026-5-17 19:43:30:774,0.042,-0.02,-1.105,-2.075,60.12,-15.076,-0.01,-0.55,47.63,5.824,550.1,3.028
2026-5-17 19:43:30:794,0.049,-0.025,-0.982,1.343,59.814,-14.282,-0.04,-1.76,47.89,5.996,2.7,0.02
2026-5-17 19:43:30:814,0.029,-0.048,-1.007,3.174,59.753,-12.634,0.0,-2.96,48.14,6.004,2.7,0.016
2026-5-17 19:43:30:834,0.042,0.03,-1.053,-3.601,59.692,-11.108,0.01,-4.13,48.34,5.996,23.8,0.016
2026-5-17 19:43:30:854,0.023,-0.074,-1.198,-13.855,61.707,-10.437,-0.24,-5.32,48.53,6.0,14.9,0.042
2026-5-17 19:43:30:874,0.025,-0.093,-1.02,-2.502,63.171,-9.094,-0.41,-6.53,48.7,5.772,664.1,6.088
2026-5-17 19:43:30:894,0.042,-0.037,-1.146,8.423,63.293,-7.141,-0.34,-7.75,48.83,5.864,699.3,0.894
2026-5-17 19:43:30:914,0.04,-0.011,-1.36,3.113,62.561,-5.859,-0.27,-8.94,48.94,5.904,85.4,5.896
2026-5-17 19:43:30:934,0.056,0.014,-1.268,-10.864,61.462,-5.31,-0.47,-10.1,49.04,5.892,6.8,0.164
2026-5-17 19:43:30:954,0.045,-0.037,-1.014,-3.54,58.228,-3.54,-0.64,-11.19,49.1,5.932,19.6,0.606
2026-5-17 19:43:30:974,0.044,-0.044,-1.234,7.08,56.213,-2.014,-0.58,-12.21,49.14,6.0,21.3,0.046
2026-5-17 19:43:30:994,0.042,0.01,-1.248,3.296,55.542,-1.099,-0.46,-13.18,49.15,5.996,6.4,0.376
2026-5-17 19:43:31:14,0.038,-0.009,-1.013,-6.287,54.932,0.488,-0.52,-14.14,49.14,6.0,24.2,0.14
2026-5-17 19:43:31:34,0.044,-0.035,-1.116,-6.714,55.481,1.526,-0.65,-15.08,49.09,5.996,21.9,0.38
2026-5-17 19:43:31:54,0.042,-0.054,-1.144,1.77,55.847,2.686,-0.67,-16.03,49.03,6.0,42.6,0.144
2026-5-17 19:43:31:74,0.033,-0.014,-1.03,6.165,53.833,4.089,-0.53,-16.95,48.94,6.0,58.7,0.112
2026-5-17 19:43:31:94,0.037,0.018,-1.111,-5.249,51.086,5.676,-0.49,-17.79,48.81,5.992,32.2,0.176
2026-5-17 19:43:31:114,0.031,-0.053,-1.059,-8.179,48.218,6.592,-0.62,-18.58,48.66,5.996,31.4,0.206
2026-5-17 19:43:31:134,0.028,-0.051,-1.026,4.15,43.579,7.874,-0.57,-19.28,48.49,5.296,1795.0,7.422
2026-5-17 19:43:31:154,0.035,0.003,-1.061,2.93,39.429,9.583,-0.39,-19.87,48.29,5.672,13.8,6.488
2026-5-17 19:43:31:174,0.05,0.001,-1.368,-3.235,38.208,10.803,-0.34,-20.41,48.05,5.612,1147.8,5.234
2026-5-17 19:43:31:194,0.03,-0.026,-1.104,-8.911,36.316,11.475,-0.38,-20.92,47.8,5.692,855.3,5.98
2026-5-17 19:43:31:214,0.039,-0.022,-0.737,-7.935,33.691,12.939,-0.48,-21.38,47.53,5.736,675.0,4.092
2026-5-17 19:43:31:234,0.068,-0.003,-1.084,0.854,32.471,13.977,-0.46,-21.8,47.22,5.732,626.4,3.414
2026-5-17 19:43:31:254,0.026,-0.047,-1.058,5.188,32.776,15.015,-0.24,-22.2,46.9,5.848,3.0,2.55
2026-5-17 19:43:31:274,0.027,-0.001,-0.784,6.47,28.625,15.869,0.04,-22.55,46.54,6.004,10.1,0.108
2026-5-17 19:43:31:294,0.029,0.001,-0.946,-0.793,24.109,16.968,0.23,-22.8,46.17,6.008,3.0,0.016
2026-5-17 19:43:31:314,0.04,-0.021,-0.913,-0.061,20.386,17.883,0.36,-22.96,45.78,5.936,368.5,0.078
2026-5-17 19:43:31:334,0.021,-0.041,-0.822,5.981,16.357,18.555,0.59,-23.05,45.37,5.936,265.5,0.032
2026-5-17 19:43:31:354,0.021,-0.01,-0.881,4.211,10.62,19.531,0.86,-23.04,44.95,5.964,766.6,0.21
2026-5-17 19:43:31:374,0.04,-0.005,-0.845,-0.732,6.653,20.203,1.04,-22.92,44.52,5.968,15.5,0.884
2026-5-17 19:43:31:394,0.033,-0.038,-0.875,0.0,5.676,20.935,1.2,-22.75,44.07,6.0,73.3,0.124
2026-5-17 19:43:31:414,0.027,-0.022,-0.938,0.061,3.845,21.423,1.37,-22.58,43.61,6.004,13.9,0.062
2026-5-17 19:43:31:434,0.032,-0.02,-0.938,-1.038,-0.366,22.034,1.53,-22.32,43.14,5.988,4.5,0.72
2026-5-17 19:43:31:454,0.032,-0.032,-0.904,-0.671,-2.625,22.583,1.67,-22.01,42.67,6.004,10.4,0.058
2026-5-17 19:43:31:474,0.028,-0.023,-0.95,0.0,-4.456,22.888,1.83,-21.67,42.19,6.004,12.5,0.2
2026-5-17 19:43:31:494,0.021,-0.02,-0.953,-2.38,-10.193,23.315,1.96,-21.25,41.72,6.004,10.1,0.096
2026-5-17 19:43:31:514,0.022,-0.034,-0.917,-2.625,-15.991,23.865,2.06,-20.7,41.24,6.004,10.8,0.132
2026-5-17 19:43:31:534,0.033,-0.027,-0.964,-0.305,-19.409,23.743,2.19,-20.08,40.77,6.004,9.3,0.068
2026-5-17 19:43:31:554,0.03,-0.014,-0.956,-3.296,-22.156,23.804,2.29,-19.41,40.3,6.004,10.7,0.082
2026-5-17 19:43:31:574,0.026,-0.032,-0.963,-5.615,-26.367,24.109,2.31,-18.67,39.84,5.996,4.4,0.114
2026-5-17 19:43:31:594,0.039,-0.038,-0.985,-2.38,-28.442,23.926,2.36,-17.88,39.39,6.004,11.1,0.082
2026-5-17 19:43:31:614,0.039,-0.014,-0.974,-2.38,-28.442,23.376,2.43,-17.09,38.94,6.0,11.3,0.066
2026-5-17 19:43:31:634,0.028,-0.017,-1.005,-7.812,-31.067,23.499,2.42,-16.28,38.5,6.004,10.5,0.068
2026-5-17 19:43:31:654,0.034,-0.042,-1.005,-7.141,-34.912,23.132,2.35,-15.41,38.07,6.0,11.2,0.066
2026-5-17 19:43:31:674,0.035,-0.027,-1.014,-2.991,-37.72,22.583,2.35,-14.48,37.66,6.004,13.2,0.068
2026-5-17 19:43:31:694,0.031,-0.005,-1.038,-7.568,-41.199,22.095,2.31,-13.51,37.27,6.0,12.7,0.076
2026-5-17 19:43:31:714,0.03,-0.03,-1.038,-11.841,-46.082,21.79,2.15,-12.46,36.88,6.0,12.2,0.078
2026-5-17 19:43:31:734,0.04,-0.039,-1.059,-7.812,-48.767,20.996,2.02,-11.35,36.51,6.0,12.6,0.082
2026-5-17 19:43:31:754,0.042,-0.016,-1.063,-7.019,-49.011,20.081,1.93,-10.23,36.17,6.0,7.9,0.076
2026-5-17 19:43:31:774,0.041,-0.012,-1.075,-12.268,-50.415,19.653,1.76,-9.12,35.83,6.004,8.2,0.052
2026-5-17 19:43:31:794,0.043,-0.035,-1.09,-12.878,-51.208,18.494,1.53,-8.0,35.51,5.688,809.2,6.412
2026-5-17 19:43:31:814,0.039,-0.032,-1.098,-9.705,-50.842,17.334,1.33,-6.89,35.21,6.012,339.7,6.24
2026-5-17 19:43:31:834,0.033,-0.019,-1.021,-11.353,-52.795,16.541,1.15,-5.78,34.92,5.628,879.7,5.442
2026-5-17 19:43:31:854,0.04,-0.017,-1.027,-9.155,-56.213,15.808,0.97,-4.63,34.65,5.724,849.5,4.608
2026-5-17 19:43:31:874,0.05,-0.005,-1.104,-11.414,-58.044,14.282,0.76,-3.44,34.4,5.816,567.2,3.004
2026-5-17 19:43:31:894,0.037,-0.026,-1.022,-16.235,-58.35,13.123,0.47,-2.25,34.17,6.0,2.8,0.016
2026-5-17 19:43:31:914,0.043,-0.026,-0.946,-14.038,-59.875,12.573,0.16,-1.07,33.95,5.876,2.7,0.016
2026-5-17 19:43:31:934,0.035,0.004,-1.098,-16.235,-59.753,11.536,-0.12,0.13,33.75,6.004,2.8,0.03
2026-5-17 19:43:31:954,0.042,-0.035,-1.023,-21.362,-58.655,9.766,-0.53,1.28,33.57,6.004,2.6,0.02
2026-5-17 19:43:31:974,0.03,-0.068,-0.903,-15.869,-58.594,9.094,-0.94,2.4,33.4,5.828,758.1,3.06
2026-5-17 19:43:31:994,0.074,0.027,-0.982,-9.583,-58.044,7.69,-1.2,3.49,33.24,7.828,1291.8,6.478
2026-5-17 19:43:32:14,0.026,-0.06,-1.52,-11.963,-57.312,5.859,-1.41,4.56,33.12,7.384,9.7,6.412
2026-5-17 19:43:32:34,0.052,0.011,-1.318,-22.522,-56.335,4.7,-1.81,5.6,33.02,6.0,349.3,0.056
2026-5-17 19:43:32:54,0.048,-0.039,-1.034,-18.86,-57.556,3.357,-2.23,6.65,32.93,6.0,20.0,0.416
