time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 19:48:32:124,0.05,-0.002,-1.059,-0.732,47.546,-37.903,0.68,11.07,54.49,5.996,7.6,0.046
2026-5-17 19:48:32:144,0.056,-0.021,-1.06,-5.432,52.734,-36.56,0.68,9.9,55.21,5.992,7.1,0.042
2026-5-17 19:48:32:164,0.042,-0.039,-1.086,-2.563,55.847,-35.034,0.66,8.66,55.89,5.996,7.1,0.046
2026-5-17 19:48:32:184,0.043,-0.018,-1.092,-0.549,55.908,-33.02,0.7,7.42,56.52,5.996,7.6,0.05
2026-5-17 19:48:32:204,0.051,-0.006,-1.105,-5.676,57.312,-31.616,0.67,6.18,57.13,5.996,7.3,0.042
2026-5-17 19:48:32:224,0.042,-0.029,-1.12,-8.057,59.387,-29.724,0.54,4.91,57.71,5.992,8.6,0.052
2026-5-17 19:48:32:244,0.04,-0.038,-1.122,-4.578,58.228,-27.527,0.42,3.67,58.23,5.996,7.6,0.05
2026-5-17 19:48:32:264,0.05,-0.014,-1.137,-5.005,58.594,-25.33,0.34,2.46,58.72,5.992,7.9,0.05
2026-5-17 19:48:32:284,0.052,-0.014,-1.139,-9.705,62.744,-23.499,0.17,1.2,59.17,5.996,7.9,0.046
2026-5-17 19:48:32:304,0.042,-0.039,-1.153,-9.766,63.782,-20.996,-0.05,-0.09,59.58,5.996,8.0,0.046
2026-5-17 19:48:32:324,0.047,-0.026,-1.158,-6.348,64.087,-18.494,-0.23,-1.37,59.95,5.632,426.0,0.566
2026-5-17 19:48:32:344,0.049,-0.012,-1.158,-8.789,67.017,-16.724,-0.4,-2.67,60.28,5.952,620.9,0.44
2026-5-17 19:48:32:364,0.038,-0.041,-1.072,-10.742,66.223,-13.672,-0.64,-3.97,60.56,5.668,854.8,5.046
2026-5-17 19:48:32:384,0.04,-0.027,-1.128,-7.324,63.843,-11.169,-0.82,-5.21,60.79,5.704,681.7,4.194
2026-5-17 19:48:32:404,0.049,-0.002,-1.13,-8.606,63.416,-8.972,-0.99,-6.41,60.99,5.816,488.0,2.85
2026-5-17 19:48:32:424,0.041,-0.017,-0.993,-12.024,63.354,-6.226,-1.23,-7.59,61.13,5.876,6.9,0.016
2026-5-17 19:48:32:444,0.035,-0.053,-0.987,-10.132,61.218,-3.54,-1.47,-8.73,61.22,5.996,2.6,0.016
2026-5-17 19:48:32:464,0.052,0.004,-1.056,-17.639,62.622,-1.404,-1.73,-9.85,61.27,6.0,11.9,0.026
2026-5-17 19:48:32:484,0.02,-0.087,-1.13,-17.517,63.232,0.61,-2.07,-10.98,61.29,5.808,325.4,2.972
2026-5-17 19:48:32:504,0.036,-0.06,-1.11,-8.667,61.523,3.54,-2.27,-12.08,61.25,5.632,154.2,5.126
2026-5-17 19:48:32:524,0.049,-0.023,-1.214,-5.554,59.692,5.676,-2.33,-13.13,61.16,5.964,7.3,10.578
2026-5-17 19:48:32:544,0.016,-0.054,-1.529,-12.573,57.373,8.179,-2.44,-14.13,61.03,5.724,650.7,0.692
2026-5-17 19:48:32:564,0.011,-0.079,-1.374,-17.639,53.223,10.925,-2.7,-15.06,60.84,5.984,557.3,0.082
2026-5-17 19:48:32:584,0.038,-0.056,-1.103,-4.456,49.622,13.306,-2.77,-15.89,60.61,5.94,13.4,2.442
2026-5-17 19:48:32:604,0.039,-0.027,-1.165,-0.244,49.622,15.076,-2.66,-16.68,60.32,5.992,13.8,0.04
2026-5-17 19:48:32:624,0.041,0.001,-1.191,-9.216,49.133,17.395,-2.64,-17.47,59.99,5.992,26.9,0.15
2026-5-17 19:48:32:644,0.036,-0.045,-0.996,-10.62,46.631,19.47,-2.7,-18.21,59.61,5.992,20.1,0.108
2026-5-17 19:48:32:664,0.039,-0.042,-1.023,-5.066,46.021,21.118,-2.66,-18.92,59.18,5.996,41.1,0.436
2026-5-17 19:48:32:684,0.033,-0.019,-1.069,-4.272,44.067,23.01,-2.54,-19.59,58.72,5.988,8.8,0.58
2026-5-17 19:48:32:704,0.027,-0.029,-0.969,-3.418,39.001,25.452,-2.39,-20.18,58.19,5.976,24.9,0.032
2026-5-17 19:48:32:724,0.032,-0.014,-1.018,-5.066,34.546,26.855,-2.22,-20.65,57.63,5.952,33.7,0.132
2026-5-17 19:48:32:744,0.028,-0.041,-0.998,-6.958,31.921,28.137,-2.1,-21.06,57.04,5.984,38.9,0.23
2026-5-17 19:48:32:764,0.028,-0.05,-0.948,-0.183,27.71,30.212,-1.88,-21.4,56.4,5.34,2016.6,0.232
2026-5-17 19:48:32:784,0.034,-0.013,-0.993,-0.488,24.17,32.043,-1.57,-21.64,55.71,5.988,502.9,0.8
2026-5-17 19:48:32:804,0.032,-0.052,-1.27,-4.15,23.132,32.715,-1.32,-21.84,55.0,5.752,1216.7,0.712
2026-5-17 19:48:32:824,0.032,-0.027,-1.099,-8.179,20.325,34.119,-1.15,-22.01,54.26,5.68,915.5,6.194
2026-5-17 19:48:32:844,0.013,-0.057,-0.958,-9.644,16.663,35.889,-0.99,-22.09,53.49,5.764,659.1,3.624
2026-5-17 19:48:32:864,0.04,-0.024,-1.165,-6.287,14.038,36.438,-0.78,-22.1,52.68,5.784,523.3,3.336
2026-5-17 19:48:32:884,0.027,-0.054,-1.023,2.991,10.498,37.537,-0.43,-22.06,51.87,5.832,449.9,2.592
2026-5-17 19:48:32:904,0.02,-0.022,-0.835,3.296,6.226,39.001,-0.02,-21.94,51.04,5.996,2.9,0.016
2026-5-17 19:48:32:924,0.023,-0.018,-0.828,0.793,1.343,39.856,0.37,-21.71,50.17,5.996,3.1,0.016
2026-5-17 19:48:32:944,0.034,-0.021,-0.918,-1.404,-1.709,39.734,0.7,-21.41,49.32,5.992,0.5,0.03
2026-5-17 19:48:32:964,0.031,-0.018,-0.833,2.563,-4.272,40.222,1.07,-21.05,48.46,6.484,95.6,0.16
2026-5-17 19:48:32:984,0.024,-0.018,-0.835,2.136,-9.338,41.382,1.46,-20.61,47.59,7.484,1018.1,0.058
2026-5-17 19:48:33:4,0.015,-0.044,-0.875,-0.488,-13.916,41.687,1.79,-20.07,46.71,5.904,19.8,0.18
2026-5-17 19:48:33:24,0.033,-0.028,-0.897,-2.136,-15.625,41.321,2.05,-19.47,45.86,5.996,20.8,0.046
2026-5-17 19:48:33:44,0.027,-0.02,-0.949,-3.723,-18.433,41.565,2.29,-18.84,45.01,6.0,77.4,0.122
2026-5-17 19:48:33:64,0.029,-0.027,-0.944,-3.723,-22.888,42.175,2.49,-18.14,44.17,5.98,-4.9,0.472
2026-5-17 19:48:33:84,0.031,-0.027,-0.939,-3.357,-26.123,41.382,2.68,-17.36,43.33,5.996,4.3,0.036
2026-5-17 19:48:33:104,0.035,-0.016,-0.979,-5.493,-27.832,40.527,2.83,-16.55,42.52,5.996,4.7,0.032
2026-5-17 19:48:33:124,0.028,-0.033,-1.0,-8.423,-31.799,40.955,2.89,-15.69,41.73,5.996,4.5,0.03
2026-5-17 19:48:33:144,0.032,-0.043,-0.979,-5.737,-35.828,40.466,2.96,-14.75,40.95,5.996,4.6,0.03
2026-5-17 19:48:33:164,0.036,-0.017,-1.024,-5.798,-38.33,39.062,3.04,-13.77,40.2,6.0,5.2,0.032
2026-5-17 19:48:33:184,0.033,-0.015,-1.022,-11.292,-41.077,38.269,3.02,-12.74,39.48,5.996,4.8,0.03
2026-5-17 19:48:33:204,0.035,-0.038,-1.034,-11.719,-44.434,37.903,2.91,-11.67,38.79,5.996,4.9,0.03
2026-5-17 19:48:33:224,0.039,-0.03,-1.05,-8.423,-46.143,36.316,2.85,-10.57,38.11,5.996,4.7,0.03
2026-5-17 19:48:33:244,0.038,-0.011,-1.055,-11.597,-47.546,34.424,2.75,-9.45,37.48,5.996,4.7,0.03
2026-5-17 19:48:33:264,0.039,-0.026,-1.081,-16.479,-49.866,33.813,2.54,-8.32,36.87,6.0,4.8,0.026
2026-5-17 19:48:33:284,0.04,-0.043,-1.089,-14.404,-51.819,32.41,2.31,-7.16,36.28,5.996,4.5,0.026
2026-5-17 19:48:33:304,0.039,-0.022,-1.095,-13.0,-52.917,29.846,2.11,-5.99,35.73,5.996,4.8,0.03
2026-5-17 19:48:33:324,0.038,-0.016,-1.11,-17.456,-55.603,28.625,1.85,-4.8,35.22,5.996,4.5,0.03
2026-5-17 19:48:33:344,0.041,-0.032,-1.115,-19.409,-57.495,26.978,1.49,-3.58,34.74,5.996,5.0,0.03
2026-5-17 19:48:33:364,0.04,-0.028,-1.129,-17.029,-58.105,24.597,1.16,-2.36,34.28,5.996,4.9,0.03
2026-5-17 19:48:33:384,0.041,-0.017,-1.133,-17.761,-59.448,22.583,0.84,-1.14,33.88,5.996,4.9,0.026
2026-5-17 19:48:33:404,0.047,-0.021,-1.14,-21.118,-60.242,20.996,0.45,0.08,33.49,5.996,4.5,0.03
2026-5-17 19:48:33:424,0.045,-0.033,-1.153,-20.325,-59.204,18.433,0.04,1.28,33.15,5.996,4.7,0.026
2026-5-17 19:48:33:444,0.042,-0.022,-1.148,-19.104,-59.692,15.869,-0.35,2.45,32.84,5.808,990.3,4.368
2026-5-17 19:48:33:464,0.047,-0.027,-1.085,-20.935,-60.547,14.099,-0.75,3.63,32.57,5.624,803.5,5.38
2026-5-17 19:48:33:484,0.044,-0.023,-1.083,-17.029,-60.303,12.024,-1.11,4.8,32.33,5.688,727.4,4.594
2026-5-17 19:48:33:504,0.045,-0.01,-1.171,-19.836,-60.181,9.033,-1.49,5.93,32.14,5.796,501.2,3.044
2026-5-17 19:48:33:524,0.048,-0.017,-1.025,-24.719,-59.814,7.08,-1.95,7.05,31.99,5.968,177.2,0.016
2026-5-17 19:48:33:544,0.04,-0.043,-1.028,-21.545,-58.899,5.31,-2.4,8.15,31.85,5.996,2.9,0.03
2026-5-17 19:48:33:564,0.064,0.029,-1.101,-17.761,-58.044,2.686,-2.75,9.21,31.77,6.0,23.1,0.016
2026-5-17 19:48:33:584,0.024,-0.041,-1.198,-29.297,-57.678,0.305,-3.21,10.24,31.72,5.948,2.7,0.014
2026-5-17 19:48:33:604,0.053,-0.03,-1.214,-30.212,-56.213,-1.526,-3.76,11.26,31.7,5.972,733.7,3.628
2026-5-17 19:48:33:624,0.047,-0.038,-1.15,-16.113,-54.749,-3.357,-4.13,12.23,31.72,5.752,4.3,6.268
2026-5-17 19:48:33:644,0.065,0.03,-1.339,-15.442,-52.49,-6.226,-4.34,13.15,31.78,5.876,409.3,1.88
2026-5-17 19:48:33:664,0.04,-0.03,-1.36,-20.264,-51.453,-7.874,-4.66,14.02,31.89,5.964,209.2,2.704
2026-5-17 19:48:33:684,0.042,-0.05,-1.142,-22.461,-47.607,-10.315,-5.06,14.83,32.05,5.94,513.3,0.358
2026-5-17 19:48:33:704,0.045,-0.027,-0.992,-16.907,-46.631,-12.756,-5.34,15.6,32.24,5.984,39.3,0.226
2026-5-17 19:48:33:724,0.054,-0.02,-1.321,-9.521,-47.424,-14.282,-5.47,16.37,32.48,5.98,73.1,0.212
2026-5-17 19:48:33:744,0.048,0.019,-0.999,-16.174,-44.678,-16.052,-5.59,17.11,32.76,5.984,68.4,0.164
2026-5-17 19:48:33:764,0.042,-0.024,-0.922,-21.057,-42.175,-18.127,-5.86,17.78,33.07,5.984,38.1,0.466
2026-5-17 19:48:33:784,0.048,-0.058,-1.148,-8.484,-41.626,-19.836,-5.98,18.43,33.43,5.98,4.9,0.574
2026-5-17 19:48:33:804,0.053,0.005,-0.959,-5.493,-36.926,-21.118,-5.91,19.02,33.82,5.972,41.0,0.206
2026-5-17 19:48:33:824,0.05,0.003,-0.994,-13.306,-31.189,-22.827,-5.92,19.48,34.25,5.984,28.6,0.23
2026-5-17 19:48:33:844,0.042,-0.039,-1.035,-12.207,-29.175,-24.414,-5.99,19.87,34.73,5.98,40.4,0.052
2026-5-17 19:48:33:864,0.047,-0.023,-0.916,-5.432,-27.405,-25.635,-5.93,20.23,35.23,5.988,8.2,0.478
2026-5-17 19:48:33:884,0.048,-0.013,-1.008,-4.395,-23.804,-26.794,-5.79,20.53,35.77,5.532,1679.4,2.55
2026-5-17 19:48:33:904,0.04,-0.009,-1.16,-7.08,-21.362,-28.259,-5.66,20.76,36.35,5.556,1162.3,7.366
2026-5-17 19:48:33:924,0.051,-0.03,-1.204,-7.385,-20.874,-29.602,-5.59,20.97,36.96,5.624,841.9,6.538
2026-5-17 19:48:33:944,0.027,-0.072,-0.863,-5.92,-16.785,-30.396,-5.48,21.12,37.59,5.764,708.1,4.234
2026-5-17 19:48:33:964,0.065,0.006,-1.07,-3.174,-11.902,-31.799,-5.27,21.19,38.25,5.76,627.4,3.398
2026-5-17 19:48:33:984,0.047,-0.0,-1.101,2.625,-11.23,-32.593,-4.94,21.21,38.94,5.812,541.6,3.126
2026-5-17 19:48:34:4,0.042,-0.005,-0.865,0.0,-5.92,-33.203,-4.64,21.16,39.65,5.996,2.7,0.016
2026-5-17 19:48:34:24,0.05,-0.003,-0.835,-2.747,-0.61,-33.752,-4.4,20.99,40.37,5.824,2.7,0.016
2026-5-17 19:48:34:44,0.032,-0.068,-0.935,3.601,1.587,-34.546,-4.1,20.75,41.12,6.0,14.6,0.026
2026-5-17 19:48:34:64,0.041,-0.038,-0.88,17.273,3.174,-35.156,-3.58,20.48,41.88,6.0,7.5,0.096
2026-5-17 19:48:34:84,0.045,0.009,-0.819,11.902,9.033,-35.645,-3.0,20.13,42.64,5.672,7.1,0.066
2026-5-17 19:48:34:104,0.042,0.016,-0.893,-5.005,13.0,-36.011,-2.71,19.67,43.42,5.624,1119.4,0.328
2026-5-17 19:48:34:124,0.037,-0.039,-0.884,-6.958,14.404,-36.377,-2.61,19.16,44.19,5.828,25.3,3.368
2026-5-17 19:48:34:144,0.05,-0.053,-0.9,6.531,17.212,-36.682,-2.35,18.63,44.98,5.972,4.1,0.646
2026-5-17 19:48:34:164,0.051,-0.011,-0.963,13.123,22.888,-36.743,-1.86,18.0,45.76,5.976,3.8,0.176
2026-5-17 19:48:34:184,0.042,0.022,-0.965,3.54,26.672,-36.804,-1.49,17.28,46.53,5.98,6.6,0.04
2026-5-17 19:48:34:204,0.041,-0.019,-0.931,-4.15,28.137,-36.743,-1.32,16.52,47.3,6.0,5.7,0.036
2026-5-17 19:48:34:224,0.052,-0.055,-1.017,2.136,32.471,-36.56,-1.15,15.71,48.06,5.996,7.1,0.032
2026-5-17 19:48:34:244,0.044,-0.027,-0.991,9.949,36.499,-36.072,-0.82,14.82,48.81,6.0,5.9,0.032
2026-5-17 19:48:34:264,0.041,0.012,-0.995,3.662,38.086,-35.583,-0.52,13.88,49.53,6.0,5.3,0.032
2026-5-17 19:48:34:284,0.051,-0.022,-1.04,-3.479,39.917,-35.278,-0.42,12.93,50.25,5.996,5.8,0.032
2026-5-17 19:48:34:304,0.046,-0.053,-1.021,2.625,43.945,-34.546,-0.31,11.91,50.94,6.004,5.9,0.036
2026-5-17 19:48:34:324,0.044,-0.018,-1.053,7.751,45.654,-33.63,-0.07,10.86,51.61,6.0,5.9,0.036
2026-5-17 19:48:34:344,0.049,0.01,-1.054,-0.427,47.058,-32.959,0.09,9.78,52.26,5.996,5.8,0.032
2026-5-17 19:48:34:364,0.048,-0.033,-1.071,-5.371,50.842,-32.104,0.07,8.67,52.89,5.996,5.1,0.032
2026-5-17 19:48:34:384,0.043,-0.051,-1.089,2.38,53.589,-31.067,0.11,7.5,53.5,5.996,5.5,0.032
2026-5-17 19:48:34:404,0.04,-0.006,-1.086,4.456,53.955,-29.419,0.25,6.32,54.07,5.996,5.3,0.03
2026-5-17 19:48:34:424,0.053,0.003,-1.109,-5.127,55.969,-28.503,0.25,5.14,54.62,5.996,5.1,0.032
2026-5-17 19:48:34:444,0.045,-0.049,-1.111,-5.737,58.472,-27.1,0.12,3.91,55.15,5.996,5.1,0.03
2026-5-17 19:48:34:464,0.041,-0.038,-1.122,2.869,58.472,-25.452,0.13,2.69,55.64,5.996,5.5,0.03
2026-5-17 19:48:34:484,0.048,0.008,-1.129,-0.977,58.533,-24.048,0.15,1.49,56.1,5.996,5.2,0.032
2026-5-17 19:48:34:504,0.047,-0.021,-1.131,-9.521,61.157,-22.583,-0.01,0.26,56.54,6.0,5.6,0.032
2026-5-17 19:48:34:524,0.041,-0.055,-1.146,-3.845,61.707,-20.569,-0.16,-0.97,56.94,5.7,678.6,7.526
2026-5-17 19:48:34:544,0.042,-0.016,-1.137,0.549,61.035,-18.799,-0.19,-2.18,57.3,5.68,253.7,0.796
2026-5-17 19:48:34:564,0.042,-0.021,-1.028,-3.174,62.622,-17.273,-0.26,-3.39,57.64,5.728,749.6,3.968
2026-5-17 19:48:34:584,0.035,-0.03,-1.17,-8.484,63.354,-15.076,-0.41,-4.61,57.94,5.752,647.4,3.798
2026-5-17 19:48:34:604,0.038,-0.037,-1.082,-8.789,61.89,-13.062,-0.63,-5.8,58.2,5.828,504.1,2.69
2026-5-17 19:48:34:624,0.037,-0.049,-1.04,-3.052,61.768,-11.353,-0.75,-6.95,58.43,5.996,2.9,0.016
2026-5-17 19:48:34:644,0.053,0.003,-0.937,-0.793,61.279,-9.277,-0.79,-8.09,58.62,6.0,6.8,0.016
2026-5-17 19:48:34:664,0.041,0.018,-1.053,-18.738,60.303,-7.202,-1.05,-9.2,58.78,5.868,2.2,0.016
2026-5-17 19:48:34:684,0.039,-0.063,-1.099,-15.442,58.228,-5.432,-1.44,-10.26,58.9,5.988,2.6,0.05
2026-5-17 19:48:34:704,0.054,-0.049,-1.005,0.549,57.556,-3.54,-1.57,-11.28,58.99,5.624,-15.9,4.82
2026-5-17 19:48:34:724,0.054,0.029,-1.138,1.892,56.763,-1.221,-1.48,-12.28,59.03,5.912,4.3,0.088
2026-5-17 19:48:34:744,0.062,0.062,-1.555,-16.235,55.664,0.488,-1.6,-13.23,59.03,5.944,480.1,0.098
2026-5-17 19:48:34:764,0.052,-0.04,-1.156,-11.78,52.185,2.197,-1.86,-14.12,59.0,5.964,4.0,0.586
2026-5-17 19:48:34:784,0.032,-0.068,-1.149,-2.808,50.598,4.639,-1.94,-14.97,58.93,6.296,34.8,0.586
2026-5-17 19:48:34:804,0.042,-0.012,-1.228,1.526,48.462,6.897,-1.86,-15.76,58.8,5.984,52.7,0.462
2026-5-17 19:48:34:824,0.036,-0.004,-0.985,-4.883,46.875,8.057,-1.83,-16.51,58.65,5.996,63.7,0.032
2026-5-17 19:48:34:844,0.036,-0.023,-1.021,-10.315,46.021,9.705,-1.92,-17.23,58.46,5.948,34.2,0.046
2026-5-17 19:48:34:864,0.036,-0.051,-1.102,-7.324,43.335,11.963,-2.01,-17.91,58.23,5.948,106.9,0.042
2026-5-17 19:48:34:884,0.033,-0.045,-0.979,2.441,40.283,13.855,-1.91,-18.51,57.95,6.016,106.1,0.058
2026-5-17 19:48:34:904,0.031,0.011,-1.034,-0.854,37.354,15.076,-1.73,-19.05,57.64,5.824,142.4,0.16
2026-5-17 19:48:34:924,0.03,-0.022,-1.019,-10.376,34.302,16.785,-1.74,-19.52,57.29,6.056,16.4,0.76
2026-5-17 19:48:34:944,0.03,-0.062,-0.984,-3.235,31.067,18.616,-1.71,-19.93,56.91,5.988,34.5,0.096
2026-5-17 19:48:34:964,0.032,-0.032,-1.01,4.089,27.954,19.836,-1.49,-20.27,56.49,5.988,54.8,0.056
2026-5-17 19:48:34:984,0.03,-0.004,-0.928,-0.916,25.452,21.362,-1.25,-20.54,56.03,6.024,34.9,0.494
2026-5-17 19:48:35:4,0.034,-0.021,-0.976,-7.385,23.071,22.766,-1.15,-20.76,55.54,5.448,540.9,4.102
2026-5-17 19:48:35:24,0.033,-0.052,-1.024,-3.418,20.508,24.231,-1.05,-20.94,55.02,5.984,175.4,6.94
2026-5-17 19:48:35:44,0.046,0.006,-1.266,1.282,16.541,25.146,-0.81,-21.04,54.48,5.532,1136.9,6.714
2026-5-17 19:48:35:64,0.032,0.009,-0.93,-4.639,11.169,26.733,-0.62,-21.03,53.9,5.732,659.4,4.28
2026-5-17 19:48:35:84,0.028,-0.025,-1.065,-13.489,8.85,27.466,-0.58,-20.96,53.31,5.76,588.8,4.28
2026-5-17 19:48:35:104,0.041,-0.056,-1.08,-3.601,5.249,28.625,-0.49,-20.82,52.7,5.82,514.3,2.906
2026-5-17 19:48:35:124,0.021,-0.068,-0.912,7.507,2.686,29.602,-0.16,-20.63,52.06,5.816,444.7,2.674
2026-5-17 19:48:35:144,0.027,-0.002,-0.802,7.202,-0.244,30.945,0.26,-20.38,51.41,5.992,3.9,0.204
2026-5-17 19:48:35:164,0.019,-0.008,-0.897,-0.793,-2.93,31.372,0.57,-20.07,50.73,6.0,3.2,0.036
2026-5-17 19:48:35:184,0.027,-0.038,-0.812,-5.249,-6.042,31.616,0.71,-19.71,50.06,5.996,123.5,0.04
2026-5-17 19:48:35:204,0.017,-0.061,-0.807,2.869,-9.766,32.349,0.95,-19.28,49.39,6.272,113.4,0.03
2026-5-17 19:48:35:224,0.025,-0.017,-0.904,5.127,-14.954,33.325,1.3,-18.76,48.71,7.756,428.8,4.64
2026-5-17 19:48:35:244,0.023,-0.021,-0.898,1.343,-19.47,33.569,1.59,-18.13,48.02,5.976,11.5,0.104
2026-5-17 19:48:35:264,0.03,-0.014,-0.878,-4.333,-22.583,33.508,1.77,-17.45,47.34,5.996,23.4,0.092
2026-5-17 19:48:35:284,0.032,-0.033,-0.979,-6.836,-25.818,33.936,1.85,-16.72,46.67,6.0,8.6,0.036
2026-5-17 19:48:35:304,0.033,-0.048,-0.977,-2.869,-28.87,34.119,1.95,-15.92,45.99,5.988,20.5,0.096
2026-5-17 19:48:35:324,0.039,-0.026,-0.95,-0.183,-30.029,33.997,2.12,-15.1,45.33,6.056,5.0,0.638
2026-5-17 19:48:35:344,0.035,-0.011,-1.012,-5.554,-31.555,33.447,2.23,-14.25,44.68,6.0,5.3,0.04
2026-5-17 19:48:35:364,0.031,-0.03,-1.009,-9.216,-34.424,33.508,2.21,-13.38,44.04,5.996,4.7,0.03
2026-5-17 19:48:35:384,0.033,-0.042,-1.004,-5.615,-37.231,33.02,2.21,-12.46,43.41,5.996,5.7,0.032
2026-5-17 19:48:35:404,0.029,-0.02,-1.037,-4.333,-40.71,32.104,2.25,-11.48,42.8,5.996,4.9,0.032
2026-5-17 19:48:35:424,0.032,-0.013,-1.035,-9.521,-44.983,31.921,2.21,-10.44,42.21,6.0,5.3,0.03
2026-5-17 19:48:35:444,0.037,-0.036,-1.059,-11.292,-48.157,31.25,2.08,-9.34,41.64,6.0,5.7,0.032
2026-5-17 19:48:35:464,0.039,-0.035,-1.063,-8.301,-49.377,30.151,1.98,-8.22,41.08,5.996,5.4,0.032
2026-5-17 19:48:35:484,0.039,-0.014,-1.073,-9.583,-50.72,29.114,1.88,-7.09,40.56,5.996,5.4,0.032
2026-5-17 19:48:35:504,0.041,-0.018,-1.088,-13.184,-51.331,28.259,1.7,-5.95,40.05,6.0,5.5,0.032
2026-5-17 19:48:35:524,0.043,-0.032,-1.093,-13.184,-51.514,26.794,1.48,-4.82,39.55,6.0,5.4,0.032
2026-5-17 19:48:35:544,0.038,-0.026,-1.103,-11.963,-52.612,25.33,1.27,-3.71,39.09,6.0,5.4,0.032
2026-5-17 19:48:35:564,0.039,-0.02,-1.115,-13.489,-54.932,24.17,1.04,-2.57,38.65,5.996,4.9,0.03
2026-5-17 19:48:35:584,0.041,-0.022,-1.121,-15.808,-56.946,22.705,0.76,-1.41,38.23,5.996,5.2,0.032
2026-5-17 19:48:35:604,0.039,-0.032,-1.127,-15.747,-58.289,20.874,0.45,-0.23,37.84,5.996,5.3,0.032
2026-5-17 19:48:35:624,0.04,-0.026,-1.13,-14.648,-60.364,19.47,0.16,0.98,37.49,5.688,326.0,6.304
2026-5-17 19:48:35:644,0.047,-0.019,-1.138,-16.052,-60.12,17.944,-0.14,2.18,37.15,5.604,1034.4,5.768
2026-5-17 19:48:35:664,0.045,-0.05,-1.028,-16.052,-58.655,15.93,-0.48,3.33,36.84,5.688,805.7,5.026
2026-5-17 19:48:35:684,0.046,-0.016,-1.133,-12.512,-57.983,14.099,-0.73,4.45,36.57,5.808,556.6,3.222
2026-5-17 19:48:35:704,0.046,-0.006,-1.104,-16.174,-57.129,12.634,-1.01,5.55,36.32,5.808,482.7,2.92
2026-5-17 19:48:35:724,0.044,-0.02,-0.931,-20.325,-55.359,10.742,-1.41,6.6,36.1,5.988,2.7,2.18
2026-5-17 19:48:35:744,0.031,-0.062,-1.044,-18.799,-55.42,8.85,-1.8,7.61,35.91,5.992,2.7,1.946
2026-5-17 19:48:35:764,0.033,-0.019,-1.017,-16.724,-57.861,7.446,-2.11,8.66,35.74,5.996,9.0,0.016
2026-5-17 19:48:35:784,0.046,-0.017,-1.069,-23.804,-57.007,5.554,-2.54,9.7,35.61,5.992,2.5,1.95
2026-5-17 19:48:35:804,0.028,-0.078,-1.102,-20.447,-55.969,3.967,-2.97,10.7,35.5,5.964,765.2,2.916
2026-5-17 19:48:35:824,0.042,-0.048,-1.235,-15.442,-54.626,1.892,-3.26,11.67,35.41,6.18,590.2,0.714
2026-5-17 19:48:35:844,0.041,-0.047,-1.5,-14.587,-51.575,0.427,-3.47,12.6,35.37,5.724,420.6,2.108
