time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 21:10:53:934,0.022,0.012,-0.966,-7.507,-50.537,3.967,0.9,-11.54,14.19,6.38,4.0,0.086
2026-5-17 21:10:53:954,0.038,-0.049,-1.057,-9.827,-53.345,3.784,0.7,-10.34,14.17,6.36,575.8,0.442
2026-5-17 21:10:53:974,0.03,-0.066,-1.066,-1.038,-54.443,4.028,0.6,-9.14,14.14,6.372,250.5,0.046
2026-5-17 21:10:53:994,0.027,-0.025,-0.996,2.441,-57.617,4.395,0.65,-7.9,14.11,6.396,10.6,0.176
2026-5-17 21:10:54:14,0.04,-0.001,-1.108,-6.592,-59.265,4.456,0.6,-6.64,14.08,6.38,8.9,0.904
2026-5-17 21:10:54:34,0.043,-0.034,-1.134,-12.817,-57.861,4.517,0.37,-5.39,14.05,6.376,19.3,0.052
2026-5-17 21:10:54:54,0.028,-0.059,-1.091,-6.592,-59.875,4.578,0.18,-4.15,14.0,6.32,7.7,0.298
2026-5-17 21:10:54:74,0.035,-0.034,-1.155,-0.977,-64.026,4.761,0.13,-2.85,13.96,6.384,119.0,0.036
2026-5-17 21:10:54:94,0.045,-0.006,-1.155,-7.019,-64.331,4.822,0.05,-1.52,13.91,6.38,6.1,0.042
2026-5-17 21:10:54:114,0.039,-0.034,-1.141,-11.78,-64.819,4.7,-0.16,-0.22,13.86,6.38,6.1,0.036
2026-5-17 21:10:54:134,0.034,-0.055,-1.186,-6.958,-67.749,4.944,-0.35,1.12,13.8,6.38,6.1,0.04
2026-5-17 21:10:54:154,0.047,-0.022,-1.159,-3.723,-68.237,4.883,-0.43,2.47,13.74,6.384,6.6,0.042
2026-5-17 21:10:54:174,0.042,-0.009,-1.171,-9.521,-65.735,4.761,-0.57,3.76,13.68,6.376,18.4,0.102
2026-5-17 21:10:54:194,0.04,-0.041,-1.177,-12.207,-66.223,4.761,-0.81,5.03,13.62,6.384,7.2,0.05
2026-5-17 21:10:54:214,0.044,-0.048,-1.168,-5.859,-66.772,4.761,-0.97,6.3,13.55,6.38,6.7,0.042
2026-5-17 21:10:54:234,0.046,-0.017,-1.176,-4.578,-65.002,4.639,-1.05,7.53,13.48,6.38,7.1,0.042
2026-5-17 21:10:54:254,0.037,-0.015,-1.156,-11.292,-65.247,4.517,-1.22,8.73,13.41,6.384,6.8,0.042
2026-5-17 21:10:54:274,0.043,-0.044,-1.161,-10.803,-66.528,4.578,-1.46,9.95,13.34,6.384,6.5,0.046
2026-5-17 21:10:54:294,0.047,-0.042,-1.16,-5.249,-64.88,4.517,-1.61,11.14,13.26,6.38,6.5,0.046
2026-5-17 21:10:54:314,0.045,-0.014,-1.134,-6.409,-63.293,4.211,-1.71,12.28,13.18,6.38,6.8,0.042
2026-5-17 21:10:54:334,0.046,-0.026,-1.131,-11.108,-62.561,4.089,-1.9,13.39,13.11,6.38,6.9,0.042
2026-5-17 21:10:54:354,0.049,-0.044,-1.126,-8.972,-59.448,4.15,-2.11,14.44,13.03,6.344,170.6,0.478
2026-5-17 21:10:54:374,0.046,-0.027,-1.094,-4.578,-56.58,3.784,-2.22,15.4,12.95,6.208,321.8,2.648
2026-5-17 21:10:54:394,0.038,-0.019,-0.983,-13.794,-55.481,3.418,-2.42,16.33,12.88,6.116,792.3,3.648
2026-5-17 21:10:54:414,0.049,-0.074,-1.074,-1.282,-54.749,3.54,-2.54,17.23,12.8,6.184,589.3,2.832
2026-5-17 21:10:54:434,0.046,-0.01,-0.972,-0.977,-50.903,3.357,-2.54,18.06,12.73,6.244,364.1,1.274
2026-5-17 21:10:54:454,0.038,0.032,-0.943,-12.939,-48.34,2.808,-2.68,18.82,12.67,6.308,196.9,1.482
2026-5-17 21:10:54:474,0.047,-0.019,-0.953,-15.869,-46.997,2.991,-2.98,19.53,12.61,6.38,3.1,0.016
2026-5-17 21:10:54:494,0.036,-0.055,-0.962,-5.066,-43.884,2.869,-3.18,20.2,12.55,6.38,2.7,0.016
2026-5-17 21:10:54:514,0.038,-0.044,-0.905,-0.122,-40.405,2.441,-3.18,20.79,12.49,6.376,9.5,0.088
2026-5-17 21:10:54:534,0.049,-0.081,-0.825,-4.395,-38.025,2.075,-3.22,21.3,12.44,6.988,18.0,3.244
2026-5-17 21:10:54:554,0.041,0.041,-1.083,-4.089,-33.752,2.38,-3.28,21.75,12.39,6.02,748.6,2.208
2026-5-17 21:10:54:574,0.072,0.033,-1.248,-4.028,-28.137,1.77,-3.34,22.1,12.35,6.14,58.5,5.822
2026-5-17 21:10:54:594,0.036,-0.002,-1.216,-6.653,-22.888,1.587,-3.43,22.32,12.32,6.168,615.8,0.94
2026-5-17 21:10:54:614,0.041,-0.054,-0.99,-3.784,-22.034,1.404,-3.5,22.5,12.29,6.344,5.6,0.894
2026-5-17 21:10:54:634,0.045,-0.032,-0.968,-2.136,-20.081,1.526,-3.54,22.64,12.27,6.376,9.0,0.302
2026-5-17 21:10:54:654,0.042,-0.029,-1.073,-1.953,-17.883,1.038,-3.55,22.75,12.24,6.376,25.5,0.16
2026-5-17 21:10:54:674,0.038,-0.007,-0.859,-5.676,-16.235,0.732,-3.59,22.81,12.24,6.372,68.4,0.18
2026-5-17 21:10:54:694,0.04,-0.05,-0.9,-5.432,-13.367,0.916,-3.69,22.82,12.23,6.376,8.2,0.082
2026-5-17 21:10:54:714,0.051,-0.051,-0.991,4.7,-7.996,0.732,-3.65,22.75,12.22,6.376,27.7,0.072
2026-5-17 21:10:54:734,0.048,0.002,-0.857,2.869,-0.793,0.305,-3.5,22.55,12.22,6.368,39.9,0.252
2026-5-17 21:10:54:754,0.048,-0.025,-0.958,-4.15,4.822,0.305,-3.52,22.23,12.24,6.368,43.8,0.256
2026-5-17 21:10:54:774,0.041,-0.041,-0.924,0.916,8.972,0.305,-3.5,21.81,12.25,6.368,41.1,0.242
2026-5-17 21:10:54:794,0.04,-0.027,-0.895,2.93,12.756,0.061,-3.4,21.31,12.27,6.368,38.3,0.258
2026-5-17 21:10:54:814,0.035,-0.033,-0.966,3.052,14.526,-0.549,-3.3,20.78,12.3,6.368,39.1,0.24
2026-5-17 21:10:54:834,0.034,-0.023,-0.918,3.784,15.137,-0.366,-3.18,20.23,12.33,5.9,638.8,7.536
2026-5-17 21:10:54:854,0.045,-0.016,-0.963,0.854,16.907,-0.183,-3.1,19.67,12.35,6.364,1313.0,0.282
2026-5-17 21:10:54:874,0.059,-0.001,-1.359,-0.854,21.912,-0.977,-3.07,19.04,12.39,5.952,263.3,4.866
2026-5-17 21:10:54:894,0.041,-0.023,-0.986,1.953,26.062,-1.343,-2.99,18.33,12.44,6.1,760.1,4.682
2026-5-17 21:10:54:914,0.021,-0.066,-0.907,2.38,29.175,-0.854,-2.91,17.55,12.48,6.284,483.0,1.956
2026-5-17 21:10:54:934,0.065,-0.082,-1.089,2.502,32.959,-1.404,-2.83,16.72,12.52,6.26,607.2,3.92
2026-5-17 21:10:54:954,0.048,-0.038,-1.018,4.395,39.429,-1.831,-2.74,15.78,12.58,6.28,615.8,1.088
2026-5-17 21:10:54:974,0.029,-0.051,-0.879,9.888,42.542,-1.587,-2.53,14.76,12.63,6.376,10.6,0.02
2026-5-17 21:10:54:994,0.043,-0.021,-0.997,11.902,43.091,-1.648,-2.27,13.73,12.68,6.38,3.3,0.026
2026-5-17 21:10:55:14,0.047,-0.024,-0.971,7.812,45.288,-2.014,-2.04,12.68,12.72,6.376,21.7,0.212
2026-5-17 21:10:55:34,0.035,-0.065,-0.923,8.911,49.011,-2.502,-1.86,11.59,12.78,6.384,3.1,0.026
2026-5-17 21:10:55:54,0.033,-0.038,-1.03,13.428,49.805,-2.38,-1.6,10.45,12.83,6.224,2.4,0.212
2026-5-17 21:10:55:74,0.05,-0.008,-1.076,11.353,51.575,-2.319,-1.32,9.32,12.86,6.236,416.9,1.166
2026-5-17 21:10:55:94,0.045,-0.021,-1.017,7.446,56.458,-2.93,-1.13,8.13,12.91,7.26,6.3,3.556
2026-5-17 21:10:55:114,0.037,-0.036,-1.075,8.423,59.692,-2.93,-0.96,6.86,12.95,6.348,549.4,0.512
2026-5-17 21:10:55:134,0.041,-0.028,-1.125,9.277,60.547,-2.869,-0.76,5.59,12.99,7.028,4.7,0.03
2026-5-17 21:10:55:154,0.045,-0.031,-1.096,8.362,62.866,-3.235,-0.59,4.29,13.02,6.38,16.3,0.04
2026-5-17 21:10:55:174,0.039,-0.031,-1.131,10.193,65.308,-3.784,-0.4,2.96,13.07,6.384,6.0,0.04
2026-5-17 21:10:55:194,0.035,-0.021,-1.17,9.094,64.026,-3.54,-0.2,1.64,13.1,6.384,6.3,0.04
2026-5-17 21:10:55:214,0.043,-0.03,-1.139,6.348,63.965,-3.723,-0.06,0.35,13.13,6.38,6.0,0.042
2026-5-17 21:10:55:234,0.041,-0.043,-1.171,10.62,65.735,-4.211,0.11,-0.94,13.17,6.38,5.9,0.04
2026-5-17 21:10:55:254,0.04,-0.014,-1.168,10.437,65.002,-4.15,0.32,-2.24,13.21,6.384,6.1,0.04
2026-5-17 21:10:55:274,0.043,-0.023,-1.162,5.31,65.369,-4.15,0.46,-3.5,13.23,6.38,7.0,0.046
2026-5-17 21:10:55:294,0.046,-0.051,-1.18,9.216,67.505,-4.395,0.58,-4.78,13.26,6.38,7.0,0.046
2026-5-17 21:10:55:314,0.034,-0.019,-1.164,11.841,67.627,-4.456,0.8,-6.08,13.29,6.384,6.7,0.042
2026-5-17 21:10:55:334,0.04,-0.016,-1.173,6.104,66.589,-4.272,0.94,-7.33,13.32,6.384,7.3,0.046
2026-5-17 21:10:55:354,0.041,-0.049,-1.164,7.019,66.65,-4.456,1.03,-8.56,13.34,6.38,6.6,0.042
2026-5-17 21:10:55:374,0.032,-0.027,-1.152,11.658,65.552,-4.517,1.22,-9.77,13.36,6.38,7.5,0.046
2026-5-17 21:10:55:394,0.036,-0.011,-1.153,7.141,62.622,-4.333,1.38,-10.92,13.39,6.384,7.4,0.042
2026-5-17 21:10:55:414,0.038,-0.041,-1.138,5.066,61.34,-4.272,1.45,-12.01,13.41,6.38,6.6,0.046
2026-5-17 21:10:55:434,0.037,-0.036,-1.132,9.766,61.096,-4.456,1.58,-13.08,13.43,6.38,6.8,0.042
2026-5-17 21:10:55:454,0.035,-0.016,-1.121,7.874,59.082,-4.211,1.74,-14.12,13.45,6.336,749.9,1.436
2026-5-17 21:10:55:474,0.038,-0.03,-1.109,4.578,58.105,-3.845,1.81,-15.1,13.46,5.88,723.9,5.718
2026-5-17 21:10:55:494,0.034,-0.037,-1.004,8.301,57.556,-4.089,1.91,-16.07,13.47,6.06,848.0,5.632
2026-5-17 21:10:55:514,0.026,-0.051,-1.026,11.78,54.382,-3.967,2.09,-16.98,13.49,6.224,216.7,3.058
2026-5-17 21:10:55:534,0.034,-0.008,-1.045,4.639,51.147,-3.479,2.24,-17.81,13.5,6.244,726.2,4.79
2026-5-17 21:10:55:554,0.032,-0.028,-0.949,-0.183,49.011,-3.479,2.22,-18.59,13.5,6.268,532.9,2.186
2026-5-17 21:10:55:574,0.024,-0.044,-0.928,3.296,46.021,-3.662,2.21,-19.31,13.52,6.308,103.7,2.36
2026-5-17 21:10:55:594,0.033,-0.057,-0.907,7.69,41.443,-2.991,2.3,-19.93,13.54,6.38,12.0,0.02
2026-5-17 21:10:55:614,0.02,-0.029,-0.977,7.385,39.001,-2.686,2.43,-20.48,13.55,6.384,10.9,0.016
2026-5-17 21:10:55:634,0.027,-0.029,-0.975,3.235,37.415,-2.869,2.49,-20.98,13.56,6.348,212.2,0.15
2026-5-17 21:10:55:654,0.019,-0.021,-0.921,1.282,34.729,-2.991,2.49,-21.45,13.58,6.336,137.3,4.254
2026-5-17 21:10:55:674,0.023,0.055,-1.125,-1.16,31.25,-2.441,2.45,-21.83,13.6,6.284,609.7,0.862
2026-5-17 21:10:55:694,0.048,-0.115,-1.246,6.531,25.94,-2.136,2.46,-22.13,13.62,8.032,7.2,0.032
2026-5-17 21:10:55:714,0.04,-0.04,-1.011,8.118,21.484,-2.197,2.58,-22.32,13.64,6.836,255.8,0.088
2026-5-17 21:10:55:734,0.026,-0.008,-0.867,0.0,18.433,-1.953,2.6,-22.43,13.67,6.488,3.6,0.564
2026-5-17 21:10:55:754,0.035,-0.042,-1.055,-1.465,16.541,-1.648,2.53,-22.51,13.69,6.348,102.1,0.276
2026-5-17 21:10:55:774,0.026,-0.041,-0.982,4.15,14.099,-1.404,2.52,-22.54,13.72,6.376,20.8,0.132
2026-5-17 21:10:55:794,0.023,-0.017,-0.835,1.953,9.583,-1.526,2.55,-22.48,13.74,6.38,19.7,0.122
2026-5-17 21:10:55:814,0.031,-0.028,-1.007,-2.502,6.409,-1.16,2.48,-22.36,13.78,6.348,66.5,0.122
2026-5-17 21:10:55:834,0.022,-0.046,-0.891,0.549,3.113,-0.732,2.42,-22.18,13.81,6.38,19.2,0.046
2026-5-17 21:10:55:854,0.019,-0.023,-0.913,2.319,-1.953,-0.854,2.43,-21.92,13.84,6.384,15.5,0.314
2026-5-17 21:10:55:874,0.025,-0.018,-0.978,-2.808,-7.202,-0.61,2.36,-21.54,13.88,6.376,29.5,0.176
2026-5-17 21:10:55:894,0.028,-0.039,-0.872,-2.258,-10.681,-0.183,2.26,-21.09,13.92,6.372,28.5,0.19
2026-5-17 21:10:55:914,0.028,-0.034,-0.966,0.916,-13.672,0.061,2.22,-20.59,13.95,5.68,2089.9,0.18
2026-5-17 21:10:55:934,0.026,-0.012,-0.937,-1.709,-17.395,-0.061,2.18,-20.02,13.99,5.972,417.0,0.096
2026-5-17 21:10:55:954,0.038,-0.035,-1.222,-4.578,-20.447,0.183,2.04,-19.39,14.04,6.268,323.9,0.308
2026-5-17 21:10:55:974,0.021,-0.074,-1.151,-1.465,-23.193,0.916,1.96,-18.72,14.06,6.108,677.4,1.956
2026-5-17 21:10:55:994,0.036,0.039,-0.845,-6.653,-27.344,0.488,1.85,-17.97,14.1,6.32,726.4,1.026
2026-5-17 21:10:56:14,0.046,0.015,-1.036,-10.986,-30.09,0.671,1.63,-17.18,14.13,6.1,803.4,3.65
2026-5-17 21:10:56:34,0.047,-0.037,-1.035,-6.47,-32.532,1.16,1.42,-16.34,14.16,6.236,606.2,0.734
2026-5-17 21:10:56:54,0.021,-0.038,-0.919,-2.014,-36.072,1.587,1.33,-15.45,14.18,6.376,8.9,0.704
2026-5-17 21:10:56:74,0.021,-0.003,-0.98,-1.831,-40.71,1.221,1.27,-14.49,14.2,6.38,4.3,0.022
2026-5-17 21:10:56:94,0.036,-0.026,-0.987,-2.808,-44.189,1.282,1.21,-13.45,14.23,6.32,2.3,0.02
2026-5-17 21:10:56:114,0.026,-0.069,-0.907,-4.333,-46.143,1.77,1.12,-12.38,14.25,6.344,40.9,0.066
2026-5-17 21:10:56:134,0.03,-0.013,-0.991,-7.202,-49.622,1.648,0.98,-11.27,14.28,6.304,9.6,1.108
2026-5-17 21:10:56:154,0.037,-0.051,-1.058,-3.845,-52.673,1.587,0.85,-10.1,14.3,6.168,10.7,0.956
2026-5-17 21:10:56:174,0.036,-0.041,-0.997,1.526,-53.772,2.258,0.83,-8.91,14.32,6.196,53.7,1.288
2026-5-17 21:10:56:194,0.036,-0.015,-1.033,-3.479,-54.993,2.014,0.79,-7.72,14.33,6.344,139.8,0.286
2026-5-17 21:10:56:214,0.039,-0.027,-1.118,-10.62,-57.861,1.709,0.6,-6.5,14.35,6.384,27.3,0.036
2026-5-17 21:10:56:234,0.035,-0.055,-1.104,-7.263,-58.716,2.136,0.41,-5.25,14.36,6.376,21.8,0.066
2026-5-17 21:10:56:254,0.032,-0.033,-1.109,-2.625,-60.608,2.502,0.32,-4.0,14.36,6.376,5.7,0.052
2026-5-17 21:10:56:274,0.033,-0.01,-1.16,-5.859,-63.66,2.075,0.23,-2.7,14.37,6.38,5.6,0.036
2026-5-17 21:10:56:294,0.045,-0.031,-1.129,-9.949,-64.453,2.502,0.04,-1.39,14.38,6.384,5.7,0.04
2026-5-17 21:10:56:314,0.041,-0.047,-1.16,-7.141,-64.392,2.563,-0.13,-0.09,14.37,6.38,5.9,0.036
2026-5-17 21:10:56:334,0.041,-0.026,-1.163,-5.188,-65.796,2.38,-0.24,1.21,14.36,6.384,5.6,0.036
2026-5-17 21:10:56:354,0.047,-0.025,-1.162,-8.057,-66.04,2.38,-0.38,2.52,14.36,6.384,5.7,0.036
2026-5-17 21:10:56:374,0.045,-0.033,-1.172,-8.911,-64.697,2.747,-0.56,3.78,14.34,6.38,5.7,0.036
2026-5-17 21:10:56:394,0.035,-0.034,-1.165,-7.507,-65.369,2.502,-0.72,5.03,14.32,6.38,5.9,0.036
2026-5-17 21:10:56:414,0.043,-0.032,-1.167,-6.653,-66.65,2.441,-0.86,6.3,14.3,6.38,6.4,0.04
