time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 21:24:11:374,0.053,-0.038,-0.904,1.465,-19.287,-2.625,-4.14,18.15,16.39,6.184,879.9,4.814
2026-5-17 21:24:11:394,0.051,-0.045,-0.895,-0.488,-16.357,-3.54,-4.06,18.29,16.46,6.148,658.0,4.522
2026-5-17 21:24:11:414,0.057,-0.031,-0.905,-4.211,-13.367,-4.517,-4.03,18.36,16.55,6.22,409.8,2.572
2026-5-17 21:24:11:434,0.048,-0.021,-0.861,-4.7,-9.033,-4.822,-4.05,18.35,16.66,6.224,331.9,1.756
2026-5-17 21:24:11:454,0.044,-0.066,-0.808,-2.869,-6.104,-4.944,-4.04,18.27,16.77,6.376,2.6,0.016
2026-5-17 21:24:11:474,0.043,-0.046,-0.907,2.991,-5.493,-5.676,-3.94,18.17,16.9,6.38,2.7,0.02
2026-5-17 21:24:11:494,0.051,0.004,-0.894,3.052,-2.136,-5.859,-3.78,18.03,17.03,6.324,137.1,0.528
2026-5-17 21:24:11:514,0.049,-0.04,-0.798,-2.197,1.221,-6.104,-3.71,17.82,17.18,6.84,630.0,0.874
2026-5-17 21:24:11:534,0.04,-0.056,-0.959,0.183,3.845,-6.47,-3.67,17.55,17.33,6.188,757.4,0.132
2026-5-17 21:24:11:554,0.066,0.057,-1.369,-1.892,7.874,-7.629,-3.57,17.23,17.5,7.504,35.0,5.76
2026-5-17 21:24:11:574,0.068,-0.047,-1.159,-1.404,13.611,-7.874,-3.53,16.79,17.68,6.204,321.3,0.02
2026-5-17 21:24:11:594,0.046,-0.054,-0.885,3.296,16.113,-7.507,-3.42,16.28,17.86,6.34,23.4,0.186
2026-5-17 21:24:11:614,0.043,-0.037,-0.969,8.545,15.198,-7.935,-3.2,15.78,18.04,6.372,18.9,0.144
2026-5-17 21:24:11:634,0.059,-0.018,-1.126,8.362,16.296,-8.728,-2.94,15.29,18.24,6.344,37.0,0.036
2026-5-17 21:24:11:654,0.052,-0.001,-0.928,1.099,20.325,-8.545,-2.78,14.73,18.43,6.368,19.7,0.308
2026-5-17 21:24:11:674,0.046,-0.056,-0.933,-2.686,22.217,-9.033,-2.77,14.13,18.63,6.364,4.7,0.032
2026-5-17 21:24:11:694,0.055,-0.07,-1.063,12.573,23.804,-9.216,-2.56,13.5,18.83,6.368,4.4,0.032
2026-5-17 21:24:11:714,0.063,0.01,-0.949,13.123,30.029,-9.216,-2.19,12.79,19.03,6.368,28.4,0.184
2026-5-17 21:24:11:734,0.056,-0.012,-1.017,-0.366,36.255,-9.338,-2.05,11.96,19.23,6.368,28.7,0.176
2026-5-17 21:24:11:754,0.046,-0.06,-1.047,5.127,37.231,-9.644,-1.96,11.07,19.43,6.372,23.1,0.158
2026-5-17 21:24:11:774,0.049,-0.037,-0.971,11.963,38.208,-9.705,-1.71,10.2,19.64,6.372,22.7,0.14
2026-5-17 21:24:11:794,0.053,-0.02,-1.072,11.292,40.466,-9.46,-1.43,9.28,19.84,6.368,29.8,0.186
2026-5-17 21:24:11:814,0.043,-0.008,-1.049,7.446,39.917,-9.583,-1.21,8.37,20.02,5.568,2101.0,11.79
2026-5-17 21:24:11:834,0.05,-0.029,-1.025,2.686,39.124,-10.254,-1.11,7.49,20.22,6.152,98.4,0.212
2026-5-17 21:24:11:854,0.074,-0.017,-1.336,2.441,43.213,-9.949,-1.02,6.58,20.41,5.98,423.2,6.938
2026-5-17 21:24:11:874,0.052,-0.096,-1.255,10.437,46.57,-9.46,-0.87,5.59,20.6,6.096,472.1,5.578
2026-5-17 21:24:11:894,0.053,0.056,-1.037,16.113,46.875,-9.766,-0.55,4.59,20.78,6.112,508.3,1.854
2026-5-17 21:24:11:914,0.06,0.009,-1.146,5.615,50.598,-9.766,-0.35,3.57,20.95,6.284,195.6,1.51
2026-5-17 21:24:11:934,0.048,-0.061,-1.163,-0.061,54.077,-9.399,-0.32,2.48,21.12,6.316,491.5,1.154
2026-5-17 21:24:11:954,0.042,-0.024,-0.997,9.033,52.917,-9.216,-0.21,1.38,21.28,6.168,56.4,0.096
2026-5-17 21:24:11:974,0.056,-0.013,-1.063,16.602,51.697,-8.972,0.08,0.34,21.43,6.372,14.6,0.016
2026-5-17 21:24:11:994,0.06,0.014,-1.144,14.404,53.528,-8.362,0.38,-0.72,21.56,6.38,5.7,0.092
2026-5-17 21:24:12:14,0.035,-0.013,-0.988,6.104,53.65,-8.606,0.54,-1.79,21.69,6.376,3.0,0.026
2026-5-17 21:24:12:34,0.041,-0.059,-1.01,-0.549,52.856,-8.85,0.53,-2.82,21.82,6.372,17.6,0.112
2026-5-17 21:24:12:54,0.057,-0.07,-1.095,8.057,54.993,-7.751,0.57,-3.87,21.95,6.152,579.4,0.112
2026-5-17 21:24:12:74,0.045,-0.035,-1.055,20.813,56.091,-6.897,0.9,-4.93,22.05,6.376,16.5,0.104
2026-5-17 21:24:12:94,0.051,0.029,-1.045,11.719,55.054,-7.446,1.21,-5.98,22.14,7.324,9.1,1.212
2026-5-17 21:24:12:114,0.056,-0.01,-1.14,-4.211,55.908,-7.263,1.19,-7.01,22.24,6.324,6.7,0.74
2026-5-17 21:24:12:134,0.043,-0.076,-1.099,3.54,55.542,-6.348,1.13,-8.05,22.33,6.36,26.4,0.066
2026-5-17 21:24:12:154,0.04,-0.04,-1.061,17.578,51.758,-6.104,1.36,-9.01,22.4,6.344,54.2,0.078
2026-5-17 21:24:12:174,0.052,0.024,-1.115,9.949,49.866,-5.859,1.61,-9.9,22.47,6.356,80.3,0.108
2026-5-17 21:24:12:194,0.052,-0.016,-1.091,-3.174,51.025,-5.371,1.58,-10.79,22.53,6.672,19.8,0.04
2026-5-17 21:24:12:214,0.041,-0.064,-1.062,3.052,49.805,-5.066,1.53,-11.67,22.59,6.372,28.7,0.15
2026-5-17 21:24:12:234,0.049,-0.033,-1.09,12.817,46.936,-4.517,1.69,-12.47,22.63,6.376,6.2,0.476
2026-5-17 21:24:12:254,0.053,0.003,-1.068,6.653,47.424,-3.784,1.86,-13.26,22.66,6.376,6.0,0.066
2026-5-17 21:24:12:274,0.04,-0.021,-1.047,0.183,46.997,-3.174,1.86,-14.05,22.68,6.376,5.6,0.112
2026-5-17 21:24:12:294,0.038,-0.044,-1.058,3.784,42.847,-3.418,1.87,-14.77,22.7,6.376,8.4,0.058
2026-5-17 21:24:12:314,0.043,-0.023,-1.033,6.714,39.978,-2.197,1.96,-15.4,22.71,6.376,8.1,0.056
2026-5-17 21:24:12:334,0.04,-0.019,-1.03,4.944,38.391,-1.282,2.05,-15.99,22.7,6.38,8.4,0.052
2026-5-17 21:24:12:354,0.039,-0.015,-1.02,2.014,34.912,-1.526,2.09,-16.51,22.7,6.376,8.9,0.056
2026-5-17 21:24:12:374,0.044,-0.032,-1.007,0.793,32.349,-1.16,2.08,-16.97,22.69,6.372,10.0,0.052
2026-5-17 21:24:12:394,0.044,-0.039,-0.998,4.089,30.945,0.061,2.11,-17.39,22.66,6.376,9.1,0.058
2026-5-17 21:24:12:414,0.041,-0.018,-0.994,5.737,29.053,0.549,2.21,-17.76,22.62,6.376,8.6,0.056
2026-5-17 21:24:12:434,0.042,-0.007,-0.984,0.61,26.306,0.61,2.25,-18.09,22.58,5.62,2071.6,0.052
2026-5-17 21:24:12:454,0.041,-0.034,-0.974,-1.16,24.17,1.465,2.21,-18.36,22.54,6.292,17.5,3.34
2026-5-17 21:24:12:474,0.034,-0.06,-0.913,6.226,21.179,2.441,2.26,-18.58,22.47,6.196,216.7,0.098
2026-5-17 21:24:12:494,0.03,-0.026,-0.893,10.864,16.602,2.625,2.46,-18.72,22.4,6.18,518.6,3.644
2026-5-17 21:24:12:514,0.046,0.035,-0.953,0.793,13.916,2.93,2.58,-18.77,22.33,6.128,711.1,3.592
2026-5-17 21:24:12:534,0.034,-0.034,-0.844,-11.597,11.902,3.479,2.39,-18.79,22.26,6.272,369.7,2.506
2026-5-17 21:24:12:554,0.037,-0.062,-0.84,-4.211,7.629,4.089,2.22,-18.74,22.18,6.372,2.8,0.014
2026-5-17 21:24:12:574,0.029,-0.037,-0.84,9.277,3.906,4.883,2.33,-18.6,22.08,6.38,2.9,0.016
2026-5-17 21:24:12:594,0.031,-0.042,-0.825,7.202,1.038,5.188,2.5,-18.4,21.99,7.316,494.0,0.832
2026-5-17 21:24:12:614,0.044,-0.01,-0.915,-6.104,0.0,5.31,2.48,-18.18,21.89,6.156,334.9,3.146
2026-5-17 21:24:12:634,0.012,-0.109,-0.82,-12.329,-3.052,5.432,2.25,-17.91,21.8,6.228,1676.1,0.026
2026-5-17 21:24:12:654,0.06,-0.027,-1.148,-5.676,-7.324,5.493,2.06,-17.58,21.7,6.356,41.9,1.51
2026-5-17 21:24:12:674,0.052,-0.114,-1.182,12.39,-12.451,7.019,2.18,-17.15,21.59,6.432,116.6,0.046
2026-5-17 21:24:12:694,0.033,0.007,-0.896,7.324,-16.052,7.202,2.41,-16.63,21.48,6.336,62.3,0.74
2026-5-17 21:24:12:714,0.053,0.02,-0.97,-10.864,-17.151,6.47,2.35,-16.08,21.37,6.372,6.1,0.194
2026-5-17 21:24:12:734,0.048,-0.053,-1.167,-14.465,-17.029,7.019,2.05,-15.55,21.27,6.36,33.6,0.148
2026-5-17 21:24:12:754,0.031,-0.073,-0.888,1.038,-21.24,7.935,1.96,-14.97,21.15,6.36,101.4,0.03
2026-5-17 21:24:12:774,0.04,0.001,-0.96,3.601,-24.841,7.996,2.06,-14.3,21.03,6.36,10.8,0.344
2026-5-17 21:24:12:794,0.049,0.001,-1.071,-7.874,-26.123,7.629,1.99,-13.61,20.91,6.376,16.4,0.324
2026-5-17 21:24:12:814,0.033,-0.051,-0.931,-10.376,-28.931,8.057,1.79,-12.89,20.8,6.372,19.3,0.128
2026-5-17 21:24:12:834,0.038,-0.048,-1.046,-3.052,-34.546,8.728,1.68,-12.08,20.67,6.364,20.1,0.072
2026-5-17 21:24:12:854,0.046,-0.016,-1.033,-3.052,-37.415,8.606,1.65,-11.19,20.55,6.364,27.8,0.15
2026-5-17 21:24:12:874,0.045,-0.014,-0.972,-9.216,-37.659,8.484,1.53,-10.29,20.43,6.368,23.8,0.174
2026-5-17 21:24:12:894,0.044,-0.039,-1.086,-10.681,-39.734,8.606,1.32,-9.39,20.3,6.372,25.2,0.176
2026-5-17 21:24:12:914,0.048,-0.042,-1.033,-4.883,-41.748,8.972,1.19,-8.45,20.18,5.672,1058.1,8.006
2026-5-17 21:24:12:934,0.051,-0.011,-1.044,-4.944,-41.626,8.85,1.11,-7.5,20.04,5.96,1204.4,4.866
2026-5-17 21:24:12:954,0.051,-0.027,-1.193,-9.644,-42.725,8.728,0.95,-6.57,19.91,5.904,1114.7,6.262
2026-5-17 21:24:12:974,0.057,0.018,-1.442,-13.611,-46.387,8.789,0.71,-5.59,19.79,6.108,841.7,7.292
2026-5-17 21:24:12:994,0.046,-0.082,-1.005,-20.264,-48.462,8.24,0.33,-4.57,19.66,6.128,345.0,4.768
2026-5-17 21:24:13:14,0.037,-0.023,-1.135,-11.902,-49.622,8.484,0.02,-3.53,19.53,6.288,635.7,1.354
2026-5-17 21:24:13:34,0.038,-0.062,-1.218,0.122,-53.223,8.972,-0.02,-2.43,19.39,6.136,241.9,1.206
2026-5-17 21:24:13:54,0.061,0.037,-1.027,-7.263,-53.772,8.423,-0.08,-1.32,19.25,6.376,2.8,0.04
2026-5-17 21:24:13:74,0.042,-0.042,-0.999,-14.709,-52.612,7.812,-0.34,-0.25,19.12,6.38,10.3,0.096
2026-5-17 21:24:13:94,0.056,-0.072,-1.063,-5.371,-54.016,7.996,-0.52,0.81,19.0,6.368,3.1,0.02
2026-5-17 21:24:13:114,0.043,-0.012,-1.014,-3.296,-54.443,7.996,-0.56,1.89,18.86,6.372,2.9,0.046
2026-5-17 21:24:13:134,0.052,0.0,-1.063,-15.198,-53.04,7.141,-0.75,2.93,18.73,6.344,-80.0,1.058
2026-5-17 21:24:13:154,0.044,-0.061,-1.065,-18.494,-53.284,6.836,-1.13,3.96,18.62,6.872,14.9,0.632
2026-5-17 21:24:13:174,0.047,-0.062,-1.074,-6.042,-56.213,7.08,-1.35,5.0,18.49,6.232,151.3,3.002
2026-5-17 21:24:13:194,0.052,-0.027,-1.069,-1.526,-56.702,6.897,-1.38,6.07,18.36,6.376,13.5,0.128
2026-5-17 21:24:13:214,0.057,0.005,-1.109,-10.193,-54.871,5.981,-1.49,7.1,18.25,6.352,41.4,0.128
2026-5-17 21:24:13:234,0.052,-0.03,-1.099,-18.982,-53.772,5.554,-1.82,8.09,18.14,6.348,7.0,0.098
2026-5-17 21:24:13:254,0.051,-0.071,-1.09,-13.733,-52.856,5.31,-2.15,9.05,18.04,6.38,12.7,0.19
2026-5-17 21:24:13:274,0.051,-0.056,-1.09,-2.197,-50.964,5.066,-2.26,9.97,17.94,6.38,8.7,0.682
2026-5-17 21:24:13:294,0.056,0.005,-1.096,-6.042,-49.622,4.395,-2.31,10.85,17.84,6.364,31.1,0.358
2026-5-17 21:24:13:314,0.052,-0.016,-1.072,-18.86,-48.279,3.784,-2.59,11.68,17.76,6.38,32.2,0.058
2026-5-17 21:24:13:334,0.05,-0.078,-1.084,-14.038,-47.241,3.357,-2.92,12.49,17.68,6.368,9.8,0.03
2026-5-17 21:24:13:354,0.048,-0.049,-1.074,-1.099,-47.18,2.93,-3.0,13.28,17.61,6.38,8.4,0.062
2026-5-17 21:24:13:374,0.053,0.005,-1.052,-7.629,-46.021,2.441,-3.04,14.04,17.55,6.368,35.7,0.04
2026-5-17 21:24:13:394,0.057,-0.036,-1.046,-17.151,-43.152,1.709,-3.31,14.75,17.5,6.38,11.8,0.078
2026-5-17 21:24:13:414,0.052,-0.076,-1.048,-8.362,-40.649,1.16,-3.54,15.4,17.46,6.376,10.8,0.072
2026-5-17 21:24:13:434,0.052,-0.032,-1.031,-1.343,-38.635,0.732,-3.55,16.0,17.43,6.376,10.0,0.072
2026-5-17 21:24:13:454,0.057,-0.012,-1.016,-8.667,-35.339,0.183,-3.62,16.53,17.42,6.372,8.6,0.052
2026-5-17 21:24:13:474,0.05,-0.046,-1.008,-12.024,-31.921,-0.549,-3.81,16.99,17.41,6.376,9.7,0.066
2026-5-17 21:24:13:494,0.05,-0.054,-1.011,-5.005,-30.273,-1.099,-3.91,17.4,17.43,6.376,9.0,0.058
2026-5-17 21:24:13:514,0.05,-0.03,-0.993,-2.563,-28.809,-1.404,-3.92,17.78,17.45,6.376,10.6,0.062
2026-5-17 21:24:13:534,0.053,-0.025,-0.977,-5.676,-26.489,-2.075,-3.95,18.11,17.48,5.596,1817.2,10.584
2026-5-17 21:24:13:554,0.047,-0.038,-0.977,-5.92,-23.682,-2.747,-4.02,18.39,17.53,5.852,1154.2,6.396
2026-5-17 21:24:13:574,0.05,-0.039,-0.954,-4.211,-21.118,-3.296,-4.04,18.61,17.6,6.368,386.7,0.832
2026-5-17 21:24:13:594,0.044,-0.049,-0.891,-2.075,-18.066,-3.601,-4.03,18.77,17.68,6.048,572.6,3.322
2026-5-17 21:24:13:614,0.048,-0.042,-0.898,1.16,-14.832,-4.028,-3.95,18.87,17.77,6.14,511.9,3.664
2026-5-17 21:24:13:634,0.053,-0.028,-0.875,-0.977,-10.071,-4.822,-3.87,18.88,17.87,6.22,189.4,1.39
2026-5-17 21:24:13:654,0.049,-0.017,-0.84,-5.127,-5.737,-5.127,-3.85,18.8,17.99,6.296,312.6,1.482
2026-5-17 21:24:13:674,0.034,-0.073,-0.791,-0.671,-3.418,-5.249,-3.83,18.67,18.12,6.388,3.0,0.662
2026-5-17 21:24:13:694,0.042,-0.013,-0.921,1.099,-0.549,-5.554,-3.71,18.48,18.25,6.38,2.3,0.016
2026-5-17 21:24:13:714,0.064,-0.006,-0.948,0.305,1.526,-6.226,-3.61,18.26,18.4,6.164,573.0,0.312
2026-5-17 21:24:13:734,0.063,-0.014,-0.891,-2.258,4.333,-6.409,-3.54,17.98,18.54,6.264,741.6,1.808
2026-5-17 21:24:13:754,0.068,-0.003,-1.126,0.366,6.897,-6.836,-3.46,17.66,18.7,6.26,29.1,0.032
2026-5-17 21:24:13:774,0.056,-0.138,-1.326,5.737,10.986,-6.958,-3.3,17.27,18.87,6.376,13.7,0.042
2026-5-17 21:24:13:794,0.055,-0.006,-0.944,3.601,15.503,-7.507,-3.11,16.79,19.04,6.348,71.6,0.544
2026-5-17 21:24:13:814,0.044,-0.036,-0.9,0.793,17.09,-7.935,-3.0,16.25,19.23,6.376,31.7,0.068
2026-5-17 21:24:13:834,0.052,-0.047,-1.119,5.737,18.311,-7.996,-2.86,15.7,19.41,6.32,38.6,0.03
2026-5-17 21:24:13:854,0.056,-0.023,-1.034,10.437,20.386,-8.057,-2.58,15.13,19.59,6.384,5.5,0.19
2026-5-17 21:24:13:874,0.049,-0.0,-0.901,1.282,23.682,-8.606,-2.41,14.5,19.79,6.36,14.8,0.584
2026-5-17 21:24:13:894,0.053,-0.056,-1.042,2.686,26.123,-8.545,-2.33,13.83,19.97,6.708,4.3,0.032
2026-5-17 21:24:13:914,0.056,-0.042,-0.997,10.071,29.48,-8.606,-2.11,13.11,20.17,6.38,13.0,0.226
2026-5-17 21:24:13:934,0.056,-0.013,-0.978,6.714,34.119,-8.911,-1.88,12.31,20.35,6.372,19.4,0.57
2026-5-17 21:24:13:954,0.054,-0.035,-1.06,5.554,37.781,-9.033,-1.71,11.44,20.54,6.368,21.7,0.144
2026-5-17 21:24:13:974,0.049,-0.031,-0.999,7.507,39.124,-8.911,-1.53,10.53,20.73,6.368,27.0,0.16
2026-5-17 21:24:13:994,0.051,-0.037,-1.031,8.301,40.955,-9.094,-1.32,9.6,20.91,5.592,2081.9,10.4
2026-5-17 21:24:14:14,0.049,-0.029,-1.076,9.521,42.053,-9.338,-1.1,8.65,21.09,5.876,1593.3,9.484
2026-5-17 21:24:14:34,0.052,-0.002,-1.089,6.104,42.419,-9.277,-0.92,7.71,21.27,5.748,1081.0,2.586
2026-5-17 21:24:14:54,0.083,0.029,-1.434,-0.549,44.495,-9.521,-0.87,6.75,21.45,6.144,1478.4,5.706
2026-5-17 21:24:14:74,0.057,-0.032,-1.072,1.648,46.875,-9.521,-0.84,5.75,21.63,6.012,118.8,5.896
2026-5-17 21:24:14:94,0.024,-0.067,-1.125,8.057,47.913,-9.033,-0.71,4.74,21.8,6.14,446.5,1.54
2026-5-17 21:24:14:114,0.07,0.023,-1.276,12.695,49.316,-8.606,-0.47,3.71,21.95,6.14,243.1,1.238
2026-5-17 21:24:14:134,0.05,-0.013,-1.056,9.094,53.955,-8.667,-0.25,2.64,22.1,6.376,9.3,0.602
2026-5-17 21:24:14:154,0.04,-0.065,-0.966,6.531,55.237,-8.667,-0.12,1.51,22.25,6.368,16.5,0.02
2026-5-17 21:24:14:174,0.048,-0.037,-1.138,15.991,54.138,-7.874,0.12,0.41,22.38,6.38,3.0,0.062
2026-5-17 21:24:14:194,0.055,0.012,-1.048,16.602,54.81,-7.69,0.47,-0.68,22.49,6.372,45.1,0.062
2026-5-17 21:24:14:214,0.042,0.007,-1.019,3.54,56.519,-7.874,0.62,-1.79,22.61,6.708,6.1,0.662
2026-5-17 21:24:14:234,0.052,-0.06,-1.079,-2.258,55.42,-7.935,0.55,-2.88,22.73,7.548,5.7,3.866
2026-5-17 21:24:14:254,0.044,-0.086,-1.077,12.329,54.321,-6.775,0.65,-3.92,22.83,6.54,6.1,2.524
2026-5-17 21:24:14:274,0.053,-0.014,-1.06,20.203,55.481,-6.653,1.0,-4.97,22.92,6.436,6.6,0.792
2026-5-17 21:24:14:294,0.048,0.023,-1.101,7.446,56.335,-6.714,1.24,-6.03,22.99,6.372,23.5,0.61
