time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 19:30:28:954,0.068,-0.023,-1.094,-17.029,53.162,-18.433,-0.34,-1.04,122.58,6.02,34.8,0.068
2026-5-17 19:30:28:974,0.07,-0.07,-1.176,-4.639,53.528,-15.442,-0.58,-2.1,122.9,6.028,4.0,0.104
2026-5-17 19:30:28:994,0.068,0.0,-1.055,2.014,55.786,-13.0,-0.57,-3.16,123.17,6.02,8.7,0.022
2026-5-17 19:30:29:14,0.067,0.023,-1.152,-12.085,56.519,-11.169,-0.71,-4.25,123.4,6.016,18.2,0.104
2026-5-17 19:30:29:34,0.063,-0.042,-1.119,-15.015,55.359,-8.972,-1.05,-5.31,123.61,6.016,17.5,0.102
2026-5-17 19:30:29:54,0.064,-0.044,-1.081,-4.211,54.443,-5.981,-1.23,-6.33,123.76,6.012,30.0,0.196
2026-5-17 19:30:29:74,0.065,0.004,-1.143,-3.296,53.528,-3.479,-1.27,-7.32,123.85,6.012,31.7,0.18
2026-5-17 19:30:29:94,0.06,0.002,-1.09,-12.512,51.392,-1.648,-1.45,-8.27,123.9,5.304,2005.3,10.98
2026-5-17 19:30:29:114,0.066,-0.041,-1.105,-12.085,50.72,0.732,-1.71,-9.18,123.91,5.944,300.8,0.098
2026-5-17 19:30:29:134,0.078,-0.01,-1.438,-8.24,51.392,3.296,-1.86,-10.09,123.88,5.872,1207.2,2.488
2026-5-17 19:30:29:154,0.056,0.007,-1.251,-13.977,50.232,6.104,-2.05,-10.97,123.79,5.668,791.2,4.378
2026-5-17 19:30:29:174,0.075,0.003,-0.93,-19.043,49.683,7.568,-2.35,-11.82,123.66,5.804,621.3,3.376
2026-5-17 19:30:29:194,0.088,-0.02,-1.268,-7.874,49.622,10.742,-2.51,-12.65,123.49,5.812,544.0,3.618
2026-5-17 19:30:29:214,0.057,-0.038,-1.152,5.31,47.119,14.404,-2.36,-13.46,123.23,6.024,2.7,0.022
2026-5-17 19:30:29:234,0.058,0.038,-0.883,-4.456,45.105,15.808,-2.24,-14.21,122.93,5.892,508.1,0.016
2026-5-17 19:30:29:254,0.052,-0.021,-0.985,-12.939,43.762,17.395,-2.32,-14.92,122.59,6.024,3.0,0.016
2026-5-17 19:30:29:274,0.055,-0.046,-1.012,-3.723,42.114,20.203,-2.33,-15.6,122.21,6.02,4.4,0.032
2026-5-17 19:30:29:294,0.055,-0.012,-0.862,6.226,39.185,23.132,-2.09,-16.22,121.76,5.96,27.3,0.684
2026-5-17 19:30:29:314,0.052,0.013,-0.979,-1.892,36.56,24.17,-1.87,-16.78,121.26,5.704,346.4,7.854
2026-5-17 19:30:29:334,0.069,0.008,-0.938,-11.902,35.095,25.513,-1.85,-17.29,120.73,7.02,5.3,0.042
2026-5-17 19:30:29:354,0.053,-0.069,-0.957,-8.972,33.569,27.832,-1.85,-17.76,120.16,6.012,52.7,0.086
2026-5-17 19:30:29:374,0.054,-0.038,-0.987,1.404,30.029,30.212,-1.64,-18.18,119.54,6.016,33.1,0.21
2026-5-17 19:30:29:394,0.056,0.001,-0.981,1.16,26.917,31.799,-1.32,-18.52,118.87,6.016,32.0,0.022
2026-5-17 19:30:29:414,0.056,0.002,-0.949,-7.629,25.146,32.837,-1.11,-18.81,118.17,6.02,5.8,0.026
2026-5-17 19:30:29:434,0.049,-0.044,-0.972,-8.972,22.461,34.424,-1.02,-19.05,117.44,6.02,39.5,0.04
2026-5-17 19:30:29:454,0.053,-0.05,-0.974,0.488,18.311,36.194,-0.77,-19.22,116.67,6.02,6.6,0.036
2026-5-17 19:30:29:474,0.053,-0.008,-0.953,3.723,15.747,37.476,-0.37,-19.3,115.87,6.016,18.7,0.036
2026-5-17 19:30:29:494,0.052,0.005,-0.949,-5.188,13.306,38.269,-0.07,-19.33,115.04,6.012,6.1,0.82
2026-5-17 19:30:29:514,0.048,-0.038,-0.953,-7.08,9.46,39.246,0.1,-19.3,114.2,6.016,20.4,0.042
2026-5-17 19:30:29:534,0.053,-0.047,-0.944,1.038,6.104,40.466,0.39,-19.19,113.34,6.008,60.1,0.036
2026-5-17 19:30:29:554,0.054,-0.004,-0.941,2.197,3.174,41.138,0.79,-19.02,112.46,6.02,7.2,0.04
2026-5-17 19:30:29:574,0.05,-0.005,-0.944,-5.798,0.488,41.626,1.07,-18.79,111.57,6.02,6.8,0.042
2026-5-17 19:30:29:594,0.049,-0.043,-0.939,-5.249,-3.235,41.992,1.26,-18.49,110.68,6.02,7.7,0.05
2026-5-17 19:30:29:614,0.05,-0.036,-0.952,1.526,-6.714,42.664,1.57,-18.12,109.79,6.02,8.4,0.052
2026-5-17 19:30:29:634,0.052,-0.002,-0.944,-1.16,-9.521,42.908,1.89,-17.69,108.89,6.02,8.2,0.05
2026-5-17 19:30:29:654,0.052,-0.017,-0.952,-7.202,-12.878,42.908,2.08,-17.2,108.01,6.016,7.0,0.04
2026-5-17 19:30:29:674,0.05,-0.041,-0.962,-4.883,-16.174,42.603,2.24,-16.64,107.13,6.02,6.9,0.042
2026-5-17 19:30:29:694,0.054,-0.025,-0.963,-0.732,-18.921,42.603,2.47,-16.03,106.27,6.024,7.0,0.046
2026-5-17 19:30:29:714,0.05,-0.005,-0.968,-4.639,-21.423,42.297,2.66,-15.37,105.41,6.02,211.4,0.042
2026-5-17 19:30:29:734,0.051,-0.021,-0.977,-8.545,-24.719,41.626,2.75,-14.66,104.58,5.94,497.9,7.422
2026-5-17 19:30:29:754,0.053,-0.036,-0.952,-7.263,-27.344,40.833,2.81,-13.9,103.78,5.728,858.6,4.69
2026-5-17 19:30:29:774,0.048,-0.036,-0.882,-1.77,-29.541,40.588,2.94,-13.1,102.99,5.752,699.5,4.162
2026-5-17 19:30:29:794,0.058,-0.011,-1.049,-5.371,-31.921,39.978,3.05,-12.27,102.22,5.852,471.7,2.732
2026-5-17 19:30:29:814,0.045,-0.029,-0.91,-9.888,-33.691,38.574,3.05,-11.41,101.48,5.876,428.0,2.68
2026-5-17 19:30:29:834,0.059,-0.002,-0.839,-14.648,-35.461,36.987,2.93,-10.53,100.77,5.976,2.7,0.802
2026-5-17 19:30:29:854,0.051,-0.014,-0.892,-12.207,-37.72,36.56,2.79,-9.62,100.08,6.02,3.0,0.016
2026-5-17 19:30:29:874,0.045,-0.049,-0.85,-14.221,-41.504,35.461,2.6,-8.67,99.42,6.024,385.1,0.016
2026-5-17 19:30:29:894,0.044,-0.062,-0.95,-13.55,-44.128,34.058,2.41,-7.67,98.78,5.924,966.3,4.11
2026-5-17 19:30:29:914,0.047,-0.065,-0.955,-11.902,-46.143,32.776,2.22,-6.64,98.17,5.78,6.3,5.348
2026-5-17 19:30:29:934,0.035,-0.078,-1.495,-15.137,-46.997,31.555,2.04,-5.59,97.59,6.004,169.9,0.052
2026-5-17 19:30:29:954,0.079,-0.01,-1.297,-17.029,-48.096,29.297,1.77,-4.55,97.05,7.32,347.4,4.256
2026-5-17 19:30:29:974,0.052,-0.046,-1.006,-17.822,-47.546,27.283,1.46,-3.52,96.54,5.876,133.3,0.334
2026-5-17 19:30:29:994,0.071,-0.026,-1.095,-15.32,-46.997,25.879,1.18,-2.5,96.06,6.008,7.3,0.466
2026-5-17 19:30:30:14,0.065,-0.023,-1.307,-14.099,-47.607,24.353,0.93,-1.52,95.6,6.02,16.2,0.072
2026-5-17 19:30:30:34,0.06,0.002,-1.065,-20.142,-49.072,21.851,0.61,-0.52,95.19,6.016,17.0,0.098
2026-5-17 19:30:30:54,0.06,-0.022,-1.06,-24.841,-50.842,19.47,0.15,0.5,94.81,6.004,9.2,0.102
2026-5-17 19:30:30:74,0.065,-0.043,-1.187,-15.869,-52.979,18.433,-0.23,1.54,94.47,6.02,11.0,0.066
2026-5-17 19:30:30:94,0.065,0.009,-1.05,-16.296,-54.199,16.174,-0.51,2.6,94.15,6.02,10.7,0.066
2026-5-17 19:30:30:114,0.07,-0.013,-1.153,-24.414,-53.589,13.428,-0.94,3.64,93.88,6.02,20.9,0.108
2026-5-17 19:30:30:134,0.073,-0.035,-1.12,-20.813,-52.49,11.719,-1.4,4.65,93.64,6.016,22.3,0.114
2026-5-17 19:30:30:154,0.069,-0.011,-1.073,-18.677,-50.537,9.338,-1.76,5.61,93.43,6.016,23.5,0.108
2026-5-17 19:30:30:174,0.07,-0.015,-1.158,-20.203,-48.706,6.836,-2.14,6.52,93.27,5.564,762.1,8.782
2026-5-17 19:30:30:194,0.067,-0.014,-1.091,-21.179,-48.462,4.578,-2.53,7.4,93.16,5.6,476.8,3.756
2026-5-17 19:30:30:214,0.068,-0.01,-1.284,-23.193,-48.035,2.258,-2.96,8.27,93.08,5.576,1073.2,5.86
2026-5-17 19:30:30:234,0.067,-0.035,-1.501,-26.978,-49.255,-0.732,-3.43,9.15,93.05,5.636,1212.9,6.118
2026-5-17 19:30:30:254,0.053,-0.062,-0.896,-17.639,-50.415,-2.319,-3.83,10.03,93.05,5.764,798.2,3.86
2026-5-17 19:30:30:274,0.058,-0.041,-1.412,-16.724,-48.401,-4.15,-4.1,10.9,93.09,5.82,563.1,3.27
2026-5-17 19:30:30:294,0.061,-0.033,-1.275,-13.733,-48.279,-6.531,-4.27,11.75,93.17,5.844,521.5,2.842
2026-5-17 19:30:30:314,0.062,-0.028,-0.946,-18.86,-44.739,-9.46,-4.54,12.54,93.31,6.02,2.7,0.016
2026-5-17 19:30:30:334,0.063,-0.045,-0.975,-16.235,-41.992,-10.986,-4.81,13.25,93.48,6.02,243.0,0.04
2026-5-17 19:30:30:354,0.053,-0.061,-1.071,-4.883,-41.565,-12.573,-4.89,13.94,93.69,6.016,3.2,0.026
2026-5-17 19:30:30:374,0.071,0.02,-0.893,-8.301,-39.307,-15.32,-4.91,14.58,93.95,6.024,27.2,0.04
2026-5-17 19:30:30:394,0.057,-0.01,-0.865,-15.93,-37.231,-17.639,-5.08,15.18,94.27,6.176,347.7,0.416
2026-5-17 19:30:30:414,0.068,-0.034,-1.009,-16.418,-37.354,-19.409,-5.3,15.75,94.62,5.752,890.7,1.662
2026-5-17 19:30:30:434,0.071,-0.037,-0.938,-8.667,-36.56,-21.057,-5.39,16.33,95.0,6.0,64.0,0.456
2026-5-17 19:30:30:454,0.062,-0.021,-0.937,-2.625,-32.898,-23.01,-5.32,16.84,95.43,5.992,4.5,0.062
2026-5-17 19:30:30:474,0.071,0.01,-1.04,-7.812,-30.396,-24.597,-5.24,17.3,95.91,6.016,46.0,0.032
2026-5-17 19:30:30:494,0.067,-0.024,-0.998,-15.015,-27.893,-26.55,-5.32,17.69,96.42,6.016,19.9,0.23
2026-5-17 19:30:30:514,0.068,-0.057,-0.934,-7.874,-23.438,-28.503,-5.34,18.02,96.99,6.024,10.1,0.026
2026-5-17 19:30:30:534,0.063,-0.028,-1.009,1.709,-20.081,-29.541,-5.15,18.25,97.59,6.0,25.1,0.242
2026-5-17 19:30:30:554,0.061,0.004,-0.957,-2.991,-18.127,-30.884,-4.94,18.45,98.21,6.008,11.5,0.072
2026-5-17 19:30:30:574,0.066,-0.02,-0.943,-8.301,-15.991,-32.532,-4.85,18.61,98.88,6.02,10.5,0.066
2026-5-17 19:30:30:594,0.062,-0.048,-0.976,-1.465,-13.0,-34.119,-4.7,18.7,99.57,6.02,4.4,0.062
2026-5-17 19:30:30:614,0.064,-0.011,-0.936,3.296,-11.719,-34.668,-4.41,18.76,100.29,6.012,10.6,0.026
2026-5-17 19:30:30:634,0.066,-0.003,-0.954,-2.563,-9.338,-35.767,-4.16,18.78,101.04,6.016,13.8,0.078
2026-5-17 19:30:30:654,0.068,-0.038,-0.948,-2.258,-4.761,-36.926,-3.98,18.72,101.81,6.02,13.7,0.082
2026-5-17 19:30:30:674,0.065,-0.034,-0.939,4.089,-0.732,-37.537,-3.69,18.56,102.61,6.02,13.5,0.076
2026-5-17 19:30:30:694,0.066,-0.01,-0.95,3.54,2.563,-38.147,-3.35,18.34,103.41,6.02,12.9,0.078
2026-5-17 19:30:30:714,0.07,-0.021,-0.942,0.305,6.104,-38.818,-3.08,18.06,104.23,6.016,13.0,0.078
2026-5-17 19:30:30:734,0.063,-0.033,-0.953,2.747,10.315,-39.551,-2.81,17.68,105.07,6.02,13.4,0.082
2026-5-17 19:30:30:754,0.059,-0.019,-0.951,5.92,12.268,-39.49,-2.47,17.25,105.9,6.02,12.2,0.076
2026-5-17 19:30:30:774,0.061,-0.013,-0.958,3.479,13.855,-39.734,-2.16,16.8,106.74,6.016,13.0,0.076
2026-5-17 19:30:30:794,0.07,-0.025,-0.963,3.052,17.09,-40.1,-1.88,16.29,107.57,6.016,13.4,0.078
2026-5-17 19:30:30:814,0.061,-0.029,-0.964,4.639,19.897,-39.917,-1.6,15.72,108.41,5.26,2309.7,9.86
2026-5-17 19:30:30:834,0.064,-0.019,-0.978,4.761,22.339,-39.612,-1.31,15.11,109.24,5.568,1340.3,9.3
2026-5-17 19:30:30:854,0.07,-0.024,-0.972,4.761,26.184,-39.429,-1.04,14.44,110.05,5.608,1042.2,5.578
2026-5-17 19:30:30:874,0.064,-0.021,-0.883,6.653,30.884,-39.124,-0.76,13.67,110.86,5.708,886.5,6.266
2026-5-17 19:30:30:894,0.066,-0.003,-0.951,6.653,33.142,-38.513,-0.48,12.85,111.64,5.816,586.5,3.548
2026-5-17 19:30:30:914,0.059,-0.021,-0.929,-2.747,35.645,-38.208,-0.35,11.99,112.42,5.88,394.3,2.218
2026-5-17 19:30:30:934,0.049,-0.058,-0.937,-0.183,38.513,-37.415,-0.27,11.09,113.18,6.02,3.9,0.564
2026-5-17 19:30:30:954,0.041,-0.071,-0.918,10.254,39.368,-35.95,-0.06,10.16,113.91,6.02,12.6,2.218
2026-5-17 19:30:30:974,0.033,-0.023,-1.072,5.371,40.039,-34.973,0.19,9.23,114.61,6.02,2.8,0.016
2026-5-17 19:30:30:994,0.071,0.024,-1.005,-10.986,42.358,-35.034,0.15,8.27,115.3,5.888,441.6,2.15
2026-5-17 19:30:31:14,0.054,-0.063,-1.021,-6.409,45.044,-33.63,0.01,7.28,115.97,5.716,1097.0,0.058
2026-5-17 19:30:31:34,0.05,-0.086,-1.284,6.409,45.776,-31.616,0.09,6.27,116.61,6.996,75.1,4.382
2026-5-17 19:30:31:54,0.124,0.078,-1.288,3.418,49.011,-30.457,0.23,5.23,117.21,6.016,29.5,0.042
2026-5-17 19:30:31:74,0.082,0.023,-1.062,-6.592,52.246,-29.907,0.19,4.14,117.79,6.0,102.1,0.128
2026-5-17 19:30:31:94,0.057,-0.026,-1.05,-5.615,52.307,-28.198,0.05,3.04,118.34,6.004,80.9,1.088
2026-5-17 19:30:31:114,0.075,-0.036,-1.345,0.183,50.842,-26.306,0.01,1.98,118.87,6.02,80.0,0.118
2026-5-17 19:30:31:134,0.075,-0.001,-1.158,2.808,51.636,-24.597,0.04,0.93,119.36,6.016,38.2,0.16
2026-5-17 19:30:31:154,0.061,0.007,-0.93,-7.019,52.49,-23.682,-0.05,-0.13,119.83,6.024,69.3,0.158
2026-5-17 19:30:31:174,0.069,-0.036,-1.215,-8.301,52.429,-21.973,-0.27,-1.18,120.27,6.016,19.5,0.114
2026-5-17 19:30:31:194,0.071,-0.042,-1.096,2.136,54.26,-19.592,-0.34,-2.22,120.67,6.02,18.9,0.112
2026-5-17 19:30:31:214,0.066,0.017,-1.058,-0.183,56.885,-18.066,-0.34,-3.32,121.03,6.012,25.7,0.154
2026-5-17 19:30:31:234,0.066,-0.004,-1.201,-10.315,56.213,-16.663,-0.52,-4.41,121.37,6.012,69.1,0.072
2026-5-17 19:30:31:254,0.064,-0.044,-1.055,-7.202,55.176,-14.465,-0.75,-5.45,121.67,6.012,38.8,0.22
2026-5-17 19:30:31:274,0.067,-0.025,-1.121,-0.366,55.176,-12.146,-0.84,-6.49,121.93,5.364,2043.1,10.634
2026-5-17 19:30:31:294,0.06,0.0,-1.14,-3.235,52.917,-10.132,-0.9,-7.49,122.15,5.376,2201.2,11.026
2026-5-17 19:30:31:314,0.065,-0.016,-1.098,-9.949,50.598,-8.545,-1.08,-8.41,122.34,6.0,978.0,7.2
2026-5-17 19:30:31:334,0.089,-0.005,-1.505,-8.85,51.208,-6.47,-1.3,-9.32,122.49,5.748,905.9,5.78
2026-5-17 19:30:31:354,0.072,0.033,-1.094,-10.864,50.354,-4.15,-1.48,-10.21,122.6,5.74,819.8,5.63
2026-5-17 19:30:31:374,0.012,-0.108,-1.242,-15.869,48.767,-2.258,-1.77,-11.06,122.67,5.808,610.9,3.912
2026-5-17 19:30:31:394,0.101,-0.012,-1.256,-2.258,49.927,0.549,-1.93,-11.91,122.7,5.832,507.6,3.83
2026-5-17 19:30:31:414,0.062,0.011,-1.005,4.761,50.842,3.296,-1.83,-12.77,122.67,5.872,2.7,0.042
2026-5-17 19:30:31:434,0.04,-0.005,-0.94,-3.601,48.035,5.005,-1.79,-13.6,122.59,6.02,32.6,0.016
2026-5-17 19:30:31:454,0.074,-0.003,-1.014,-10.071,45.349,6.104,-1.93,-14.35,122.48,6.012,23.6,0.022
2026-5-17 19:30:31:474,0.063,-0.048,-0.963,0.61,44.312,9.033,-1.96,-15.07,122.33,6.024,2.6,0.072
2026-5-17 19:30:31:494,0.035,-0.023,-0.941,7.446,40.161,12.024,-1.74,-15.72,122.1,5.944,20.1,1.092
2026-5-17 19:30:31:514,0.052,0.038,-1.002,-5.31,36.011,12.939,-1.61,-16.28,121.84,5.9,55.8,2.566
2026-5-17 19:30:31:534,0.06,-0.029,-0.922,-17.151,35.217,13.794,-1.79,-16.78,121.56,6.032,17.0,0.078
2026-5-17 19:30:31:554,0.051,-0.081,-0.933,-5.188,35.217,16.541,-1.87,-17.28,121.25,6.004,7.5,0.058
2026-5-17 19:30:31:574,0.054,-0.032,-1.039,6.775,32.104,19.409,-1.64,-17.74,120.86,5.996,16.3,0.15
2026-5-17 19:30:31:594,0.061,0.018,-0.99,-0.977,29.297,20.447,-1.39,-18.12,120.42,6.192,240.3,1.104
2026-5-17 19:30:31:614,0.056,-0.012,-0.935,-10.864,29.419,21.362,-1.36,-18.49,119.97,6.02,7.8,0.032
2026-5-17 19:30:31:634,0.046,-0.059,-1.0,-6.409,26.001,23.56,-1.35,-18.82,119.49,6.016,7.0,0.098
2026-5-17 19:30:31:654,0.049,-0.039,-0.972,3.54,19.836,25.879,-1.11,-19.03,118.94,6.02,6.1,0.148
2026-5-17 19:30:31:674,0.055,0.001,-0.944,1.404,16.968,27.039,-0.81,-19.15,118.37,6.02,6.5,0.102
2026-5-17 19:30:31:694,0.05,-0.006,-0.974,-6.958,14.832,27.954,-0.65,-19.23,117.77,6.012,6.3,0.128
2026-5-17 19:30:31:714,0.049,-0.046,-0.949,-6.409,10.254,29.663,-0.54,-19.23,117.14,6.024,8.4,0.036
2026-5-17 19:30:31:734,0.054,-0.046,-0.949,2.441,7.019,31.128,-0.3,-19.14,116.48,6.02,6.4,0.036
2026-5-17 19:30:31:754,0.057,-0.0,-0.952,2.991,6.409,32.104,0.05,-19.03,115.8,6.024,6.5,0.032
2026-5-17 19:30:31:774,0.049,0.0,-0.936,-6.531,4.395,32.898,0.26,-18.89,115.09,6.024,6.6,0.04
2026-5-17 19:30:31:794,0.05,-0.05,-0.948,-5.981,0.122,33.936,0.38,-18.68,114.38,6.02,6.2,0.04
2026-5-17 19:30:31:814,0.053,-0.043,-0.949,3.906,-3.052,34.973,0.66,-18.39,113.64,6.024,6.7,0.042
2026-5-17 19:30:31:834,0.049,0.008,-0.944,2.075,-5.92,35.583,1.02,-18.05,112.9,6.02,6.3,0.04
2026-5-17 19:30:31:854,0.047,-0.005,-0.956,-8.789,-10.986,35.767,1.18,-17.62,112.15,6.024,6.7,0.04
2026-5-17 19:30:31:874,0.049,-0.057,-0.958,-5.737,-15.32,36.255,1.27,-17.1,111.4,6.02,6.2,0.04
2026-5-17 19:30:31:894,0.056,-0.035,-0.959,3.662,-17.822,37.048,1.54,-16.52,110.64,6.024,6.4,0.04
2026-5-17 19:30:31:914,0.053,0.01,-0.964,-0.977,-20.081,37.292,1.82,-15.9,109.89,6.02,6.2,0.04
2026-5-17 19:30:31:934,0.055,-0.013,-0.97,-10.864,-22.888,36.804,1.88,-15.24,109.15,6.02,6.0,0.04
2026-5-17 19:30:31:954,0.059,-0.054,-0.985,-5.31,-24.17,36.621,1.92,-14.54,108.42,5.96,262.2,4.182
2026-5-17 19:30:31:974,0.054,-0.025,-0.984,1.587,-25.94,37.17,2.12,-13.82,107.69,6.012,396.6,1.672
2026-5-17 19:30:31:994,0.051,-0.0,-0.909,-4.333,-29.48,36.804,2.28,-13.06,106.97,5.72,737.7,4.354
2026-5-17 19:30:32:14,0.05,-0.026,-0.972,-10.315,-32.349,35.767,2.27,-12.23,106.27,5.78,772.3,4.306
2026-5-17 19:30:32:34,0.054,-0.05,-1.003,-5.92,-34.485,35.217,2.26,-11.37,105.6,5.86,480.9,2.952
2026-5-17 19:30:32:54,0.05,-0.014,-0.882,-4.15,-37.109,35.339,2.34,-10.46,104.92,5.86,420.5,2.886
2026-5-17 19:30:32:74,0.045,-0.011,-0.97,-11.047,-40.1,34.607,2.3,-9.52,104.27,6.02,4.1,0.016
2026-5-17 19:30:32:94,0.056,0.01,-0.975,-19.409,-42.114,33.142,2.1,-8.54,103.64,5.996,236.8,0.016
2026-5-17 19:30:32:114,0.056,-0.022,-0.993,-17.395,-43.213,32.104,1.8,-7.55,103.04,6.02,2.8,0.02
2026-5-17 19:30:32:134,0.04,-0.079,-0.988,-6.897,-45.959,32.41,1.68,-6.54,102.44,8.116,153.8,6.488
2026-5-17 19:30:32:154,0.081,0.034,-1.155,-6.958,-46.448,31.25,1.63,-5.51,101.85,5.832,522.2,0.122
2026-5-17 19:30:32:174,0.054,-0.032,-1.696,-18.311,-46.814,28.931,1.46,-4.48,101.3,5.908,140.0,3.384
2026-5-17 19:30:32:194,0.057,-0.035,-1.13,-21.484,-48.767,27.954,1.08,-3.44,100.79,5.868,3.7,2.624
2026-5-17 19:30:32:214,0.064,-0.047,-1.063,-13.977,-49.438,27.161,0.77,-2.41,100.29,5.948,72.6,0.076
2026-5-17 19:30:32:234,0.077,-0.005,-1.236,-7.446,-49.622,25.391,0.63,-1.37,99.8,5.924,33.3,1.58
2026-5-17 19:30:32:254,0.066,0.018,-1.13,-15.381,-50.476,23.743,0.43,-0.35,99.35,6.024,14.8,0.098
2026-5-17 19:30:32:274,0.063,-0.017,-1.066,-23.071,-51.575,21.79,0.02,0.69,98.93,6.024,52.2,0.082
2026-5-17 19:30:32:294,0.066,-0.044,-1.145,-17.212,-52.49,20.325,-0.36,1.72,98.54,6.02,13.7,0.088
2026-5-17 19:30:32:314,0.065,-0.011,-1.096,-13.062,-52.917,18.921,-0.62,2.76,98.17,6.012,20.2,0.16
2026-5-17 19:30:32:334,0.065,0.0,-1.115,-18.616,-53.223,17.09,-0.94,3.78,97.83,6.004,20.4,0.334
2026-5-17 19:30:32:354,0.072,-0.028,-1.13,-20.325,-52.979,15.137,-1.35,4.79,97.52,6.008,31.7,0.19
2026-5-17 19:30:32:374,0.07,-0.026,-1.093,-16.541,-51.331,13.062,-1.7,5.76,97.25,6.012,29.7,0.196
2026-5-17 19:30:32:394,0.066,-0.011,-1.119,-16.846,-50.781,11.353,-2.03,6.71,97.0,6.008,34.9,0.212
2026-5-17 19:30:32:414,0.069,-0.012,-1.109,-19.409,-50.415,9.583,-2.38,7.62,96.78,5.864,1670.8,3.388
2026-5-17 19:30:32:434,0.069,-0.023,-1.099,-19.104,-49.133,7.141,-2.76,8.52,96.61,5.912,245.0,1.382
2026-5-17 19:30:32:454,0.09,0.02,-1.475,-22.156,-48.279,5.005,-3.14,9.38,96.47,5.636,996.4,5.668
2026-5-17 19:30:32:474,0.089,0.007,-1.157,-22.827,-49.072,2.747,-3.57,10.24,96.38,5.62,858.4,6.802
