time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:48:39:394,0.03,0.005,-1.522,2.93,59.448,-9.033,2.02,-20.4,25.38,5.964,1180.1,6.878
2026-5-17 20:48:39:414,0.015,0.018,-1.186,3.357,54.443,-8.972,2.03,-21.28,25.51,6.108,681.8,4.866
2026-5-17 20:48:39:434,0.054,-0.033,-0.811,-0.305,50.781,-8.545,1.97,-22.07,25.64,6.144,655.7,3.864
2026-5-17 20:48:39:454,0.041,-0.087,-1.197,-0.305,48.157,-7.629,1.86,-22.79,25.76,6.196,554.2,3.362
2026-5-17 20:48:39:474,0.038,-0.049,-1.04,4.517,44.495,-7.141,1.86,-23.43,25.87,6.28,2.4,3.25
2026-5-17 20:48:39:494,0.024,-0.02,-0.837,2.258,41.26,-6.836,1.86,-24.01,25.98,6.396,3.0,0.016
2026-5-17 20:48:39:514,0.018,-0.035,-0.919,6.714,39.185,-5.798,1.89,-24.52,26.08,6.396,2.9,0.442
2026-5-17 20:48:39:534,0.03,-0.028,-0.905,11.047,36.743,-5.249,2.04,-24.98,26.16,8.108,470.9,1.648
2026-5-17 20:48:39:554,0.022,-0.005,-0.862,3.113,33.508,-4.883,2.13,-25.38,26.24,7.276,14.4,0.478
2026-5-17 20:48:39:574,0.016,-0.019,-0.849,-4.639,29.114,-4.395,2.01,-25.69,26.31,6.296,56.8,2.098
2026-5-17 20:48:39:594,0.019,-0.053,-0.849,-0.488,24.719,-3.235,1.91,-25.91,26.37,6.256,13.9,0.078
2026-5-17 20:48:39:614,0.019,-0.037,-0.915,6.653,19.714,-2.563,1.96,-26.04,26.42,6.392,22.2,0.056
2026-5-17 20:48:39:634,0.016,-0.003,-0.927,4.578,13.916,-2.136,2.04,-26.04,26.46,6.388,6.0,0.096
2026-5-17 20:48:39:654,0.025,-0.016,-0.888,-2.014,9.583,-1.343,2.01,-25.95,26.49,6.396,10.7,0.036
2026-5-17 20:48:39:674,0.027,-0.04,-0.897,-2.258,6.592,-0.488,1.92,-25.79,26.52,6.436,5.2,0.396
2026-5-17 20:48:39:694,0.025,-0.041,-0.901,1.587,3.418,0.366,1.9,-25.58,26.52,6.452,5.3,0.292
2026-5-17 20:48:39:714,0.023,-0.023,-0.898,2.197,-0.183,0.61,1.93,-25.3,26.52,6.392,7.0,0.062
2026-5-17 20:48:39:734,0.024,-0.021,-0.908,0.0,-3.418,1.648,1.93,-24.94,26.51,6.392,9.6,0.058
2026-5-17 20:48:39:754,0.021,-0.024,-0.898,-2.258,-6.653,2.502,1.9,-24.54,26.48,6.392,9.8,0.062
2026-5-17 20:48:39:774,0.016,-0.035,-0.916,-1.16,-12.024,2.93,1.86,-24.04,26.44,6.392,11.8,0.076
2026-5-17 20:48:39:794,0.021,-0.03,-0.919,0.916,-18.433,3.601,1.86,-23.43,26.4,6.388,11.8,0.072
2026-5-17 20:48:39:814,0.026,-0.019,-0.92,-0.977,-23.254,4.761,1.87,-22.71,26.34,6.396,9.8,0.068
2026-5-17 20:48:39:834,0.025,-0.024,-0.94,-4.272,-27.161,5.31,1.82,-21.92,26.27,6.392,9.8,0.066
2026-5-17 20:48:39:854,0.022,-0.039,-0.947,-2.869,-31.189,5.798,1.75,-21.07,26.2,6.392,10.4,0.066
2026-5-17 20:48:39:874,0.027,-0.032,-0.965,0.305,-34.302,6.653,1.75,-20.14,26.11,6.392,11.4,0.068
2026-5-17 20:48:39:894,0.032,-0.013,-0.97,-1.831,-35.889,7.69,1.76,-19.19,26.01,6.392,11.5,0.076
2026-5-17 20:48:39:914,0.027,-0.025,-0.989,-6.287,-38.208,7.751,1.68,-18.21,25.9,6.392,11.5,0.078
2026-5-17 20:48:39:934,0.026,-0.046,-1.013,-4.211,-42.542,8.24,1.59,-17.17,25.79,6.388,11.5,0.076
2026-5-17 20:48:39:954,0.029,-0.031,-1.022,-0.366,-46.509,9.216,1.59,-16.06,25.66,6.392,11.7,0.076
2026-5-17 20:48:39:974,0.027,-0.01,-1.039,-4.822,-50.354,9.705,1.56,-14.88,25.53,5.916,2081.7,0.076
2026-5-17 20:48:39:994,0.023,-0.032,-1.063,-8.667,-55.054,9.766,1.43,-13.63,25.39,6.384,15.3,2.956
2026-5-17 20:48:40:14,0.027,-0.045,-0.966,-4.395,-58.838,10.559,1.32,-12.32,25.25,6.208,1156.4,6.144
2026-5-17 20:48:40:34,0.038,-0.04,-1.061,-0.61,-60.669,10.864,1.32,-10.96,25.09,6.168,761.5,3.7
2026-5-17 20:48:40:54,0.034,-0.001,-1.1,-5.005,-61.34,11.169,1.29,-9.61,24.93,6.132,625.6,4.168
2026-5-17 20:48:40:74,0.028,-0.011,-0.982,-12.39,-61.584,11.414,1.11,-8.26,24.76,6.212,391.3,3.204
2026-5-17 20:48:40:94,0.027,-0.034,-1.046,-10.925,-62.683,12.146,0.88,-6.91,24.59,6.388,2.7,0.02
2026-5-17 20:48:40:114,0.036,-0.045,-1.063,-6.897,-65.063,12.329,0.75,-5.55,24.39,6.284,2.8,0.016
2026-5-17 20:48:40:134,0.031,-0.043,-1.053,-6.775,-68.359,12.207,0.63,-4.14,24.2,6.252,656.8,0.056
2026-5-17 20:48:40:154,0.028,-0.003,-1.12,-8.179,-71.228,12.573,0.49,-2.69,24.01,6.176,15.7,5.098
2026-5-17 20:48:40:174,0.022,-0.035,-1.265,-9.338,-72.571,13.0,0.34,-1.21,23.81,6.244,386.5,9.772
2026-5-17 20:48:40:194,0.068,-0.125,-1.465,-16.479,-73.242,12.756,0.02,0.25,23.59,6.48,142.1,2.9
2026-5-17 20:48:40:214,0.036,-0.055,-1.443,-7.629,-72.449,13.123,-0.24,1.7,23.38,6.364,278.2,0.216
2026-5-17 20:48:40:234,0.045,0.001,-1.047,-3.052,-71.655,12.939,-0.29,3.11,23.15,6.392,66.6,1.536
2026-5-17 20:48:40:254,0.05,-0.004,-1.279,-11.597,-70.862,12.573,-0.45,4.49,22.93,6.396,21.8,0.042
2026-5-17 20:48:40:274,0.044,-0.032,-1.37,-15.015,-70.251,12.451,-0.76,5.84,22.7,6.364,85.8,0.384
2026-5-17 20:48:40:294,0.033,-0.037,-1.024,-14.404,-71.106,12.695,-1.08,7.17,22.47,6.392,46.2,0.206
2026-5-17 20:48:40:314,0.035,-0.056,-1.218,-9.766,-72.998,12.329,-1.33,8.52,22.23,6.376,42.9,0.468
2026-5-17 20:48:40:334,0.048,-0.012,-1.294,-6.409,-74.158,12.146,-1.48,9.89,21.99,6.356,60.1,0.05
2026-5-17 20:48:40:354,0.045,0.001,-1.083,-16.724,-71.167,12.024,-1.75,11.21,21.75,6.388,49.8,0.05
2026-5-17 20:48:40:374,0.042,-0.048,-1.215,-18.25,-69.519,11.658,-2.16,12.46,21.51,6.384,28.3,0.154
2026-5-17 20:48:40:394,0.048,-0.047,-1.204,-7.874,-67.383,11.353,-2.41,13.67,21.26,6.368,38.6,0.184
2026-5-17 20:48:40:414,0.048,-0.01,-1.082,-8.728,-63.416,11.292,-2.59,14.78,21.01,6.38,42.4,0.25
2026-5-17 20:48:40:434,0.042,-0.017,-1.17,-15.259,-61.34,11.108,-2.87,15.83,20.76,5.924,449.8,8.526
2026-5-17 20:48:40:454,0.042,-0.038,-1.145,-14.465,-61.34,10.681,-3.21,16.85,20.52,5.788,23.4,10.214
2026-5-17 20:48:40:474,0.056,-0.065,-1.314,-10.01,-59.814,10.315,-3.48,17.84,20.28,5.884,1270.1,7.472
2026-5-17 20:48:40:494,0.051,-0.016,-1.319,-6.836,-58.228,10.071,-3.65,18.78,20.04,6.08,715.9,5.06
2026-5-17 20:48:40:514,0.029,0.059,-1.05,-19.165,-56.091,9.277,-3.95,19.68,19.81,6.104,797.9,4.964
2026-5-17 20:48:40:534,0.034,-0.014,-1.293,-23.987,-52.979,9.094,-4.43,20.51,19.58,6.188,503.2,3.034
2026-5-17 20:48:40:554,0.048,-0.019,-1.157,-13.0,-49.561,8.667,-4.81,21.26,19.35,6.18,506.8,3.506
2026-5-17 20:48:40:574,0.045,-0.046,-0.842,-0.122,-47.241,7.874,-4.94,21.96,19.14,6.396,2.9,0.016
2026-5-17 20:48:40:594,0.044,-0.038,-0.903,7.996,-45.715,7.446,-4.84,22.6,18.95,6.396,2.8,0.078
2026-5-17 20:48:40:614,0.044,0.067,-1.008,-10.925,-40.833,7.202,-4.91,23.17,18.76,6.396,2.9,0.026
2026-5-17 20:48:40:634,0.037,-0.074,-0.782,-21.24,-35.95,6.47,-5.33,23.63,18.59,6.124,1114.4,0.196
2026-5-17 20:48:40:654,0.033,-0.104,-0.883,-5.737,-33.569,5.859,-5.59,24.02,18.44,7.784,50.4,0.276
2026-5-17 20:48:40:674,0.04,-0.011,-0.94,9.155,-31.372,5.31,-5.46,24.36,18.3,6.4,8.9,0.026
2026-5-17 20:48:40:694,0.045,0.031,-0.875,-0.061,-26.672,4.7,-5.34,24.63,18.18,6.396,36.2,0.052
2026-5-17 20:48:40:714,0.044,-0.006,-0.911,-15.32,-20.691,4.272,-5.53,24.77,18.08,6.392,5.1,0.052
2026-5-17 20:48:40:734,0.037,-0.066,-0.955,-11.597,-16.907,3.54,-5.79,24.83,18.01,6.396,6.8,0.16
2026-5-17 20:48:40:754,0.041,-0.06,-0.887,2.441,-14.16,2.808,-5.8,24.83,17.95,6.396,24.0,0.052
2026-5-17 20:48:40:774,0.042,-0.007,-0.901,6.287,-10.254,2.258,-5.62,24.76,17.91,6.392,9.0,0.158
2026-5-17 20:48:40:794,0.042,0.01,-0.919,-4.15,-5.554,1.465,-5.56,24.6,17.89,6.396,9.0,0.056
2026-5-17 20:48:40:814,0.036,-0.035,-0.885,-8.789,-2.075,1.038,-5.66,24.36,17.89,6.392,8.5,0.036
2026-5-17 20:48:40:834,0.042,-0.068,-0.909,0.916,0.977,0.061,-5.66,24.07,17.91,6.396,8.1,0.056
2026-5-17 20:48:40:854,0.043,-0.033,-0.915,9.705,5.371,-0.549,-5.43,23.71,17.95,6.392,8.5,0.052
2026-5-17 20:48:40:874,0.044,0.005,-0.898,3.357,10.315,-1.16,-5.21,23.25,18.01,6.392,11.3,0.072
2026-5-17 20:48:40:894,0.044,-0.023,-0.911,-4.944,15.076,-1.648,-5.17,22.71,18.08,6.396,11.0,0.068
2026-5-17 20:48:40:914,0.041,-0.072,-0.927,2.686,18.921,-2.319,-5.11,22.09,18.18,6.392,9.5,0.062
2026-5-17 20:48:40:934,0.043,-0.036,-0.929,14.038,23.071,-3.296,-4.79,21.4,18.29,6.392,9.7,0.062
2026-5-17 20:48:40:954,0.039,0.012,-0.941,7.812,26.917,-3.906,-4.46,20.63,18.42,6.392,11.4,0.068
2026-5-17 20:48:40:974,0.042,-0.021,-0.948,-1.648,30.212,-4.211,-4.36,19.81,18.56,6.388,11.5,0.072
2026-5-17 20:48:40:994,0.037,-0.069,-0.972,6.836,33.081,-5.066,-4.21,18.93,18.71,6.396,11.7,0.072
2026-5-17 20:48:41:14,0.041,-0.031,-0.986,16.724,36.072,-6.104,-3.83,18.01,18.87,6.392,11.5,0.068
2026-5-17 20:48:41:34,0.043,0.007,-0.988,9.277,39.795,-6.47,-3.48,17.03,19.05,6.392,11.4,0.078
2026-5-17 20:48:41:54,0.045,-0.032,-1.013,2.258,43.945,-6.958,-3.32,15.99,19.23,6.392,11.5,0.072
2026-5-17 20:48:41:74,0.041,-0.063,-1.034,10.742,47.485,-7.69,-3.1,14.88,19.42,5.964,1268.4,10.716
2026-5-17 20:48:41:94,0.043,-0.023,-1.047,17.212,50.781,-8.484,-2.7,13.71,19.62,6.26,938.9,2.586
2026-5-17 20:48:41:114,0.045,0.008,-1.026,10.193,53.772,-8.728,-2.36,12.5,19.82,5.92,918.3,7.11
2026-5-17 20:48:41:134,0.037,-0.072,-1.009,3.784,56.824,-9.216,-2.22,11.23,20.02,6.084,608.7,4.476
2026-5-17 20:48:41:154,0.036,-0.024,-1.098,18.616,58.289,-9.949,-1.88,9.95,20.23,6.188,488.1,2.94
2026-5-17 20:48:41:174,0.035,-0.036,-0.997,17.883,59.998,-10.254,-1.43,8.65,20.44,6.388,4.9,2.596
2026-5-17 20:48:41:194,0.036,-0.031,-0.962,4.395,62.744,-10.376,-1.22,7.31,20.65,6.392,2.7,0.016
2026-5-17 20:48:41:214,0.042,-0.014,-1.057,7.874,64.697,-11.169,-1.07,5.95,20.86,6.396,2.8,0.016
2026-5-17 20:48:41:234,0.036,-0.033,-1.064,13.0,66.406,-11.658,-0.82,4.57,21.07,6.392,5.6,0.016
2026-5-17 20:48:41:254,0.036,-0.116,-1.015,17.883,67.932,-11.658,-0.51,3.17,21.29,6.268,-130.3,4.45
2026-5-17 20:48:41:274,0.056,-0.009,-1.177,16.968,69.214,-12.024,-0.14,1.77,21.49,6.228,20.3,4.408
2026-5-17 20:48:41:294,0.054,0.089,-1.612,7.019,71.96,-12.756,0.1,0.32,21.7,5.9,77.5,2.468
2026-5-17 20:48:41:314,0.058,-0.027,-1.35,7.751,70.74,-12.756,0.2,-1.1,21.91,6.356,74.1,0.132
2026-5-17 20:48:41:334,0.034,-0.05,-1.164,18.311,69.092,-13.0,0.44,-2.48,22.13,6.396,45.6,0.242
2026-5-17 20:48:41:354,0.042,-0.029,-1.191,16.907,69.214,-13.672,0.79,-3.83,22.34,6.36,6.8,1.0
2026-5-17 20:48:41:374,0.045,-0.02,-1.364,8.362,69.641,-13.367,0.98,-5.17,22.55,6.38,61.3,0.144
2026-5-17 20:48:41:394,0.039,-0.039,-1.143,9.583,70.068,-13.428,1.12,-6.51,22.76,6.388,23.6,0.216
2026-5-17 20:48:41:414,0.042,-0.029,-1.152,11.963,71.594,-13.855,1.3,-7.86,22.97,6.396,47.0,0.34
2026-5-17 20:48:41:434,0.039,-0.024,-1.256,10.864,72.083,-13.672,1.47,-9.2,23.17,6.396,15.0,0.528
2026-5-17 20:48:41:454,0.035,-0.03,-1.125,10.559,70.984,-13.367,1.61,-10.53,23.37,6.392,24.4,0.098
2026-5-17 20:48:41:474,0.036,-0.023,-1.208,10.132,69.946,-13.428,1.76,-11.82,23.57,6.384,30.7,0.194
2026-5-17 20:48:41:494,0.031,-0.031,-1.171,8.423,67.505,-13.611,1.86,-13.05,23.77,6.388,32.2,0.194
2026-5-17 20:48:41:514,0.032,-0.033,-1.124,9.705,64.514,-13.0,1.97,-14.21,23.97,6.388,30.0,0.19
2026-5-17 20:48:41:534,0.036,-0.019,-1.184,9.399,62.439,-12.756,2.09,-15.3,24.15,6.384,30.5,0.212
2026-5-17 20:48:41:554,0.035,-0.027,-1.11,5.005,62.012,-13.0,2.13,-16.36,24.35,5.928,925.3,8.678
2026-5-17 20:48:41:574,0.036,-0.044,-1.209,7.446,60.608,-12.268,2.16,-17.4,24.54,6.288,182.4,1.51
2026-5-17 20:48:41:594,0.022,-0.001,-1.591,9.46,59.448,-11.658,2.27,-18.39,24.72,5.928,943.3,7.0
2026-5-17 20:48:41:614,0.018,0.032,-1.127,0.732,57.495,-11.78,2.27,-19.33,24.9,6.092,633.9,4.374
2026-5-17 20:48:41:634,0.033,0.054,-1.096,-7.263,54.626,-11.414,2.1,-20.21,25.07,6.124,612.7,4.762
2026-5-17 20:48:41:654,0.042,-0.074,-1.226,0.854,51.27,-10.803,1.95,-21.02,25.25,6.208,483.1,3.382
2026-5-17 20:48:41:674,0.019,-0.009,-1.025,8.362,48.645,-10.315,1.99,-21.77,25.42,6.388,2.8,0.096
2026-5-17 20:48:41:694,0.021,-0.02,-0.903,7.202,45.471,-10.071,2.05,-22.44,25.59,6.396,2.7,0.076
2026-5-17 20:48:41:714,0.029,-0.024,-0.949,7.507,42.236,-9.46,2.11,-23.04,25.75,6.94,254.4,0.236
2026-5-17 20:48:41:734,0.036,-0.017,-0.907,6.531,40.283,-8.667,2.18,-23.59,25.91,6.324,86.8,0.522
2026-5-17 20:48:41:754,0.022,0.006,-0.913,1.709,37.109,-8.423,2.15,-24.08,26.05,6.0,474.3,0.036
2026-5-17 20:48:41:774,0.016,-0.032,-0.888,1.038,32.532,-7.874,2.07,-24.48,26.2,6.396,13.4,0.144
2026-5-17 20:48:41:794,0.025,-0.048,-0.887,3.845,28.259,-7.141,2.04,-24.79,26.33,6.596,41.1,2.08
2026-5-17 20:48:41:814,0.026,-0.021,-0.922,4.089,24.963,-6.226,2.05,-25.02,26.45,6.38,10.9,0.036
2026-5-17 20:48:41:834,0.021,-0.022,-0.94,-0.244,20.081,-5.92,2.01,-25.16,26.57,6.388,6.6,0.272
2026-5-17 20:48:41:854,0.023,-0.036,-0.903,0.977,15.564,-5.127,1.94,-25.21,26.68,6.388,134.9,0.036
2026-5-17 20:48:41:874,0.027,-0.025,-0.915,2.991,12.451,-4.089,1.93,-25.18,26.77,6.372,81.0,0.036
2026-5-17 20:48:41:894,0.021,-0.016,-0.916,-0.244,9.705,-3.418,1.9,-25.09,26.86,6.568,4.2,0.422
2026-5-17 20:48:41:914,0.023,-0.038,-0.906,-1.099,5.249,-3.113,1.81,-24.93,26.93,6.388,4.3,0.036
2026-5-17 20:48:41:934,0.024,-0.033,-0.904,2.747,0.916,-2.136,1.79,-24.69,26.99,6.392,9.4,0.056
2026-5-17 20:48:41:954,0.025,-0.013,-0.909,0.549,-1.953,-1.038,1.79,-24.37,27.04,6.396,9.0,0.058
2026-5-17 20:48:41:974,0.021,-0.03,-0.911,-3.784,-6.592,-0.793,1.7,-23.99,27.08,6.392,10.0,0.066
2026-5-17 20:48:41:994,0.02,-0.048,-0.917,0.732,-12.695,0.061,1.65,-23.49,27.1,6.396,7.6,0.046
2026-5-17 20:48:42:14,0.024,-0.015,-0.917,2.258,-16.724,1.038,1.68,-22.91,27.11,6.392,9.8,0.058
2026-5-17 20:48:42:34,0.025,-0.011,-0.928,-4.333,-19.836,1.892,1.63,-22.26,27.11,6.392,10.6,0.058
2026-5-17 20:48:42:54,0.021,-0.052,-0.938,-3.845,-24.353,2.136,1.51,-21.54,27.1,6.392,11.1,0.066
2026-5-17 20:48:42:74,0.026,-0.035,-0.948,2.747,-28.137,3.235,1.52,-20.74,27.08,6.392,11.3,0.068
2026-5-17 20:48:42:94,0.03,-0.003,-0.956,-1.221,-30.029,4.15,1.54,-19.9,27.04,6.392,11.7,0.076
2026-5-17 20:48:42:114,0.027,-0.029,-0.977,-7.324,-32.715,4.578,1.43,-19.03,26.99,6.392,11.7,0.076
2026-5-17 20:48:42:134,0.022,-0.056,-0.99,-1.526,-37.354,5.066,1.35,-18.09,26.93,6.388,11.2,0.072
2026-5-17 20:48:42:154,0.029,-0.017,-1.0,1.465,-41.138,6.042,1.38,-17.07,26.86,6.392,11.8,0.072
2026-5-17 20:48:42:174,0.027,-0.01,-1.013,-6.104,-44.312,6.836,1.34,-16.0,26.77,6.392,13.0,0.076
2026-5-17 20:48:42:194,0.025,-0.047,-1.035,-6.958,-48.889,7.019,1.2,-14.87,26.68,6.392,13.3,0.076
2026-5-17 20:48:42:214,0.034,-0.041,-1.05,-0.671,-52.795,7.935,1.16,-13.66,26.58,6.288,866.5,0.812
2026-5-17 20:48:42:234,0.037,-0.01,-1.058,-3.052,-54.626,8.789,1.15,-12.41,26.46,6.252,3.1,1.52
2026-5-17 20:48:42:254,0.026,-0.023,-0.952,-6.897,-56.519,8.972,1.05,-11.15,26.33,6.016,725.9,5.072
2026-5-17 20:48:42:274,0.037,-0.08,-1.093,-4.028,-58.899,9.521,0.95,-9.85,26.2,6.028,630.9,5.108
2026-5-17 20:48:42:294,0.035,-0.01,-1.043,-2.563,-59.631,10.315,0.93,-8.55,26.05,6.208,460.6,3.9
2026-5-17 20:48:42:314,0.026,-0.039,-0.928,-8.179,-60.608,10.681,0.82,-7.25,25.89,6.392,2.7,0.02
2026-5-17 20:48:42:334,0.021,-0.082,-1.015,-10.132,-63.66,10.864,0.64,-5.91,25.72,6.392,3.0,0.02
2026-5-17 20:48:42:354,0.047,-0.094,-1.007,-8.118,-66.772,11.292,0.45,-4.53,25.55,6.396,-120.6,0.016
2026-5-17 20:48:42:374,0.047,-0.033,-1.058,-3.967,-68.726,11.841,0.35,-3.11,25.37,6.328,280.1,0.642
2026-5-17 20:48:42:394,0.024,0.013,-1.217,-5.188,-70.618,11.963,0.26,-1.68,25.18,6.108,5.8,2.378
2026-5-17 20:48:42:414,0.078,-0.008,-1.438,-7.812,-70.984,11.78,0.15,-0.24,24.99,6.276,289.6,7.32
2026-5-17 20:48:42:434,0.064,-0.053,-1.362,-15.503,-68.481,12.634,-0.09,1.15,24.77,6.636,5.8,0.078
2026-5-17 20:48:42:454,0.033,-0.071,-1.157,-14.404,-68.298,12.451,-0.42,2.49,24.55,8.012,33.3,5.58
2026-5-17 20:48:42:474,0.047,-0.074,-1.251,-0.549,-69.58,12.329,-0.53,3.83,24.33,6.384,12.0,1.12
2026-5-17 20:48:42:494,0.046,0.014,-1.259,-0.854,-69.763,12.939,-0.52,5.18,24.11,6.392,52.7,0.032
2026-5-17 20:48:42:514,0.042,0.003,-1.206,-16.418,-69.702,12.451,-0.74,6.51,23.88,6.392,10.9,0.164
2026-5-17 20:48:42:534,0.038,-0.059,-1.18,-17.334,-71.106,12.268,-1.12,7.83,23.65,6.392,78.5,0.134
2026-5-17 20:48:42:554,0.044,-0.055,-1.192,-5.615,-71.655,12.573,-1.33,9.16,23.41,6.376,29.3,0.052
2026-5-17 20:48:42:574,0.046,-0.001,-1.179,-7.019,-70.251,12.268,-1.45,10.46,23.17,6.36,52.4,0.036
2026-5-17 20:48:42:594,0.046,-0.014,-1.17,-15.32,-67.688,11.841,-1.72,11.7,22.93,6.388,30.5,0.15
2026-5-17 20:48:42:614,0.047,-0.049,-1.169,-14.282,-64.819,11.963,-2.05,12.86,22.69,6.384,34.8,0.212
2026-5-17 20:48:42:634,0.046,-0.037,-1.135,-8.789,-62.5,11.658,-2.29,13.96,22.44,6.38,34.9,0.226
2026-5-17 20:48:42:654,0.042,-0.021,-1.143,-7.874,-61.401,11.108,-2.48,15.02,22.2,6.38,34.3,0.206
2026-5-17 20:48:42:674,0.041,-0.01,-1.131,-12.39,-60.364,10.986,-2.71,16.04,21.96,6.384,34.7,0.216
2026-5-17 20:48:42:694,0.042,-0.028,-1.102,-15.259,-58.96,11.047,-3.03,17.02,21.71,6.244,269.4,1.858
2026-5-17 20:48:42:714,0.041,-0.047,-1.101,-10.254,-58.35,10.376,-3.32,17.97,21.47,5.92,964.0,0.148
2026-5-17 20:48:42:734,0.053,-0.026,-1.471,-8.423,-55.603,9.827,-3.52,18.87,21.24,6.012,996.8,7.048
2026-5-17 20:48:42:754,0.049,0.008,-1.148,-12.878,-50.842,10.071,-3.74,19.69,21.01,5.98,993.9,6.34
2026-5-17 20:48:42:774,0.057,0.034,-0.899,-19.47,-47.241,9.216,-4.13,20.4,20.78,6.16,631.3,4.08
2026-5-17 20:48:42:794,0.056,-0.092,-1.217,-7.751,-46.692,8.789,-4.42,21.07,20.56,6.288,3.5,3.52
2026-5-17 20:48:42:814,0.057,-0.03,-1.037,-0.488,-43.457,8.789,-4.48,21.7,20.35,6.392,2.8,0.016
2026-5-17 20:48:42:834,0.035,-0.029,-0.814,-4.761,-40.161,8.667,-4.58,22.24,20.14,6.396,2.9,0.01
