time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 19:53:50:484,0.049,-0.022,-1.236,-12.817,73.608,-9.094,-1.08,-6.63,135.26,5.992,5.2,0.03
2026-5-17 19:53:50:504,0.053,-0.023,-1.226,-13.428,76.782,-6.226,-1.36,-8.05,135.41,5.992,5.2,0.03
2026-5-17 19:53:50:524,0.041,-0.025,-1.226,-13.489,77.271,-2.93,-1.64,-9.49,135.5,5.992,5.3,0.03
2026-5-17 19:53:50:544,0.048,-0.023,-1.226,-13.367,76.172,-0.427,-1.9,-10.88,135.54,5.872,3.6,3.792
2026-5-17 19:53:50:564,0.046,-0.022,-1.209,-13.489,78.552,2.075,-2.14,-12.29,135.53,5.98,703.9,2.11
2026-5-17 19:53:50:584,0.032,-0.025,-1.074,-14.771,77.332,5.371,-2.4,-13.69,135.48,5.744,756.2,4.342
2026-5-17 19:53:50:604,0.036,-0.004,-1.22,-9.644,72.205,8.179,-2.55,-15.0,135.35,5.752,659.2,3.568
2026-5-17 19:53:50:624,0.044,-0.009,-1.105,-14.16,70.068,10.254,-2.72,-16.22,135.18,5.824,455.8,2.57
2026-5-17 19:53:50:644,0.024,-0.043,-1.015,-12.695,68.054,13.428,-2.89,-17.4,134.96,5.988,6.5,0.016
2026-5-17 19:53:50:664,0.03,-0.025,-1.053,-11.475,63.965,16.418,-2.98,-18.5,134.66,5.992,2.7,0.016
2026-5-17 19:53:50:684,0.05,-0.009,-0.992,-10.437,62.439,17.944,-3.05,-19.52,134.32,5.88,2.5,0.016
2026-5-17 19:53:50:704,0.031,-0.041,-1.14,-10.742,63.049,20.264,-3.09,-20.54,133.93,5.968,166.4,0.014
2026-5-17 19:53:50:724,0.069,0.041,-0.939,-7.812,60.12,23.071,-3.07,-21.53,133.48,5.624,353.8,5.354
2026-5-17 19:53:50:744,0.05,0.032,-1.234,-12.207,57.678,24.719,-2.99,-22.43,132.98,5.932,262.9,0.22
2026-5-17 19:53:50:764,-0.002,-0.101,-1.62,-11.169,52.551,26.855,-2.96,-23.25,132.43,7.636,47.5,10.348
2026-5-17 19:53:50:784,0.027,-0.048,-1.007,-0.183,45.471,30.029,-2.77,-23.95,131.81,5.944,89.7,0.826
2026-5-17 19:53:50:804,0.027,-0.03,-0.946,0.061,41.931,31.555,-2.43,-24.53,131.13,5.94,150.2,0.078
2026-5-17 19:53:50:824,0.042,-0.005,-1.253,-4.333,41.626,32.349,-2.11,-25.07,130.41,5.98,239.9,0.272
2026-5-17 19:53:50:844,0.028,-0.027,-1.002,-7.874,39.185,34.424,-1.89,-25.58,129.66,5.956,7.3,0.062
2026-5-17 19:53:50:864,0.024,-0.022,-0.824,-5.737,34.912,36.438,-1.61,-25.99,128.86,5.984,119.8,0.258
2026-5-17 19:53:50:884,0.035,-0.044,-1.062,-1.587,32.654,37.109,-1.26,-26.34,128.02,5.976,123.3,0.046
2026-5-17 19:53:50:904,0.024,-0.024,-0.888,2.441,29.541,38.208,-0.81,-26.63,127.15,5.984,60.0,0.104
2026-5-17 19:53:50:924,0.016,0.001,-0.888,-2.686,23.01,39.917,-0.36,-26.81,126.25,5.992,30.0,0.132
2026-5-17 19:53:50:944,0.026,-0.033,-0.987,-7.324,16.418,40.833,-0.03,-26.84,125.32,5.984,19.9,0.114
2026-5-17 19:53:50:964,0.024,-0.051,-0.833,1.038,12.878,41.199,0.37,-26.77,124.38,5.984,23.5,0.112
2026-5-17 19:53:50:984,0.025,-0.008,-0.929,3.235,8.667,42.175,0.9,-26.62,123.43,5.9,1389.5,8.568
2026-5-17 19:53:51:4,0.027,-0.005,-0.923,-3.967,2.991,43.396,1.34,-26.36,122.46,5.92,188.7,2.474
2026-5-17 19:53:51:24,0.038,-0.027,-1.199,-7.202,-0.061,43.457,1.66,-26.02,121.49,5.696,1029.5,5.99
2026-5-17 19:53:51:44,0.018,-0.074,-0.946,-3.967,-3.113,43.518,1.96,-25.62,120.53,5.64,972.1,4.626
2026-5-17 19:53:51:64,0.05,0.014,-0.905,1.953,-6.775,44.006,2.4,-25.14,119.57,5.768,688.3,3.52
2026-5-17 19:53:51:84,0.025,-0.022,-1.014,0.977,-11.658,44.861,2.88,-24.56,118.6,5.796,529.7,3.086
2026-5-17 19:53:51:104,0.025,-0.021,-0.938,-11.23,-12.939,43.823,3.12,-23.94,117.66,5.988,366.8,0.02
2026-5-17 19:53:51:124,0.015,-0.053,-0.804,-12.695,-17.029,43.701,3.22,-23.28,116.75,5.992,2.7,0.02
2026-5-17 19:53:51:144,0.009,-0.081,-0.799,3.235,-24.17,44.678,3.52,-22.51,115.84,5.984,17.0,0.016
2026-5-17 19:53:51:164,0.041,0.002,-0.843,8.667,-29.175,44.373,3.99,-21.6,114.95,5.996,2.7,0.108
2026-5-17 19:53:51:184,0.014,0.023,-0.883,-6.836,-32.349,43.396,4.3,-20.64,114.09,5.82,190.3,0.92
2026-5-17 19:53:51:204,0.024,-0.007,-0.862,-20.386,-37.903,42.358,4.23,-19.59,113.29,5.992,262.3,0.148
2026-5-17 19:53:51:224,0.014,-0.097,-0.938,-13.245,-43.518,42.603,4.12,-18.45,112.49,6.68,9.9,12.986
2026-5-17 19:53:51:244,0.04,-0.048,-0.959,1.892,-44.678,41.748,4.29,-17.27,111.71,5.988,8.3,0.052
2026-5-17 19:53:51:264,0.032,0.023,-1.029,-4.211,-45.471,40.344,4.48,-16.08,110.98,5.98,58.0,0.122
2026-5-17 19:53:51:284,0.034,0.015,-1.014,-21.301,-49.255,39.368,4.34,-14.86,110.28,6.224,186.5,0.812
2026-5-17 19:53:51:304,0.042,-0.058,-1.039,-22.705,-51.147,38.269,4.0,-13.6,109.59,6.016,13.9,0.042
2026-5-17 19:53:51:324,0.034,-0.053,-1.084,-9.705,-52.063,36.743,3.83,-12.34,108.95,5.944,8.3,0.354
2026-5-17 19:53:51:344,0.027,0.011,-1.088,-11.78,-57.861,35.339,3.75,-11.03,108.33,5.972,14.8,0.14
2026-5-17 19:53:51:364,0.039,0.004,-1.104,-25.452,-62.561,34.119,3.43,-9.63,107.75,5.992,23.2,0.066
2026-5-17 19:53:51:384,0.043,-0.056,-1.137,-23.621,-63.477,31.799,2.97,-8.2,107.21,5.992,6.4,0.092
2026-5-17 19:53:51:404,0.033,-0.035,-1.141,-15.503,-66.04,30.09,2.66,-6.77,106.7,5.992,7.1,0.04
2026-5-17 19:53:51:424,0.042,0.015,-1.163,-21.24,-68.604,28.564,2.35,-5.3,106.22,5.992,6.7,0.04
2026-5-17 19:53:51:444,0.052,-0.019,-1.173,-29.602,-66.711,25.94,1.83,-3.86,105.77,5.992,6.6,0.042
2026-5-17 19:53:51:464,0.04,-0.049,-1.187,-25.635,-65.552,23.56,1.29,-2.48,105.36,5.988,6.1,0.036
2026-5-17 19:53:51:484,0.041,-0.019,-1.202,-21.057,-68.848,21.851,0.86,-1.09,104.97,5.992,6.3,0.04
2026-5-17 19:53:51:504,0.048,-0.001,-1.205,-27.649,-69.397,19.287,0.37,0.32,104.63,5.992,6.1,0.036
2026-5-17 19:53:51:524,0.039,-0.023,-1.216,-32.288,-70.068,16.418,-0.25,1.71,104.32,5.988,6.2,0.036
2026-5-17 19:53:51:544,0.039,-0.042,-1.22,-26.917,-74.585,14.587,-0.83,3.14,104.05,5.992,6.0,0.04
2026-5-17 19:53:51:564,0.054,-0.016,-1.224,-25.269,-74.951,12.085,-1.33,4.6,103.8,5.992,7.0,0.04
2026-5-17 19:53:51:584,0.049,-0.005,-1.222,-30.334,-72.327,9.033,-1.9,6.0,103.6,5.992,6.0,0.036
2026-5-17 19:53:51:604,0.046,-0.033,-1.224,-31.86,-72.083,6.897,-2.53,7.36,103.44,5.456,1864.5,9.49
2026-5-17 19:53:51:624,0.053,-0.034,-1.221,-26.855,-70.19,4.15,-3.09,8.69,103.3,5.892,249.6,2.208
2026-5-17 19:53:51:644,0.044,-0.011,-1.084,-27.1,-67.261,1.221,-3.59,9.94,103.23,5.688,701.3,4.5
2026-5-17 19:53:51:664,0.039,-0.032,-1.213,-23.132,-68.481,-0.793,-4.06,11.17,103.18,5.752,698.1,3.768
2026-5-17 19:53:51:684,0.05,-0.007,-1.135,-27.71,-69.153,-3.418,-4.53,12.41,103.18,5.828,398.7,2.412
2026-5-17 19:53:51:704,0.04,-0.027,-1.05,-31.433,-66.711,-6.226,-5.08,13.61,103.22,5.872,376.2,2.284
2026-5-17 19:53:51:724,0.033,-0.03,-1.08,-30.945,-66.589,-8.423,-5.6,14.78,103.3,5.988,2.5,0.026
2026-5-17 19:53:51:744,0.052,-0.042,-1.153,-25.024,-66.223,-10.559,-6.08,15.94,103.42,5.9,4.8,0.016
2026-5-17 19:53:51:764,0.036,-0.045,-1.119,-21.667,-62.378,-12.939,-6.42,17.04,103.58,5.992,26.1,0.016
2026-5-17 19:53:51:784,0.041,-0.052,-1.088,-23.987,-58.289,-15.442,-6.76,18.03,103.8,5.704,562.1,3.788
2026-5-17 19:53:51:804,0.074,0.015,-1.238,-22.339,-55.725,-17.578,-7.08,18.97,104.06,6.668,5.4,2.926
2026-5-17 19:53:51:824,0.048,-0.048,-1.604,-21.423,-51.758,-19.836,-7.29,19.86,104.38,6.224,2037.4,0.918
2026-5-17 19:53:51:844,0.049,-0.021,-1.167,-20.63,-48.035,-22.461,-7.49,20.63,104.75,5.968,85.7,0.128
2026-5-17 19:53:51:864,0.036,-0.036,-1.048,-15.93,-49.133,-23.865,-7.62,21.4,105.17,5.84,71.8,3.706
2026-5-17 19:53:51:884,0.053,-0.019,-1.112,-14.526,-48.706,-25.879,-7.68,22.17,105.63,5.992,51.0,0.348
2026-5-17 19:53:51:904,0.056,-0.009,-1.146,-14.282,-44.983,-27.893,-7.7,22.89,106.13,5.988,18.7,0.046
2026-5-17 19:53:51:924,0.041,-0.006,-0.862,-17.456,-42.297,-29.236,-7.73,23.54,106.69,5.98,17.3,0.108
2026-5-17 19:53:51:944,0.048,-0.055,-1.032,-13.245,-40.039,-30.518,-7.77,24.13,107.28,5.984,20.9,0.206
2026-5-17 19:53:51:964,0.057,-0.036,-0.982,-2.441,-33.813,-32.288,-7.56,24.64,107.91,5.988,20.1,0.118
2026-5-17 19:53:51:984,0.048,0.006,-0.889,-7.629,-26.55,-33.691,-7.3,24.98,108.61,5.988,56.8,0.122
2026-5-17 19:53:52:4,0.045,-0.023,-1.006,-12.085,-23.315,-34.424,-7.17,25.23,109.34,5.988,16.9,0.102
