time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 20:16:33:184,0.036,-0.03,-0.901,-16.602,-45.044,6.592,-0.4,1.22,158.69,6.34,1298.2,0.096
2026-5-17 20:16:33:204,0.023,-0.085,-1.052,-5.432,-47.668,7.08,-0.61,2.14,158.57,6.408,5.7,0.086
2026-5-17 20:16:33:224,0.04,-0.017,-1.111,-0.183,-49.744,6.531,-0.62,3.09,158.44,6.404,8.4,0.344
2026-5-17 20:16:33:244,0.046,-0.0,-1.034,-7.751,-48.462,5.371,-0.71,4.03,158.33,6.408,7.8,0.042
2026-5-17 20:16:33:264,0.042,-0.022,-1.059,-13.062,-46.875,5.188,-0.94,4.92,158.24,6.408,5.2,0.04
2026-5-17 20:16:33:284,0.05,-0.038,-1.103,-10.437,-45.349,5.249,-1.18,5.78,158.14,6.408,5.6,0.036
2026-5-17 20:16:33:304,0.048,-0.038,-1.062,-5.737,-42.725,4.089,-1.32,6.58,158.05,6.412,6.2,0.04
2026-5-17 20:16:33:324,0.037,-0.009,-1.084,-4.395,-41.321,3.54,-1.41,7.32,157.98,6.408,6.1,0.042
2026-5-17 20:16:33:344,0.04,0.0,-1.079,-11.353,-42.114,3.723,-1.57,8.06,157.91,6.412,5.7,0.04
2026-5-17 20:16:33:364,0.04,-0.044,-1.047,-12.634,-42.786,2.625,-1.82,8.81,157.84,6.408,5.6,0.036
2026-5-17 20:16:33:384,0.039,-0.048,-1.077,-3.052,-42.908,1.709,-1.94,9.55,157.8,6.408,5.9,0.036
2026-5-17 20:16:33:404,0.047,0.006,-1.056,-4.395,-43.335,1.892,-1.97,10.3,157.75,6.404,6.1,0.036
2026-5-17 20:16:33:424,0.047,-0.011,-1.045,-14.16,-41.504,1.221,-2.18,11.01,157.71,6.408,6.4,0.04
2026-5-17 20:16:33:444,0.049,-0.063,-1.046,-8.24,-37.903,0.0,-2.4,11.66,157.7,6.408,5.5,0.036
2026-5-17 20:16:33:464,0.047,-0.023,-1.035,-0.061,-35.339,-0.183,-2.41,12.23,157.69,6.408,4.3,0.036
2026-5-17 20:16:33:484,0.047,0.009,-1.039,-8.118,-31.982,-0.488,-2.46,12.74,157.69,6.408,4.7,0.03
2026-5-17 20:16:33:504,0.042,-0.043,-1.019,-11.963,-29.48,-1.587,-2.67,13.19,157.71,6.408,4.9,0.032
2026-5-17 20:16:33:524,0.037,-0.052,-1.011,-2.319,-28.931,-2.258,-2.75,13.61,157.74,6.408,5.1,0.032
2026-5-17 20:16:33:544,0.039,-0.006,-1.012,-1.648,-29.236,-2.319,-2.72,14.02,157.79,6.408,5.1,0.03
2026-5-17 20:16:33:564,0.044,-0.012,-1.001,-9.216,-27.954,-2.93,-2.81,14.42,157.83,6.408,5.0,0.026
2026-5-17 20:16:33:584,0.043,-0.044,-0.999,-5.981,-26.062,-3.845,-2.93,14.78,157.9,5.86,928.6,8.822
2026-5-17 20:16:33:604,0.045,-0.029,-0.985,-0.61,-24.231,-4.272,-2.91,15.1,157.98,6.152,665.3,2.68
2026-5-17 20:16:33:624,0.049,-0.009,-0.954,-3.052,-20.325,-4.456,-2.89,15.35,158.07,5.928,957.6,6.6
2026-5-17 20:16:33:644,0.044,-0.051,-0.925,-7.935,-15.686,-5.432,-2.97,15.51,158.16,6.04,803.4,6.74
2026-5-17 20:16:33:664,0.04,-0.037,-0.944,3.174,-12.268,-5.737,-2.91,15.59,158.29,6.212,561.4,3.31
2026-5-17 20:16:33:684,0.039,-0.022,-0.855,0.305,-9.033,-6.165,-2.81,15.61,158.41,6.408,2.8,0.016
2026-5-17 20:16:33:704,0.041,0.001,-0.806,-8.972,-6.226,-6.592,-2.84,15.56,158.55,6.408,3.1,0.848
2026-5-17 20:16:33:724,0.009,-0.102,-0.873,-1.038,-5.981,-6.775,-2.88,15.49,158.7,6.412,2.5,0.03
2026-5-17 20:16:33:744,0.044,-0.006,-0.812,2.258,-5.92,-7.141,-2.79,15.42,158.85,6.404,2.8,0.016
2026-5-17 20:16:33:764,0.057,0.009,-0.858,-1.343,-3.784,-7.507,-2.74,15.33,159.01,6.004,1354.0,7.422
2026-5-17 20:16:33:784,0.038,-0.043,-1.186,-1.648,-0.183,-7.751,-2.71,15.18,159.18,6.292,134.5,0.056
2026-5-17 20:16:33:804,0.094,0.032,-1.339,2.808,2.991,-8.301,-2.6,14.96,159.35,6.192,699.1,1.4
2026-5-17 20:16:33:824,0.046,-0.017,-1.209,-1.465,8.423,-8.667,-2.52,14.66,159.53,6.408,97.3,0.076
2026-5-17 20:16:33:844,0.036,-0.049,-0.861,-0.916,12.024,-8.85,-2.48,14.26,159.72,6.404,7.5,0.104
2026-5-17 20:16:33:864,0.038,-0.049,-1.047,6.042,12.695,-8.911,-2.35,13.84,159.92,6.392,55.1,0.478
2026-5-17 20:16:33:884,0.041,-0.015,-1.06,5.493,13.0,-8.972,-2.15,13.41,160.11,6.412,10.7,0.058
2026-5-17 20:16:33:904,0.044,-0.003,-0.941,-2.136,14.954,-9.338,-2.07,12.97,160.31,6.408,12.8,0.092
2026-5-17 20:16:33:924,0.042,-0.05,-0.985,0.488,16.785,-9.094,-2.05,12.5,160.5,6.388,88.0,0.066
2026-5-17 20:16:33:944,0.044,-0.033,-1.001,7.751,18.127,-9.094,-1.88,12.0,160.7,6.408,26.5,0.14
2026-5-17 20:16:33:964,0.052,-0.002,-0.984,4.333,22.4,-9.46,-1.7,11.44,160.89,6.404,4.9,0.112
2026-5-17 20:16:33:984,0.05,-0.026,-1.013,0.488,27.588,-9.399,-1.63,10.79,161.09,6.404,17.1,0.03
2026-5-17 20:16:34:4,0.044,-0.036,-1.0,4.761,30.273,-9.277,-1.53,10.07,161.28,6.404,16.0,0.108
2026-5-17 20:16:34:24,0.042,-0.02,-1.004,5.737,32.166,-9.399,-1.36,9.32,161.48,6.4,18.4,0.122
2026-5-17 20:16:34:44,0.041,-0.02,-1.034,3.052,33.447,-9.583,-1.24,8.55,161.67,6.404,16.5,0.122
2026-5-17 20:16:34:64,0.04,-0.031,-1.028,4.822,34.058,-9.155,-1.13,7.77,161.85,5.6,1850.8,11.774
2026-5-17 20:16:34:84,0.04,-0.016,-1.026,5.615,33.264,-8.911,-0.98,7.01,162.03,5.88,1503.0,11.116
2026-5-17 20:16:34:104,0.052,-0.002,-1.151,2.197,34.485,-9.155,-0.88,6.25,162.21,6.336,866.3,0.872
2026-5-17 20:16:34:124,0.081,0.031,-1.352,-0.122,37.964,-8.911,-0.86,5.44,162.38,6.012,842.9,5.368
2026-5-17 20:16:34:144,0.063,0.009,-0.91,2.991,39.246,-8.362,-0.82,4.6,162.55,6.02,863.9,4.736
2026-5-17 20:16:34:164,0.013,-0.102,-1.117,5.493,39.978,-8.179,-0.74,3.75,162.7,6.14,573.3,4.43
2026-5-17 20:16:34:184,0.043,-0.011,-1.281,0.061,44.006,-8.179,-0.71,2.85,162.86,6.168,529.2,4.218
2026-5-17 20:16:34:204,0.039,-0.028,-1.021,1.221,46.204,-7.751,-0.7,1.9,163.01,6.408,4.2,0.042
2026-5-17 20:16:34:224,0.022,-0.101,-0.896,13.306,45.532,-7.019,-0.57,0.96,163.15,6.408,2.9,0.02
2026-5-17 20:16:34:244,0.038,-0.012,-1.076,23.804,44.8,-6.958,-0.14,0.05,163.27,6.412,2.7,0.112
2026-5-17 20:16:34:264,0.036,0.045,-1.032,7.202,46.143,-6.653,0.15,-0.86,163.38,7.876,93.6,3.146
2026-5-17 20:16:34:284,0.031,-0.025,-0.92,-11.475,46.265,-6.531,0.0,-1.77,163.49,6.256,9.0,4.87
2026-5-17 20:16:34:304,0.041,-0.077,-0.989,-0.732,45.837,-5.981,-0.15,-2.67,163.59,6.376,74.3,0.132
2026-5-17 20:16:34:324,0.046,-0.057,-1.056,18.555,46.204,-5.493,0.09,-3.55,163.69,6.336,525.0,0.036
2026-5-17 20:16:34:344,0.046,0.029,-1.045,15.381,48.462,-5.005,0.46,-4.46,163.76,6.404,21.9,0.056
2026-5-17 20:16:34:364,0.039,0.033,-1.079,-5.737,49.011,-4.822,0.49,-5.38,163.83,6.444,9.4,0.25
2026-5-17 20:16:34:384,0.036,-0.059,-1.092,-8.484,48.035,-4.639,0.27,-6.28,163.89,6.392,25.3,0.308
2026-5-17 20:16:34:404,0.036,-0.081,-1.06,11.658,47.729,-3.601,0.33,-7.16,163.95,6.412,64.5,0.046
2026-5-17 20:16:34:424,0.041,0.023,-1.083,16.785,45.776,-2.991,0.68,-8.0,163.98,6.408,5.9,0.05
2026-5-17 20:16:34:444,0.038,0.038,-1.078,-4.761,43.579,-2.808,0.73,-8.79,164.01,6.404,23.1,0.042
2026-5-17 20:16:34:464,0.041,-0.073,-1.054,-6.653,42.908,-2.38,0.53,-9.54,164.04,6.408,7.7,0.052
2026-5-17 20:16:34:484,0.037,-0.061,-1.069,13.733,42.053,-1.465,0.65,-10.27,164.04,6.408,7.3,0.05
2026-5-17 20:16:34:504,0.039,0.033,-1.063,10.254,40.771,-0.854,0.92,-10.96,164.04,6.404,8.6,0.052
2026-5-17 20:16:34:524,0.045,0.006,-1.046,-6.592,40.344,-0.793,0.89,-11.63,164.02,6.404,7.5,0.05
2026-5-17 20:16:34:544,0.037,-0.065,-1.043,-0.427,40.222,0.061,0.78,-12.29,164.0,6.404,7.8,0.046
2026-5-17 20:16:34:564,0.032,-0.027,-1.035,11.719,37.842,0.793,0.94,-12.92,163.96,6.408,8.3,0.056
2026-5-17 20:16:34:584,0.035,0.021,-1.038,4.395,34.912,1.221,1.12,-13.48,163.91,6.408,7.8,0.046
2026-5-17 20:16:34:604,0.036,-0.017,-1.023,-4.578,33.386,1.648,1.07,-13.99,163.86,6.408,6.7,0.042
2026-5-17 20:16:34:624,0.032,-0.047,-1.012,1.892,30.518,2.258,1.04,-14.45,163.79,6.408,6.5,0.042
2026-5-17 20:16:34:644,0.032,-0.02,-1.008,7.751,27.405,3.052,1.17,-14.84,163.71,6.408,6.8,0.042
2026-5-17 20:16:34:664,0.04,0.0,-1.005,2.441,25.391,3.418,1.28,-15.17,163.62,6.408,6.8,0.042
2026-5-17 20:16:34:684,0.034,-0.018,-0.989,-1.831,24.841,3.967,1.28,-15.48,163.52,6.408,6.7,0.042
2026-5-17 20:16:34:704,0.035,-0.034,-0.991,0.854,22.522,4.639,1.29,-15.75,163.41,6.408,6.9,0.042
2026-5-17 20:16:34:724,0.033,-0.024,-0.98,4.578,20.02,5.371,1.37,-15.98,163.29,5.904,934.5,7.652
2026-5-17 20:16:34:744,0.035,-0.014,-0.969,2.869,18.311,5.615,1.47,-16.16,163.16,5.868,1100.0,5.672
2026-5-17 20:16:34:764,0.03,-0.009,-0.844,3.418,15.625,6.226,1.55,-16.29,163.02,6.072,1201.9,6.022
2026-5-17 20:16:34:784,0.035,0.003,-0.955,1.648,12.268,6.836,1.63,-16.35,162.88,6.148,658.0,4.086
2026-5-17 20:16:34:804,0.028,-0.024,-0.898,-1.099,8.362,7.08,1.65,-16.34,162.72,6.176,531.2,4.182
2026-5-17 20:16:34:824,0.037,0.008,-0.788,-0.916,6.042,7.385,1.66,-16.27,162.57,6.408,2.0,0.016
2026-5-17 20:16:34:844,0.029,-0.027,-0.744,1.221,3.052,7.874,1.69,-16.16,162.41,6.408,9.5,0.016
2026-5-17 20:16:34:864,0.05,0.016,-0.857,-2.197,1.343,8.057,1.69,-15.99,162.25,6.408,2.6,0.222
2026-5-17 20:16:34:884,0.044,-0.018,-0.872,0.0,-1.526,8.301,1.69,-15.78,162.08,5.976,681.0,7.354
2026-5-17 20:16:34:904,0.055,0.006,-0.745,4.639,-4.089,8.667,1.77,-15.52,161.91,6.192,368.4,0.02
2026-5-17 20:16:34:924,0.034,-0.014,-1.276,1.343,-6.714,9.094,1.83,-15.22,161.74,6.024,378.9,0.76
2026-5-17 20:16:34:944,0.053,-0.018,-1.211,-2.93,-10.559,9.338,1.79,-14.84,161.56,6.42,12.4,0.904
2026-5-17 20:16:34:964,0.025,-0.036,-0.9,2.136,-14.038,9.521,1.83,-14.4,161.38,6.392,21.8,0.262
2026-5-17 20:16:34:984,0.03,-0.01,-0.962,0.061,-14.648,9.644,1.88,-13.93,161.21,6.384,20.6,0.632
2026-5-17 20:16:35:4,0.04,-0.015,-1.129,-6.775,-15.32,9.827,1.82,-13.45,161.03,6.408,25.2,0.364
2026-5-17 20:16:35:24,0.033,-0.038,-0.997,-4.7,-18.311,9.644,1.72,-12.94,160.86,6.412,18.8,0.292
2026-5-17 20:16:35:44,0.032,-0.025,-0.906,1.099,-20.996,9.827,1.73,-12.37,160.69,6.404,20.1,0.124
2026-5-17 20:16:35:64,0.036,-0.001,-1.067,-3.174,-23.071,10.01,1.73,-11.77,160.51,6.388,42.9,0.124
2026-5-17 20:16:35:84,0.027,-0.026,-0.969,-6.47,-26.367,10.132,1.63,-11.12,160.33,6.404,20.3,0.078
2026-5-17 20:16:35:104,0.033,-0.021,-0.997,-3.784,-30.212,9.46,1.55,-10.4,160.17,6.4,22.3,0.144
2026-5-17 20:16:35:124,0.039,-0.014,-1.061,-4.517,-32.471,9.888,1.48,-9.64,160.0,6.4,21.3,0.132
2026-5-17 20:16:35:144,0.036,-0.022,-0.97,-5.615,-33.142,9.888,1.38,-8.85,159.84,6.404,21.5,0.138
2026-5-17 20:16:35:164,0.035,-0.015,-1.053,-5.249,-34.668,9.46,1.29,-8.06,159.68,6.4,26.3,0.174
2026-5-17 20:16:35:184,0.039,-0.019,-1.055,-6.897,-35.645,9.094,1.17,-7.26,159.53,6.184,202.0,8.632
2026-5-17 20:16:35:204,0.039,-0.029,-1.027,-6.592,-35.706,9.216,1.04,-6.45,159.37,6.116,103.1,0.626
2026-5-17 20:16:35:224,0.059,0.021,-1.444,-8.606,-36.987,8.728,0.91,-5.65,159.22,5.916,978.3,6.248
2026-5-17 20:16:35:244,0.042,0.015,-1.112,-14.648,-41.016,8.179,0.68,-4.78,159.09,6.024,855.3,6.174
2026-5-17 20:16:35:264,0.0,-0.122,-0.923,-11.597,-43.64,8.24,0.39,-3.88,158.95,6.172,601.1,3.584
2026-5-17 20:16:35:284,0.052,-0.015,-1.286,-4.944,-43.823,8.118,0.21,-2.97,158.82,6.184,580.8,4.05
2026-5-17 20:16:35:304,0.036,0.0,-1.145,-5.249,-45.654,7.507,0.13,-2.04,158.69,6.408,2.0,0.016
2026-5-17 20:16:35:324,0.045,-0.021,-0.847,-8.545,-45.654,6.714,-0.04,-1.1,158.57,6.408,2.6,0.014
2026-5-17 20:16:35:344,0.034,-0.057,-1.027,-2.747,-45.41,6.714,-0.14,-0.18,158.46,6.404,3.0,0.02
2026-5-17 20:16:35:364,0.041,0.006,-1.075,-1.953,-46.021,6.47,-0.15,0.74,158.34,6.632,-148.9,0.124
2026-5-17 20:16:35:384,0.042,0.013,-0.934,-13.184,-46.631,5.432,-0.32,1.65,158.25,8.336,859.3,4.148
2026-5-17 20:16:35:404,0.038,-0.043,-0.952,-14.282,-46.326,5.066,-0.63,2.54,158.16,6.312,151.0,1.438
2026-5-17 20:16:35:424,0.031,-0.058,-1.11,-4.7,-47.363,5.005,-0.8,3.44,158.07,6.408,18.1,0.138
2026-5-17 20:16:35:444,0.042,-0.006,-1.054,-2.319,-48.157,4.395,-0.83,4.35,157.98,6.388,13.7,0.128
2026-5-17 20:16:35:464,0.042,-0.002,-1.05,-10.254,-47.668,3.418,-0.98,5.25,157.92,6.404,21.1,0.042
2026-5-17 20:16:35:484,0.044,-0.024,-1.098,-14.709,-46.936,3.052,-1.25,6.12,157.86,6.344,27.4,0.138
2026-5-17 20:16:35:504,0.043,-0.046,-1.074,-9.277,-46.265,2.747,-1.48,6.97,157.8,6.408,28.0,0.042
2026-5-17 20:16:35:524,0.047,-0.026,-1.06,-4.15,-45.044,1.77,-1.58,7.78,157.76,6.408,10.0,0.046
2026-5-17 20:16:35:544,0.042,0.0,-1.1,-8.179,-43.884,1.343,-1.68,8.57,157.73,6.4,6.0,0.042
2026-5-17 20:16:35:564,0.043,-0.021,-1.05,-13.123,-42.48,0.793,-1.9,9.31,157.7,6.404,6.2,0.04
2026-5-17 20:16:35:584,0.042,-0.047,-1.063,-8.24,-41.931,-0.061,-2.09,10.03,157.69,6.412,6.0,0.04
2026-5-17 20:16:35:604,0.043,-0.018,-1.067,-3.113,-41.138,-0.732,-2.15,10.73,157.7,6.408,6.9,0.042
2026-5-17 20:16:35:624,0.042,-0.003,-1.042,-9.033,-39.856,-0.977,-2.26,11.4,157.71,6.408,6.1,0.04
2026-5-17 20:16:35:644,0.044,-0.033,-1.052,-11.414,-38.33,-1.709,-2.46,12.04,157.73,6.408,6.0,0.04
2026-5-17 20:16:35:664,0.044,-0.045,-1.031,-4.944,-36.804,-2.441,-2.58,12.63,157.76,6.408,6.1,0.042
2026-5-17 20:16:35:684,0.048,-0.014,-1.032,-3.601,-34.912,-2.991,-2.6,13.19,157.81,6.408,6.4,0.042
2026-5-17 20:16:35:704,0.049,-0.013,-1.026,-8.301,-32.166,-3.418,-2.69,13.69,157.87,6.408,6.4,0.04
2026-5-17 20:16:35:724,0.045,-0.037,-1.008,-8.118,-29.907,-4.211,-2.82,14.13,157.94,6.404,5.7,0.036
2026-5-17 20:16:35:744,0.043,-0.036,-1.013,-3.235,-28.259,-4.944,-2.87,14.53,158.03,6.404,6.0,0.04
2026-5-17 20:16:35:764,0.044,-0.017,-1.0,-3.113,-25.818,-5.127,-2.86,14.89,158.13,6.408,6.2,0.04
2026-5-17 20:16:35:784,0.043,-0.018,-0.993,-5.798,-23.682,-5.615,-2.91,15.2,158.24,6.408,5.9,0.04
2026-5-17 20:16:35:804,0.041,-0.033,-0.99,-5.249,-21.851,-6.531,-2.96,15.47,158.36,5.904,233.7,5.748
2026-5-17 20:16:35:824,0.043,-0.033,-0.981,-2.441,-19.958,-6.897,-2.96,15.69,158.5,5.836,675.2,2.068
2026-5-17 20:16:35:844,0.047,-0.005,-0.902,-1.953,-17.395,-7.141,-2.92,15.88,158.64,6.012,1060.0,4.916
2026-5-17 20:16:35:864,0.041,-0.064,-0.932,-1.099,-14.465,-7.751,-2.91,15.99,158.8,6.04,867.2,6.242
2026-5-17 20:16:35:884,0.053,-0.005,-0.888,0.061,-11.047,-8.484,-2.81,16.05,158.97,6.176,486.2,3.562
2026-5-17 20:16:35:904,0.041,-0.013,-0.857,-3.54,-7.446,-8.728,-2.77,16.03,159.16,6.28,2.5,0.02
2026-5-17 20:16:35:924,0.039,-0.062,-0.764,-5.249,-4.639,-8.85,-2.82,15.95,159.35,6.404,7.0,0.016
2026-5-17 20:16:35:944,0.025,-0.036,-0.892,3.845,-3.357,-9.033,-2.72,15.83,159.54,6.408,2.7,0.016
2026-5-17 20:16:35:964,0.053,0.005,-0.888,-0.427,-0.854,-9.827,-2.61,15.67,159.75,6.348,145.4,0.478
2026-5-17 20:16:35:984,0.037,-0.042,-0.97,-3.784,1.953,-9.766,-2.6,15.46,159.96,6.096,411.0,5.388
2026-5-17 20:16:36:4,0.031,-0.071,-1.13,4.761,3.967,-9.827,-2.49,15.21,160.16,6.22,335.7,0.754
2026-5-17 20:16:36:24,0.034,-0.075,-1.587,-2.441,7.996,-10.437,-2.4,14.9,160.38,6.316,151.2,1.668
2026-5-17 20:16:36:44,0.052,-0.023,-0.912,-1.77,11.414,-10.62,-2.38,14.52,160.61,6.38,51.8,0.046
2026-5-17 20:16:36:64,0.039,-0.051,-0.835,4.822,12.817,-10.315,-2.26,14.1,160.84,6.404,14.4,0.02
2026-5-17 20:16:36:84,0.042,-0.021,-1.109,10.864,13.184,-10.193,-2.0,13.67,161.05,6.392,15.8,0.032
2026-5-17 20:16:36:104,0.051,0.016,-1.048,2.747,15.991,-10.681,-1.8,13.22,161.28,6.412,5.8,0.216
2026-5-17 20:16:36:124,0.042,-0.024,-0.886,-5.188,19.409,-10.62,-1.8,12.69,161.5,6.404,32.9,0.276
2026-5-17 20:16:36:144,0.043,-0.063,-1.038,4.395,21.301,-10.071,-1.74,12.13,161.72,6.4,26.5,0.066
2026-5-17 20:16:36:164,0.048,-0.009,-1.027,9.766,24.17,-10.193,-1.5,11.53,161.93,6.408,11.3,0.096
2026-5-17 20:16:36:184,0.046,0.001,-0.949,-0.549,28.381,-10.559,-1.37,10.85,162.14,6.4,21.6,0.134
2026-5-17 20:16:36:204,0.044,-0.05,-1.056,0.977,31.189,-10.01,-1.35,10.12,162.35,6.404,21.0,0.134
2026-5-17 20:16:36:224,0.038,-0.021,-1.0,8.972,31.86,-9.521,-1.16,9.36,162.55,6.4,21.7,0.148
2026-5-17 20:16:36:244,0.044,-0.006,-0.998,3.357,33.691,-10.01,-1.01,8.59,162.75,6.404,20.3,0.128
2026-5-17 20:16:36:264,0.041,-0.041,-1.07,3.235,34.912,-9.46,-0.94,7.8,162.94,6.4,19.8,0.132
2026-5-17 20:16:36:284,0.038,-0.023,-1.011,6.592,35.339,-8.789,-0.79,7.0,163.11,6.108,1621.5,3.676
2026-5-17 20:16:36:304,0.044,-0.011,-1.038,3.113,36.743,-9.033,-0.68,6.2,163.28,6.336,328.5,9.91
2026-5-17 20:16:36:324,0.06,0.009,-1.332,-2.563,39.978,-8.972,-0.65,5.35,163.45,5.944,994.2,6.914
2026-5-17 20:16:36:344,0.056,-0.025,-1.318,-2.625,42.908,-8.24,-0.7,4.45,163.62,6.028,1008.6,6.512
2026-5-17 20:16:36:364,0.054,-0.007,-0.784,5.737,42.236,-7.629,-0.64,3.55,163.76,6.1,846.0,4.6
2026-5-17 20:16:36:384,0.064,0.035,-1.146,5.188,43.884,-7.935,-0.55,2.64,163.91,6.192,554.0,3.348
2026-5-17 20:16:36:404,0.046,-0.004,-1.188,2.747,45.349,-6.958,-0.48,1.72,164.04,6.196,568.9,3.772
2026-5-17 20:16:36:424,0.03,-0.051,-0.913,3.723,45.776,-6.592,-0.46,0.78,164.16,6.408,3.1,0.016
2026-5-17 20:16:36:444,0.026,-0.054,-1.038,15.625,45.776,-6.165,-0.24,-0.15,164.28,6.408,49.4,0.032
2026-5-17 20:16:36:464,0.051,0.009,-1.021,16.724,46.448,-5.859,0.11,-1.07,164.38,7.124,226.0,0.38
2026-5-17 20:16:36:484,0.044,0.045,-0.967,0.305,48.706,-5.371,0.25,-2.01,164.46,6.376,210.7,0.186
2026-5-17 20:16:36:504,0.039,-0.031,-0.946,-9.583,49.438,-5.127,0.07,-2.97,164.54,6.312,-75.3,1.642
2026-5-17 20:16:36:524,0.042,-0.079,-1.011,5.188,48.767,-4.7,0.01,-3.91,164.61,6.4,71.8,0.068
2026-5-17 20:16:36:544,0.047,-0.027,-1.08,19.714,49.072,-3.845,0.31,-4.84,164.67,6.376,-46.9,0.308
2026-5-17 20:16:36:564,0.036,0.041,-1.041,8.606,49.194,-3.113,0.59,-5.76,164.7,6.408,16.7,0.14
2026-5-17 20:16:36:584,0.037,0.001,-1.096,-10.132,47.668,-3.174,0.49,-6.66,164.73,6.396,10.7,0.194
2026-5-17 20:16:36:604,0.041,-0.081,-1.091,-2.075,46.57,-2.319,0.32,-7.51,164.76,6.4,14.7,0.042
2026-5-17 20:16:36:624,0.037,-0.046,-1.047,16.174,46.326,-1.221,0.53,-8.35,164.77,6.404,6.6,0.078
2026-5-17 20:16:36:644,0.04,0.047,-1.099,8.362,45.288,-1.16,0.8,-9.15,164.76,6.408,10.9,0.04
2026-5-17 20:16:36:664,0.04,-0.006,-1.064,-8.85,44.434,-0.916,0.7,-9.93,164.75,6.404,11.1,0.076
2026-5-17 20:16:36:684,0.038,-0.079,-1.054,0.854,44.434,0.0,0.6,-10.7,164.73,6.408,11.3,0.04
2026-5-17 20:16:36:704,0.035,-0.022,-1.071,14.404,42.664,0.977,0.82,-11.43,164.69,6.404,14.5,0.046
2026-5-17 20:16:36:724,0.036,0.029,-1.051,2.686,40.283,1.099,0.99,-12.11,164.64,6.404,10.0,0.066
2026-5-17 20:16:36:744,0.04,-0.027,-1.034,-5.737,38.94,1.465,0.9,-12.74,164.58,6.408,9.5,0.062
2026-5-17 20:16:36:764,0.033,-0.06,-1.038,4.333,37.109,2.625,0.9,-13.34,164.5,6.404,8.4,0.056
2026-5-17 20:16:36:784,0.035,-0.005,-1.024,8.789,34.424,3.235,1.09,-13.88,164.42,6.404,9.0,0.058
2026-5-17 20:16:36:804,0.036,0.007,-1.033,0.671,32.288,3.418,1.18,-14.36,164.32,6.404,10.1,0.066
