time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 19:37:58:544,0.047,-0.02,-0.948,3.174,-13.55,34.546,1.6,-20.3,71.63,6.012,4.9,0.03
2026-5-17 19:37:58:564,0.052,0.001,-0.933,-3.296,-17.151,34.119,1.86,-19.71,70.91,6.012,5.1,0.03
2026-5-17 19:37:58:584,0.049,-0.03,-0.944,-7.69,-19.836,34.607,1.98,-19.06,70.2,6.012,5.1,0.032
2026-5-17 19:37:58:604,0.05,-0.046,-0.962,-1.831,-23.682,35.522,2.15,-18.35,69.48,6.012,5.5,0.032
2026-5-17 19:37:58:624,0.049,-0.013,-0.958,0.671,-27.1,35.767,2.41,-17.58,68.76,6.012,5.6,0.032
2026-5-17 19:37:58:644,0.052,-0.002,-0.977,-6.775,-29.785,34.912,2.56,-16.75,68.07,6.012,5.7,0.032
2026-5-17 19:37:58:664,0.051,-0.037,-0.989,-9.521,-32.837,35.217,2.58,-15.88,67.37,6.008,5.9,0.036
2026-5-17 19:37:58:684,0.05,-0.041,-1.002,-3.479,-36.255,35.522,2.66,-14.94,66.69,6.012,5.5,0.032
2026-5-17 19:37:58:704,0.056,-0.008,-1.011,-3.54,-39.551,34.668,2.79,-13.95,66.02,5.352,1892.4,8.648
2026-5-17 19:37:58:724,0.056,-0.008,-1.021,-10.62,-42.419,34.058,2.79,-12.91,65.37,5.348,1948.6,10.092
2026-5-17 19:37:58:744,0.058,-0.034,-1.026,-11.719,-45.227,33.813,2.69,-11.83,64.74,5.952,747.6,0.072
2026-5-17 19:37:58:764,0.051,-0.06,-0.947,-3.54,-47.668,33.569,2.68,-10.72,64.12,5.648,1068.0,5.242
2026-5-17 19:37:58:784,0.064,0.0,-1.115,-3.662,-49.194,32.654,2.76,-9.58,63.52,5.8,580.1,3.474
2026-5-17 19:37:58:804,0.059,0.015,-0.995,-14.282,-50.476,31.433,2.66,-8.43,62.94,5.824,536.8,3.352
2026-5-17 19:37:58:824,0.065,-0.012,-0.914,-18.494,-51.514,30.457,2.38,-7.27,62.39,6.008,9.4,0.052
2026-5-17 19:37:58:844,0.042,-0.081,-1.011,-14.404,-53.772,29.419,2.11,-6.11,61.85,6.008,2.7,0.016
2026-5-17 19:37:58:864,0.054,-0.006,-0.952,-16.296,-56.335,28.32,1.89,-4.91,61.34,6.012,2.7,0.03
2026-5-17 19:37:58:884,0.057,-0.027,-1.096,-17.395,-58.472,27.466,1.57,-3.68,60.84,5.808,630.3,3.332
2026-5-17 19:37:58:904,0.066,-0.032,-1.034,-16.785,-60.242,25.94,1.25,-2.43,60.36,5.812,722.8,3.68
2026-5-17 19:37:58:924,0.072,-0.028,-1.115,-13.306,-61.584,24.658,0.99,-1.17,59.9,5.644,344.9,4.318
2026-5-17 19:37:58:944,0.039,-0.1,-1.617,-17.09,-61.829,23.621,0.68,0.08,59.47,6.376,4.4,1.786
2026-5-17 19:37:58:964,0.062,-0.044,-1.261,-20.935,-59.814,21.484,0.29,1.29,59.06,5.896,330.8,2.258
2026-5-17 19:37:58:984,0.076,-0.016,-1.091,-18.799,-59.143,19.592,-0.08,2.47,58.69,5.96,50.6,0.236
2026-5-17 19:37:59:4,0.072,-0.021,-1.303,-16.357,-59.204,18.494,-0.42,3.62,58.33,5.98,9.5,0.118
2026-5-17 19:37:59:24,0.068,-0.004,-1.198,-17.7,-59.937,16.846,-0.75,4.76,57.99,6.004,13.7,0.212
2026-5-17 19:37:59:44,0.064,-0.009,-1.063,-23.132,-60.303,14.465,-1.18,5.91,57.69,6.004,21.2,0.052
2026-5-17 19:37:59:64,0.069,-0.039,-1.234,-20.203,-62.256,12.878,-1.63,7.05,57.43,6.004,9.8,0.046
2026-5-17 19:37:59:84,0.068,-0.012,-1.102,-17.029,-61.951,11.597,-1.97,8.21,57.17,6.012,15.3,0.17
2026-5-17 19:37:59:104,0.07,-0.006,-1.15,-22.034,-59.937,9.155,-2.37,9.31,56.94,5.988,43.8,0.33
2026-5-17 19:37:59:124,0.075,-0.029,-1.168,-21.057,-58.838,7.263,-2.8,10.38,56.76,6.004,31.1,0.176
2026-5-17 19:37:59:144,0.072,-0.014,-1.082,-19.653,-56.091,5.92,-3.18,11.38,56.6,6.0,31.6,0.19
2026-5-17 19:37:59:164,0.073,-0.02,-1.143,-18.738,-53.284,4.15,-3.54,12.32,56.46,5.112,1956.5,12.864
2026-5-17 19:37:59:184,0.066,-0.008,-1.11,-18.616,-52.49,1.831,-3.88,13.22,56.38,5.316,1954.0,10.388
2026-5-17 19:37:59:204,0.072,-0.009,-1.131,-20.447,-51.941,0.122,-4.24,14.1,56.32,5.92,75.1,2.488
2026-5-17 19:37:59:224,0.095,-0.001,-1.382,-18.86,-51.208,-1.587,-4.6,14.95,56.28,5.5,1289.3,7.144
2026-5-17 19:37:59:244,0.067,-0.023,-1.038,-17.761,-50.232,-3.906,-4.92,15.78,56.3,5.704,763.0,4.292
2026-5-17 19:37:59:264,0.089,0.025,-1.179,-19.897,-47.852,-5.798,-5.21,16.57,56.35,5.756,804.7,5.17
2026-5-17 19:37:59:284,0.044,-0.114,-1.299,-9.155,-47.363,-6.348,-5.36,17.34,56.41,5.808,580.4,3.854
2026-5-17 19:37:59:304,0.07,0.016,-1.054,-10.254,-42.603,-8.728,-5.46,18.02,56.53,6.0,3.1,2.14
2026-5-17 19:37:59:324,0.061,-0.021,-0.831,-13.794,-39.612,-10.681,-5.62,18.63,56.69,6.016,4.1,0.014
2026-5-17 19:37:59:344,0.065,-0.048,-1.069,-9.827,-37.964,-11.902,-5.73,19.19,56.89,6.012,8.8,0.016
2026-5-17 19:37:59:364,0.064,-0.029,-0.967,-5.798,-35.217,-13.184,-5.75,19.7,57.11,6.012,7.6,0.088
2026-5-17 19:37:59:384,0.055,-0.021,-0.783,-5.371,-31.738,-15.381,-5.71,20.14,57.39,5.916,143.1,0.062
2026-5-17 19:37:59:404,0.061,-0.002,-0.919,-9.399,-30.212,-16.785,-5.7,20.54,57.7,5.828,69.7,3.084
2026-5-17 19:37:59:424,0.076,-0.017,-0.943,-10.071,-28.748,-18.066,-5.75,20.9,58.05,6.164,14.5,0.422
2026-5-17 19:37:59:444,0.063,-0.04,-0.838,-4.395,-23.682,-19.47,-5.7,21.19,58.43,6.008,202.5,0.056
2026-5-17 19:37:59:464,0.065,-0.015,-0.931,-0.427,-19.714,-20.874,-5.53,21.38,58.85,6.072,5.4,0.492
2026-5-17 19:37:59:484,0.067,-0.004,-1.001,-3.784,-17.639,-21.912,-5.37,21.53,59.3,6.012,32.4,0.086
2026-5-17 19:37:59:504,0.069,-0.023,-0.881,-6.287,-13.062,-23.56,-5.28,21.6,59.78,6.008,36.9,0.066
2026-5-17 19:37:59:524,0.063,-0.042,-0.931,-1.831,-7.751,-24.902,-5.14,21.57,60.31,6.008,10.1,0.222
2026-5-17 19:37:59:544,0.06,-0.021,-0.958,2.502,-6.47,-25.635,-4.88,21.48,60.86,6.0,5.3,0.212
2026-5-17 19:37:59:564,0.064,-0.009,-0.893,0.61,-4.272,-26.428,-4.61,21.36,61.42,6.008,34.0,0.032
2026-5-17 19:37:59:584,0.069,-0.024,-0.941,-0.854,0.488,-27.649,-4.39,21.16,62.02,6.008,5.1,0.056
2026-5-17 19:37:59:604,0.061,-0.035,-0.929,2.319,4.028,-28.564,-4.13,20.88,62.64,6.008,8.2,0.046
2026-5-17 19:37:59:624,0.064,-0.019,-0.913,3.845,5.981,-29.236,-3.82,20.56,63.28,6.012,8.1,0.05
2026-5-17 19:37:59:644,0.072,-0.017,-0.952,2.686,10.62,-29.907,-3.52,20.17,63.92,6.012,10.0,0.062
2026-5-17 19:37:59:664,0.069,-0.026,-0.925,3.174,16.235,-30.701,-3.24,19.67,64.58,6.008,10.2,0.062
2026-5-17 19:37:59:684,0.06,-0.027,-0.951,4.944,18.982,-31.006,-2.93,19.09,65.25,6.012,10.1,0.062
2026-5-17 19:37:59:704,0.066,-0.016,-0.948,5.798,21.729,-31.128,-2.6,18.47,65.93,6.008,10.8,0.062
2026-5-17 19:37:59:724,0.069,-0.019,-0.958,4.456,26.672,-31.799,-2.3,17.77,66.61,6.008,9.8,0.062
2026-5-17 19:37:59:744,0.06,-0.027,-0.978,5.005,29.785,-32.043,-2.01,17.0,67.29,6.012,10.2,0.058
2026-5-17 19:37:59:764,0.06,-0.023,-0.973,5.92,30.212,-31.921,-1.72,16.2,67.97,6.008,10.0,0.058
2026-5-17 19:37:59:784,0.074,-0.024,-0.999,5.92,33.447,-31.921,-1.43,15.38,68.64,6.012,8.6,0.052
2026-5-17 19:37:59:804,0.069,-0.018,-1.0,5.371,38.025,-32.227,-1.17,14.47,69.31,6.012,9.2,0.052
2026-5-17 19:37:59:824,0.062,-0.024,-1.019,5.31,40.344,-31.86,-0.92,13.51,69.97,6.008,74.3,0.052
2026-5-17 19:37:59:844,0.071,-0.026,-1.032,5.554,42.908,-31.372,-0.7,12.51,70.61,5.36,1976.0,0.42
2026-5-17 19:37:59:864,0.073,-0.02,-1.04,5.554,47.424,-31.189,-0.48,11.45,71.25,6.0,3.2,0.086
2026-5-17 19:37:59:884,0.063,-0.034,-0.986,7.202,50.232,-30.701,-0.27,10.32,71.86,5.82,950.4,0.478
2026-5-17 19:37:59:904,0.061,-0.021,-1.009,4.7,50.72,-29.968,-0.07,9.18,72.46,5.728,716.9,4.132
2026-5-17 19:37:59:924,0.07,-0.009,-1.057,-0.488,52.979,-29.785,0.02,8.03,73.05,5.856,447.9,2.782
2026-5-17 19:37:59:944,0.06,-0.046,-0.909,1.709,55.603,-28.87,0.07,6.83,73.62,5.864,406.5,2.624
2026-5-17 19:37:59:964,0.066,-0.041,-0.943,8.85,55.786,-27.344,0.2,5.63,74.16,6.008,6.9,0.014
2026-5-17 19:37:59:984,0.081,0.033,-1.008,5.981,56.946,-26.306,0.39,4.43,74.67,6.012,356.2,0.016
2026-5-17 19:38:0:4,0.041,-0.039,-1.05,-11.475,60.608,-26.672,0.3,3.2,75.18,6.012,6.7,0.016
2026-5-17 19:38:0:24,0.095,0.001,-0.9,-7.812,62.012,-25.269,0.05,1.92,75.68,5.928,294.8,1.458
2026-5-17 19:38:0:44,0.049,-0.093,-1.222,8.301,60.425,-22.644,0.08,0.68,76.14,6.352,12.0,1.78
2026-5-17 19:38:0:64,0.064,-0.025,-1.533,10.742,61.768,-21.545,0.27,-0.56,76.55,5.944,541.9,0.564
2026-5-17 19:38:0:84,0.064,0.019,-1.187,-7.08,62.988,-21.179,0.2,-1.82,76.96,5.996,66.7,1.144
2026-5-17 19:38:0:104,0.061,-0.047,-1.188,-8.057,61.218,-20.02,-0.02,-3.03,77.35,6.004,52.6,0.098
2026-5-17 19:38:0:124,0.077,-0.059,-1.282,2.747,61.401,-18.127,-0.09,-4.2,77.72,6.0,43.1,0.242
2026-5-17 19:38:0:144,0.074,0.011,-1.213,4.639,62.927,-16.724,-0.02,-5.39,78.05,6.012,14.4,0.072
2026-5-17 19:38:0:164,0.063,0.01,-1.1,-5.798,61.89,-15.747,-0.1,-6.57,78.36,6.016,4.2,0.21
2026-5-17 19:38:0:184,0.072,-0.035,-1.164,-7.996,62.317,-14.832,-0.32,-7.72,78.66,6.004,9.8,0.22
2026-5-17 19:38:0:204,0.066,-0.049,-1.143,1.587,63.11,-12.878,-0.42,-8.88,78.93,6.008,12.2,0.176
2026-5-17 19:38:0:224,0.059,0.005,-1.121,1.953,61.279,-10.864,-0.4,-10.01,79.15,6.0,256.4,0.026
2026-5-17 19:38:0:244,0.064,-0.005,-1.147,-7.568,59.021,-10.01,-0.53,-11.07,79.35,6.004,23.9,0.15
2026-5-17 19:38:0:264,0.063,-0.051,-1.104,-5.005,58.228,-8.484,-0.71,-12.1,79.54,6.004,16.4,0.098
2026-5-17 19:38:0:284,0.06,-0.03,-1.11,2.075,56.274,-6.104,-0.74,-13.09,79.68,6.004,23.4,0.098
2026-5-17 19:38:0:304,0.063,0.007,-1.117,-3.052,53.65,-4.517,-0.76,-14.01,79.78,5.488,1392.7,7.88
2026-5-17 19:38:0:324,0.065,-0.028,-1.081,-7.935,53.223,-3.601,-0.92,-14.9,79.87,5.608,1681.9,7.272
2026-5-17 19:38:0:344,0.072,-0.02,-1.485,-6.348,53.162,-1.77,-1.05,-15.77,79.92,5.644,1216.9,6.718
2026-5-17 19:38:0:364,0.075,0.036,-1.175,-8.179,49.316,0.244,-1.19,-16.58,79.93,5.7,809.3,4.456
2026-5-17 19:38:0:384,0.05,-0.017,-1.056,-11.841,47.119,1.404,-1.37,-17.32,79.91,5.736,842.2,4.62
2026-5-17 19:38:0:404,0.045,-0.08,-1.344,-7.324,46.387,3.052,-1.51,-18.03,79.87,5.812,571.0,2.992
2026-5-17 19:38:0:424,0.049,-0.058,-1.109,5.31,42.725,6.226,-1.41,-18.68,79.77,6.008,2.5,0.014
2026-5-17 19:38:0:444,0.063,0.033,-0.826,2.197,39.917,7.446,-1.25,-19.27,79.62,6.012,3.0,0.016
2026-5-17 19:38:0:464,0.057,0.013,-0.984,-4.15,38.757,8.057,-1.2,-19.81,79.45,6.016,3.0,0.02
2026-5-17 19:38:0:484,0.055,-0.025,-0.95,-1.648,36.499,9.827,-1.18,-20.31,79.25,6.012,16.4,0.016
2026-5-17 19:38:0:504,0.043,-0.041,-0.821,8.179,32.043,12.512,-0.97,-20.75,79.0,5.896,404.7,1.576
2026-5-17 19:38:0:524,0.05,0.012,-0.935,3.113,28.625,13.428,-0.71,-21.09,78.7,7.316,389.6,0.954
2026-5-17 19:38:0:544,0.046,0.002,-0.955,-6.531,25.208,13.855,-0.64,-21.36,78.4,5.92,81.1,0.058
2026-5-17 19:38:0:564,0.042,-0.045,-0.842,-7.263,22.156,15.564,-0.66,-21.56,78.06,6.348,9.3,0.204
2026-5-17 19:38:0:584,0.045,-0.052,-0.949,1.465,18.066,18.005,-0.53,-21.69,77.68,6.008,23.2,0.056
2026-5-17 19:38:0:604,0.053,-0.015,-0.98,4.944,14.282,19.226,-0.24,-21.73,77.26,6.004,5.3,0.318
2026-5-17 19:38:0:624,0.045,0.0,-0.877,-1.404,12.024,19.592,-0.03,-21.72,76.83,6.012,5.3,0.032
2026-5-17 19:38:0:644,0.048,-0.029,-0.935,-6.409,9.583,20.996,0.07,-21.66,76.38,6.012,6.5,0.032
2026-5-17 19:38:0:664,0.05,-0.049,-0.962,-0.488,5.493,22.644,0.21,-21.53,75.89,6.012,5.4,0.032
2026-5-17 19:38:0:684,0.051,-0.017,-0.895,4.456,2.38,23.499,0.5,-21.32,75.38,6.016,5.2,0.032
2026-5-17 19:38:0:704,0.049,0.0,-0.952,-1.77,-1.282,24.414,0.74,-21.06,74.86,6.012,5.3,0.032
2026-5-17 19:38:0:724,0.043,-0.029,-0.929,-5.798,-5.676,25.635,0.85,-20.7,74.32,6.012,4.9,0.032
2026-5-17 19:38:0:744,0.047,-0.046,-0.924,0.061,-10.193,26.245,1.02,-20.26,73.76,6.012,5.5,0.032
2026-5-17 19:38:0:764,0.05,-0.016,-0.956,2.441,-13.977,26.978,1.29,-19.75,73.2,6.008,5.2,0.03
2026-5-17 19:38:0:784,0.05,-0.006,-0.926,-3.479,-17.517,27.649,1.48,-19.16,72.63,6.008,5.7,0.032
2026-5-17 19:38:0:804,0.05,-0.03,-0.958,-6.104,-20.508,28.198,1.58,-18.52,72.04,6.012,5.2,0.032
2026-5-17 19:38:0:824,0.052,-0.038,-0.966,-1.282,-23.254,28.625,1.71,-17.83,71.47,6.012,5.0,0.032
2026-5-17 19:38:0:844,0.051,-0.014,-0.957,0.244,-25.635,29.175,1.92,-17.09,70.88,6.012,5.5,0.032
2026-5-17 19:38:0:864,0.053,-0.005,-0.982,-5.066,-28.809,29.419,2.04,-16.31,70.3,6.012,5.3,0.032
2026-5-17 19:38:0:884,0.053,-0.031,-0.987,-7.385,-31.738,29.297,2.07,-15.47,69.73,6.012,5.6,0.032
2026-5-17 19:38:0:904,0.052,-0.032,-1.0,-3.418,-35.217,29.236,2.13,-14.57,69.16,6.012,5.6,0.032
2026-5-17 19:38:0:924,0.052,-0.012,-1.012,-3.235,-39.185,29.602,2.23,-13.61,68.6,6.012,5.7,0.032
2026-5-17 19:38:0:944,0.059,-0.009,-1.018,-7.69,-42.358,29.358,2.25,-12.6,68.04,6.008,5.7,0.032
2026-5-17 19:38:0:964,0.057,-0.027,-1.04,-9.583,-44.678,28.564,2.18,-11.54,67.51,6.012,5.4,0.032
2026-5-17 19:38:0:984,0.056,-0.034,-1.045,-6.714,-47.058,28.442,2.13,-10.45,66.98,5.752,953.1,4.466
2026-5-17 19:38:1:4,0.056,-0.018,-0.989,-6.348,-48.706,28.625,2.11,-9.34,66.45,5.7,948.1,5.81
2026-5-17 19:38:1:24,0.057,-0.023,-0.991,-4.15,-49.866,27.893,2.1,-8.21,65.94,5.708,864.0,5.36
2026-5-17 19:38:1:44,0.071,0.001,-1.095,-9.46,-51.147,26.672,2.03,-7.08,65.45,5.828,571.9,3.204
2026-5-17 19:38:1:64,0.056,-0.022,-1.027,-13.428,-52.246,26.001,1.85,-5.94,64.97,6.012,2.8,0.04
2026-5-17 19:38:1:84,0.062,-0.008,-0.968,-13.062,-54.321,25.635,1.65,-4.77,64.51,5.88,2.8,1.446
2026-5-17 19:38:1:104,0.019,-0.082,-1.0,-11.597,-57.312,24.902,1.43,-3.59,64.06,6.008,2.7,0.016
2026-5-17 19:38:1:124,0.038,-0.062,-1.065,-20.325,-59.204,23.193,1.09,-2.37,63.63,6.012,9.0,0.03
2026-5-17 19:38:1:144,0.05,-0.091,-1.035,-14.648,-61.157,23.01,0.76,-1.14,63.22,5.948,768.5,1.182
2026-5-17 19:38:1:164,0.072,-0.025,-0.948,-8.911,-61.279,22.095,0.55,0.1,62.8,5.756,1047.9,5.158
2026-5-17 19:38:1:184,0.112,0.073,-1.511,-16.907,-59.387,20.203,0.31,1.31,62.41,5.92,287.2,0.55
2026-5-17 19:38:1:204,0.067,-0.043,-1.334,-22.461,-59.021,19.104,-0.08,2.49,62.05,6.0,20.4,0.83
2026-5-17 19:38:1:224,0.059,-0.055,-1.116,-18.188,-57.922,17.822,-0.49,3.61,61.7,5.988,79.5,0.826
2026-5-17 19:38:1:244,0.065,-0.025,-1.192,-10.864,-58.044,16.785,-0.74,4.72,61.36,6.004,5.5,0.194
2026-5-17 19:38:1:264,0.078,0.012,-1.304,-12.939,-59.387,15.625,-0.96,5.84,61.05,6.012,33.8,0.032
2026-5-17 19:38:1:284,0.069,0.005,-1.122,-20.935,-59.753,13.672,-1.32,6.96,60.77,6.004,17.7,0.104
2026-5-17 19:38:1:304,0.06,-0.036,-1.077,-22.461,-60.059,11.78,-1.79,8.06,60.51,6.008,6.7,0.38
2026-5-17 19:38:1:324,0.073,-0.043,-1.195,-12.207,-60.425,11.23,-2.11,9.16,60.27,6.008,13.9,0.128
2026-5-17 19:38:1:344,0.077,0.012,-1.092,-12.939,-58.533,9.827,-2.33,10.23,60.03,6.008,47.4,0.058
2026-5-17 19:38:1:364,0.075,-0.001,-1.129,-22.583,-55.237,7.446,-2.72,11.23,59.84,6.004,23.0,0.286
2026-5-17 19:38:1:384,0.072,-0.044,-1.135,-18.86,-53.467,6.226,-3.14,12.16,59.68,6.004,30.2,0.176
2026-5-17 19:38:1:404,0.068,-0.023,-1.059,-12.756,-51.514,5.188,-3.41,13.05,59.53,6.004,29.3,0.176
2026-5-17 19:38:1:424,0.07,-0.006,-1.124,-13.794,-49.561,3.479,-3.65,13.89,59.42,5.928,302.8,1.58
2026-5-17 19:38:1:444,0.082,0.025,-1.275,-20.081,-49.255,1.282,-3.96,14.7,59.34,5.736,120.6,4.686
2026-5-17 19:38:1:464,0.064,-0.072,-1.334,-20.996,-49.194,-0.183,-4.37,15.5,59.29,5.656,863.9,4.554
2026-5-17 19:38:1:484,0.072,-0.029,-0.825,-11.902,-47.241,-1.404,-4.66,16.27,59.27,5.708,821.9,4.768
2026-5-17 19:38:1:504,0.028,-0.091,-1.416,-11.047,-45.227,-2.808,-4.81,16.98,59.27,5.812,594.0,3.304
