time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:17:56:994,0.072,-0.005,-0.97,17.334,57.434,9.338,-0.52,-14.5,16.22,6.992,28.100,0.196
2026-5-18 0:17:57:14,0.09,0.057,-1.24,-6.287,60.059,8.606,-0.36,-15.49,16.0,6.992,25.700,0.194
2026-5-18 0:17:57:34,0.067,-0.063,-1.072,-16.479,60.303,8.423,-0.62,-16.5,15.8,6.992,31.100,0.212
2026-5-18 0:17:57:54,0.057,-0.083,-1.023,2.625,56.274,10.193,-0.63,-17.45,15.58,6.992,28.200,0.176
2026-5-18 0:17:57:74,0.066,-0.019,-1.154,8.85,51.88,11.292,-0.36,-18.29,15.33,6.992,27.000,0.190
2026-5-18 0:17:57:94,0.058,-0.002,-0.998,-1.221,46.753,11.23,-0.2,-19.02,15.06,6.992,30.500,0.212
2026-5-18 0:17:57:114,0.06,-0.027,-1.005,-5.615,42.358,11.475,-0.18,-19.66,14.8,6.992,30.900,0.196
2026-5-18 0:17:57:134,0.074,-0.047,-1.112,-6.592,39.124,11.78,-0.2,-20.21,14.53,6.992,28.100,0.196
2026-5-18 0:17:57:154,0.064,-0.074,-0.966,3.906,38.33,12.756,-0.09,-20.72,14.24,6.992,28.100,0.216
2026-5-18 0:17:57:174,0.066,-0.014,-0.976,9.766,37.415,13.428,0.23,-21.21,13.93,6.992,28.300,0.196
2026-5-18 0:17:57:194,0.069,0.022,-1.032,-5.615,36.865,13.0,0.38,-21.68,13.61,6.992,25.900,0.196
2026-5-18 0:17:57:214,0.061,-0.072,-0.951,-11.169,35.522,12.695,0.27,-22.13,13.32,6.992,29.100,0.180
2026-5-18 0:17:57:234,0.055,-0.082,-0.965,6.775,31.494,14.282,0.41,-22.51,12.99,6.992,26.300,0.184
2026-5-18 0:17:57:254,0.053,-0.003,-0.972,9.949,25.452,15.076,0.79,-22.77,12.65,6.992,29.300,0.196
2026-5-18 0:17:57:274,0.054,0.005,-0.921,-6.592,19.348,14.221,0.94,-22.91,12.3,6.992,28.700,0.196
2026-5-18 0:17:57:294,0.055,-0.067,-0.953,-9.216,14.587,13.916,0.87,-22.94,11.99,6.988,28.100,0.186
2026-5-18 0:17:57:314,0.058,-0.078,-0.94,5.188,10.559,15.198,1.01,-22.89,11.66,6.992,28.200,0.186
2026-5-18 0:17:57:334,0.061,-0.01,-0.905,8.85,7.629,15.869,1.35,-22.77,11.3,6.988,26.000,0.180
2026-5-18 0:17:57:354,0.065,0.01,-0.927,-6.47,6.714,14.771,1.49,-22.61,10.97,6.988,30.400,0.216
2026-5-18 0:17:57:374,0.061,-0.067,-0.927,-9.216,5.859,14.282,1.41,-22.45,10.66,6.992,28.700,0.184
2026-5-18 0:17:57:394,0.057,-0.073,-0.911,4.517,2.991,15.381,1.53,-22.25,10.33,6.992,28.100,0.204
2026-5-18 0:17:57:414,0.056,-0.006,-0.924,6.165,-1.221,15.747,1.82,-21.97,9.99,6.992,26.300,0.200
2026-5-18 0:17:57:434,0.052,-0.005,-0.924,-7.69,-6.104,14.587,1.89,-21.59,9.68,6.992,28.300,0.200
2026-5-18 0:17:57:454,0.05,-0.061,-0.923,-7.507,-11.597,14.465,1.82,-21.13,9.39,6.992,27.500,0.196
2026-5-18 0:17:57:474,0.052,-0.055,-0.938,2.197,-17.822,15.137,1.9,-20.54,9.1,6.992,28.600,0.196
2026-5-18 0:17:57:494,0.06,-0.013,-0.935,0.977,-22.156,15.198,2.06,-19.86,8.81,6.992,25.800,0.190
2026-5-18 0:17:57:514,0.063,-0.021,-0.946,-7.263,-24.17,13.977,2.06,-19.13,8.54,6.992,28.500,0.212
2026-5-18 0:17:57:534,0.066,-0.052,-0.962,-6.592,-25.513,13.611,1.98,-18.38,8.29,6.988,28.900,0.210
2026-5-18 0:17:57:554,0.065,-0.043,-0.96,-1.526,-26.978,13.794,2.0,-17.62,8.05,6.060,1916.400,11.932
2026-5-18 0:17:57:574,0.066,-0.022,-0.974,-2.93,-28.381,13.428,2.03,-16.83,7.81,6.124,1741.600,10.580
2026-5-18 0:17:57:594,0.066,-0.054,-1.11,-5.249,-31.25,12.268,1.99,-16.01,7.6,6.376,1094.400,8.478
2026-5-18 0:17:57:614,0.082,-0.043,-1.622,0.366,-38.452,12.268,2.02,-15.1,7.39,6.500,788.200,5.826
2026-5-18 0:17:57:634,0.054,0.047,-1.315,-12.39,-44.373,11.597,1.93,-14.06,7.21,6.556,732.500,5.316
2026-5-18 0:17:57:654,0.023,-0.049,-0.907,-8.972,-47.424,11.047,1.74,-12.94,7.05,6.668,603.700,4.382
2026-5-18 0:17:57:674,0.022,-0.072,-1.078,3.235,-48.523,10.986,1.75,-11.8,6.89,6.648,580.900,4.172
2026-5-18 0:17:57:694,0.079,-0.024,-1.286,7.507,-48.828,11.414,1.92,-10.67,6.73,6.664,529.400,3.602
2026-5-18 0:17:57:714,0.087,0.002,-1.072,2.747,-49.194,10.315,2.04,-9.53,6.59,6.736,449.700,2.360
2026-5-18 0:17:57:734,0.041,0.031,-0.87,-8.789,-50.293,8.85,1.96,-8.41,6.47,6.764,430.600,2.890
2026-5-18 0:17:57:754,-0.005,-0.004,-1.048,-18.921,-53.223,7.874,1.65,-7.26,6.38,6.756,403.800,2.932
2026-5-18 0:17:57:774,0.095,-0.039,-1.151,-17.517,-59.326,7.324,1.29,-6.02,6.31,6.740,410.700,2.634
2026-5-18 0:17:57:794,0.018,-0.06,-1.081,-10.559,-63.293,6.47,1.03,-4.7,6.23,6.764,351.800,2.606
2026-5-18 0:17:57:814,0.056,0.0,-0.932,-3.601,-65.43,5.859,0.94,-3.33,6.17,6.784,348.400,2.396
2026-5-18 0:17:57:834,0.118,0.004,-1.063,-11.719,-68.176,4.272,0.78,-1.93,6.14,8.000,-44.500,0.410
2026-5-18 0:17:57:854,0.053,-0.104,-1.193,-25.269,-68.665,2.319,0.35,-0.55,6.14,6.576,1062.400,4.708
2026-5-18 0:17:57:874,0.035,-0.098,-1.057,-23.254,-65.125,0.793,-0.16,0.75,6.16,6.572,378.500,4.342
2026-5-18 0:17:57:894,0.099,-0.049,-0.96,-2.747,-65.125,0.854,-0.35,2.03,6.19,7.004,2.100,0.030
2026-5-18 0:17:57:914,0.076,-0.01,-1.147,-4.639,-66.162,-0.122,-0.4,3.32,6.21,6.944,125.800,0.574
2026-5-18 0:17:57:934,0.068,0.004,-1.162,-17.456,-66.223,-2.747,-0.65,4.58,6.28,6.996,26.600,0.196
2026-5-18 0:17:57:954,0.068,-0.048,-1.152,-17.09,-68.176,-3.906,-1.02,5.87,6.38,6.996,23.900,0.176
2026-5-18 0:17:57:974,0.076,-0.042,-1.19,-8.057,-71.411,-4.272,-1.22,7.2,6.49,7.004,1.400,0.112
2026-5-18 0:17:57:994,0.083,-0.009,-1.162,-5.676,-70.74,-5.798,-1.31,8.53,6.61,7.008,1.300,0.010
2026-5-18 0:17:58:14,0.09,-0.001,-1.15,-11.597,-68.42,-7.385,-1.47,9.81,6.76,7.012,1.300,0.006
2026-5-18 0:17:58:34,0.088,-0.028,-1.181,-14.648,-66.467,-8.728,-1.71,11.02,6.94,7.008,1.200,0.010
2026-5-18 0:17:58:54,0.087,-0.048,-1.139,-8.423,-63.232,-9.521,-1.9,12.18,7.13,7.012,1.400,0.006
2026-5-18 0:17:58:74,0.083,-0.016,-1.131,-4.089,-60.242,-10.681,-1.94,13.25,7.34,7.008,1.000,0.010
2026-5-18 0:17:58:94,0.078,0.005,-1.145,-9.949,-59.998,-11.841,-2.03,14.28,7.58,7.008,1.200,0.010
2026-5-18 0:17:58:114,0.078,-0.036,-1.112,-13.0,-60.242,-12.939,-2.22,15.31,7.84,7.012,1.200,0.010
2026-5-18 0:17:58:134,0.081,-0.042,-1.104,-3.967,-59.814,-13.855,-2.3,16.32,8.11,7.008,1.300,0.010
2026-5-18 0:17:58:154,0.077,0.006,-1.088,-1.77,-59.021,-14.771,-2.24,17.3,8.41,7.008,1.200,0.006
2026-5-18 0:17:58:174,0.083,0.002,-1.078,-10.01,-56.885,-15.747,-2.29,18.25,8.72,7.008,1.300,0.010
2026-5-18 0:17:58:194,0.086,-0.042,-1.066,-7.996,-52.49,-16.663,-2.38,19.11,9.06,7.008,0.900,0.010
2026-5-18 0:17:58:214,0.081,-0.022,-1.042,0.183,-47.546,-16.968,-2.31,19.87,9.41,7.004,1.300,0.010
2026-5-18 0:17:58:234,0.082,0.005,-1.034,-2.563,-44.067,-17.639,-2.21,20.53,9.78,7.008,1.200,0.006
2026-5-18 0:17:58:254,0.078,-0.012,-1.019,-7.385,-40.955,-18.25,-2.2,21.12,10.16,7.008,1.200,0.006
2026-5-18 0:17:58:274,0.075,-0.034,-1.004,-2.441,-37.842,-18.799,-2.17,21.64,10.56,7.004,1.500,0.010
2026-5-18 0:17:58:294,0.069,-0.014,-0.985,0.977,-36.621,-19.348,-2.02,22.12,10.96,7.008,1.300,0.006
2026-5-18 0:17:58:314,0.074,0.0,-0.979,-1.465,-35.034,-19.409,-1.88,22.57,11.38,7.008,1.400,0.010
2026-5-18 0:17:58:334,0.079,-0.017,-0.967,-3.479,-32.41,-19.714,-1.8,22.96,11.8,7.008,0.900,0.010
2026-5-18 0:17:58:354,0.079,-0.02,-0.954,-0.122,-28.015,-20.203,-1.67,23.27,12.24,7.012,1.200,0.010
2026-5-18 0:17:58:374,0.076,-0.015,-0.941,1.221,-23.621,-20.264,-1.5,23.5,12.68,7.008,1.300,0.006
2026-5-18 0:17:58:394,0.079,-0.008,-0.936,0.244,-18.799,-20.02,-1.33,23.62,13.12,7.004,1.300,0.006
2026-5-18 0:17:58:414,0.078,-0.018,-0.926,0.0,-13.0,-19.958,-1.18,23.64,13.55,7.004,1.200,0.006
2026-5-18 0:17:58:434,0.073,-0.016,-0.92,0.61,-8.789,-20.142,-1.03,23.55,13.99,7.008,1.200,0.010
2026-5-18 0:17:58:454,0.071,-0.014,-0.914,2.258,-5.676,-19.958,-0.85,23.39,14.43,7.008,1.400,0.010
2026-5-18 0:17:58:474,0.072,-0.011,-0.918,1.465,-3.479,-19.47,-0.67,23.19,14.85,7.004,1.100,0.010
2026-5-18 0:17:58:494,0.073,-0.009,-0.916,1.038,-0.427,-19.47,-0.52,22.93,15.27,7.008,1.300,0.010
2026-5-18 0:17:58:514,0.071,-0.021,-0.914,0.732,2.38,-19.592,-0.38,22.62,15.68,7.008,1.300,0.010
2026-5-18 0:17:58:534,0.073,-0.015,-0.919,2.441,6.165,-18.799,-0.22,22.25,16.09,7.008,1.200,0.006
2026-5-18 0:17:58:554,0.078,-0.011,-0.925,1.343,10.742,-18.311,-0.07,21.79,16.47,6.084,1617.100,10.718
2026-5-18 0:17:58:574,0.079,-0.012,-0.931,-0.061,16.174,-18.188,0.04,21.23,16.85,6.288,1301.800,9.720
2026-5-18 0:17:58:594,0.075,-0.02,-0.931,1.16,21.79,-17.639,0.14,20.57,17.22,6.540,824.900,5.770
2026-5-18 0:17:58:614,0.054,-0.0,-0.875,1.648,25.513,-16.724,0.26,19.83,17.56,6.532,739.500,5.404
2026-5-18 0:17:58:634,0.069,-0.022,-0.907,-5.188,28.259,-16.602,0.29,19.03,17.88,6.692,543.400,3.866
2026-5-18 0:17:58:654,0.069,-0.018,-0.906,-0.793,32.227,-16.113,0.27,18.18,18.2,6.720,467.800,3.388
2026-5-18 0:17:58:674,-0.064,0.05,-0.915,10.742,35.706,-14.282,0.48,17.29,18.48,6.776,316.900,2.360
2026-5-18 0:17:58:694,0.057,-0.005,-0.79,15.625,35.461,-13.489,0.83,16.39,18.74,6.776,313.300,2.188
2026-5-18 0:17:58:714,0.095,-0.013,-0.867,15.076,37.842,-12.939,1.16,15.45,18.97,6.828,259.600,1.796
2026-5-18 0:17:58:734,0.106,-0.057,-0.841,9.827,41.138,-12.451,1.38,14.46,19.19,6.860,200.900,1.104
2026-5-18 0:17:58:754,0.132,0.046,-0.688,5.92,46.326,-12.024,1.55,13.39,19.39,6.864,188.200,1.146
2026-5-18 0:17:58:774,0.085,-0.09,-0.958,0.793,47.546,-11.353,1.56,12.27,19.58,6.924,166.600,1.138
2026-5-18 0:17:58:794,0.109,0.004,-0.913,10.254,50.293,-9.827,1.66,11.12,19.73,6.920,170.500,1.130
2026-5-18 0:17:58:814,0.075,0.041,-0.806,-0.488,55.664,-9.521,1.71,9.92,19.87,9.908,-2.100,0.014
2026-5-18 0:17:58:834,-0.026,0.034,-1.011,-26.123,54.688,-10.376,1.43,8.69,20.01,6.616,829.400,4.210
2026-5-18 0:17:58:854,0.129,0.059,-1.308,-53.284,57.8,-10.62,0.56,7.45,20.17,6.672,489.300,4.562
2026-5-18 0:17:58:874,0.086,-0.133,-1.872,-33.997,57.495,-8.118,-0.37,6.21,20.32,7.004,4.400,0.040
2026-5-18 0:17:58:894,0.11,-0.137,-1.785,16.235,55.664,-3.967,-0.41,5.0,20.42,7.008,7.300,0.036
2026-5-18 0:17:58:914,0.072,0.01,-0.894,23.621,56.335,-2.014,0.07,3.84,20.45,7.008,1.400,0.010
2026-5-18 0:17:58:934,0.064,0.062,-0.882,1.526,60.059,-2.563,0.29,2.63,20.46,7.008,1.000,0.010
2026-5-18 0:17:58:954,0.104,0.038,-1.424,-26.428,64.392,-3.235,-0.06,1.35,20.48,7.008,1.300,0.010
2026-5-18 0:17:58:974,0.083,-0.109,-1.275,-19.592,65.247,-1.587,-0.6,0.04,20.51,6.996,30.900,0.104
2026-5-18 0:17:58:994,0.07,-0.071,-0.98,8.667,65.613,1.038,-0.6,-1.25,20.48,6.996,26.600,0.190
2026-5-18 0:17:59:14,0.08,0.022,-1.195,9.155,65.918,2.014,-0.37,-2.55,20.43,6.992,27.600,0.196
2026-5-18 0:17:59:34,0.077,0.022,-1.267,-13.0,64.697,1.77,-0.46,-3.81,20.37,6.996,28.000,0.200
2026-5-18 0:17:59:54,0.072,-0.062,-1.086,-16.052,62.988,2.441,-0.8,-5.02,20.31,6.996,28.800,0.196
2026-5-18 0:17:59:74,0.08,-0.074,-1.195,1.77,62.927,4.456,-0.88,-6.21,20.23,6.996,27.900,0.196
2026-5-18 0:17:59:94,0.079,0.015,-1.156,3.357,63.293,5.676,-0.74,-7.38,20.1,6.996,27.800,0.196
2026-5-18 0:17:59:114,0.08,0.0,-1.114,-11.475,63.599,5.676,-0.83,-8.55,19.97,6.992,27.800,0.196
2026-5-18 0:17:59:134,0.085,-0.055,-1.197,-9.644,65.308,6.653,-1.03,-9.72,19.83,6.992,28.000,0.196
2026-5-18 0:17:59:154,0.073,-0.05,-1.143,-0.427,65.308,8.24,-1.06,-10.9,19.67,6.992,28.600,0.194
2026-5-18 0:17:59:174,0.07,-0.017,-1.112,-0.732,62.5,9.277,-0.99,-12.03,19.47,6.992,27.800,0.196
2026-5-18 0:17:59:194,0.073,-0.011,-1.149,-5.798,60.364,9.644,-1.0,-13.1,19.26,6.992,28.300,0.196
2026-5-18 0:17:59:214,0.072,-0.04,-1.117,-8.667,58.411,10.132,-1.09,-14.11,19.04,6.996,28.100,0.196
2026-5-18 0:17:59:234,0.067,-0.052,-1.107,-2.136,55.298,11.414,-1.09,-15.06,18.81,6.992,28.000,0.196
2026-5-18 0:17:59:254,0.073,-0.026,-1.095,1.038,52.856,12.451,-0.98,-15.93,18.54,6.992,28.000,0.196
2026-5-18 0:17:59:274,0.076,-0.007,-1.086,-4.7,53.04,12.817,-0.91,-16.78,18.26,6.992,28.800,0.196
2026-5-18 0:17:59:294,0.073,-0.045,-1.084,-7.507,52.673,13.184,-0.95,-17.62,17.97,6.988,28.000,0.196
2026-5-18 0:17:59:314,0.064,-0.06,-1.053,0.0,49.988,14.526,-0.88,-18.42,17.66,6.992,28.000,0.204
2026-5-18 0:17:59:334,0.066,-0.022,-1.04,3.113,47.852,15.32,-0.68,-19.16,17.32,6.996,29.100,0.194
2026-5-18 0:17:59:354,0.064,-0.016,-1.035,-5.432,45.715,15.137,-0.57,-19.85,16.97,6.988,28.600,0.196
2026-5-18 0:17:59:374,0.055,-0.052,-1.021,-6.592,41.199,15.625,-0.56,-20.45,16.62,6.996,28.900,0.194
2026-5-18 0:17:59:394,0.061,-0.061,-1.004,1.892,36.438,16.907,-0.42,-20.96,16.24,6.992,25.800,0.194
2026-5-18 0:17:59:414,0.065,-0.015,-0.988,3.54,33.508,17.578,-0.16,-21.37,15.84,6.988,27.700,0.196
2026-5-18 0:17:59:434,0.062,-0.019,-0.982,-4.822,31.494,17.395,-0.02,-21.75,15.44,6.992,28.600,0.196
2026-5-18 0:17:59:454,0.062,-0.055,-0.976,-4.883,28.625,17.883,0.05,-22.06,15.04,6.992,27.800,0.200
2026-5-18 0:17:59:474,0.062,-0.055,-0.958,3.235,25.94,18.738,0.24,-22.32,14.62,6.992,28.800,0.194
2026-5-18 0:17:59:494,0.062,-0.017,-0.945,2.197,24.292,18.982,0.52,-22.53,14.18,6.996,28.000,0.196
2026-5-18 0:17:59:514,0.053,-0.026,-0.942,-4.15,21.301,18.799,0.67,-22.69,13.75,6.992,28.000,0.200
2026-5-18 0:17:59:534,0.054,-0.056,-0.938,-2.869,16.418,19.043,0.78,-22.76,13.32,6.992,28.500,0.196
2026-5-18 0:17:59:554,0.055,-0.043,-0.927,2.747,11.597,19.775,0.99,-22.73,12.88,6.136,1686.800,10.866
2026-5-18 0:17:59:574,0.056,-0.02,-0.922,0.0,7.996,19.714,1.22,-22.62,12.44,6.156,1372.100,8.976
2026-5-18 0:17:59:594,0.067,-0.051,-1.352,-1.526,3.418,19.592,1.37,-22.43,12.01,6.444,900.800,6.750
2026-5-18 0:17:59:614,0.154,-0.095,-1.368,-0.366,-4.211,19.958,1.52,-22.11,11.59,6.636,634.700,4.892
2026-5-18 0:17:59:634,0.035,-0.021,-1.013,-5.615,-6.47,19.958,1.59,-21.7,11.17,6.668,684.400,4.430
2026-5-18 0:17:59:654,0.039,-0.045,-0.731,2.319,-7.019,20.325,1.75,-21.28,10.75,6.676,540.100,3.640
2026-5-18 0:17:59:674,0.07,-0.05,-0.964,9.094,-6.531,20.691,2.05,-20.87,10.32,6.652,543.000,3.620
2026-5-18 0:17:59:694,-0.021,-0.006,-1.17,10.498,-8.667,20.752,2.43,-20.44,9.89,6.720,439.500,3.146
2026-5-18 0:17:59:714,0.064,-0.031,-0.83,6.104,-12.878,20.569,2.75,-19.93,9.48,6.692,425.800,2.818
2026-5-18 0:17:59:734,0.127,-0.024,-0.713,-6.47,-16.235,19.47,2.83,-19.36,9.09,6.740,402.300,2.614
2026-5-18 0:17:59:754,0.034,-0.025,-0.938,-18.372,-21.179,18.616,2.63,-18.72,8.73,6.752,350.200,2.336
2026-5-18 0:17:59:774,0.111,-0.102,-0.983,-9.094,-30.518,19.165,2.5,-17.92,8.38,6.772,354.800,2.306
2026-5-18 0:17:59:794,0.051,-0.056,-0.822,-1.831,-36.499,19.104,2.54,-16.99,8.04,6.776,317.900,2.124
2026-5-18 0:17:59:814,0.015,-0.027,-0.877,-1.343,-38.696,18.311,2.62,-16.0,7.72,6.788,304.700,2.126
2026-5-18 0:17:59:834,0.059,-0.069,-1.007,-11.414,-41.504,16.785,2.56,-14.98,7.43,9.868,-3.100,0.026
2026-5-18 0:17:59:854,0.024,-0.018,-0.972,-22.156,-39.673,15.503,2.25,-13.98,7.17,9.628,-3.600,0.032
2026-5-18 0:17:59:874,0.061,-0.049,-0.759,-13.245,-39.917,14.771,1.98,-12.99,6.92,7.036,4.900,0.042
2026-5-18 0:17:59:894,0.06,-0.046,-0.916,-0.671,-41.321,14.954,1.94,-12.0,6.68,6.992,40.100,0.036
2026-5-18 0:17:59:914,0.052,-0.006,-1.09,-1.953,-45.41,13.489,1.98,-10.96,6.46,6.992,30.500,0.242
2026-5-18 0:17:59:934,0.064,-0.002,-1.035,-13.428,-51.392,11.963,1.82,-9.84,6.27,6.992,27.500,0.186
2026-5-18 0:17:59:954,0.063,-0.061,-1.05,-17.212,-55.42,10.437,1.48,-8.63,6.13,7.008,1.400,0.108
2026-5-18 0:17:59:974,0.068,-0.065,-1.132,-5.981,-59.998,10.132,1.3,-7.36,5.99,7.012,1.200,0.010
2026-5-18 0:17:59:994,0.072,-0.017,-1.082,-4.517,-62.683,8.972,1.23,-6.02,5.87,7.008,1.300,0.010
2026-5-18 0:18:0:14,0.082,-0.006,-1.115,-15.564,-61.584,6.653,1.01,-4.7,5.79,7.012,1.300,0.006
2026-5-18 0:18:0:34,0.088,-0.058,-1.153,-15.442,-59.326,5.615,0.67,-3.44,5.73,7.008,1.300,0.010
2026-5-18 0:18:0:54,0.078,-0.047,-1.112,-6.287,-58.838,4.517,0.48,-2.23,5.69,7.008,1.200,0.010
2026-5-18 0:18:0:74,0.08,-0.004,-1.158,-9.766,-59.265,2.502,0.34,-1.02,5.67,7.008,1.400,0.010
2026-5-18 0:18:0:94,0.07,-0.026,-1.161,-16.174,-61.218,1.038,0.04,0.19,5.7,7.012,1.200,0.006
2026-5-18 0:18:0:114,0.067,-0.049,-1.148,-11.902,-65.369,-0.061,-0.24,1.46,5.73,7.008,0.800,0.010
2026-5-18 0:18:0:134,0.074,-0.02,-1.162,-9.094,-69.336,-1.465,-0.42,2.79,5.79,7.008,1.100,0.010
2026-5-18 0:18:0:154,0.082,-0.018,-1.166,-13.062,-69.641,-3.357,-0.65,4.14,5.88,7.004,1.000,0.010
2026-5-18 0:18:0:174,0.086,-0.031,-1.169,-13.672,-68.481,-4.639,-0.92,5.47,5.99,7.008,1.200,0.006
2026-5-18 0:18:0:194,0.088,-0.029,-1.16,-10.681,-66.345,-5.92,-1.14,6.74,6.12,7.012,1.000,0.010
2026-5-18 0:18:0:214,0.089,-0.021,-1.156,-10.62,-62.378,-7.629,-1.32,7.93,6.28,7.004,1.200,0.010
2026-5-18 0:18:0:234,0.08,-0.02,-1.157,-10.559,-60.181,-8.728,-1.51,9.04,6.47,7.008,1.200,0.006
2026-5-18 0:18:0:254,0.074,-0.019,-1.148,-11.047,-60.791,-10.376,-1.69,10.13,6.67,7.008,1.300,0.010
2026-5-18 0:18:0:274,0.078,-0.025,-1.14,-10.742,-62.073,-11.78,-1.87,11.24,6.9,7.008,1.200,0.010
