time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:10:55:374,0.054,-0.026,-0.961,-4.456,-27.344,-14.099,4.16,-18.12,-3.63,6.252,1872.500,11.816
2026-5-18 0:10:55:394,0.058,-0.009,-0.974,-3.174,-32.776,-14.832,3.91,-17.33,-3.25,6.348,1651.200,10.444
2026-5-18 0:10:55:414,0.064,0.014,-0.893,-9.399,-37.659,-15.991,3.58,-16.43,-2.83,6.628,981.600,6.020
2026-5-18 0:10:55:434,0.07,-0.02,-0.869,-15.076,-39.734,-16.541,3.1,-15.48,-2.41,6.784,524.500,3.640
2026-5-18 0:10:55:454,0.044,-0.04,-0.986,-3.723,-41.138,-16.052,2.76,-14.5,-1.99,6.784,512.000,3.392
2026-5-18 0:10:55:474,0.132,0.022,-0.852,-0.671,-40.222,-16.418,2.58,-13.53,-1.59,6.856,368.900,2.464
2026-5-18 0:10:55:494,0.021,-0.038,-0.904,-3.052,-43.945,-17.212,2.39,-12.55,-1.17,6.872,366.800,2.288
2026-5-18 0:10:55:514,0.066,-0.02,-0.929,2.197,-46.143,-16.357,2.25,-11.52,-0.76,6.904,250.900,1.818
2026-5-18 0:10:55:534,-0.008,-0.028,-1.052,-0.793,-49.377,-16.724,2.14,-10.45,-0.36,6.908,207.000,1.684
2026-5-18 0:10:55:554,0.079,-0.023,-0.857,1.587,-54.321,-17.029,2.05,-9.32,0.04,6.928,194.000,1.436
2026-5-18 0:10:55:574,0.044,-0.051,-0.961,1.465,-59.021,-16.357,1.93,-8.09,0.46,6.940,167.300,1.088
2026-5-18 0:10:55:594,0.127,-0.06,-1.031,5.493,-61.829,-15.32,1.88,-6.8,0.85,6.956,163.300,1.038
2026-5-18 0:10:55:614,0.001,-0.057,-1.117,4.7,-62.927,-15.686,1.89,-5.49,1.23,9.788,-2.700,0.022
2026-5-18 0:10:55:634,0.105,-0.026,-0.88,-17.639,-61.89,-16.479,1.64,-4.21,1.63,9.600,39.800,0.032
2026-5-18 0:10:55:654,-0.0,0.071,-1.237,-50.781,-58.533,-17.7,0.81,-2.99,2.03,6.712,723.400,4.650
2026-5-18 0:10:55:674,0.097,-0.078,-1.801,-39.49,-55.969,-16.235,-0.16,-1.83,2.4,7.008,1.500,0.010
2026-5-18 0:10:55:694,0.089,-0.134,-2.142,3.418,-58.655,-13.55,-0.48,-0.68,2.71,7.008,1.600,0.010
2026-5-18 0:10:55:714,0.072,-0.015,-1.009,23.56,-61.096,-10.986,-0.1,0.52,2.96,7.012,1.000,0.010
2026-5-18 0:10:55:734,0.047,0.043,-0.72,9.216,-62.195,-11.597,0.21,1.74,3.21,7.008,1.000,0.010
2026-5-18 0:10:55:754,0.081,0.073,-1.322,-22.461,-64.453,-13.55,0.01,2.97,3.49,7.000,26.500,0.190
2026-5-18 0:10:55:774,0.096,-0.083,-1.448,-32.471,-67.688,-13.245,-0.67,4.26,3.79,7.000,27.600,0.196
2026-5-18 0:10:55:794,0.067,-0.118,-0.979,2.93,-69.214,-9.949,-0.87,5.57,4.02,7.000,26.000,0.184
2026-5-18 0:10:55:814,0.09,0.006,-1.188,13.916,-67.932,-9.399,-0.6,6.87,4.22,6.996,27.000,0.184
2026-5-18 0:10:55:834,0.101,0.038,-1.233,-6.897,-64.27,-9.705,-0.54,8.09,4.43,6.996,29.100,0.196
2026-5-18 0:10:55:854,0.087,-0.052,-1.069,-16.235,-58.838,-9.277,-0.83,9.19,4.64,6.996,28.700,0.206
2026-5-18 0:10:55:874,0.084,-0.079,-1.224,-1.709,-57.312,-7.812,-0.96,10.22,4.81,6.996,26.300,0.200
2026-5-18 0:10:55:894,0.072,-0.017,-1.116,3.418,-59.204,-7.202,-0.87,11.26,4.96,6.996,26.100,0.184
2026-5-18 0:10:55:914,0.073,-0.008,-1.079,-5.249,-59.814,-6.348,-0.87,12.31,5.11,7.000,26.100,0.180
2026-5-18 0:10:55:934,0.08,-0.036,-1.188,-8.789,-60.669,-5.554,-1.01,13.36,5.23,7.000,27.100,0.184
2026-5-18 0:10:55:954,0.075,-0.06,-1.088,-3.235,-61.829,-4.7,-1.09,14.42,5.34,7.000,27.000,0.180
2026-5-18 0:10:55:974,0.088,-0.038,-1.095,1.892,-60.303,-3.601,-1.05,15.47,5.43,7.000,26.200,0.186
2026-5-18 0:10:55:994,0.091,-0.007,-1.095,-2.38,-54.688,-2.441,-1.02,16.41,5.5,7.000,26.000,0.190
2026-5-18 0:10:56:14,0.083,-0.036,-1.069,-10.071,-49.438,-2.502,-1.15,17.23,5.55,6.996,26.200,0.184
2026-5-18 0:10:56:34,0.08,-0.075,-1.079,-1.953,-46.143,-1.526,-1.25,17.96,5.6,7.000,28.300,0.184
2026-5-18 0:10:56:54,0.078,-0.033,-1.028,5.188,-43.274,-0.061,-1.15,18.62,5.62,6.996,26.100,0.184
2026-5-18 0:10:56:74,0.073,0.002,-1.036,-4.639,-41.443,0.366,-1.13,19.23,5.62,6.996,28.400,0.206
2026-5-18 0:10:56:94,0.069,-0.057,-1.039,-10.193,-42.114,0.549,-1.31,19.82,5.61,6.996,28.600,0.204
2026-5-18 0:10:56:114,0.075,-0.072,-1.002,1.16,-42.725,2.197,-1.37,20.43,5.59,6.996,28.500,0.200
2026-5-18 0:10:56:134,0.079,-0.019,-0.994,4.578,-40.039,3.54,-1.26,21.0,5.53,6.992,26.200,0.184
2026-5-18 0:10:56:154,0.083,-0.008,-0.983,-7.324,-35.767,3.479,-1.31,21.49,5.46,7.000,26.400,0.194
2026-5-18 0:10:56:174,0.079,-0.068,-0.977,-7.812,-30.884,4.089,-1.51,21.87,5.38,6.996,26.300,0.200
2026-5-18 0:10:56:194,0.081,-0.065,-0.966,3.601,-25.269,5.249,-1.52,22.16,5.29,6.996,26.600,0.186
2026-5-18 0:10:56:214,0.081,-0.014,-0.944,2.808,-19.348,5.981,-1.44,22.31,5.17,7.000,26.100,0.184
2026-5-18 0:10:56:234,0.072,-0.023,-0.948,-7.08,-15.869,5.981,-1.52,22.38,5.05,6.996,26.600,0.186
2026-5-18 0:10:56:254,0.068,-0.067,-0.943,-4.883,-14.709,6.958,-1.67,22.41,4.92,6.996,26.700,0.184
2026-5-18 0:10:56:274,0.07,-0.051,-0.929,3.357,-13.245,7.935,-1.67,22.41,4.77,6.992,28.900,0.204
2026-5-18 0:10:56:294,0.068,-0.019,-0.922,1.16,-11.353,8.667,-1.64,22.37,4.6,6.996,29.100,0.200
2026-5-18 0:10:56:314,0.07,-0.033,-0.926,-5.371,-9.155,8.972,-1.73,22.3,4.42,6.996,26.000,0.186
2026-5-18 0:10:56:334,0.076,-0.063,-0.927,-2.258,-5.615,9.583,-1.84,22.18,4.23,6.996,28.100,0.184
2026-5-18 0:10:56:354,0.083,-0.048,-0.921,2.93,0.183,10.315,-1.83,21.95,4.03,6.996,27.100,0.184
2026-5-18 0:10:56:374,0.079,-0.026,-0.92,0.977,6.104,10.498,-1.82,21.59,3.82,6.988,26.300,0.186
2026-5-18 0:10:56:394,0.075,-0.04,-0.927,-2.502,11.353,10.803,-1.88,21.14,3.6,6.408,1659.400,11.148
2026-5-18 0:10:56:414,0.088,-0.049,-1.092,-0.549,15.625,11.047,-1.94,20.6,3.38,6.560,918.600,7.798
2026-5-18 0:10:56:434,0.146,-0.047,-1.471,2.197,20.447,11.841,-1.94,19.98,3.16,6.604,1012.500,6.478
2026-5-18 0:10:56:454,0.143,-0.082,-1.196,6.653,21.484,13.184,-1.92,19.31,2.91,6.732,620.000,5.004
2026-5-18 0:10:56:474,0.044,-0.055,-0.762,17.7,20.203,14.282,-1.7,18.67,2.63,6.752,664.800,4.240
2026-5-18 0:10:56:494,0.07,-0.071,-0.912,23.499,20.752,15.259,-1.3,18.04,2.33,6.760,546.900,4.192
2026-5-18 0:10:56:514,0.125,-0.025,-1.18,19.592,21.362,15.381,-0.88,17.41,2.02,6.788,449.200,3.260
2026-5-18 0:10:56:534,0.103,0.046,-1.046,-14.648,31.128,13.489,-0.96,16.64,1.72,6.824,464.400,3.012
2026-5-18 0:10:56:554,0.065,-0.031,-0.711,-31.494,38.33,12.146,-1.54,15.73,1.47,6.844,433.100,2.678
2026-5-18 0:10:56:574,0.018,-0.109,-0.958,-17.517,41.809,12.817,-2.04,14.74,1.22,6.844,432.100,2.730
2026-5-18 0:10:56:594,0.094,-0.155,-1.154,19.836,44.189,14.038,-1.92,13.69,0.96,6.864,366.500,2.520
2026-5-18 0:10:56:614,0.067,0.027,-1.007,23.132,50.781,14.282,-1.44,12.57,0.68,6.876,349.300,2.578
2026-5-18 0:10:56:634,0.075,0.037,-0.801,-2.808,52.429,11.963,-1.32,11.38,0.42,6.876,322.300,2.198
2026-5-18 0:10:56:654,0.069,-0.117,-0.991,-13.306,49.255,11.353,-1.6,10.23,0.19,9.776,-3.400,0.030
2026-5-18 0:10:56:674,0.074,-0.137,-1.043,14.587,47.974,12.451,-1.57,9.15,-0.03,9.580,-3.600,0.032
2026-5-18 0:10:56:694,0.018,-0.054,-0.884,29.358,50.842,12.695,-1.02,8.03,-0.29,7.004,64.400,0.358
2026-5-18 0:10:56:714,0.058,0.084,-0.945,11.902,53.65,11.353,-0.58,6.89,-0.54,6.968,6.600,0.528
2026-5-18 0:10:56:734,0.076,-0.006,-1.137,-8.85,55.847,9.644,-0.62,5.73,-0.77,6.996,32.600,0.216
2026-5-18 0:10:56:754,0.09,-0.104,-1.118,1.77,64.697,9.705,-0.71,4.45,-0.98,6.996,27.700,0.204
2026-5-18 0:10:56:774,0.075,-0.065,-1.104,24.841,68.054,10.01,-0.34,3.06,-1.2,7.004,12.600,0.122
2026-5-18 0:10:56:794,0.073,0.024,-1.179,20.02,65.979,9.399,0.15,1.7,-1.44,7.008,1.000,0.010
2026-5-18 0:10:56:814,0.087,0.009,-1.124,0.671,66.772,7.69,0.32,0.37,-1.65,7.012,1.200,0.010
2026-5-18 0:10:56:834,0.063,-0.071,-1.15,3.54,65.613,6.958,0.34,-0.95,-1.84,7.008,1.300,0.006
2026-5-18 0:10:56:854,0.071,-0.061,-1.202,19.897,58.777,7.874,0.63,-2.15,-2.03,7.008,0.900,0.006
2026-5-18 0:10:56:874,0.094,0.015,-1.134,18.921,58.228,7.141,1.08,-3.26,-2.24,7.008,1.200,0.010
2026-5-18 0:10:56:894,0.087,0.009,-1.15,4.883,63.965,5.554,1.29,-4.45,-2.42,7.012,1.200,0.010
2026-5-18 0:10:56:914,0.079,-0.062,-1.193,6.287,64.88,5.127,1.38,-5.67,-2.59,7.012,1.500,0.006
2026-5-18 0:10:56:934,0.087,-0.048,-1.151,20.691,65.857,5.188,1.71,-6.9,-2.76,7.008,1.000,0.006
2026-5-18 0:10:56:954,0.083,0.013,-1.147,17.578,70.74,4.333,2.13,-8.18,-2.94,7.008,1.500,0.010
2026-5-18 0:10:56:974,0.064,-0.003,-1.155,5.371,67.749,2.625,2.32,-9.46,-3.1,7.008,1.200,0.010
2026-5-18 0:10:56:994,0.064,-0.056,-1.152,9.888,60.73,2.441,2.46,-10.6,-3.24,7.012,1.400,0.010
2026-5-18 0:10:57:14,0.074,-0.034,-1.141,18.555,58.96,2.747,2.78,-11.63,-3.37,7.008,1.200,0.010
2026-5-18 0:10:57:34,0.069,0.009,-1.119,14.771,55.664,1.221,3.12,-12.62,-3.49,7.008,1.000,0.010
2026-5-18 0:10:57:54,0.074,-0.012,-1.117,6.165,52.429,0.122,3.28,-13.52,-3.59,7.004,0.900,0.010
2026-5-18 0:10:57:74,0.092,-0.042,-1.118,9.094,54.749,-0.061,3.41,-14.42,-3.67,7.000,1.200,0.010
2026-5-18 0:10:57:94,0.078,-0.028,-1.087,16.907,57.495,-0.305,3.68,-15.37,-3.76,7.008,1.200,0.010
2026-5-18 0:10:57:114,0.064,0.011,-1.075,12.695,55.725,-1.465,3.97,-16.31,-3.84,7.012,1.300,0.006
2026-5-18 0:10:57:134,0.073,-0.005,-1.064,5.432,53.345,-2.197,4.09,-17.19,-3.89,7.008,1.000,0.010
2026-5-18 0:10:57:154,0.061,-0.042,-1.054,8.301,51.331,-2.563,4.17,-18.03,-3.93,7.008,1.100,0.010
2026-5-18 0:10:57:174,0.054,-0.017,-1.04,14.221,44.739,-3.296,4.38,-18.75,-3.96,7.008,1.400,0.010
2026-5-18 0:10:57:194,0.064,0.004,-1.02,9.766,37.354,-4.15,4.56,-19.32,-3.94,7.008,1.300,0.010
2026-5-18 0:10:57:214,0.071,-0.012,-1.01,3.784,35.828,-4.517,4.6,-19.81,-3.91,7.008,0.900,0.006
2026-5-18 0:10:57:234,0.069,-0.032,-1.001,6.958,34.18,-5.554,4.62,-20.27,-3.86,7.012,1.000,0.010
2026-5-18 0:10:57:254,0.062,-0.014,-0.984,10.132,31.799,-5.92,4.72,-20.69,-3.79,7.008,1.200,0.006
2026-5-18 0:10:57:274,0.074,-0.0,-0.97,5.981,31.494,-5.981,4.79,-21.08,-3.71,7.008,1.300,0.006
2026-5-18 0:10:57:294,0.064,-0.017,-0.966,3.357,31.86,-6.714,4.77,-21.47,-3.63,7.008,1.000,0.010
2026-5-18 0:10:57:314,0.057,-0.022,-0.957,5.188,27.954,-7.69,4.75,-21.82,-3.51,7.008,1.300,0.006
2026-5-18 0:10:57:334,0.055,-0.007,-0.939,5.249,21.24,-8.057,4.74,-22.04,-3.36,7.004,1.200,0.010
2026-5-18 0:10:57:354,0.053,-0.012,-0.933,3.357,16.663,-7.812,4.69,-22.15,-3.21,7.008,1.000,0.010
2026-5-18 0:10:57:374,0.053,-0.013,-0.933,2.563,10.742,-9.094,4.6,-22.16,-3.03,6.164,1976.000,12.268
2026-5-18 0:10:57:394,0.052,-0.007,-0.925,1.953,5.371,-9.888,4.49,-22.06,-2.81,6.264,1693.300,11.640
2026-5-18 0:10:57:414,0.062,-0.007,-0.909,0.671,2.38,-9.644,4.36,-21.87,-2.58,6.604,900.800,6.334
2026-5-18 0:10:57:434,0.07,-0.004,-0.806,-4.517,1.221,-10.071,4.16,-21.67,-2.34,6.680,792.000,6.216
2026-5-18 0:10:57:454,0.026,-0.045,-0.834,-2.014,-0.061,-10.864,3.91,-21.45,-2.09,6.784,513.100,3.782
2026-5-18 0:10:57:474,0.061,0.048,-0.831,2.747,-0.305,-10.925,3.79,-21.2,-1.83,6.828,466.100,3.276
2026-5-18 0:10:57:494,0.037,0.0,-0.774,0.183,-3.662,-10.376,3.68,-20.89,-1.57,6.884,291.300,2.262
2026-5-18 0:10:57:514,0.049,-0.037,-0.721,1.221,-8.972,-10.498,3.54,-20.51,-1.31,6.892,267.300,1.996
