time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:15:22:534,0.077,-0.041,-0.992,-19.592,49.072,-0.916,1.77,15.4,9.96,7.008,1.200,0.006
2026-5-18 0:15:22:554,0.063,-0.108,-1.053,-5.005,48.157,1.038,1.5,14.24,9.9,7.008,1.000,0.010
2026-5-18 0:15:22:574,0.07,-0.042,-0.998,9.705,46.021,3.601,1.59,13.15,9.8,7.004,1.200,0.010
2026-5-18 0:15:22:594,0.077,0.013,-1.05,-1.282,47.913,4.517,1.65,12.06,9.66,7.004,1.600,0.010
2026-5-18 0:15:22:614,0.068,-0.03,-1.094,-11.536,47.363,5.554,1.44,10.97,9.51,7.008,1.000,0.010
2026-5-18 0:15:22:634,0.073,-0.069,-1.056,-6.042,45.959,6.897,1.22,9.93,9.34,7.008,1.200,0.010
2026-5-18 0:15:22:654,0.092,-0.046,-1.083,2.991,51.331,8.911,1.2,8.85,9.12,7.008,1.200,0.010
2026-5-18 0:15:22:674,0.09,-0.008,-1.115,-0.305,59.875,10.071,1.21,7.62,8.88,7.008,1.400,0.006
2026-5-18 0:15:22:694,0.082,-0.022,-1.121,-8.789,63.965,10.864,1.07,6.3,8.61,7.008,1.000,0.006
2026-5-18 0:15:22:714,0.084,-0.063,-1.121,-6.409,66.101,12.207,0.88,4.94,8.32,7.004,1.400,0.010
2026-5-18 0:15:22:734,0.076,-0.048,-1.134,1.404,68.604,14.099,0.85,3.55,8.0,7.008,1.000,0.006
2026-5-18 0:15:22:754,0.062,-0.011,-1.153,-0.549,65.369,15.503,0.87,2.19,7.65,7.000,1.000,0.006
2026-5-18 0:15:22:774,0.071,-0.021,-1.159,-7.935,60.242,16.052,0.77,0.95,7.28,7.004,1.000,0.010
2026-5-18 0:15:22:794,0.082,-0.056,-1.155,-5.188,60.913,17.456,0.65,-0.24,6.9,7.004,1.300,0.010
2026-5-18 0:15:22:814,0.079,-0.041,-1.164,1.465,63.416,19.287,0.67,-1.46,6.48,7.004,1.300,0.006
2026-5-18 0:15:22:834,0.085,-0.011,-1.178,-1.465,64.514,20.02,0.72,-2.69,6.04,7.008,1.300,0.010
2026-5-18 0:15:22:854,0.095,-0.034,-1.175,-5.127,69.519,20.325,0.68,-3.98,5.59,7.004,1.300,0.010
2026-5-18 0:15:22:874,0.082,-0.047,-1.169,-0.61,74.402,21.79,0.69,-5.36,5.1,7.008,1.500,0.006
2026-5-18 0:15:22:894,0.069,-0.024,-1.176,1.587,72.021,22.705,0.8,-6.72,4.59,7.004,1.200,0.010
2026-5-18 0:15:22:914,0.073,-0.022,-1.177,-2.38,67.322,23.254,0.88,-7.99,4.07,7.004,1.300,0.006
2026-5-18 0:15:22:934,0.073,-0.039,-1.164,-1.77,65.308,23.987,0.94,-9.18,3.53,7.008,1.100,0.006
2026-5-18 0:15:22:954,0.064,-0.033,-1.155,1.587,61.279,25.146,1.08,-10.29,2.97,7.004,1.000,0.006
2026-5-18 0:15:22:974,0.075,-0.022,-1.153,0.488,57.8,25.574,1.23,-11.3,2.4,7.004,0.800,0.006
2026-5-18 0:15:22:994,0.088,-0.03,-1.146,0.183,60.425,25.757,1.38,-12.31,1.81,7.008,1.400,0.006
2026-5-18 0:15:23:14,0.08,-0.034,-1.135,2.502,63.782,26.428,1.57,-13.38,1.21,7.008,1.000,0.010
2026-5-18 0:15:23:34,0.073,-0.023,-1.124,2.869,63.232,26.733,1.8,-14.45,0.58,7.008,1.200,0.010
2026-5-18 0:15:23:54,0.076,-0.026,-1.114,1.892,62.317,26.55,2.02,-15.47,-0.04,6.068,1778.800,12.446
2026-5-18 0:15:23:74,0.065,-0.03,-1.096,2.991,60.669,26.794,2.26,-16.47,-0.68,6.208,1814.400,11.672
2026-5-18 0:15:23:94,0.054,-0.022,-1.112,1.282,54.382,26.978,2.51,-17.36,-1.32,6.512,1254.000,8.320
2026-5-18 0:15:23:114,0.1,-0.058,-1.507,4.028,45.715,27.039,2.76,-18.08,-1.96,6.556,1076.400,7.100
2026-5-18 0:15:23:134,0.108,0.104,-1.552,3.418,43.823,27.1,3.05,-18.68,-2.6,6.692,784.000,4.990
2026-5-18 0:15:23:154,0.067,-0.036,-1.036,5.127,39.062,27.405,3.36,-19.18,-3.24,6.676,685.800,4.564
2026-5-18 0:15:23:174,0.046,0.006,-0.836,5.371,40.833,27.466,3.7,-19.69,-3.89,6.768,624.800,4.188
2026-5-18 0:15:23:194,0.103,-0.018,-1.145,1.831,46.57,26.917,3.99,-20.27,-4.55,6.776,486.600,3.398
2026-5-18 0:15:23:214,0.112,-0.032,-1.181,1.221,48.706,27.039,4.25,-20.93,-5.22,6.784,465.300,3.222
2026-5-18 0:15:23:234,0.057,0.029,-0.815,-12.146,45.105,26.245,4.32,-21.55,-5.88,6.832,419.200,3.032
2026-5-18 0:15:23:254,-0.057,-0.123,-0.957,-14.771,38.696,25.635,4.21,-22.06,-6.5,6.844,370.000,2.664
2026-5-18 0:15:23:274,0.009,-0.081,-1.025,12.146,30.579,27.222,4.54,-22.41,-7.15,6.852,366.500,2.422
2026-5-18 0:15:23:294,0.043,-0.029,-0.969,19.653,18.311,28.015,5.18,-22.55,-7.79,6.864,303.400,2.398
2026-5-18 0:15:23:314,0.11,-0.008,-0.701,4.761,11.414,26.367,5.58,-22.47,-8.39,6.872,338.900,2.180
2026-5-18 0:15:23:334,0.116,-0.057,-0.792,-5.005,10.437,25.208,5.72,-22.34,-8.94,9.616,-9.200,0.442
2026-5-18 0:15:23:354,0.102,-0.064,-0.881,-2.441,11.902,24.78,5.79,-22.23,-9.48,10.112,-2.600,0.006
2026-5-18 0:15:23:374,0.062,-0.088,-0.781,6.531,12.207,24.963,6.03,-22.15,-10.03,6.712,310.400,3.820
2026-5-18 0:15:23:394,0.052,-0.021,-0.711,9.155,12.695,24.597,6.38,-22.07,-10.57,7.008,-7.800,0.692
2026-5-18 0:15:23:414,0.05,0.022,-0.837,0.854,13.489,23.071,6.64,-22.0,-11.09,6.952,34.200,0.852
2026-5-18 0:15:23:434,0.056,-0.002,-0.947,-11.108,10.315,21.545,6.64,-21.9,-11.57,6.988,25.800,0.134
2026-5-18 0:15:23:454,0.037,-0.055,-0.872,-8.423,0.0,20.874,6.55,-21.66,-12.0,6.996,20.800,0.164
2026-5-18 0:15:23:474,0.044,-0.047,-0.902,2.136,-10.437,20.874,6.62,-21.2,-12.39,7.008,0.800,0.006
2026-5-18 0:15:23:494,0.054,0.001,-0.942,1.221,-17.7,19.592,6.75,-20.59,-12.74,7.008,1.000,0.006
2026-5-18 0:15:23:514,0.055,0.001,-0.893,-10.681,-21.606,18.005,6.66,-19.89,-13.04,7.008,1.000,0.006
2026-5-18 0:15:23:534,0.065,-0.055,-0.955,-12.451,-25.024,16.541,6.42,-19.13,-13.29,7.012,1.200,0.010
2026-5-18 0:15:23:554,0.078,-0.052,-0.954,-3.479,-23.499,16.052,6.31,-18.37,-13.52,7.008,1.200,0.010
2026-5-18 0:15:23:574,0.074,0.0,-0.92,-5.92,-19.775,14.404,6.26,-17.69,-13.74,7.008,1.300,0.006
2026-5-18 0:15:23:594,0.059,-0.011,-0.989,-15.076,-19.836,12.695,6.03,-17.07,-13.94,7.004,0.900,0.006
2026-5-18 0:15:23:614,0.056,-0.05,-0.971,-12.878,-24.536,11.536,5.72,-16.39,-14.09,7.008,1.200,0.010
2026-5-18 0:15:23:634,0.055,-0.035,-0.98,-7.568,-29.785,10.437,5.52,-15.62,-14.22,7.008,1.400,0.010
2026-5-18 0:15:23:654,0.048,-0.01,-1.004,-12.329,-37.354,8.789,5.28,-14.72,-14.29,7.008,1.400,0.006
2026-5-18 0:15:23:674,0.047,-0.026,-1.016,-18.372,-47.119,7.141,4.89,-13.66,-14.32,7.008,1.100,0.010
2026-5-18 0:15:23:694,0.069,-0.048,-1.042,-16.663,-52.185,5.798,4.48,-12.47,-14.3,7.008,1.500,0.010
2026-5-18 0:15:23:714,0.077,-0.033,-1.039,-13.245,-51.514,4.456,4.15,-11.28,-14.27,7.008,1.400,0.010
2026-5-18 0:15:23:734,0.076,-0.016,-1.056,-16.296,-49.622,2.625,3.8,-10.14,-14.22,7.008,1.600,0.010
2026-5-18 0:15:23:754,0.084,-0.028,-1.084,-20.02,-47.668,0.671,3.36,-9.05,-14.14,7.008,1.000,0.010
2026-5-18 0:15:23:774,0.078,-0.04,-1.089,-18.25,-44.617,-0.916,2.91,-8.04,-14.04,7.008,1.500,0.010
2026-5-18 0:15:23:794,0.062,-0.033,-1.097,-16.052,-46.997,-2.014,2.53,-7.04,-13.92,7.004,0.800,0.010
2026-5-18 0:15:23:814,0.056,-0.022,-1.114,-18.799,-54.993,-3.784,2.12,-5.93,-13.77,7.008,1.300,0.010
2026-5-18 0:15:23:834,0.068,-0.037,-1.134,-21.301,-61.951,-5.493,1.65,-4.68,-13.58,7.008,1.000,0.010
2026-5-18 0:15:23:854,0.068,-0.043,-1.136,-19.409,-66.528,-7.019,1.19,-3.33,-13.37,7.008,1.300,0.006
2026-5-18 0:15:23:874,0.075,-0.032,-1.144,-18.555,-70.251,-8.362,0.79,-1.92,-13.14,7.008,1.300,0.010
2026-5-18 0:15:23:894,0.094,-0.034,-1.158,-20.996,-68.054,-10.193,0.36,-0.53,-12.88,7.008,1.400,0.006
2026-5-18 0:15:23:914,0.093,-0.043,-1.168,-20.935,-61.829,-12.024,-0.08,0.75,-12.61,7.004,1.300,0.010
2026-5-18 0:15:23:934,0.083,-0.042,-1.169,-18.616,-58.594,-13.489,-0.48,1.92,-12.31,7.004,1.400,0.006
2026-5-18 0:15:23:954,0.079,-0.034,-1.175,-18.738,-58.777,-15.015,-0.85,3.05,-11.99,7.008,1.400,0.010
2026-5-18 0:15:23:974,0.071,-0.037,-1.177,-19.592,-60.242,-16.663,-1.22,4.19,-11.65,7.008,1.300,0.010
2026-5-18 0:15:23:994,0.062,-0.041,-1.177,-18.372,-65.979,-17.456,-1.58,5.41,-11.28,7.008,1.100,0.010
2026-5-18 0:15:24:14,0.071,-0.036,-1.172,-17.639,-72.388,-18.799,-1.9,6.74,-10.91,7.004,0.800,0.010
2026-5-18 0:15:24:34,0.085,-0.036,-1.175,-17.822,-73.12,-20.264,-2.2,8.12,-10.51,7.008,1.400,0.010
2026-5-18 0:15:24:54,0.088,-0.045,-1.168,-16.602,-70.435,-21.301,-2.48,9.45,-10.1,7.004,1.500,0.010
2026-5-18 0:15:24:74,0.093,-0.038,-1.158,-15.442,-66.345,-22.461,-2.72,10.7,-9.66,6.280,1370.300,10.862
2026-5-18 0:15:24:94,0.097,-0.042,-1.153,-14.648,-59.57,-24.048,-2.93,11.82,-9.2,6.408,1401.300,8.802
2026-5-18 0:15:24:114,0.08,-0.03,-1.039,-12.817,-54.871,-25.085,-3.09,12.8,-8.71,6.688,714.600,4.994
2026-5-18 0:15:24:134,0.06,-0.026,-1.042,-20.935,-55.847,-26.123,-3.32,13.77,-8.2,6.704,637.600,4.640
2026-5-18 0:15:24:154,0.054,-0.07,-1.129,-15.503,-58.289,-26.611,-3.55,14.75,-7.68,6.824,403.800,3.070
2026-5-18 0:15:24:174,0.049,-0.064,-1.041,-7.935,-58.96,-26.794,-3.59,15.77,-7.16,6.840,374.500,2.946
2026-5-18 0:15:24:194,0.099,-0.048,-0.879,-4.822,-61.279,-27.039,-3.51,16.8,-6.62,6.868,292.900,2.304
2026-5-18 0:15:24:214,0.068,-0.021,-1.005,-11.292,-61.401,-27.771,-3.5,17.83,-6.08,6.908,238.100,1.626
2026-5-18 0:15:24:234,0.102,-0.072,-1.006,-17.029,-55.542,-28.748,-3.64,18.78,-5.5,6.928,228.100,1.560
2026-5-18 0:15:24:254,0.077,-0.029,-0.822,-7.141,-48.157,-28.564,-3.66,19.57,-4.92,6.936,175.200,1.258
2026-5-18 0:15:24:274,0.069,0.017,-0.848,-1.892,-43.457,-28.381,-3.5,20.27,-4.34,6.932,163.500,1.108
2026-5-18 0:15:24:294,0.169,0.009,-0.916,-6.714,-37.415,-28.87,-3.41,20.85,-3.74,6.976,31.400,0.986
2026-5-18 0:15:24:314,0.089,-0.136,-0.943,8.057,-34.424,-28.625,-3.18,21.3,-3.13,8.256,-58.300,0.250
2026-5-18 0:15:24:334,0.088,-0.045,-0.705,30.884,-32.288,-26.855,-2.51,21.71,-2.54,6.504,977.600,5.950
2026-5-18 0:15:24:354,0.112,0.005,-1.056,7.996,-34.973,-28.748,-1.88,22.11,-1.94,6.920,111.100,1.330
2026-5-18 0:15:24:374,0.138,0.021,-1.621,-36.499,-30.396,-31.128,-2.1,22.47,-1.29,6.988,3.700,0.810
2026-5-18 0:15:24:394,0.145,-0.181,-1.89,-27.832,-27.832,-29.907,-2.61,22.78,-0.62,7.000,20.500,0.026
2026-5-18 0:15:24:414,0.057,-0.123,-0.805,17.395,-27.588,-27.405,-2.33,23.07,-0.01,7.000,3.200,0.176
2026-5-18 0:15:24:434,0.048,-0.017,-0.551,30.212,-25.513,-26.855,-1.53,23.32,0.58,7.008,1.200,0.010
2026-5-18 0:15:24:454,0.093,0.066,-1.054,7.69,-18.677,-27.771,-0.94,23.47,1.19,7.012,1.100,0.010
2026-5-18 0:15:24:474,0.111,-0.019,-1.217,-24.17,-7.324,-28.564,-1.02,23.41,1.81,7.008,1.100,0.010
2026-5-18 0:15:24:494,0.058,-0.109,-0.772,-10.315,-0.671,-27.832,-1.15,23.17,2.42,7.008,1.300,0.010
2026-5-18 0:15:24:514,0.063,-0.106,-0.889,15.381,0.977,-26.611,-0.82,22.87,3.01,7.008,1.200,0.010
2026-5-18 0:15:24:534,0.069,0.024,-1.031,19.958,0.0,-25.085,-0.19,22.58,3.57,7.012,1.200,0.006
2026-5-18 0:15:24:554,0.069,0.031,-0.838,-8.057,3.418,-25.635,0.03,22.26,4.11,7.008,1.400,0.006
2026-5-18 0:15:24:574,0.061,-0.098,-0.962,-12.39,4.578,-25.391,-0.08,21.88,4.67,7.008,1.100,0.010
2026-5-18 0:15:24:594,0.065,-0.095,-0.943,11.536,4.211,-23.315,0.14,21.53,5.19,7.008,1.200,0.010
2026-5-18 0:15:24:614,0.075,0.009,-0.859,12.512,7.202,-22.4,0.59,21.15,5.66,7.008,1.200,0.010
2026-5-18 0:15:24:634,0.095,0.007,-0.997,-5.981,16.968,-22.278,0.74,20.62,6.13,7.008,1.300,0.010
2026-5-18 0:15:24:654,0.078,-0.073,-0.94,-6.165,24.658,-21.423,0.69,19.91,6.58,7.008,1.000,0.010
2026-5-18 0:15:24:674,0.072,-0.076,-0.922,7.69,28.503,-19.836,0.84,19.11,6.99,7.008,0.900,0.010
2026-5-18 0:15:24:694,0.082,-0.013,-0.987,8.667,32.227,-18.982,1.13,18.24,7.36,7.008,1.100,0.010
2026-5-18 0:15:24:714,0.068,-0.003,-0.963,-2.747,36.56,-17.944,1.24,17.3,7.71,7.008,1.000,0.006
2026-5-18 0:15:24:734,0.06,-0.053,-0.992,-5.676,35.95,-16.968,1.18,16.35,8.03,7.008,1.300,0.010
2026-5-18 0:15:24:754,0.065,-0.058,-0.995,3.662,33.081,-14.832,1.24,15.47,8.32,7.008,1.300,0.010
2026-5-18 0:15:24:774,0.079,-0.02,-1.003,4.517,34.912,-13.489,1.37,14.6,8.58,7.008,1.200,0.006
2026-5-18 0:15:24:794,0.083,-0.012,-1.047,-2.38,40.283,-12.146,1.41,13.65,8.8,7.008,1.200,0.006
2026-5-18 0:15:24:814,0.082,-0.044,-1.038,-5.493,44.312,-11.108,1.32,12.62,8.99,7.008,1.100,0.010
2026-5-18 0:15:24:834,0.086,-0.053,-1.042,-0.61,49.438,-9.583,1.28,11.52,9.16,7.004,1.400,0.010
2026-5-18 0:15:24:854,0.088,-0.035,-1.073,3.296,56.885,-7.935,1.33,10.3,9.28,7.004,1.000,0.010
2026-5-18 0:15:24:874,0.074,-0.009,-1.083,-2.075,59.814,-6.531,1.34,8.99,9.37,7.008,1.300,0.010
2026-5-18 0:15:24:894,0.067,-0.039,-1.091,-6.775,58.167,-5.066,1.21,7.71,9.43,7.008,1.000,0.006
2026-5-18 0:15:24:914,0.075,-0.056,-1.104,-2.625,56.824,-3.479,1.11,6.48,9.46,7.008,1.100,0.010
2026-5-18 0:15:24:934,0.073,-0.028,-1.123,1.404,56.396,-1.038,1.12,5.28,9.45,7.008,1.500,0.006
2026-5-18 0:15:24:954,0.077,-0.016,-1.135,-4.15,55.176,0.183,1.07,4.13,9.41,7.008,1.400,0.010
2026-5-18 0:15:24:974,0.085,-0.038,-1.136,-7.812,57.373,1.282,0.92,2.96,9.35,7.008,0.900,0.010
2026-5-18 0:15:24:994,0.09,-0.051,-1.144,-2.38,63.66,3.235,0.81,1.71,9.26,7.004,1.300,0.006
2026-5-18 0:15:25:14,0.082,-0.022,-1.159,-0.793,67.627,5.066,0.81,0.38,9.12,6.996,23.000,0.160
2026-5-18 0:15:25:34,0.079,-0.019,-1.162,-5.066,69.092,6.287,0.74,-0.98,8.96,6.996,23.400,0.164
2026-5-18 0:15:25:54,0.08,-0.043,-1.165,-5.432,70.251,7.507,0.63,-2.35,8.77,6.072,2046.100,10.398
2026-5-18 0:15:25:74,0.066,-0.039,-1.164,-1.709,67.688,9.583,0.59,-3.68,8.55,6.496,1133.800,7.858
2026-5-18 0:15:25:94,0.077,-0.034,-1.33,-3.479,62.805,11.047,0.58,-4.91,8.29,6.492,1212.600,8.064
2026-5-18 0:15:25:114,0.15,-0.036,-1.663,-1.404,60.364,12.451,0.57,-6.04,8.01,6.628,785.500,5.686
2026-5-18 0:15:25:134,0.121,0.09,-1.505,-4.517,61.279,14.709,0.54,-7.15,7.7,6.656,750.500,5.542
2026-5-18 0:15:25:154,0.033,-0.004,-0.973,-4.761,61.035,16.113,0.52,-8.24,7.34,6.728,594.200,4.538
2026-5-18 0:15:25:174,0.088,-0.037,-1.069,-4.822,65.796,17.029,0.5,-9.4,6.95,6.736,606.800,4.038
2026-5-18 0:15:25:194,0.061,-0.011,-1.455,-2.136,71.96,18.677,0.54,-10.66,6.54,6.776,510.400,3.720
2026-5-18 0:15:25:214,0.048,0.031,-1.213,-11.963,71.777,19.653,0.53,-11.93,6.1,6.792,456.100,3.546
2026-5-18 0:15:25:234,0.049,0.014,-0.903,-27.222,70.007,19.47,0.21,-13.16,5.65,6.816,419.600,2.854
2026-5-18 0:15:25:254,-0.002,-0.128,-1.155,-1.709,64.758,21.973,0.05,-14.31,5.18,6.816,357.400,3.022
2026-5-18 0:15:25:274,0.028,-0.023,-1.157,20.081,55.603,25.024,0.56,-15.28,4.64,6.836,407.700,2.628
2026-5-18 0:15:25:294,0.065,0.04,-1.042,4.944,50.659,24.841,1.01,-16.1,4.08,6.856,335.000,2.362
2026-5-18 0:15:25:314,-0.008,0.012,-0.97,-10.376,50.842,24.292,1.09,-16.88,3.52,6.864,329.300,2.218
2026-5-18 0:15:25:334,0.039,-0.048,-1.045,-6.104,53.162,25.146,1.12,-17.68,2.96,10.228,-1.200,0.330
2026-5-18 0:15:25:354,0.092,-0.072,-1.005,8.545,54.138,26.428,1.38,-18.5,2.35,9.912,-3.100,0.026
2026-5-18 0:15:25:374,0.068,0.01,-0.792,12.634,55.664,26.855,1.87,-19.33,1.72,6.796,567.600,2.550
2026-5-18 0:15:25:394,0.043,0.024,-0.876,3.235,54.749,26.428,2.26,-20.16,1.08,7.004,99.600,0.010
2026-5-18 0:15:25:414,0.041,-0.021,-1.017,-9.155,50.354,26.184,2.4,-20.93,0.45,6.996,37.800,0.872
2026-5-18 0:15:25:434,0.043,-0.065,-1.013,-3.723,42.053,26.855,2.48,-21.53,-0.18,7.000,23.700,0.174
2026-5-18 0:15:25:454,0.055,-0.056,-0.947,8.911,33.569,27.466,2.83,-21.95,-0.81,7.000,20.100,0.118
2026-5-18 0:15:25:474,0.061,0.012,-1.0,6.775,27.771,27.588,3.26,-22.23,-1.45,7.008,1.000,0.010
2026-5-18 0:15:25:494,0.066,-0.001,-0.957,-7.324,24.475,26.978,3.45,-22.41,-2.08,7.008,1.000,0.006
2026-5-18 0:15:25:514,0.068,-0.057,-0.925,-4.7,24.414,26.611,3.54,-22.57,-2.69,7.012,1.200,0.006
2026-5-18 0:15:25:534,0.073,-0.048,-0.973,8.545,25.757,27.039,3.86,-22.74,-3.31,7.012,1.400,0.006
2026-5-18 0:15:25:554,0.062,0.016,-0.921,3.479,26.123,26.794,4.24,-22.93,-3.93,7.012,1.000,0.010
2026-5-18 0:15:25:574,0.055,-0.022,-0.918,-5.92,23.987,25.879,4.4,-23.09,-4.54,7.008,1.400,0.006
2026-5-18 0:15:25:594,0.047,-0.059,-0.946,-0.916,18.25,25.696,4.54,-23.16,-5.12,7.008,1.400,0.010
2026-5-18 0:15:25:614,0.045,-0.019,-0.908,4.089,10.498,25.574,4.82,-23.09,-5.69,7.008,1.300,0.010
2026-5-18 0:15:25:634,0.045,-0.007,-0.912,-3.967,1.709,24.841,5.0,-22.86,-6.22,7.004,1.300,0.006
2026-5-18 0:15:25:654,0.049,-0.036,-0.912,-5.127,-5.554,23.926,5.06,-22.46,-6.71,7.008,1.300,0.010
2026-5-18 0:15:25:674,0.06,-0.038,-0.914,-1.343,-9.46,23.132,5.15,-21.97,-7.16,7.008,1.200,0.010
2026-5-18 0:15:25:694,0.064,-0.013,-0.919,-2.563,-10.498,22.766,5.26,-21.45,-7.6,7.008,1.400,0.010
2026-5-18 0:15:25:714,0.067,-0.031,-0.913,-6.165,-10.498,21.851,5.27,-20.92,-8.02,7.008,1.400,0.010
2026-5-18 0:15:25:734,0.065,-0.034,-0.927,-4.639,-9.705,20.569,5.28,-20.42,-8.42,7.008,1.200,0.010
2026-5-18 0:15:25:754,0.062,-0.025,-0.932,-4.578,-10.864,19.47,5.28,-19.92,-8.78,7.008,1.300,0.010
2026-5-18 0:15:25:774,0.05,-0.024,-0.938,-8.24,-15.381,18.738,5.23,-19.37,-9.12,7.008,1.200,0.010
2026-5-18 0:15:25:794,0.048,-0.038,-0.949,-6.836,-22.888,17.822,5.14,-18.7,-9.43,7.008,1.200,0.006
2026-5-18 0:15:25:814,0.05,-0.02,-0.96,-7.751,-30.64,16.235,5.04,-17.89,-9.68,7.008,1.300,0.006
2026-5-18 0:15:25:834,0.056,-0.024,-0.976,-11.169,-37.048,15.259,4.86,-16.95,-9.89,7.004,1.300,0.010
2026-5-18 0:15:25:854,0.061,-0.045,-0.983,-11.292,-41.931,14.343,4.64,-15.91,-10.08,7.008,1.300,0.010
2026-5-18 0:15:25:874,0.073,-0.027,-1.0,-9.46,-43.213,12.878,4.45,-14.83,-10.23,7.004,1.000,0.010
2026-5-18 0:15:25:894,0.077,-0.022,-1.017,-13.062,-41.016,11.108,4.21,-13.8,-10.36,7.008,1.300,0.010
2026-5-18 0:15:25:914,0.072,-0.037,-1.028,-15.198,-39.49,9.644,3.91,-12.82,-10.46,7.008,1.500,0.010
2026-5-18 0:15:25:934,0.07,-0.039,-1.043,-11.475,-40.405,8.789,3.64,-11.86,-10.56,7.008,1.300,0.010
2026-5-18 0:15:25:954,0.062,-0.019,-1.058,-13.733,-43.518,6.653,3.37,-10.87,-10.61,7.004,1.000,0.010
2026-5-18 0:15:25:974,0.057,-0.03,-1.074,-17.456,-49.316,5.31,3.01,-9.79,-10.62,7.008,0.900,0.006
2026-5-18 0:15:25:994,0.059,-0.047,-1.09,-15.869,-57.068,4.517,2.64,-8.59,-10.62,7.008,1.200,0.010
2026-5-18 0:15:26:14,0.069,-0.029,-1.101,-15.076,-62.683,2.808,2.31,-7.27,-10.58,7.004,1.000,0.006
2026-5-18 0:15:26:34,0.082,-0.027,-1.117,-17.822,-64.331,0.977,1.93,-5.91,-10.51,7.004,1.100,0.010
2026-5-18 0:15:26:54,0.085,-0.043,-1.128,-18.921,-63.477,-0.244,1.53,-4.56,-10.43,7.004,1.200,0.010
2026-5-18 0:15:26:74,0.087,-0.038,-1.14,-16.479,-60.364,-2.075,1.15,-3.28,-10.32,6.348,1275.300,9.018
2026-5-18 0:15:26:94,0.085,-0.033,-1.125,-17.151,-57.678,-3.906,0.79,-2.08,-10.18,6.480,1133.500,8.442
2026-5-18 0:15:26:114,0.06,-0.017,-1.027,-23.315,-57.8,-5.615,0.37,-0.92,-10.03,6.708,706.000,4.382
2026-5-18 0:15:26:134,0.059,-0.067,-1.138,-20.691,-61.462,-6.714,-0.11,0.27,-9.85,6.752,627.700,4.112
2026-5-18 0:15:26:154,0.102,-0.14,-1.122,-13.367,-67.627,-8.057,-0.43,1.55,-9.66,6.824,438.600,3.008
2026-5-18 0:15:26:174,0.047,-0.017,-0.939,-13.977,-70.129,-8.911,-0.71,2.88,-9.45,6.868,304.900,2.162
