time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 23:14:16:204,0.048,-0.019,-0.701,1.953,22.644,21.545,8.89,-22.09,-18.36,6.868,340.100,2.458
2026-5-17 23:14:16:224,0.028,-0.035,-0.773,6.042,19.47,20.325,9.1,-22.16,-18.85,6.900,281.500,1.960
2026-5-17 23:14:16:244,0.013,-0.041,-0.819,9.033,11.169,19.287,9.37,-22.1,-19.3,6.908,252.800,1.798
2026-5-17 23:14:16:264,0.069,0.012,-0.76,6.775,8.667,18.188,9.61,-21.95,-19.69,6.936,206.200,1.464
2026-5-17 23:14:16:284,0.048,-0.013,-0.657,-3.967,3.784,15.93,9.65,-21.71,-20.03,6.932,189.400,1.410
2026-5-17 23:14:16:304,-0.04,0.1,-0.83,-8.911,-3.113,14.221,9.51,-21.38,-20.29,6.948,168.900,1.084
2026-5-17 23:14:16:324,0.083,-0.06,-0.853,-8.423,-13.916,13.184,9.37,-20.85,-20.49,9.872,-3.000,0.020
2026-5-17 23:14:16:344,0.044,0.055,-0.692,-19.897,-15.259,11.353,9.01,-20.24,-20.64,9.644,-3.400,0.032
2026-5-17 23:14:16:364,0.053,-0.053,-0.973,-28.931,-14.771,8.911,8.42,-19.67,-20.75,5.772,2694.800,15.720
2026-5-17 23:14:16:384,-0.026,-0.103,-1.066,-18.127,-15.991,8.057,7.9,-19.1,-20.82,5.712,2619.700,15.542
2026-5-17 23:14:16:404,0.002,-0.079,-1.084,10.437,-19.531,8.667,7.88,-18.48,-20.91,6.128,2001.400,12.602
2026-5-17 23:14:16:424,0.124,-0.002,-1.939,25.391,-18.738,7.874,8.29,-17.84,-20.98,6.364,1580.700,10.662
2026-5-17 23:14:16:444,0.093,0.106,-1.794,-4.15,-24.841,3.052,8.4,-17.19,-20.97,7.012,-4.700,0.164
2026-5-17 23:14:16:464,0.071,0.033,-0.994,-43.457,-29.968,-0.793,7.61,-16.42,-20.84,6.980,17.800,0.158
2026-5-17 23:14:16:484,0.041,-0.074,-0.633,-46.509,-31.311,-1.526,6.51,-15.62,-20.68,7.020,9.200,0.078
2026-5-17 23:14:16:504,0.037,-0.108,-0.676,-27.344,-32.227,-1.343,5.69,-14.81,-20.54,6.980,98.900,0.216
2026-5-17 23:14:16:524,0.06,-0.104,-1.112,6.775,-39.001,-0.183,5.48,-13.93,-20.41,6.980,95.400,0.708
2026-5-17 23:14:16:544,0.066,0.058,-1.115,10.681,-45.471,-0.671,5.66,-12.9,-20.28,6.988,73.200,0.492
2026-5-17 23:14:16:564,0.064,0.086,-0.897,-27.954,-45.898,-4.028,5.28,-11.84,-20.08,6.984,75.400,0.494
2026-5-17 23:14:16:584,0.067,-0.045,-1.007,-43.274,-46.204,-7.019,4.33,-10.8,-19.83,6.984,75.700,0.550
2026-5-17 23:14:16:604,0.072,-0.118,-1.159,-16.357,-50.537,-6.409,3.65,-9.71,-19.58,6.120,1873.200,12.596
2026-5-17 23:14:16:624,0.078,0.01,-1.056,-2.136,-51.819,-5.92,3.48,-8.58,-19.36,6.336,1490.800,11.352
2026-5-17 23:14:16:644,0.087,0.039,-1.204,-21.118,-50.659,-8.606,3.12,-7.48,-19.11,6.496,1206.600,8.500
2026-5-17 23:14:16:664,0.08,-0.012,-1.645,-31.128,-53.528,-11.475,2.45,-6.38,-18.81,6.548,1104.000,7.186
2026-5-17 23:14:16:684,-0.0,-0.269,-1.689,-22.888,-62.561,-11.536,1.82,-5.18,-18.5,6.644,863.100,6.252
2026-5-17 23:14:16:704,0.055,-0.018,-1.058,-4.944,-60.181,-11.597,1.53,-3.96,-18.19,6.740,730.500,4.610
2026-5-17 23:14:16:724,0.058,0.06,-1.036,-12.085,-61.035,-13.489,1.32,-2.7,-17.87,6.736,600.700,4.542
2026-5-17 23:14:16:744,0.101,-0.019,-1.339,-29.175,-64.575,-15.625,0.8,-1.41,-17.51,6.792,611.400,4.280
2026-5-17 23:14:16:764,0.068,-0.108,-1.304,-23.743,-65.247,-15.808,0.19,-0.11,-17.14,6.772,560.000,4.064
2026-5-17 23:14:16:784,0.093,-0.076,-1.007,-2.075,-66.101,-16.174,0.02,1.18,-16.79,6.816,447.500,3.346
2026-5-17 23:14:16:804,0.143,0.063,-0.967,-15.503,-67.383,-17.883,-0.19,2.49,-16.41,6.820,432.100,2.956
2026-5-17 23:14:16:824,0.029,-0.01,-1.225,-39.307,-68.054,-20.081,-0.82,3.81,-16.0,6.840,441.000,2.720
2026-5-17 23:14:16:844,0.088,-0.064,-1.13,-29.663,-67.322,-20.996,-1.54,5.09,-15.57,6.844,334.100,2.946
2026-5-17 23:14:16:864,0.074,-0.049,-0.976,-13.794,-70.374,-22.156,-1.88,6.41,-15.14,6.876,398.600,2.572
2026-5-17 23:14:16:884,0.037,-0.037,-1.134,-17.029,-71.777,-23.499,-2.12,7.75,-14.69,7.020,-42.300,0.626
2026-5-17 23:14:16:904,0.038,-0.048,-1.275,-30.334,-70.374,-25.94,-2.55,9.07,-14.21,9.576,-23.500,0.360
2026-5-17 23:14:16:924,0.037,-0.034,-1.081,-29.236,-68.298,-28.137,-3.07,10.33,-13.68,9.468,-3.600,0.032
2026-5-17 23:14:16:944,0.114,-0.041,-0.917,-25.146,-69.153,-29.785,-3.51,11.61,-13.12,5.876,2657.500,15.358
2026-5-17 23:14:16:964,0.077,-0.052,-1.246,-15.625,-67.871,-30.273,-3.79,12.85,-12.56,6.076,1664.400,14.304
2026-5-17 23:14:16:984,0.085,-0.004,-1.2,-8.301,-64.27,-31.982,-3.83,14.04,-11.96,6.864,347.400,2.654
2026-5-17 23:14:17:4,0.057,0.02,-0.879,-21.545,-63.66,-34.668,-4.0,15.16,-11.32,6.876,305.300,2.290
2026-5-17 23:14:17:24,0.081,-0.032,-1.104,-22.888,-63.782,-35.645,-4.28,16.28,-10.65,7.012,14.300,0.118
2026-5-17 23:14:17:44,0.1,-0.073,-1.257,-10.071,-61.829,-35.95,-4.42,17.37,-9.96,7.016,75.800,0.096
2026-5-17 23:14:17:64,0.074,-0.007,-1.003,-2.808,-58.228,-37.476,-4.26,18.38,-9.24,7.008,13.800,0.174
2026-5-17 23:14:17:84,0.081,-0.001,-1.061,-10.803,-57.373,-38.635,-4.18,19.34,-8.49,7.012,17.100,0.132
2026-5-17 23:14:17:104,0.093,-0.033,-1.168,-13.123,-55.481,-39.062,-4.2,20.27,-7.72,7.020,1.200,0.010
2026-5-17 23:14:17:124,0.08,-0.033,-0.994,-5.249,-50.171,-40.039,-4.08,21.1,-6.93,6.412,1249.200,8.962
2026-5-17 23:14:17:144,0.079,-0.022,-1.05,-4.761,-48.035,-40.771,-3.88,21.85,-6.1,6.532,1087.000,8.172
2026-5-17 23:14:17:164,0.069,-0.014,-0.934,-4.456,-47.241,-40.649,-3.66,22.56,-5.26,6.728,653.500,4.964
2026-5-17 23:14:17:184,0.102,-0.057,-0.914,-0.732,-42.847,-40.649,-3.42,23.21,-4.42,6.740,595.000,4.328
2026-5-17 23:14:17:204,0.055,-0.018,-0.938,2.502,-37.903,-41.321,-3.07,23.73,-3.55,6.816,433.000,2.992
2026-5-17 23:14:17:224,0.039,-0.04,-0.845,5.859,-35.217,-41.26,-2.64,24.18,-2.68,6.884,318.500,1.916
2026-5-17 23:14:17:244,0.043,-0.023,-0.76,7.019,-32.41,-40.588,-2.18,24.57,-1.8,6.932,311.400,2.032
2026-5-17 23:14:17:264,0.087,-0.036,-0.808,8.85,-27.71,-40.588,-1.68,24.88,-0.92,6.912,218.900,1.842
2026-5-17 23:14:17:284,0.108,0.07,-0.71,13.245,-23.132,-40.833,-1.09,25.07,-0.03,6.916,239.100,1.474
2026-5-17 23:14:17:304,0.119,-0.062,-0.708,9.216,-22.4,-40.405,-0.57,25.2,0.85,6.932,202.200,1.428
2026-5-17 23:14:17:324,0.068,-0.099,-0.847,6.47,-19.531,-39.551,-0.14,25.29,1.73,6.948,168.700,1.212
2026-5-17 23:14:17:344,0.094,0.018,-0.699,9.583,-11.963,-39.062,0.34,25.25,2.58,6.960,136.000,1.108
2026-5-17 23:14:17:364,0.049,0.038,-0.731,-1.465,-7.019,-39.124,0.71,25.1,3.43,9.540,-3.400,0.026
2026-5-17 23:14:17:384,0.037,0.1,-0.918,-28.259,-2.747,-40.039,0.66,24.88,4.3,9.332,-3.500,0.030
2026-5-17 23:14:17:404,0.139,-0.008,-0.983,-46.448,2.686,-39.062,0.09,24.55,5.14,5.724,2743.100,16.100
2026-5-17 23:14:17:424,-0.019,-0.138,-0.951,-20.935,9.094,-36.56,-0.32,24.1,5.94,6.048,2168.700,13.704
2026-5-17 23:14:17:444,0.081,-0.138,-1.539,33.325,11.902,-33.508,0.19,23.59,6.69,6.136,1986.200,12.590
2026-5-17 23:14:17:464,0.157,0.008,-2.186,64.087,14.832,-29.419,1.55,23.02,7.33,6.976,83.200,1.016
2026-5-17 23:14:17:484,0.107,0.162,-1.254,5.737,23.071,-30.884,2.37,22.3,7.93,7.024,7.900,0.390
2026-5-17 23:14:17:504,0.05,0.051,-0.796,-47.852,22.339,-34.058,1.9,21.53,8.58,7.016,17.700,0.168
2026-5-17 23:14:17:524,0.033,-0.075,-0.53,-46.326,17.639,-32.532,1.05,20.86,9.26,7.020,9.200,0.078
2026-5-17 23:14:17:544,0.047,-0.18,-0.726,-11.902,15.015,-28.442,0.66,20.28,9.87,6.976,91.700,0.698
2026-5-17 23:14:17:564,0.095,-0.128,-1.094,39.368,21.484,-23.926,1.24,19.65,10.39,6.984,89.200,0.642
2026-5-17 23:14:17:584,0.108,0.098,-1.045,34.607,33.936,-23.132,2.21,18.81,10.83,7.000,59.600,0.322
2026-5-17 23:14:17:604,0.082,0.105,-0.872,-16.052,44.556,-23.682,2.33,17.73,11.26,6.996,52.200,0.422
2026-5-17 23:14:17:624,0.081,-0.036,-0.905,-36.926,50.781,-21.667,1.73,16.52,11.66,6.996,55.000,0.396
2026-5-17 23:14:17:644,0.078,-0.131,-1.118,-11.353,53.772,-18.799,1.3,15.25,12.0,6.996,54.900,0.384
2026-5-17 23:14:17:664,0.068,-0.056,-1.062,14.709,53.589,-16.113,1.49,13.98,12.3,6.304,1680.400,10.394
2026-5-17 23:14:17:684,0.061,0.046,-0.97,11.292,49.866,-13.794,1.82,12.77,12.54,6.352,1475.200,10.384
2026-5-17 23:14:17:704,0.096,0.03,-1.486,-10.559,47.424,-11.902,1.75,11.65,12.74,6.592,1135.900,8.006
2026-5-17 23:14:17:724,0.215,-0.018,-1.448,-16.663,48.645,-11.047,1.42,10.55,12.92,6.680,790.700,5.938
2026-5-17 23:14:17:744,0.039,-0.057,-1.234,-10.01,52.673,-7.996,1.1,9.4,13.07,6.708,687.800,5.384
2026-5-17 23:14:17:764,0.083,-0.001,-0.935,8.362,58.105,-3.357,1.16,8.18,13.12,6.760,606.300,4.508
2026-5-17 23:14:17:784,0.12,0.021,-1.165,0.732,66.101,-2.258,1.24,6.84,13.12,6.756,638.200,4.608
2026-5-17 23:14:17:804,0.107,-0.057,-1.353,-8.118,74.646,-1.16,1.07,5.33,13.1,6.780,523.000,3.664
2026-5-17 23:14:17:824,0.061,0.005,-1.118,-4.395,77.393,3.113,0.97,3.75,13.0,6.844,509.000,3.182
2026-5-17 23:14:17:844,0.05,-0.031,-1.031,-11.414,74.341,4.639,0.81,2.21,12.86,6.824,462.900,3.448
2026-5-17 23:14:17:864,0.056,-0.052,-1.205,-19.958,69.763,5.188,0.47,0.75,12.71,6.836,364.300,3.264
2026-5-17 23:14:17:884,0.097,-0.056,-1.247,-15.198,66.589,8.362,0.09,-0.6,12.54,6.872,401.500,2.694
2026-5-17 23:14:17:904,0.103,-0.01,-0.997,-10.559,65.063,11.597,-0.09,-1.88,12.3,6.864,366.000,2.442
2026-5-17 23:14:17:924,0.116,-0.044,-1.049,-14.282,67.81,11.414,-0.33,-3.18,12.05,6.884,351.700,2.732
2026-5-17 23:14:17:944,0.152,-0.095,-1.204,-14.771,74.28,12.573,-0.63,-4.59,11.79,10.084,-2.600,0.006
2026-5-17 23:14:17:964,0.126,-0.06,-1.1,-9.705,81.36,15.747,-0.8,-6.11,11.48,9.784,-3.200,0.026
2026-5-17 23:14:17:984,0.027,0.016,-1.0,-21.851,85.815,15.564,-1.07,-7.72,11.14,9.112,-3.600,0.032
2026-5-17 23:14:18:4,0.06,-0.064,-1.198,-17.395,83.801,16.174,-1.4,-9.31,10.82,5.940,2094.700,13.930
2026-5-17 23:14:18:24,0.085,-0.047,-1.31,1.77,75.5,20.142,-1.37,-10.76,10.44,6.472,934.100,10.742
2026-5-17 23:14:18:44,0.077,0.033,-0.976,-6.775,68.909,20.935,-1.26,-12.04,10.0,6.896,274.200,2.408
2026-5-17 23:14:18:64,0.069,-0.015,-1.007,-21.301,65.674,19.714,-1.48,-13.21,9.59,7.016,11.500,0.052
2026-5-17 23:14:18:84,0.079,-0.072,-1.324,-12.268,65.186,22.095,-1.7,-14.34,9.16,7.020,9.100,0.062
2026-5-17 23:14:18:104,0.087,-0.03,-1.098,6.653,67.383,25.269,-1.47,-15.48,8.65,7.004,23.600,1.478
2026-5-17 23:14:18:124,0.094,0.031,-1.142,-4.028,71.228,24.719,-1.24,-16.67,8.11,7.016,19.200,0.164
2026-5-17 23:14:18:144,0.09,-0.018,-1.167,-12.817,72.998,24.841,-1.26,-17.91,7.58,6.400,1444.200,10.332
2026-5-17 23:14:18:164,0.066,-0.052,-1.125,-4.395,70.068,27.405,-1.19,-19.12,7.01,6.432,1357.200,8.058
2026-5-17 23:14:18:184,0.053,-0.029,-0.972,-1.648,63.782,28.076,-0.97,-20.2,6.39,6.700,677.900,5.596
2026-5-17 23:14:18:204,0.042,-0.025,-1.037,-2.075,57.373,27.954,-0.74,-21.14,5.77,6.712,628.000,4.590
2026-5-17 23:14:18:224,0.071,-0.03,-1.018,0.488,49.744,29.724,-0.45,-21.91,5.11,6.832,421.300,2.808
2026-5-17 23:14:18:244,0.056,-0.036,-0.979,-1.465,45.105,30.762,-0.15,-22.57,4.42,6.844,402.900,2.742
2026-5-17 23:14:18:264,0.072,-0.054,-0.845,-4.822,43.213,30.09,0.09,-23.14,3.72,6.900,251.400,2.170
2026-5-17 23:14:18:284,0.075,-0.074,-0.923,6.287,43.457,31.006,0.46,-23.71,3.01,6.924,232.000,1.648
2026-5-17 23:14:18:304,0.072,0.051,-0.808,5.92,45.105,32.715,0.96,-24.29,2.26,6.928,215.700,1.508
2026-5-17 23:14:18:324,0.059,-0.031,-0.765,0.549,42.419,32.837,1.4,-24.82,1.48,6.944,167.500,1.218
2026-5-17 23:14:18:344,0.03,-0.074,-0.851,0.0,39.917,32.593,1.73,-25.3,0.7,6.948,188.400,1.324
2026-5-17 23:14:18:364,-0.025,-0.086,-0.92,0.366,32.959,33.203,2.09,-25.69,-0.08,7.000,-41.000,0.974
2026-5-17 23:14:18:384,0.042,0.053,-0.773,-6.104,26.733,34.18,2.46,-25.91,-0.88,9.188,-49.200,0.200
2026-5-17 23:14:18:404,0.061,-0.004,-0.739,-23.071,17.517,32.837,2.49,-25.96,-1.66,9.288,-3.700,0.032
2026-5-17 23:14:18:424,0.091,-0.069,-0.986,-30.884,13.367,31.677,2.21,-25.91,-2.4,5.780,2602.000,15.900
2026-5-17 23:14:18:444,0.065,-0.133,-1.021,-6.775,5.066,33.325,2.22,-25.71,-3.13,5.868,2721.500,14.802
2026-5-17 23:14:18:464,0.159,-0.147,-1.051,28.198,-0.549,36.804,2.89,-25.39,-3.93,6.172,1905.200,11.754
2026-5-17 23:14:18:484,0.134,0.011,-2.045,34.973,-0.854,37.17,3.98,-25.0,-4.75,6.236,1625.600,11.276
2026-5-17 23:14:18:504,0.103,0.089,-1.592,0.732,0.854,34.18,4.64,-24.64,-5.52,7.004,23.000,0.442
2026-5-17 23:14:18:524,0.069,0.004,-0.908,-34.668,1.16,33.325,4.44,-24.3,-6.24,7.092,-4.600,0.046
2026-5-17 23:14:18:544,0.027,-0.047,-0.582,-40.283,0.305,33.203,3.92,-23.97,-6.95,7.012,21.400,0.230
2026-5-17 23:14:18:564,0.027,-0.113,-0.583,-21.851,-2.136,34.18,3.62,-23.6,-7.67,7.008,30.400,0.200
2026-5-17 23:14:18:584,0.046,-0.129,-0.931,15.259,-9.399,36.377,3.94,-23.13,-8.42,6.988,76.200,0.206
2026-5-17 23:14:18:604,0.048,0.013,-1.029,30.579,-24.597,38.33,4.83,-22.41,-9.18,6.988,78.800,0.476
2026-5-17 23:14:18:624,0.043,0.102,-0.811,-3.601,-34.485,35.95,5.32,-21.43,-9.89,6.992,62.500,0.472
2026-5-17 23:14:18:644,0.062,0.014,-0.834,-35.522,-37.842,32.715,5.0,-20.36,-10.49,6.996,51.000,0.374
2026-5-17 23:14:18:664,0.075,-0.111,-1.047,-24.658,-36.987,32.349,4.53,-19.3,-11.07,7.000,53.800,0.370
2026-5-17 23:14:18:684,0.071,-0.081,-0.977,3.418,-36.56,34.912,4.6,-18.27,-11.68,7.000,52.900,0.370
2026-5-17 23:14:18:704,0.073,0.025,-0.896,4.272,-35.4,34.607,4.93,-17.27,-12.32,6.236,1706.900,10.620
2026-5-17 23:14:18:724,0.082,0.045,-1.021,-17.395,-32.166,31.555,4.91,-16.33,-12.9,6.356,1543.100,10.690
2026-5-17 23:14:18:744,0.07,-0.044,-1.359,-28.32,-33.142,29.724,4.5,-15.44,-13.44,6.620,1076.100,7.356
2026-5-17 23:14:18:764,0.0,-0.068,-1.654,-9.766,-45.898,31.616,4.28,-14.4,-13.97,6.596,1005.300,7.328
2026-5-17 23:14:18:784,0.019,0.011,-1.229,-3.906,-55.847,30.212,4.33,-13.11,-14.49,6.736,723.100,5.020
2026-5-17 23:14:18:804,0.08,0.005,-0.878,-16.724,-58.472,27.588,4.2,-11.74,-14.93,6.708,640.400,4.844
2026-5-17 23:14:18:824,0.062,-0.051,-1.156,-26.489,-61.218,27.344,3.78,-10.37,-15.35,6.760,623.100,4.414
2026-5-17 23:14:18:844,0.098,-0.09,-1.308,-13.245,-61.279,27.466,3.43,-8.96,-15.79,6.812,494.200,3.552
2026-5-17 23:14:18:864,0.09,-0.03,-1.095,3.174,-58.594,26.123,3.46,-7.61,-16.2,6.812,531.200,3.414
2026-5-17 23:14:18:884,0.039,0.086,-0.984,-17.456,-55.298,24.231,3.35,-6.35,-16.6,6.884,456.400,3.068
2026-5-17 23:14:18:904,0.013,-0.013,-1.197,-49.194,-59.631,21.667,2.61,-5.09,-16.95,6.860,427.200,3.018
2026-5-17 23:14:18:924,0.126,-0.135,-1.168,-39.917,-63.66,20.142,1.7,-3.77,-17.28,6.840,411.200,2.470
2026-5-17 23:14:18:944,0.085,-0.06,-1.055,-23.926,-67.81,18.982,1.13,-2.4,-17.59,6.884,386.100,2.494
2026-5-17 23:14:18:964,0.094,-0.01,-0.94,-15.32,-75.134,18.86,0.78,-0.92,-17.9,6.852,355.000,2.234
2026-5-17 23:14:18:984,0.136,0.046,-1.041,-27.71,-78.674,15.747,0.32,0.64,-18.18,10.284,-1.600,0.268
2026-5-17 23:14:19:4,0.072,0.003,-1.182,-48.767,-75.317,10.925,-0.54,2.16,-18.38,9.904,-3.200,0.026
2026-5-17 23:14:19:24,0.104,-0.097,-0.989,-41.199,-72.388,9.277,-1.46,3.58,-18.55,9.188,-3.700,0.032
2026-5-17 23:14:19:44,0.081,-0.061,-1.101,-24.414,-71.411,8.24,-2.04,4.96,-18.73,5.872,2700.000,15.122
2026-5-17 23:14:19:64,0.108,0.011,-1.354,-16.357,-67.688,5.188,-2.37,6.28,-18.86,6.000,1900.800,14.812
2026-5-17 23:14:19:84,0.106,0.004,-1.179,-34.607,-66.101,1.038,-2.88,7.51,-18.92,6.852,200.800,3.058
2026-5-17 23:14:19:104,0.048,-0.028,-0.908,-44.617,-69.702,-1.221,-3.71,8.77,-18.94,6.952,132.500,1.192
2026-5-17 23:14:19:124,0.088,-0.059,-1.296,-32.593,-74.097,-3.296,-4.43,10.12,-18.94,7.020,0.100,0.020
2026-5-17 23:14:19:144,0.082,-0.026,-1.251,-21.484,-74.219,-5.92,-4.87,11.49,-18.9,7.020,3.500,0.046
2026-5-17 23:14:19:164,0.085,0.017,-1.196,-24.78,-74.036,-8.179,-5.23,12.83,-18.83,7.012,1981.900,0.622
2026-5-17 23:14:19:184,0.099,-0.002,-1.215,-34.424,-71.594,-11.353,-5.78,14.13,-18.71,6.552,1059.500,7.442
2026-5-17 23:14:19:204,0.104,-0.04,-1.13,-28.625,-64.697,-14.038,-6.31,15.33,-18.52,6.608,921.300,6.550
2026-5-17 23:14:19:224,0.078,-0.041,-1.015,-20.935,-60.486,-15.381,-6.67,16.39,-18.3,6.760,572.500,4.106
2026-5-17 23:14:19:244,0.104,-0.036,-1.089,-18.799,-59.998,-17.639,-6.92,17.41,-18.04,6.780,501.100,3.766
2026-5-17 23:14:19:264,0.058,-0.053,-1.13,-21.057,-58.167,-20.63,-7.17,18.4,-17.72,6.868,385.100,2.612
2026-5-17 23:14:19:284,0.056,-0.027,-0.889,-19.531,-55.054,-22.827,-7.4,19.3,-17.35,6.876,349.600,2.660
2026-5-17 23:14:19:304,0.015,-0.062,-0.984,-11.353,-58.411,-23.804,-7.5,20.25,-16.95,6.904,217.300,1.990
