time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 23:5:32:804,0.069,-0.012,-1.0,-5.31,-31.006,30.457,3.28,-15.3,-1.11,6.420,1687.000,11.436
2026-5-17 23:5:32:824,0.083,-0.01,-1.242,-10.803,-30.09,28.992,3.25,-14.47,-1.68,6.520,1106.000,7.482
2026-5-17 23:5:32:844,0.037,-0.049,-1.68,-11.963,-41.199,29.297,3.13,-13.55,-2.21,6.564,976.600,6.868
2026-5-17 23:5:32:864,0.035,-0.002,-1.319,-8.972,-55.054,30.09,3.07,-12.33,-2.75,6.724,819.300,5.466
2026-5-17 23:5:32:884,0.021,-0.004,-0.91,-8.484,-62.988,29.419,3.05,-10.92,-3.27,6.776,652.800,3.984
2026-5-17 23:5:32:904,0.055,0.005,-1.114,-16.418,-65.125,28.809,2.88,-9.47,-3.76,6.760,603.900,4.352
2026-5-17 23:5:32:924,0.083,-0.031,-1.351,-20.813,-63.66,28.564,2.54,-8.03,-4.25,6.816,567.100,4.080
2026-5-17 23:5:32:944,0.085,-0.018,-1.159,-20.203,-60.242,27.832,2.22,-6.66,-4.75,6.804,511.800,3.628
2026-5-17 23:5:32:964,0.043,-0.014,-0.972,-27.039,-54.688,26.489,1.77,-5.43,-5.23,6.848,417.900,3.208
2026-5-17 23:5:32:984,0.101,-0.062,-1.078,-13.855,-57.617,26.917,1.37,-4.24,-5.72,6.852,405.700,2.886
2026-5-17 23:5:33:4,0.102,0.021,-1.086,-5.859,-62.012,26.917,1.24,-2.97,-6.21,6.884,389.800,2.248
2026-5-17 23:5:33:24,0.063,0.034,-1.076,-19.165,-67.749,24.292,1.02,-1.59,-6.66,6.892,346.500,2.156
2026-5-17 23:5:33:44,0.02,-0.033,-1.037,-22.217,-74.219,23.315,0.62,-0.12,-7.09,6.884,297.700,2.416
2026-5-17 23:5:33:64,0.057,-0.026,-1.171,-15.686,-79.59,22.4,0.3,1.47,-7.5,10.020,-2.700,0.016
2026-5-17 23:5:33:84,0.099,0.014,-1.079,-13.0,-79.041,20.813,0.07,3.07,-7.9,9.772,-3.300,0.030
2026-5-17 23:5:33:104,0.067,0.018,-0.93,-23.804,-73.792,18.188,-0.33,4.54,-8.26,8.984,-3.700,0.032
2026-5-17 23:5:33:124,0.075,-0.033,-1.125,-27.954,-70.496,16.479,-0.87,5.92,-8.59,7.044,-3.500,15.076
2026-5-17 23:5:33:144,0.095,-0.039,-1.347,-22.339,-65.308,14.771,-1.38,7.19,-8.9,6.580,683.300,7.966
2026-5-17 23:5:33:164,0.097,-0.033,-1.016,-17.883,-61.401,12.512,-1.78,8.33,-9.17,7.012,64.700,0.530
2026-5-17 23:5:33:184,0.052,-0.009,-1.006,-19.104,-65.979,11.169,-2.15,9.5,-9.43,7.024,0.600,0.334
2026-5-17 23:5:33:204,0.072,0.009,-1.335,-29.602,-72.51,8.972,-2.65,10.77,-9.65,7.044,2.400,0.190
2026-5-17 23:5:33:224,0.081,-0.057,-1.184,-30.823,-74.097,6.226,-3.28,12.11,-9.84,7.040,33.100,0.006
2026-5-17 23:5:33:244,0.068,-0.066,-1.119,-13.367,-75.378,5.249,-3.67,13.45,-10.01,6.484,1354.500,9.002
2026-5-17 23:5:33:264,0.09,0.016,-1.158,-11.536,-74.28,3.784,-3.85,14.78,-10.16,6.732,705.200,5.600
2026-5-17 23:5:33:284,0.107,0.012,-1.036,-25.269,-64.819,0.427,-4.22,15.97,-10.26,6.728,660.100,4.700
2026-5-17 23:5:33:304,0.069,-0.052,-1.058,-27.527,-55.42,-1.709,-4.75,16.94,-10.29,6.856,434.300,3.366
2026-5-17 23:5:33:324,0.093,-0.016,-0.984,-19.226,-51.819,-3.113,-5.12,17.79,-10.29,6.872,397.000,3.166
2026-5-17 23:5:33:344,0.097,-0.007,-0.868,-18.066,-51.453,-5.005,-5.39,18.62,-10.27,6.912,322.000,2.146
2026-5-17 23:5:33:364,0.066,-0.04,-0.966,-22.583,-50.049,-7.385,-5.75,19.4,-10.19,6.940,251.000,1.782
2026-5-17 23:5:33:384,0.145,-0.073,-0.923,-12.207,-55.786,-7.629,-6.01,20.22,-10.1,6.948,241.100,1.602
2026-5-17 23:5:33:404,0.019,0.002,-0.824,-17.517,-57.251,-9.094,-6.2,21.13,-10.0,6.964,179.900,1.310
2026-5-17 23:5:33:424,0.045,-0.003,-0.874,-24.292,-53.894,-10.986,-6.51,21.99,-9.86,6.968,166.000,1.196
2026-5-17 23:5:33:444,0.102,-0.078,-0.964,-18.982,-48.096,-12.207,-6.83,22.74,-9.68,6.980,88.900,1.010
2026-5-17 23:5:33:464,0.005,-0.151,-1.032,-1.282,-42.358,-12.634,-6.87,23.37,-9.48,8.028,-70.700,0.334
2026-5-17 23:5:33:484,0.081,-0.045,-0.802,16.663,-33.447,-13.062,-6.47,23.85,-9.24,9.344,-3.400,0.030
2026-5-17 23:5:33:504,0.126,0.078,-1.021,1.77,-24.353,-16.235,-6.1,24.15,-8.94,5.972,2749.200,16.194
2026-5-17 23:5:33:524,0.029,-0.024,-0.923,-29.114,-17.334,-17.944,-6.3,24.26,-8.57,5.944,2802.800,16.634
2026-5-17 23:5:33:544,0.105,0.048,-1.244,-19.348,-15.686,-18.127,-6.56,24.35,-8.19,6.424,1555.200,10.762
2026-5-17 23:5:33:564,0.135,-0.059,-2.2,-5.005,-21.606,-19.531,-6.54,24.52,-7.79,6.436,914.500,9.538
2026-5-17 23:5:33:584,0.097,-0.059,-1.318,8.85,-22.827,-19.47,-6.24,24.71,-7.38,7.044,-1.800,0.022
2026-5-17 23:5:33:604,0.055,0.001,-0.761,2.808,-23.01,-20.203,-5.88,24.91,-6.97,7.040,9.200,0.086
2026-5-17 23:5:33:624,0.038,-0.009,-0.495,-7.08,-21.362,-21.179,-5.73,25.09,-6.53,7.040,9.600,0.058
2026-5-17 23:5:33:644,0.072,-0.029,-0.681,-11.169,-15.32,-22.827,-5.69,25.19,-6.05,6.996,116.400,0.718
2026-5-17 23:5:33:664,0.102,-0.06,-1.042,-3.479,-3.906,-22.583,-5.59,25.09,-5.54,7.008,94.400,0.652
2026-5-17 23:5:33:684,0.096,-0.042,-0.958,5.249,11.719,-22.705,-5.27,24.71,-5.02,7.016,69.800,0.508
2026-5-17 23:5:33:704,0.061,-0.023,-0.754,5.493,19.714,-23.499,-4.89,24.1,-4.46,7.012,77.700,0.512
2026-5-17 23:5:33:724,0.05,-0.018,-0.858,2.014,21.24,-24.414,-4.56,23.42,-3.89,7.012,75.100,0.512
2026-5-17 23:5:33:744,0.054,-0.049,-1.024,3.784,17.456,-23.926,-4.28,22.8,-3.32,7.008,72.800,0.544
2026-5-17 23:5:33:764,0.054,-0.021,-0.891,4.089,16.235,-23.804,-3.95,22.23,-2.78,6.424,1785.200,11.034
2026-5-17 23:5:33:784,0.066,-0.029,-1.007,1.831,13.428,-24.231,-3.69,21.7,-2.24,6.548,1031.700,7.056
2026-5-17 23:5:33:804,0.098,-0.043,-1.487,3.845,11.841,-24.231,-3.42,21.23,-1.7,6.560,1002.900,6.692
2026-5-17 23:5:33:824,0.053,-0.064,-1.438,8.911,19.775,-23.865,-3.07,20.68,-1.16,6.724,707.500,5.352
2026-5-17 23:5:33:844,0.062,-0.011,-0.897,-2.808,33.386,-24.414,-2.85,19.86,-0.63,6.764,747.700,4.892
2026-5-17 23:5:33:864,0.039,-0.088,-0.954,1.221,40.039,-24.902,-2.68,18.89,-0.07,6.784,555.900,3.810
2026-5-17 23:5:33:884,0.089,-0.021,-1.106,11.719,43.396,-24.353,-2.3,17.86,0.47,6.804,618.400,4.254
2026-5-17 23:5:33:904,0.118,0.068,-1.104,-0.427,53.955,-24.78,-2.02,16.66,1.01,6.820,482.500,3.408
2026-5-17 23:5:33:924,0.032,-0.09,-0.989,-9.46,55.847,-25.513,-2.08,15.34,1.55,6.876,410.000,2.940
2026-5-17 23:5:33:944,-0.02,-0.098,-0.886,6.348,48.889,-24.597,-1.92,14.14,2.09,6.868,380.200,3.084
2026-5-17 23:5:33:964,0.064,-0.003,-1.046,17.273,45.776,-24.292,-1.51,13.05,2.6,6.872,326.000,2.766
2026-5-17 23:5:33:984,0.124,0.008,-1.087,14.343,50.781,-23.865,-1.12,11.92,3.1,6.876,333.200,2.638
2026-5-17 23:5:34:4,0.086,-0.029,-0.887,12.329,53.528,-24.353,-0.81,10.74,3.59,6.904,367.700,1.816
2026-5-17 23:5:34:24,0.066,-0.024,-0.915,12.756,56.824,-24.475,-0.5,9.52,4.08,10.104,-1.700,0.058
2026-5-17 23:5:34:44,0.112,0.046,-1.037,5.188,67.017,-25.269,-0.26,8.17,4.58,9.804,-3.200,0.022
2026-5-17 23:5:34:64,0.107,-0.035,-0.995,2.747,76.233,-24.902,-0.19,6.6,5.06,9.060,-3.500,0.032
2026-5-17 23:5:34:84,0.053,-0.067,-0.973,11.475,76.66,-25.024,-0.02,4.98,5.54,8.900,-3.700,0.032
2026-5-17 23:5:34:104,0.084,0.005,-1.231,12.695,74.829,-25.024,0.25,3.41,6.02,6.236,1968.400,12.170
2026-5-17 23:5:34:124,0.101,0.024,-1.18,1.16,74.158,-24.17,0.34,1.88,6.47,6.916,259.600,2.346
2026-5-17 23:5:34:144,0.048,-0.024,-0.899,-2.38,69.702,-24.109,0.26,0.43,6.93,7.004,85.200,0.792
2026-5-17 23:5:34:164,0.077,-0.02,-1.269,0.061,65.43,-23.865,0.22,-0.91,7.38,7.040,1.900,0.538
2026-5-17 23:5:34:184,0.106,-0.045,-1.271,7.141,69.885,-22.705,0.25,-2.24,7.82,7.036,-2.000,0.068
2026-5-17 23:5:34:204,0.073,-0.014,-1.117,7.385,76.538,-21.851,0.36,-3.7,8.23,7.044,1.500,0.104
2026-5-17 23:5:34:224,0.091,0.012,-1.208,1.099,78.247,-21.606,0.37,-5.2,8.64,7.044,1.500,0.010
2026-5-17 23:5:34:244,0.093,-0.025,-1.318,-4.456,81.665,-21.423,0.24,-6.73,9.04,7.044,1.000,0.006
2026-5-17 23:5:34:264,0.056,-0.052,-1.106,1.221,82.397,-19.531,0.13,-8.3,9.42,7.044,1.400,0.006
2026-5-17 23:5:34:284,0.057,-0.014,-1.256,5.371,74.402,-18.188,0.15,-9.75,9.78,7.044,1.200,0.010
2026-5-17 23:5:34:304,0.069,0.007,-1.204,-2.686,68.359,-18.25,0.08,-11.02,10.12,6.436,1432.100,9.322
2026-5-17 23:5:34:324,0.068,-0.044,-1.132,-7.507,67.688,-16.785,-0.15,-12.24,10.46,6.548,1129.000,8.868
2026-5-17 23:5:34:344,0.064,-0.042,-1.061,2.991,64.148,-14.954,-0.25,-13.4,10.77,6.720,810.300,5.298
2026-5-17 23:5:34:364,0.084,-0.006,-1.08,3.174,64.819,-14.343,-0.25,-14.51,11.06,6.844,491.300,3.198
2026-5-17 23:5:34:384,0.057,-0.035,-1.14,-7.202,70.496,-13.245,-0.41,-15.7,11.33,6.844,424.800,3.182
2026-5-17 23:5:34:404,0.028,-0.072,-0.957,-10.986,71.594,-12.085,-0.7,-16.95,11.59,6.904,310.700,2.408
2026-5-17 23:5:34:424,0.045,-0.079,-0.98,-1.892,68.542,-10.498,-0.9,-18.13,11.82,6.912,291.700,1.992
2026-5-17 23:5:34:444,0.07,-0.031,-1.023,6.531,62.622,-8.85,-0.86,-19.19,12.02,6.940,219.200,1.672
2026-5-17 23:5:34:464,0.033,0.003,-0.938,-7.08,60.425,-7.935,-0.96,-20.18,12.19,6.964,177.200,1.228
2026-5-17 23:5:34:484,0.047,-0.004,-0.809,-10.498,50.232,-6.836,-1.2,-21.0,12.35,6.968,165.700,1.258
2026-5-17 23:5:34:504,0.051,0.028,-0.899,-10.132,45.349,-5.615,-1.43,-21.67,12.49,6.980,140.400,1.102
2026-5-17 23:5:34:524,0.062,-0.091,-1.019,0.0,41.687,-4.089,-1.55,-22.24,12.6,7.604,-80.700,0.176
2026-5-17 23:5:34:544,0.072,0.0,-0.825,14.893,40.222,-1.099,-1.36,-22.79,12.64,9.312,-3.700,0.032
2026-5-17 23:5:34:564,0.049,0.059,-0.906,5.066,39.429,-0.61,-1.12,-23.28,12.66,9.128,-3.600,0.030
2026-5-17 23:5:34:584,0.086,0.069,-0.905,-12.207,39.551,-0.488,-1.21,-23.79,12.66,5.872,2688.000,16.454
2026-5-17 23:5:34:604,0.071,-0.038,-0.792,-4.883,38.879,1.404,-1.42,-24.27,12.65,6.184,2045.000,13.520
2026-5-17 23:5:34:624,0.05,-0.056,-1.781,10.864,30.701,4.456,-1.29,-24.67,12.58,6.296,1823.100,11.278
2026-5-17 23:5:34:644,0.112,0.028,-2.266,10.986,18.066,6.531,-0.93,-24.82,12.43,7.016,133.700,0.564
2026-5-17 23:5:34:664,0.049,0.018,-1.277,-11.536,13.245,7.324,-0.88,-24.79,12.27,7.032,55.300,0.738
2026-5-17 23:5:34:684,0.043,-0.026,-0.723,-16.235,12.878,8.85,-1.12,-24.75,12.07,7.028,33.800,0.312
2026-5-17 23:5:34:704,0.049,-0.052,-0.496,-9.705,12.573,10.498,-1.25,-24.7,11.84,7.028,33.300,0.278
2026-5-17 23:5:34:724,0.054,-0.057,-0.705,-0.488,14.587,11.536,-1.19,-24.68,11.59,7.028,30.000,0.222
2026-5-17 23:5:34:744,0.062,-0.037,-1.051,10.62,14.465,13.428,-0.88,-24.67,11.29,7.016,69.300,0.514
2026-5-17 23:5:34:764,0.041,0.015,-0.917,7.874,9.46,15.564,-0.49,-24.6,10.94,7.016,63.700,0.472
2026-5-17 23:5:34:784,0.036,0.019,-0.75,-4.333,1.038,15.93,-0.31,-24.38,10.58,7.024,53.000,0.384
2026-5-17 23:5:34:804,0.043,-0.026,-0.874,-10.437,-5.493,16.113,-0.32,-24.02,10.21,7.020,51.900,0.384
2026-5-17 23:5:34:824,0.045,-0.058,-1.003,-1.038,-14.099,17.944,-0.25,-23.51,9.83,6.308,1527.900,11.872
2026-5-17 23:5:34:844,0.036,-0.025,-0.903,7.629,-22.644,20.691,0.07,-22.83,9.39,6.568,1081.600,8.232
2026-5-17 23:5:34:864,0.084,0.002,-1.357,4.028,-28.259,21.423,0.39,-22.01,8.93,6.604,1041.400,6.684
2026-5-17 23:5:34:884,0.181,0.063,-1.244,-2.747,-26.245,21.79,0.57,-21.17,8.46,6.712,763.200,5.308
2026-5-17 23:5:34:904,0.057,-0.021,-1.028,-14.221,-23.132,23.01,0.53,-20.42,7.99,6.732,722.300,5.324
2026-5-17 23:5:34:924,0.059,-0.044,-0.842,-10.254,-22.705,24.292,0.48,-19.7,7.48,6.796,567.000,3.916
2026-5-17 23:5:34:944,0.015,-0.053,-1.075,0.0,-22.522,25.574,0.64,-18.99,6.95,6.784,559.300,3.962
2026-5-17 23:5:34:964,0.068,0.009,-1.074,4.761,-29.053,26.611,0.94,-18.21,6.41,6.820,469.600,3.444
2026-5-17 23:5:34:984,0.0,-0.034,-0.946,-1.709,-37.964,27.832,1.13,-17.28,5.85,6.856,367.300,2.968
2026-5-17 23:5:35:4,-0.008,-0.026,-0.872,-8.179,-48.462,27.893,1.22,-16.14,5.29,6.880,407.700,2.894
2026-5-17 23:5:35:24,0.087,0.028,-0.901,-13.977,-53.772,27.71,1.14,-14.89,4.75,6.880,389.200,2.428
2026-5-17 23:5:35:44,0.042,-0.034,-1.057,-7.08,-57.983,28.931,1.09,-13.55,4.2,6.892,339.400,2.310
2026-5-17 23:5:35:64,0.033,-0.065,-0.924,6.958,-61.646,30.762,1.27,-12.15,3.63,6.924,317.700,1.798
2026-5-17 23:5:35:84,0.073,0.023,-0.916,14.282,-60.669,31.25,1.7,-10.74,3.04,9.872,-2.800,0.020
2026-5-17 23:5:35:104,0.036,0.03,-1.104,-8.85,-54.993,29.602,1.85,-9.44,2.48,9.632,-3.400,0.026
2026-5-17 23:5:35:124,0.055,-0.004,-0.986,-19.531,-53.162,29.419,1.62,-8.22,1.93,8.920,-3.500,0.032
2026-5-17 23:5:35:144,0.052,-0.04,-0.873,-7.202,-57.373,30.273,1.47,-6.98,1.37,8.780,-3.600,0.032
2026-5-17 23:5:35:164,0.046,-0.031,-1.234,-1.953,-63.11,29.846,1.51,-5.66,0.82,6.516,1359.800,10.182
2026-5-17 23:5:35:184,0.081,0.006,-1.226,-12.085,-69.519,28.687,1.43,-4.22,0.29,6.644,903.600,8.890
2026-5-17 23:5:35:204,0.052,-0.03,-0.887,-18.799,-76.843,28.503,1.13,-2.66,-0.22,6.988,100.100,0.838
2026-5-17 23:5:35:224,0.079,-0.036,-1.198,-15.808,-78.735,27.954,0.82,-1.05,-0.73,7.016,50.300,0.484
2026-5-17 23:5:35:244,0.091,-0.054,-1.283,-7.019,-76.294,27.222,0.65,0.53,-1.24,7.048,-2.100,0.014
2026-5-17 23:5:35:264,0.086,0.005,-1.169,-7.812,-71.411,26.978,0.54,1.99,-1.74,7.044,1.600,0.108
2026-5-17 23:5:35:284,0.068,-0.01,-1.205,-19.165,-67.383,25.33,0.25,3.35,-2.22,7.044,1.600,0.010
2026-5-17 23:5:35:304,0.084,-0.046,-1.297,-21.362,-65.186,23.743,-0.19,4.62,-2.69,7.048,1.500,0.010
2026-5-17 23:5:35:324,0.059,-0.057,-1.147,-10.315,-66.833,24.048,-0.48,5.87,-3.15,7.044,1.600,0.010
2026-5-17 23:5:35:344,0.066,0.01,-1.214,-12.695,-72.388,22.949,-0.7,7.21,-3.61,7.044,1.300,0.006
2026-5-17 23:5:35:364,0.074,-0.012,-1.236,-23.682,-76.66,20.691,-1.12,8.62,-4.04,6.340,1631.400,11.596
2026-5-17 23:5:35:384,0.072,-0.064,-1.16,-18.25,-77.087,19.958,-1.58,10.06,-4.44,6.428,1481.100,10.110
2026-5-17 23:5:35:404,0.079,-0.026,-1.091,-12.024,-76.172,19.348,-1.86,11.46,-4.86,6.692,818.100,6.022
2026-5-17 23:5:35:424,0.081,0.003,-1.146,-17.944,-70.618,17.273,-2.2,12.77,-5.25,6.828,561.700,3.850
2026-5-17 23:5:35:444,0.086,-0.035,-1.139,-22.095,-62.439,15.32,-2.64,13.93,-5.6,6.840,455.100,3.480
2026-5-17 23:5:35:464,0.126,-0.026,-0.925,-16.907,-58.105,14.832,-3.05,14.92,-5.93,6.888,323.900,2.460
2026-5-17 23:5:35:484,0.08,-0.045,-0.926,-15.381,-56.213,13.489,-3.41,15.84,-6.25,6.916,330.200,2.268
2026-5-17 23:5:35:504,0.055,-0.048,-1.058,-12.39,-58.594,11.658,-3.69,16.78,-6.55,6.940,241.600,1.690
2026-5-17 23:5:35:524,0.072,-0.025,-0.985,-22.766,-60.364,10.498,-4.08,17.75,-6.82,6.944,229.500,1.612
2026-5-17 23:5:35:544,0.009,0.014,-0.896,-27.466,-60.608,9.583,-4.61,18.73,-7.08,6.968,182.100,1.328
2026-5-17 23:5:35:564,0.062,-0.058,-0.996,-20.386,-60.059,8.484,-5.09,19.71,-7.33,6.972,170.200,1.232
2026-5-17 23:5:35:584,0.086,-0.051,-0.945,-11.292,-56.335,7.446,-5.34,20.63,-7.56,9.108,-29.600,0.396
2026-5-17 23:5:35:604,0.167,0.042,-0.75,-9.583,-48.828,7.08,-5.52,21.4,-7.77,10.152,-0.500,0.558
2026-5-17 23:5:35:624,0.091,-0.051,-1.021,-11.108,-39.429,5.493,-5.75,21.98,-7.94,9.000,-3.500,0.032
2026-5-17 23:5:35:644,0.12,0.007,-1.081,-15.32,-32.104,3.479,-5.97,22.41,-8.07,8.840,-3.800,0.030
2026-5-17 23:5:35:664,-0.0,-0.064,-0.87,-9.46,-26.55,2.869,-6.14,22.7,-8.15,5.880,2692.800,16.460
2026-5-17 23:5:35:684,0.048,-0.042,-1.109,4.456,-26.306,2.869,-6.11,22.97,-8.23,6.288,1886.500,12.776
2026-5-17 23:5:35:704,0.127,0.012,-2.123,0.488,-31.067,1.16,-5.94,23.29,-8.3,6.352,1681.900,11.662
2026-5-17 23:5:35:724,0.112,-0.017,-1.788,-15.808,-32.043,-1.465,-6.08,23.66,-8.31,7.032,-4.800,0.862
2026-5-17 23:5:35:744,0.057,-0.039,-0.991,-18.005,-29.175,-2.136,-6.35,23.98,-8.29,7.204,1.200,0.066
2026-5-17 23:5:35:764,0.083,-0.03,-0.713,-16.052,-27.771,-2.747,-6.6,24.29,-8.26,7.024,45.500,0.348
2026-5-17 23:5:35:784,0.059,-0.057,-0.65,-8.972,-23.132,-3.906,-6.73,24.51,-8.2,7.032,30.000,0.242
2026-5-17 23:5:35:804,0.063,-0.047,-0.691,0.61,-15.625,-3.967,-6.67,24.6,-8.12,7.032,22.900,0.190
2026-5-17 23:5:35:824,0.094,-0.008,-0.948,0.549,-4.517,-4.028,-6.52,24.49,-8.01,7.012,68.100,0.538
2026-5-17 23:5:35:844,0.083,-0.008,-0.924,-8.484,4.944,-5.005,-6.49,24.18,-7.88,7.016,60.700,0.456
2026-5-17 23:5:35:864,0.059,-0.05,-0.772,-8.301,10.803,-6.592,-6.54,23.71,-7.7,7.016,60.700,0.466
2026-5-17 23:5:35:884,0.052,-0.062,-0.886,2.625,11.475,-6.348,-6.42,23.22,-7.5,6.548,2087.200,0.446
2026-5-17 23:5:35:904,0.057,-0.014,-0.986,10.437,8.118,-5.615,-6.1,22.76,-7.32,6.528,1182.900,8.176
2026-5-17 23:5:35:924,0.073,-0.012,-1.203,0.916,4.944,-6.653,-5.88,22.39,-7.15,6.660,982.700,6.950
2026-5-17 23:5:35:944,0.051,-0.039,-1.434,-1.831,5.615,-8.423,-5.77,22.04,-6.95,6.688,799.300,6.122
2026-5-17 23:5:35:964,0.063,0.014,-1.065,2.808,10.437,-8.179,-5.6,21.65,-6.73,6.748,671.500,5.250
2026-5-17 23:5:35:984,0.054,-0.019,-0.82,3.052,15.625,-8.606,-5.37,21.14,-6.51,6.776,651.000,4.352
2026-5-17 23:5:36:4,0.039,-0.041,-0.974,2.808,25.085,-9.949,-5.17,20.47,-6.26,6.816,567.300,3.998
2026-5-17 23:5:36:24,0.102,-0.038,-1.229,8.85,34.546,-10.681,-4.88,19.64,-5.97,6.796,534.700,3.772
2026-5-17 23:5:36:44,0.089,0.039,-0.97,15.381,43.396,-10.498,-4.43,18.61,-5.69,6.844,447.900,3.372
2026-5-17 23:5:36:64,0.043,-0.036,-0.735,4.639,45.166,-12.268,-4.16,17.51,-5.37,6.864,376.500,2.812
2026-5-17 23:5:36:84,0.083,-0.009,-0.842,-0.183,43.762,-13.733,-4.02,16.42,-5.04,6.900,414.300,2.822
2026-5-17 23:5:36:104,0.051,-0.092,-1.146,11.047,38.269,-13.55,-3.78,15.45,-4.71,6.920,380.300,2.606
2026-5-17 23:5:36:124,0.021,-0.043,-0.986,29.358,37.659,-12.878,-3.18,14.53,-4.39,6.884,354.800,2.562
2026-5-17 23:5:36:144,0.081,0.002,-0.796,30.579,39.673,-14.771,-2.44,13.6,-4.08,7.028,-14.400,1.410
2026-5-17 23:5:36:164,0.112,0.055,-0.932,16.663,44.067,-16.602,-1.94,12.6,-3.74,9.476,-3.400,0.032
2026-5-17 23:5:36:184,0.15,0.002,-1.017,2.075,54.81,-18.005,-1.75,11.46,-3.36,9.304,-3.600,0.030
2026-5-17 23:5:36:204,0.098,-0.086,-0.842,2.93,66.04,-19.165,-1.7,10.09,-2.96,8.656,-3.400,0.030
2026-5-17 23:5:36:224,0.073,-0.07,-1.032,19.409,71.045,-19.897,-1.36,8.57,-2.54,8.528,1546.300,0.032
2026-5-17 23:5:36:244,0.088,-0.011,-1.248,24.658,69.214,-20.874,-0.81,7.09,-2.13,6.768,584.000,5.118
2026-5-17 23:5:36:264,0.062,0.025,-1.041,7.141,70.312,-21.912,-0.48,5.6,-1.71,6.840,425.600,3.588
2026-5-17 23:5:36:284,0.039,-0.041,-0.893,0.61,67.322,-23.499,-0.44,4.16,-1.26,7.136,58.800,0.076
2026-5-17 23:5:36:304,0.054,-0.083,-1.318,16.724,57.373,-23.193,-0.24,2.9,-0.81,6.956,56.100,1.832
2026-5-17 23:5:36:324,0.083,-0.01,-1.129,24.841,60.364,-22.949,0.24,1.71,-0.37,7.028,57.300,0.256
2026-5-17 23:5:36:344,0.083,0.026,-1.194,7.324,68.054,-24.414,0.51,0.39,0.07,7.044,1.400,0.010
2026-5-17 23:5:36:364,0.083,-0.047,-1.256,1.526,70.007,-25.33,0.51,-1.01,0.53,7.048,1.200,0.010
2026-5-17 23:5:36:384,0.096,-0.055,-1.212,16.357,76.599,-25.33,0.66,-2.46,1.01,6.252,1910.600,12.066
2026-5-17 23:5:36:404,0.076,-0.001,-1.152,16.418,83.435,-25.208,0.96,-4.05,1.46,6.416,1528.700,9.936
2026-5-17 23:5:36:424,0.054,-0.013,-1.176,8.301,77.637,-25.635,1.09,-5.62,1.92,6.604,996.500,6.416
2026-5-17 23:5:36:444,0.057,-0.03,-1.056,7.385,70.923,-26.367,1.13,-7.0,2.4,6.796,580.400,4.358
2026-5-17 23:5:36:464,0.052,-0.039,-1.136,9.155,68.787,-25.391,1.2,-8.31,2.87,6.808,518.800,3.860
2026-5-17 23:5:36:484,0.089,0.021,-1.027,9.705,65.186,-24.78,1.28,-9.54,3.33,6.888,346.400,2.724
2026-5-17 23:5:36:504,0.072,-0.058,-0.998,10.193,59.326,-24.902,1.36,-10.64,3.79,6.900,302.100,2.550
