time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 23:3:12:774,0.083,-0.03,-1.0,20.447,58.96,-14.221,2.22,-12.82,-13.02,6.740,734.600,4.826
2026-5-17 23:3:12:794,0.07,-0.026,-1.024,21.301,64.148,-13.367,2.56,-13.91,-12.82,6.812,631.800,4.138
2026-5-17 23:3:12:814,0.056,0.069,-1.243,11.047,63.782,-13.428,2.77,-15.06,-12.62,6.820,614.900,4.074
2026-5-17 23:3:12:834,0.007,-0.004,-1.108,-9.338,55.664,-15.259,2.6,-16.07,-12.39,6.864,514.500,3.438
2026-5-17 23:3:12:854,0.054,-0.038,-0.892,-7.629,42.542,-14.404,2.29,-16.84,-12.13,6.896,458.400,3.224
2026-5-17 23:3:12:874,0.08,0.021,-0.848,-5.31,34.18,-13.55,2.01,-17.37,-11.87,6.860,412.700,3.086
2026-5-17 23:3:12:894,0.083,-0.014,-0.994,0.366,25.94,-13.794,1.85,-17.72,-11.6,6.900,389.100,2.792
2026-5-17 23:3:12:914,0.041,-0.099,-1.038,12.024,26.184,-13.611,1.86,-18.01,-11.33,6.892,367.600,2.372
2026-5-17 23:3:12:934,0.042,-0.019,-0.811,21.667,28.625,-12.817,2.18,-18.34,-11.07,6.920,289.400,1.950
2026-5-17 23:3:12:954,0.044,0.048,-0.865,10.254,35.156,-13.245,2.37,-18.78,-10.83,7.012,40.400,2.324
2026-5-17 23:3:12:974,0.055,-0.031,-1.011,-6.47,41.382,-15.381,2.2,-19.35,-10.56,9.664,-3.100,0.030
2026-5-17 23:3:12:994,0.03,-0.054,-0.761,-5.249,40.894,-15.686,1.92,-19.96,-10.26,8.852,-3.700,0.032
2026-5-17 23:3:13:14,0.047,-0.045,-0.764,3.601,35.461,-14.465,1.8,-20.47,-9.98,5.840,2773.100,0.030
2026-5-17 23:3:13:34,0.025,-0.017,-1.076,12.024,23.56,-13.611,1.86,-20.81,-9.7,6.768,672.400,4.844
2026-5-17 23:3:13:54,0.073,0.043,-0.822,4.7,11.536,-14.832,1.87,-20.87,-9.4,6.904,341.700,2.454
2026-5-17 23:3:13:74,0.035,-0.022,-0.717,-4.333,2.869,-15.381,1.66,-20.74,-9.06,7.044,-3.200,0.294
2026-5-17 23:3:13:94,0.068,-0.03,-1.047,0.671,-1.892,-14.404,1.47,-20.49,-8.73,7.044,2.000,0.014
2026-5-17 23:3:13:114,0.081,-0.031,-0.978,5.188,-1.282,-13.977,1.39,-20.2,-8.43,7.048,3.000,0.016
2026-5-17 23:3:13:134,0.068,-0.019,-0.865,2.747,3.54,-14.771,1.33,-20.01,-8.11,7.048,1.400,0.010
2026-5-17 23:3:13:154,0.061,-0.01,-0.958,-2.808,6.653,-14.343,1.19,-19.89,-7.79,7.048,1.300,0.010
2026-5-17 23:3:13:174,0.061,-0.025,-1.016,0.427,8.423,-13.55,1.03,-19.82,-7.5,7.048,1.300,0.010
2026-5-17 23:3:13:194,0.045,-0.015,-0.857,2.625,5.432,-13.611,0.95,-19.73,-7.21,7.044,1.300,0.010
2026-5-17 23:3:13:214,0.036,-0.022,-0.986,1.709,-3.418,-13.672,0.85,-19.51,-6.91,6.376,1731.500,9.882
2026-5-17 23:3:13:234,0.041,-0.018,-0.942,1.221,-16.479,-12.39,0.76,-19.04,-6.62,6.640,932.800,5.810
2026-5-17 23:3:13:254,0.046,-0.012,-0.78,0.488,-25.208,-11.719,0.66,-18.37,-6.36,6.684,812.200,6.176
2026-5-17 23:3:13:274,0.054,-0.006,-0.872,0.0,-29.968,-12.024,0.56,-17.58,-6.08,6.840,520.500,3.612
2026-5-17 23:3:13:294,0.061,-0.021,-0.954,0.183,-31.86,-11.414,0.46,-16.75,-5.81,6.904,356.800,2.424
2026-5-17 23:3:13:314,0.078,-0.025,-0.704,2.197,-30.09,-10.254,0.4,-15.94,-5.57,6.912,324.500,2.300
2026-5-17 23:3:13:334,0.05,-0.021,-0.786,1.404,-26.123,-10.01,0.36,-15.2,-5.34,6.952,244.800,1.734
2026-5-17 23:3:13:354,0.104,0.01,-0.909,-1.831,-22.949,-10.254,0.28,-14.54,-5.12,6.976,223.800,1.608
2026-5-17 23:3:13:374,-0.019,-0.058,-0.971,-3.54,-24.658,-9.46,0.12,-13.91,-4.91,6.964,183.100,1.452
2026-5-17 23:3:13:394,0.029,-0.044,-0.769,1.892,-30.151,-8.057,0.09,-13.18,-4.72,6.984,143.800,1.320
2026-5-17 23:3:13:414,0.001,-0.084,-0.948,14.221,-38.208,-6.592,0.24,-12.33,-4.56,6.976,133.700,1.192
2026-5-17 23:3:13:434,0.055,-0.039,-1.007,23.621,-46.936,-5.432,0.62,-11.33,-4.42,6.980,61.700,1.002
2026-5-17 23:3:13:454,0.121,0.145,-0.778,11.597,-54.199,-4.822,0.95,-10.16,-4.29,9.572,-3.600,0.030
2026-5-17 23:3:13:474,0.09,0.076,-0.983,-18.25,-55.603,-5.432,0.76,-8.92,-4.14,5.836,2847.700,0.030
2026-5-17 23:3:13:494,0.154,0.023,-0.999,-26.367,-51.331,-5.493,0.2,-7.74,-4.0,5.880,2847.100,16.870
2026-5-17 23:3:13:514,0.11,-0.109,-0.875,-3.784,-48.34,-3.784,-0.1,-6.66,-3.89,6.068,2266.800,15.424
2026-5-17 23:3:13:534,0.143,-0.059,-1.893,14.221,-43.945,-1.831,0.04,-5.66,-3.83,6.952,170.400,2.006
2026-5-17 23:3:13:554,0.15,0.059,-2.404,13.55,-38.391,-0.671,0.36,-4.81,-3.8,7.004,81.900,0.984
2026-5-17 23:3:13:574,0.045,0.003,-1.375,-7.751,-45.227,-0.732,0.32,-3.92,-3.76,7.024,61.800,0.514
2026-5-17 23:3:13:594,0.042,-0.041,-0.806,-10.254,-52.979,0.427,0.09,-2.87,-3.74,7.032,37.300,0.384
2026-5-17 23:3:13:614,0.033,-0.053,-0.667,-4.211,-58.533,1.587,-0.06,-1.7,-3.75,7.028,59.400,0.386
2026-5-17 23:3:13:634,0.059,-0.051,-1.087,4.639,-62.988,2.808,-0.03,-0.47,-3.78,7.024,51.100,1.124
2026-5-17 23:3:13:654,0.081,-0.012,-1.301,8.24,-67.383,4.517,0.13,0.86,-3.83,7.008,95.400,0.688
2026-5-17 23:3:13:674,0.08,-0.001,-1.029,0.488,-64.941,5.432,0.21,2.17,-3.91,7.012,90.400,0.694
2026-5-17 23:3:13:694,0.084,-0.02,-0.98,-4.333,-58.899,5.737,0.15,3.37,-4.0,7.016,83.600,0.566
2026-5-17 23:3:13:714,0.085,-0.046,-1.212,-0.732,-53.345,6.714,0.09,4.42,-4.1,7.016,77.700,0.544
2026-5-17 23:3:13:734,0.084,-0.01,-1.154,2.808,-49.622,8.423,0.14,5.38,-4.24,7.016,74.700,0.538
2026-5-17 23:3:13:754,0.069,-0.014,-1.079,-0.61,-48.828,9.216,0.13,6.28,-4.41,6.324,1689.300,11.846
2026-5-17 23:3:13:774,0.057,-0.016,-1.131,-1.404,-53.589,9.705,0.1,7.23,-4.58,6.572,1147.500,8.346
2026-5-17 23:3:13:794,0.084,-0.019,-1.658,-2.686,-61.768,10.986,0.03,8.32,-4.77,6.596,1174.600,7.664
2026-5-17 23:3:13:814,0.094,0.061,-1.514,-0.305,-63.049,12.451,0.02,9.52,-4.99,6.696,814.100,5.364
2026-5-17 23:3:13:834,0.066,-0.043,-1.132,6.592,-64.758,13.916,0.12,10.72,-5.25,6.732,796.800,5.774
2026-5-17 23:3:13:854,0.084,-0.041,-1.023,2.747,-60.669,14.038,0.17,11.84,-5.51,6.796,689.000,4.418
2026-5-17 23:3:13:874,0.079,-0.007,-1.206,-11.047,-51.331,14.404,0.03,12.81,-5.78,6.792,681.400,4.692
2026-5-17 23:3:13:894,0.117,-0.021,-1.217,-10.559,-42.053,14.893,-0.25,13.55,-6.07,6.828,558.000,3.584
2026-5-17 23:3:13:914,0.089,0.021,-0.892,-21.362,-39.978,14.771,-0.62,14.19,-6.37,6.900,432.100,2.914
2026-5-17 23:3:13:934,0.061,-0.038,-0.855,-24.536,-42.114,15.198,-1.18,14.83,-6.67,6.892,452.200,2.804
2026-5-17 23:3:13:954,-0.01,-0.189,-1.214,4.028,-49.988,17.456,-1.38,15.58,-7.01,6.884,414.800,2.730
2026-5-17 23:3:13:974,0.062,0.04,-1.018,19.958,-54.688,18.555,-1.07,16.45,-7.39,6.884,414.400,2.680
2026-5-17 23:3:13:994,0.072,0.04,-0.825,6.287,-57.068,17.7,-0.89,17.39,-7.76,6.912,314.100,2.304
2026-5-17 23:3:14:14,0.134,0.051,-0.769,-10.803,-52.49,16.846,-1.1,18.27,-8.11,6.916,264.300,2.392
2026-5-17 23:3:14:34,0.086,-0.002,-0.983,-16.541,-42.908,16.235,-1.48,18.99,-8.45,9.624,-3.300,0.032
2026-5-17 23:3:14:54,0.095,-0.014,-0.837,-3.418,-32.959,16.235,-1.7,19.5,-8.79,9.440,-3.600,0.032
2026-5-17 23:3:14:74,0.096,-0.003,-0.733,5.859,-26.245,16.113,-1.7,19.83,-9.13,8.584,2645.600,0.032
2026-5-17 23:3:14:94,0.053,-0.001,-1.013,-0.671,-22.278,15.564,-1.71,20.05,-9.46,5.912,2599.600,17.138
2026-5-17 23:3:14:114,0.058,-0.004,-1.045,-11.963,-20.874,14.648,-1.94,20.22,-9.78,6.872,360.600,3.028
2026-5-17 23:3:14:134,0.047,-0.04,-0.726,-12.268,-21.362,13.916,-2.26,20.39,-10.07,7.072,45.500,0.040
2026-5-17 23:3:14:154,0.046,-0.072,-0.922,-1.587,-24.841,14.343,-2.44,20.59,-10.38,7.032,23.500,0.004
2026-5-17 23:3:14:174,0.07,0.022,-1.046,8.667,-28.992,14.893,-2.35,20.89,-10.7,7.028,60.100,0.308
2026-5-17 23:3:14:194,0.082,0.015,-0.924,-7.385,-23.254,13.245,-2.44,21.15,-10.99,6.956,260.500,0.940
2026-5-17 23:3:14:214,0.076,-0.044,-0.917,-11.353,-15.808,12.451,-2.73,21.25,-11.26,7.048,1.400,0.006
2026-5-17 23:3:14:234,0.081,-0.057,-1.021,0.549,-9.827,12.817,-2.86,21.23,-11.52,7.048,1.100,0.010
2026-5-17 23:3:14:254,0.089,0.0,-0.908,6.287,-0.854,12.268,-2.79,21.06,-11.78,6.400,1518.300,11.390
2026-5-17 23:3:14:274,0.076,0.006,-0.915,-5.127,8.972,10.864,-2.83,20.68,-12.01,6.428,1473.300,9.418
2026-5-17 23:3:14:294,0.051,-0.043,-0.883,-3.113,9.888,10.681,-2.96,20.21,-12.22,6.704,842.200,6.620
2026-5-17 23:3:14:314,0.045,-0.051,-0.854,2.869,6.287,10.376,-2.97,19.8,-12.43,6.824,525.300,3.654
2026-5-17 23:3:14:334,0.057,0.001,-0.834,4.822,7.385,9.827,-2.88,19.43,-12.62,6.840,493.100,3.372
2026-5-17 23:3:14:354,0.059,-0.024,-0.849,1.16,7.935,8.911,-2.86,19.03,-12.8,6.916,340.200,2.334
2026-5-17 23:3:14:374,0.03,-0.043,-0.799,-0.549,7.568,8.545,-2.86,18.63,-12.96,6.936,248.900,1.908
2026-5-17 23:3:14:394,0.058,-0.015,-0.824,-0.183,10.132,7.812,-2.85,18.23,-13.12,6.944,239.300,1.708
2026-5-17 23:3:14:414,0.066,-0.068,-0.896,1.526,18.86,6.836,-2.83,17.69,-13.26,6.960,210.800,1.468
2026-5-17 23:3:14:434,0.15,0.035,-0.692,0.488,30.396,6.409,-2.8,16.95,-13.36,6.968,203.000,1.360
2026-5-17 23:3:14:454,0.127,0.012,-0.785,1.038,34.241,6.226,-2.8,16.09,-13.47,6.976,163.600,1.164
2026-5-17 23:3:14:474,0.036,-0.058,-0.893,16.907,36.255,6.714,-2.6,15.19,-13.57,9.884,-3.000,0.016
2026-5-17 23:3:14:494,0.031,-0.101,-0.893,37.17,37.17,6.836,-1.99,14.24,-13.69,9.692,-3.600,0.030
2026-5-17 23:3:14:514,0.085,0.074,-0.821,27.161,38.879,6.226,-1.32,13.28,-13.82,8.980,-3.700,0.032
2026-5-17 23:3:14:534,0.027,0.039,-1.233,-18.433,33.691,3.479,-1.35,12.4,-13.9,8.844,-3.600,0.032
2026-5-17 23:3:14:554,0.166,-0.071,-0.956,-23.865,32.654,2.441,-1.9,11.59,-13.95,5.952,2546.200,15.214
2026-5-17 23:3:14:574,0.082,-0.165,-1.017,4.456,36.072,3.357,-2.03,10.74,-14.0,6.008,2494.500,14.468
2026-5-17 23:3:14:594,0.148,-0.016,-2.122,26.428,40.222,4.517,-1.58,9.84,-14.07,6.496,1268.400,10.768
2026-5-17 23:3:14:614,0.168,0.054,-2.2,20.081,49.5,3.052,-1.06,8.83,-14.15,6.704,745.500,5.624
2026-5-17 23:3:14:634,0.057,0.016,-1.16,-4.333,56.519,0.916,-0.96,7.63,-14.19,7.272,-7.400,0.078
2026-5-17 23:3:14:654,0.039,-0.022,-0.85,-9.583,53.711,1.099,-1.12,6.44,-14.22,7.312,-5.100,0.020
2026-5-17 23:3:14:674,0.037,-0.057,-0.762,1.587,48.584,2.014,-1.17,5.38,-14.25,7.004,19.700,0.394
2026-5-17 23:3:14:694,0.054,-0.061,-0.89,17.761,49.316,2.258,-0.92,4.34,-14.29,7.032,38.000,0.298
2026-5-17 23:3:14:714,0.083,-0.01,-1.239,23.926,49.927,2.93,-0.45,3.3,-14.36,7.012,130.900,0.272
2026-5-17 23:3:14:734,0.07,0.025,-1.084,12.573,49.011,3.052,-0.09,2.29,-14.44,7.012,92.600,0.682
2026-5-17 23:3:14:754,0.083,-0.001,-0.934,0.671,53.162,1.709,0.0,1.25,-14.51,7.012,90.600,0.668
2026-5-17 23:3:14:774,0.09,-0.047,-1.202,2.136,60.974,1.16,0.01,0.07,-14.56,6.272,1879.800,12.066
2026-5-17 23:3:14:794,0.075,-0.051,-1.205,15.32,63.843,2.625,0.22,-1.19,-14.63,6.368,1521.000,11.652
2026-5-17 23:3:14:814,0.091,-0.014,-1.439,19.653,62.927,2.686,0.6,-2.43,-14.72,6.576,1023.700,7.118
2026-5-17 23:3:14:834,0.033,-0.017,-1.668,10.254,62.744,1.221,0.91,-3.65,-14.8,6.636,1057.300,6.910
2026-5-17 23:3:14:854,0.033,-0.011,-1.265,7.385,55.664,2.075,1.09,-4.74,-14.88,6.724,730.500,5.688
2026-5-17 23:3:14:874,0.076,-0.059,-1.004,12.207,51.941,2.258,1.29,-5.73,-14.97,6.792,685.600,4.136
2026-5-17 23:3:14:894,0.084,-0.035,-1.205,11.292,54.504,1.038,1.51,-6.73,-15.05,6.784,639.100,4.024
2026-5-17 23:3:14:914,0.066,-0.044,-1.364,7.996,57.068,0.977,1.66,-7.77,-15.12,6.840,537.400,3.866
2026-5-17 23:3:14:934,0.117,0.055,-0.973,0.793,60.425,0.916,1.79,-8.84,-15.21,6.832,545.500,3.490
2026-5-17 23:3:14:954,0.021,-0.047,-1.057,-12.573,63.904,-1.221,1.63,-9.98,-15.27,6.876,464.500,3.392
2026-5-17 23:3:14:974,0.0,-0.194,-1.299,5.127,61.523,-0.732,1.54,-11.13,-15.3,6.880,346.500,2.796
2026-5-17 23:3:14:994,0.085,0.0,-1.062,32.959,57.434,1.648,2.06,-12.17,-15.38,6.908,415.300,2.674
2026-5-17 23:3:15:14,0.093,0.071,-0.876,27.588,53.406,0.183,2.68,-13.09,-15.46,6.900,312.100,2.506
2026-5-17 23:3:15:34,0.114,0.079,-0.87,7.446,52.795,-2.319,2.96,-13.97,-15.51,6.916,341.900,2.406
2026-5-17 23:3:15:54,0.04,-0.021,-1.073,-7.935,49.377,-3.723,2.84,-14.79,-15.5,9.976,-2.500,0.014
2026-5-17 23:3:15:74,0.067,-0.055,-0.95,6.836,46.387,-3.113,2.83,-15.53,-15.49,9.692,-3.000,0.030
2026-5-17 23:3:15:94,0.086,-0.013,-0.791,22.461,47.18,-3.662,3.18,-16.26,-15.49,9.052,-3.700,0.030
2026-5-17 23:3:15:114,0.053,0.031,-0.978,15.869,47.668,-4.944,3.55,-17.02,-15.46,5.864,2129.500,15.972
2026-5-17 23:3:15:134,0.083,0.042,-1.153,-2.258,47.058,-6.165,3.56,-17.76,-15.41,6.228,1790.500,13.920
2026-5-17 23:3:15:154,0.055,-0.008,-0.873,-4.333,45.776,-7.263,3.38,-18.46,-15.33,6.964,132.500,2.094
2026-5-17 23:3:15:174,0.035,-0.062,-0.76,7.874,42.786,-7.629,3.37,-19.11,-15.23,7.020,69.800,0.574
2026-5-17 23:3:15:194,0.06,-0.025,-1.084,18.982,35.339,-7.263,3.61,-19.65,-15.12,7.052,-1.400,0.004
2026-5-17 23:3:15:214,0.062,0.02,-0.979,8.911,29.602,-7.812,3.81,-20.04,-15.0,7.052,2.100,0.004
2026-5-17 23:3:15:234,0.065,-0.009,-0.999,-3.479,26.367,-9.949,3.7,-20.36,-14.84,7.052,1.300,0.010
2026-5-17 23:3:15:254,0.059,-0.044,-0.955,2.197,23.254,-10.193,3.55,-20.62,-14.64,7.052,1.200,0.006
2026-5-17 23:3:15:274,0.064,-0.03,-0.992,11.108,19.836,-9.583,3.59,-20.8,-14.45,7.048,1.100,0.010
2026-5-17 23:3:15:294,0.064,0.016,-0.916,4.883,20.081,-10.437,3.64,-20.96,-14.25,6.332,1686.100,11.256
2026-5-17 23:3:15:314,0.062,-0.027,-0.97,-2.441,20.264,-12.024,3.48,-21.13,-14.02,6.428,1455.400,10.434
2026-5-17 23:3:15:334,0.05,-0.04,-0.885,4.15,15.991,-11.719,3.37,-21.24,-13.78,6.676,864.400,5.646
2026-5-17 23:3:15:354,0.041,-0.014,-0.765,6.104,12.024,-11.23,3.35,-21.27,-13.54,6.712,740.800,5.492
2026-5-17 23:3:15:374,0.041,-0.011,-0.89,3.113,7.874,-11.902,3.3,-21.22,-13.29,6.856,484.500,3.202
2026-5-17 23:3:15:394,0.053,-0.004,-0.862,-1.648,2.686,-13.0,3.14,-21.08,-13.01,6.916,292.900,2.442
2026-5-17 23:3:15:414,0.081,-0.016,-0.653,-1.587,-4.272,-12.695,2.95,-20.8,-12.71,6.940,262.600,2.254
2026-5-17 23:3:15:434,0.074,-0.024,-0.731,-0.122,-8.972,-12.329,2.77,-20.42,-12.42,6.948,246.300,1.700
2026-5-17 23:3:15:454,0.137,-0.007,-0.851,4.761,-10.315,-12.268,2.65,-20.01,-12.13,6.956,236.600,1.664
2026-5-17 23:3:15:474,-0.029,-0.057,-0.823,0.305,-13.062,-12.817,2.57,-19.55,-11.83,6.980,182.600,1.298
2026-5-17 23:3:15:494,0.013,-0.016,-0.783,-6.775,-15.564,-13.306,2.35,-19.06,-11.52,6.988,179.400,1.228
2026-5-17 23:3:15:514,0.042,-0.152,-0.99,-2.563,-18.372,-12.512,2.1,-18.5,-11.22,6.984,165.500,1.140
2026-5-17 23:3:15:534,-0.014,-0.091,-0.946,15.381,-18.982,-11.353,2.2,-17.93,-10.95,9.636,-3.200,0.030
2026-5-17 23:3:15:554,0.086,-0.008,-0.723,16.479,-23.56,-11.108,2.47,-17.29,-10.68,9.448,-3.400,0.032
2026-5-17 23:3:15:574,-0.013,0.034,-1.075,-10.376,-28.076,-12.39,2.35,-16.58,-10.39,8.756,-3.500,0.030
2026-5-17 23:3:15:594,0.103,-0.016,-0.872,-20.63,-30.762,-12.024,1.81,-15.79,-10.09,5.940,2921.200,0.032
2026-5-17 23:3:15:614,0.143,-0.053,-0.787,-2.258,-34.302,-11.047,1.47,-14.94,-9.81,6.068,2281.000,13.566
2026-5-17 23:3:15:634,0.083,-0.05,-1.759,14.404,-40.588,-9.644,1.57,-14.02,-9.56,6.144,2108.300,13.046
2026-5-17 23:3:15:654,0.152,0.033,-2.488,2.319,-42.419,-8.972,1.65,-13.02,-9.32,6.804,256.700,5.470
2026-5-17 23:3:15:674,0.083,0.007,-1.322,-14.954,-40.955,-10.01,1.38,-12.05,-9.09,7.028,-1.700,0.026
2026-5-17 23:3:15:694,0.054,-0.052,-0.872,-15.381,-40.955,-9.338,0.97,-11.1,-8.85,7.228,-5.400,0.102
2026-5-17 23:3:15:714,0.075,-0.054,-0.734,-1.465,-42.847,-7.385,0.79,-10.11,-8.66,7.036,24.500,0.294
2026-5-17 23:3:15:734,0.068,-0.028,-0.784,9.521,-43.823,-6.104,0.86,-9.14,-8.5,7.048,12.000,0.108
2026-5-17 23:3:15:754,0.058,0.026,-1.055,-0.549,-46.082,-6.409,0.92,-8.14,-8.34,7.036,38.800,0.278
2026-5-17 23:3:15:774,0.059,-0.01,-1.113,-10.986,-53.223,-5.859,0.71,-7.04,-8.18,7.008,91.000,0.638
2026-5-17 23:3:15:794,0.056,-0.053,-0.931,-6.958,-58.289,-4.456,0.49,-5.83,-8.05,7.012,90.700,0.642
2026-5-17 23:3:15:814,0.068,-0.039,-1.081,2.319,-59.631,-3.296,0.46,-4.58,-7.95,6.236,1760.700,14.094
2026-5-17 23:3:15:834,0.078,-0.007,-1.217,1.953,-61.035,-2.625,0.51,-3.32,-7.87,6.360,1594.800,12.058
2026-5-17 23:3:15:854,0.096,-0.005,-1.311,-4.517,-60.425,-1.831,0.46,-2.07,-7.79,6.552,1121.400,7.970
