time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:13:15:984,0.041,-0.025,-0.965,-1.099,42.114,-2.93,-0.88,-23.3,10.12,6.336,1787.300,11.574
2026-5-18 0:13:16:4,0.025,-0.021,-0.958,-1.099,25.574,-1.77,-0.92,-23.66,10.16,6.356,1561.600,9.856
2026-5-18 0:13:16:24,0.041,-0.028,-0.883,-1.221,9.094,-0.366,-0.94,-23.67,10.17,6.656,841.500,6.268
2026-5-18 0:13:16:44,0.038,-0.015,-0.829,-4.944,3.723,0.977,-0.98,-23.48,10.16,6.788,558.500,3.896
2026-5-18 0:13:16:64,0.057,-0.025,-0.887,-1.221,2.93,2.197,-1.01,-23.26,10.12,6.796,519.800,3.712
2026-5-18 0:13:16:84,0.019,-0.051,-0.947,0.671,4.578,3.296,-0.96,-23.05,10.05,6.864,347.400,2.582
2026-5-18 0:13:16:104,0.12,-0.038,-0.712,0.732,6.714,4.211,-0.85,-22.9,9.96,6.872,340.800,2.262
2026-5-18 0:13:16:124,0.117,-0.028,-0.782,-4.272,14.099,5.493,-0.85,-22.87,9.84,6.900,243.100,1.700
2026-5-18 0:13:16:144,0.081,-0.035,-0.825,-5.737,16.418,6.226,-0.91,-22.93,9.71,6.908,231.100,1.678
2026-5-18 0:13:16:164,0.031,-0.086,-0.726,7.446,7.568,8.423,-0.77,-22.9,9.54,6.928,198.200,1.304
2026-5-18 0:13:16:184,0.048,-0.068,-0.787,12.146,-2.686,9.949,-0.44,-22.66,9.33,6.948,168.400,1.186
2026-5-18 0:13:16:204,-0.012,-0.046,-0.912,17.029,-13.428,12.207,0.02,-22.21,9.07,6.944,164.700,1.166
2026-5-18 0:13:16:224,0.099,0.0,-0.732,15.686,-24.78,13.245,0.46,-21.54,8.81,9.856,-2.700,0.022
2026-5-18 0:13:16:244,-0.001,0.055,-0.735,-10.437,-34.058,11.963,0.54,-20.67,8.56,9.640,158.500,0.032
2026-5-18 0:13:16:264,0.101,0.051,-0.973,-25.879,-36.072,12.268,0.25,-19.7,8.32,6.776,507.500,4.814
2026-5-18 0:13:16:284,0.114,-0.031,-1.661,-22.888,-26.428,13.672,-0.19,-18.85,8.06,7.008,2.000,0.046
2026-5-18 0:13:16:304,0.143,-0.06,-1.886,5.005,-21.912,16.235,-0.18,-18.15,7.75,7.012,1.500,0.010
2026-5-18 0:13:16:324,0.068,-0.037,-0.821,12.085,-20.081,18.005,0.16,-17.51,7.39,7.008,1.200,0.010
2026-5-18 0:13:16:344,0.046,-0.003,-0.56,9.399,-18.799,18.982,0.53,-16.91,7.0,7.000,1.500,0.010
2026-5-18 0:13:16:364,0.055,0.026,-1.123,-3.54,-24.902,18.494,0.69,-16.27,6.63,7.004,1.300,0.006
2026-5-18 0:13:16:384,0.044,-0.034,-1.327,-17.578,-44.983,18.25,0.52,-15.34,6.28,7.012,1.300,0.006
2026-5-18 0:13:16:404,0.05,-0.076,-0.856,-7.019,-58.96,20.264,0.39,-14.04,5.91,7.008,1.100,0.006
2026-5-18 0:13:16:424,0.076,-0.074,-1.015,6.592,-60.12,22.095,0.53,-12.66,5.51,6.996,26.100,0.184
2026-5-18 0:13:16:444,0.091,0.01,-1.177,4.089,-57.678,22.522,0.8,-11.33,5.09,7.000,27.300,0.186
2026-5-18 0:13:16:464,0.091,0.005,-1.006,-12.451,-54.077,21.729,0.76,-10.06,4.69,6.996,27.200,0.184
2026-5-18 0:13:16:484,0.107,-0.077,-1.094,-8.667,-44.312,22.461,0.6,-8.98,4.28,6.996,26.700,0.186
2026-5-18 0:13:16:504,0.082,-0.039,-1.119,3.296,-38.513,23.743,0.69,-8.06,3.83,6.996,26.700,0.190
2026-5-18 0:13:16:524,0.05,0.007,-1.042,-4.211,-44.8,23.376,0.77,-7.12,3.39,7.000,26.500,0.186
2026-5-18 0:13:16:544,0.062,-0.035,-1.164,-10.803,-55.847,23.315,0.65,-5.99,2.97,6.996,26.800,0.194
2026-5-18 0:13:16:564,0.063,-0.045,-1.134,-6.287,-64.453,24.414,0.55,-4.69,2.53,6.996,26.400,0.186
2026-5-18 0:13:16:584,0.063,-0.028,-1.113,-4.944,-73.486,24.963,0.51,-3.22,2.08,6.996,26.600,0.190
2026-5-18 0:13:16:604,0.088,-0.029,-1.158,-8.423,-78.369,24.475,0.41,-1.63,1.64,6.988,27.100,0.184
2026-5-18 0:13:16:624,0.118,-0.031,-1.153,-8.728,-70.068,24.963,0.27,-0.12,1.2,6.996,26.700,0.186
2026-5-18 0:13:16:644,0.105,-0.035,-1.161,-9.521,-58.899,24.475,0.1,1.14,0.74,6.996,26.700,0.190
2026-5-18 0:13:16:664,0.085,-0.039,-1.149,-8.728,-54.626,24.17,-0.06,2.24,0.29,6.996,27.100,0.186
2026-5-18 0:13:16:684,0.09,-0.036,-1.162,-7.202,-52.49,23.987,-0.2,3.27,-0.15,6.996,26.800,0.186
2026-5-18 0:13:16:704,0.069,-0.019,-1.178,-10.864,-54.26,23.682,-0.37,4.28,-0.6,6.996,26.900,0.186
2026-5-18 0:13:16:724,0.05,-0.038,-1.16,-14.282,-64.941,23.56,-0.64,5.43,-1.05,6.996,26.900,0.196
2026-5-18 0:13:16:744,0.072,-0.051,-1.159,-9.827,-75.745,23.499,-0.88,6.81,-1.51,6.996,27.200,0.186
2026-5-18 0:13:16:764,0.094,-0.019,-1.167,-9.155,-75.989,23.376,-1.07,8.26,-1.96,6.996,26.600,0.194
2026-5-18 0:13:16:784,0.097,-0.023,-1.162,-15.686,-71.167,22.522,-1.36,9.61,-2.41,6.996,27.000,0.194
2026-5-18 0:13:16:804,0.103,-0.058,-1.143,-13.855,-65.186,21.912,-1.7,10.84,-2.85,6.988,27.200,0.190
2026-5-18 0:13:16:824,0.115,-0.042,-1.137,-7.507,-53.894,21.118,-1.92,11.86,-3.27,6.996,28.800,0.186
2026-5-18 0:13:16:844,0.089,-0.013,-1.133,-12.207,-45.41,20.264,-2.15,12.66,-3.7,6.996,27.400,0.186
2026-5-18 0:13:16:864,0.066,-0.041,-1.121,-16.418,-47.302,19.592,-2.5,13.4,-4.1,6.996,27.000,0.196
2026-5-18 0:13:16:884,0.07,-0.061,-1.104,-10.986,-54.016,18.86,-2.81,14.25,-4.5,6.996,26.600,0.190
2026-5-18 0:13:16:904,0.07,-0.023,-1.096,-9.399,-58.228,18.677,-3.02,15.19,-4.9,7.000,26.700,0.186
2026-5-18 0:13:16:924,0.07,-0.027,-1.086,-15.686,-62.622,17.883,-3.33,16.21,-5.29,6.996,26.700,0.186
2026-5-18 0:13:16:944,0.088,-0.054,-1.074,-14.343,-63.171,16.785,-3.69,17.27,-5.67,6.996,26.700,0.186
2026-5-18 0:13:16:964,0.106,-0.044,-1.059,-8.24,-54.382,15.808,-3.93,18.2,-6.04,6.996,26.600,0.204
2026-5-18 0:13:16:984,0.103,-0.023,-1.04,-10.864,-41.992,14.648,-4.15,18.89,-6.37,6.332,1638.600,9.214
2026-5-18 0:13:17:4,0.086,-0.039,-1.031,-13.367,-34.119,13.55,-4.43,19.37,-6.68,6.412,1334.400,10.328
2026-5-18 0:13:17:24,0.097,-0.042,-1.198,-12.573,-29.419,11.902,-4.7,19.74,-6.95,6.628,1036.100,6.550
2026-5-18 0:13:17:44,0.083,-0.051,-1.639,-11.353,-27.222,10.864,-4.93,20.02,-7.19,6.596,1028.000,6.538
2026-5-18 0:13:17:64,0.036,-0.098,-1.349,-4.761,-33.203,10.986,-5.08,20.36,-7.43,6.708,675.100,4.548
2026-5-18 0:13:17:84,0.051,-0.057,-0.775,4.639,-38.635,10.742,-5.04,20.84,-7.68,6.728,679.300,4.744
2026-5-18 0:13:17:104,0.081,-0.019,-0.829,4.822,-39.368,9.46,-4.92,21.34,-7.91,6.788,557.200,3.936
2026-5-18 0:13:17:124,0.094,0.065,-1.193,-22.034,-33.997,6.775,-5.13,21.8,-8.1,6.768,525.100,3.598
2026-5-18 0:13:17:144,0.14,-0.068,-1.049,-36.316,-25.635,4.761,-5.78,22.09,-8.22,6.812,465.500,3.090
2026-5-18 0:13:17:164,0.058,-0.092,-0.726,-29.907,-16.846,3.296,-6.42,22.21,-8.31,6.848,413.000,3.022
2026-5-18 0:13:17:184,0.076,-0.119,-0.872,-10.986,-11.597,3.113,-6.71,22.19,-8.37,6.844,382.600,2.680
2026-5-18 0:13:17:204,0.112,-0.136,-1.075,17.517,-7.324,3.296,-6.53,22.08,-8.41,6.860,359.300,2.290
2026-5-18 0:13:17:224,0.071,0.039,-0.81,26.978,-3.113,2.625,-5.91,21.89,-8.45,6.880,309.900,2.064
2026-5-18 0:13:17:244,0.077,0.049,-0.641,5.432,-0.427,-0.671,-5.54,21.65,-8.43,6.880,301.200,2.298
2026-5-18 0:13:17:264,0.048,0.036,-0.775,-18.25,-1.282,-3.601,-5.67,21.41,-8.35,9.804,-3.200,0.030
2026-5-18 0:13:17:284,0.082,-0.089,-0.858,-17.334,-4.578,-4.333,-5.98,21.24,-8.23,9.732,-3.300,0.032
2026-5-18 0:13:17:304,0.121,-0.1,-0.678,9.827,-2.136,-4.089,-5.88,21.07,-8.12,6.992,2.300,1.572
2026-5-18 0:13:17:324,0.074,-0.027,-0.726,21.729,2.93,-5.432,-5.37,20.8,-7.99,7.136,-3.900,0.046
2026-5-18 0:13:17:344,0.073,0.034,-0.896,7.568,8.301,-7.141,-4.96,20.42,-7.82,7.004,24.700,0.072
2026-5-18 0:13:17:364,0.106,-0.017,-0.975,-8.301,16.907,-8.911,-4.92,19.93,-7.61,7.004,23.300,0.144
2026-5-18 0:13:17:384,0.087,-0.088,-0.907,0.793,29.236,-10.193,-4.88,19.19,-7.35,7.000,20.600,0.140
2026-5-18 0:13:17:404,0.068,-0.062,-0.955,15.747,34.668,-11.108,-4.53,18.3,-7.06,7.008,1.200,0.006
2026-5-18 0:13:17:424,0.062,-0.004,-0.964,15.564,31.189,-12.085,-4.05,17.44,-6.77,7.012,1.300,0.006
2026-5-18 0:13:17:444,0.074,-0.004,-0.949,4.822,31.799,-13.428,-3.76,16.61,-6.47,7.012,1.200,0.010
2026-5-18 0:13:17:464,0.068,-0.045,-1.01,2.441,31.86,-15.442,-3.59,15.78,-6.12,7.012,1.400,0.010
2026-5-18 0:13:17:484,0.061,-0.066,-0.995,12.207,27.954,-15.625,-3.31,15.01,-5.77,7.008,1.100,0.010
2026-5-18 0:13:17:504,0.094,-0.021,-0.989,16.602,28.87,-16.113,-2.88,14.29,-5.42,7.008,1.600,0.006
2026-5-18 0:13:17:524,0.1,0.0,-1.042,9.277,40.039,-17.456,-2.53,13.41,-5.05,7.004,1.200,0.006
2026-5-18 0:13:17:544,0.09,-0.048,-1.04,4.761,49.011,-19.348,-2.33,12.34,-4.64,7.008,1.200,0.006
2026-5-18 0:13:17:564,0.084,-0.064,-1.043,15.076,52.551,-19.531,-2.03,11.16,-4.23,7.008,1.300,0.006
2026-5-18 0:13:17:584,0.095,-0.012,-1.075,18.494,59.326,-20.02,-1.58,9.9,-3.82,7.012,1.200,0.010
2026-5-18 0:13:17:604,0.069,-0.002,-1.077,7.446,61.829,-21.973,-1.27,8.55,-3.38,7.008,1.300,0.010
2026-5-18 0:13:17:624,0.054,-0.059,-1.102,7.507,54.871,-22.583,-1.11,7.28,-2.94,7.008,1.100,0.010
2026-5-18 0:13:17:644,0.084,-0.052,-1.099,17.7,50.842,-21.912,-0.79,6.17,-2.5,7.008,1.200,0.010
2026-5-18 0:13:17:664,0.08,0.005,-1.111,14.648,52.856,-23.071,-0.42,5.05,-2.07,7.008,1.200,0.010
2026-5-18 0:13:17:684,0.083,-0.025,-1.139,5.615,53.833,-24.353,-0.25,3.91,-1.6,7.008,0.900,0.006
2026-5-18 0:13:17:704,0.102,-0.06,-1.137,11.047,57.434,-24.109,-0.09,2.76,-1.14,7.008,1.200,0.010
2026-5-18 0:13:17:724,0.104,-0.021,-1.146,16.418,68.359,-24.414,0.21,1.43,-0.69,7.004,1.200,0.010
2026-5-18 0:13:17:744,0.08,-0.009,-1.149,8.728,73.425,-25.574,0.42,-0.04,-0.23,7.008,1.300,0.010
2026-5-18 0:13:17:764,0.074,-0.042,-1.165,7.141,70.496,-25.574,0.51,-1.49,0.23,7.008,1.000,0.006
2026-5-18 0:13:17:784,0.078,-0.043,-1.163,13.123,70.129,-24.902,0.68,-2.88,0.69,7.004,1.100,0.010
2026-5-18 0:13:17:804,0.065,-0.011,-1.16,10.742,65.796,-25.696,0.86,-4.22,1.15,7.008,1.000,0.010
2026-5-18 0:13:17:824,0.068,-0.02,-1.168,5.92,57.983,-25.879,0.92,-5.4,1.63,7.008,1.300,0.010
2026-5-18 0:13:17:844,0.097,-0.042,-1.166,7.69,58.655,-25.085,0.95,-6.5,2.09,7.004,1.200,0.010
2026-5-18 0:13:17:864,0.092,-0.023,-1.16,9.338,63.477,-25.452,1.04,-7.67,2.55,7.004,1.400,0.006
2026-5-18 0:13:17:884,0.084,-0.019,-1.159,6.47,65.552,-25.33,1.08,-8.89,3.02,7.008,0.800,0.006
2026-5-18 0:13:17:904,0.101,-0.03,-1.155,4.272,69.214,-24.597,1.05,-10.15,3.47,7.008,1.300,0.006
2026-5-18 0:13:17:924,0.079,-0.032,-1.146,6.287,72.815,-24.353,1.04,-11.49,3.92,7.008,1.200,0.010
2026-5-18 0:13:17:944,0.061,-0.022,-1.137,6.226,67.627,-24.17,1.04,-12.77,4.36,7.008,1.000,0.010
2026-5-18 0:13:17:964,0.071,-0.019,-1.126,3.235,59.57,-23.254,0.98,-13.88,4.81,7.008,1.300,0.010
2026-5-18 0:13:17:984,0.068,-0.031,-1.115,2.502,56.091,-22.705,0.88,-14.87,5.23,6.232,1541.800,11.056
2026-5-18 0:13:18:4,0.066,-0.031,-1.099,3.601,51.27,-22.095,0.8,-15.77,5.67,6.652,913.600,5.718
2026-5-18 0:13:18:24,0.062,-0.022,-0.95,3.418,48.157,-21.057,0.73,-16.57,6.09,6.672,806.000,5.548
2026-5-18 0:13:18:44,0.066,-0.006,-0.985,0.977,51.514,-20.142,0.61,-17.37,6.49,6.800,488.200,3.592
2026-5-18 0:13:18:64,0.048,-0.075,-1.095,-3.845,55.054,-20.081,0.41,-18.27,6.88,6.860,363.700,2.494
2026-5-18 0:13:18:84,0.019,-0.089,-0.902,4.883,53.345,-18.433,0.27,-19.17,7.26,6.860,341.100,2.540
2026-5-18 0:13:18:104,0.059,0.021,-0.791,7.263,52.917,-16.968,0.26,-19.99,7.62,6.900,261.000,1.726
2026-5-18 0:13:18:124,0.127,-0.023,-0.969,-1.953,48.889,-16.724,0.18,-20.75,7.95,6.900,255.200,1.600
2026-5-18 0:13:18:144,0.013,-0.026,-0.843,-6.775,42.236,-16.296,-0.1,-21.41,8.3,6.928,175.400,1.406
2026-5-18 0:13:18:164,0.05,-0.061,-0.742,2.869,30.701,-14.771,-0.3,-21.85,8.63,6.928,186.300,1.330
2026-5-18 0:13:18:184,0.053,-0.109,-0.941,13.184,24.414,-12.146,-0.22,-22.13,8.9,6.932,160.600,0.924
2026-5-18 0:13:18:204,0.115,-0.022,-0.868,22.522,24.414,-10.071,0.08,-22.36,9.13,10.160,-0.700,0.082
2026-5-18 0:13:18:224,0.023,0.05,-0.773,12.268,22.278,-10.071,0.31,-22.55,9.34,9.976,-2.400,0.016
2026-5-18 0:13:18:244,0.118,0.066,-0.916,-12.817,21.423,-10.925,0.16,-22.7,9.56,6.396,1654.600,9.880
2026-5-18 0:13:18:264,0.062,0.03,-1.166,-26.917,23.987,-10.01,-0.41,-22.88,9.79,6.596,1108.500,6.422
2026-5-18 0:13:18:284,0.08,-0.047,-1.875,-17.883,22.339,-8.301,-0.94,-23.07,9.98,7.004,7.100,0.042
2026-5-18 0:13:18:304,0.099,-0.075,-1.552,13.062,9.155,-4.272,-0.94,-23.06,10.1,7.012,0.800,0.006
2026-5-18 0:13:18:324,0.049,-0.023,-0.562,18.066,6.958,-2.197,-0.6,-22.93,10.16,7.008,1.200,0.010
2026-5-18 0:13:18:344,0.05,0.02,-0.613,8.972,7.996,-2.197,-0.35,-22.81,10.2,7.008,1.400,0.010
2026-5-18 0:13:18:364,0.066,0.03,-1.176,-10.681,5.371,-2.563,-0.42,-22.67,10.25,7.008,1.300,0.010
2026-5-18 0:13:18:384,0.054,-0.068,-1.11,-17.883,-4.7,-1.892,-0.81,-22.38,10.3,7.000,23.500,0.168
2026-5-18 0:13:18:404,0.052,-0.093,-0.74,1.404,-10.376,1.221,-0.92,-21.93,10.3,6.996,23.800,0.176
2026-5-18 0:13:18:424,0.071,-0.031,-0.955,12.634,-10.132,2.991,-0.68,-21.47,10.24,6.996,23.900,0.168
2026-5-18 0:13:18:444,0.065,0.024,-1.018,1.038,-13.123,3.479,-0.49,-20.98,10.17,7.000,26.300,0.176
2026-5-18 0:13:18:464,0.054,-0.02,-0.835,-10.559,-18.372,3.54,-0.6,-20.4,10.1,6.996,25.900,0.180
2026-5-18 0:13:18:484,0.079,-0.075,-1.003,-1.953,-19.592,5.676,-0.69,-19.76,10.0,6.988,23.500,0.168
2026-5-18 0:13:18:504,0.065,-0.046,-0.963,8.484,-19.531,7.507,-0.51,-19.14,9.85,6.992,25.800,0.174
2026-5-18 0:13:18:524,0.051,-0.001,-0.892,3.052,-24.17,8.057,-0.31,-18.47,9.68,6.996,23.800,0.170
2026-5-18 0:13:18:544,0.063,-0.017,-1.043,-5.737,-31.616,8.545,-0.3,-17.67,9.51,7.000,24.000,0.164
2026-5-18 0:13:18:564,0.072,-0.054,-0.979,-3.967,-33.325,10.193,-0.34,-16.8,9.33,6.996,26.000,0.184
2026-5-18 0:13:18:584,0.06,-0.054,-0.945,4.7,-35.767,11.841,-0.22,-15.91,9.1,6.996,24.200,0.184
2026-5-18 0:13:18:604,0.062,-0.007,-1.049,4.578,-42.358,12.756,-0.02,-14.93,8.86,6.996,23.700,0.168
2026-5-18 0:13:18:624,0.079,-0.007,-1.013,-4.15,-45.288,13.306,0.04,-13.85,8.61,6.996,25.900,0.168
2026-5-18 0:13:18:644,0.078,-0.047,-1.019,-5.432,-42.908,14.221,0.01,-12.81,8.34,6.996,24.200,0.176
2026-5-18 0:13:18:664,0.065,-0.055,-1.061,2.258,-44.434,15.686,0.08,-11.79,8.05,6.996,24.700,0.168
2026-5-18 0:13:18:684,0.068,-0.019,-1.054,3.723,-50.171,16.724,0.24,-10.68,7.74,7.000,24.300,0.168
2026-5-18 0:13:18:704,0.086,-0.007,-1.079,-3.967,-50.171,17.212,0.31,-9.55,7.43,7.000,23.900,0.170
2026-5-18 0:13:18:724,0.07,-0.047,-1.092,-6.653,-50.476,18.066,0.24,-8.44,7.1,6.992,24.900,0.170
2026-5-18 0:13:18:744,0.064,-0.058,-1.09,0.549,-56.946,19.409,0.26,-7.25,6.75,7.000,26.100,0.184
2026-5-18 0:13:18:764,0.079,-0.022,-1.114,2.197,-61.218,20.081,0.39,-5.95,6.39,6.996,26.700,0.200
2026-5-18 0:13:18:784,0.086,-0.012,-1.126,-5.92,-58.96,20.447,0.4,-4.68,6.02,6.996,26.300,0.180
2026-5-18 0:13:18:804,0.075,-0.049,-1.123,-7.507,-60.059,20.935,0.29,-3.44,5.64,6.996,28.300,0.186
2026-5-18 0:13:18:824,0.082,-0.05,-1.13,-0.916,-63.477,21.79,0.26,-2.15,5.25,6.996,27.600,0.184
2026-5-18 0:13:18:844,0.094,-0.016,-1.152,-1.282,-60.791,22.339,0.3,-0.88,4.85,6.996,28.400,0.196
2026-5-18 0:13:18:864,0.08,-0.024,-1.151,-7.812,-58.899,22.522,0.22,0.32,4.44,6.996,28.600,0.196
2026-5-18 0:13:18:884,0.072,-0.048,-1.146,-7.446,-63.049,22.827,0.08,1.54,4.02,6.996,28.200,0.184
2026-5-18 0:13:18:904,0.088,-0.041,-1.158,-3.174,-65.186,23.254,0.0,2.82,3.6,6.996,27.100,0.196
2026-5-18 0:13:18:924,0.084,-0.022,-1.161,-5.31,-63.232,23.621,-0.07,4.05,3.16,6.996,28.200,0.200
2026-5-18 0:13:18:944,0.075,-0.03,-1.157,-9.094,-65.43,23.682,-0.24,5.29,2.72,6.996,28.800,0.196
2026-5-18 0:13:18:964,0.087,-0.047,-1.151,-7.874,-67.139,23.682,-0.42,6.56,2.27,6.996,28.400,0.196
2026-5-18 0:13:18:984,0.095,-0.035,-1.157,-5.92,-62.561,23.743,-0.56,7.77,1.82,6.120,2120.600,12.216
2026-5-18 0:13:19:4,0.083,-0.029,-1.152,-8.057,-60.303,23.987,-0.73,8.89,1.37,6.348,1456.900,9.936
2026-5-18 0:13:19:24,0.127,-0.056,-1.457,-6.409,-61.462,23.743,-0.91,9.99,0.91,6.636,1039.000,6.508
2026-5-18 0:13:19:44,0.145,-0.103,-1.73,-7.935,-59.631,23.315,-1.1,11.06,0.45,6.616,980.400,7.228
2026-5-18 0:13:19:64,0.122,-0.019,-1.27,-7.446,-57.373,23.926,-1.34,12.05,-0.01,6.708,669.400,4.310
2026-5-18 0:13:19:84,0.053,-0.035,-0.904,-0.366,-59.692,24.231,-1.45,13.08,-0.49,6.744,716.100,4.532
2026-5-18 0:13:19:104,0.06,0.011,-1.092,-5.981,-59.875,23.315,-1.55,14.13,-0.97,6.776,589.100,4.102
2026-5-18 0:13:19:124,0.158,-0.012,-1.302,-21.606,-55.725,22.339,-1.95,15.1,-1.43,6.800,550.200,3.964
2026-5-18 0:13:19:144,0.115,-0.023,-0.982,-33.02,-54.077,21.362,-2.63,15.99,-1.88,6.808,457.900,3.474
2026-5-18 0:13:19:164,0.141,-0.109,-0.805,-33.02,-52.368,20.447,-3.39,16.83,-2.32,6.844,385.000,2.710
2026-5-18 0:13:19:184,0.088,-0.073,-1.046,-0.061,-49.5,21.729,-3.75,17.62,-2.78,6.844,427.300,2.922
2026-5-18 0:13:19:204,0.119,-0.053,-1.125,18.738,-48.218,22.339,-3.51,18.35,-3.26,6.852,347.400,2.592
2026-5-18 0:13:19:224,0.061,0.057,-0.87,-3.052,-45.898,19.592,-3.44,19.03,-3.71,6.868,334.200,2.542
2026-5-18 0:13:19:244,0.03,-0.018,-0.917,-26.245,-43.701,17.09,-3.88,19.67,-4.1,8.880,-59.400,0.488
