time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 23:55:24:364,0.072,-0.011,-1.068,-5.432,51.636,-6.287,-0.16,-18.79,63.84,7.004,20.500,0.082
2026-5-17 23:55:24:384,0.076,-0.043,-1.065,-4.395,51.758,-5.066,-0.3,-19.58,63.93,7.012,1.400,0.006
2026-5-17 23:55:24:404,0.063,-0.039,-1.006,3.906,50.476,-3.845,-0.31,-20.36,64.0,7.012,1.700,0.006
2026-5-17 23:55:24:424,0.061,-0.003,-1.033,1.77,44.983,-2.258,-0.25,-21.06,64.03,7.008,1.000,0.006
2026-5-17 23:55:24:444,0.064,-0.012,-1.008,-6.958,40.71,-1.404,-0.33,-21.64,64.04,7.012,1.000,0.010
2026-5-17 23:55:24:464,0.055,-0.059,-0.972,-3.723,37.598,-0.122,-0.45,-22.14,64.04,7.008,1.000,0.010
2026-5-17 23:55:24:484,0.054,-0.03,-0.999,4.456,32.166,1.465,-0.39,-22.56,64.01,6.128,1785.100,12.072
2026-5-17 23:55:24:504,0.061,0.002,-0.97,-0.671,27.588,2.747,-0.31,-22.86,63.94,6.168,1633.000,11.620
2026-5-17 23:55:24:524,0.067,-0.036,-0.931,-5.798,26.428,3.54,-0.36,-23.11,63.85,6.564,836.600,5.734
2026-5-17 23:55:24:544,0.067,-0.034,-0.84,1.587,25.024,4.822,-0.32,-23.33,63.74,6.660,764.500,5.204
2026-5-17 23:55:24:564,0.039,-0.033,-0.826,5.188,21.484,6.47,-0.19,-23.51,63.59,6.788,438.100,3.214
2026-5-17 23:55:24:584,0.075,0.029,-0.816,-4.578,19.47,7.507,-0.09,-23.6,63.42,6.820,430.900,2.904
2026-5-17 23:55:24:604,0.03,-0.006,-0.685,-6.653,16.663,8.24,-0.13,-23.66,63.24,6.884,300.900,1.854
2026-5-17 23:55:24:624,0.026,-0.06,-0.76,-0.732,10.742,8.972,-0.1,-23.63,63.03,6.884,306.400,2.058
2026-5-17 23:55:24:644,0.064,0.005,-0.775,4.089,4.578,10.925,0.09,-23.47,62.8,6.912,247.400,1.556
2026-5-17 23:55:24:664,0.01,0.025,-0.8,-2.93,-0.793,11.658,0.16,-23.2,62.55,6.912,219.000,1.360
2026-5-17 23:55:24:684,0.045,0.014,-0.68,-8.423,-4.761,12.024,0.15,-22.83,62.29,6.928,179.600,1.120
2026-5-17 23:55:24:704,0.09,-0.083,-0.777,2.075,-10.193,13.123,0.23,-22.38,62.01,6.936,148.300,1.022
2026-5-17 23:55:24:724,0.092,-0.043,-0.909,3.967,-13.0,14.404,0.41,-21.87,61.7,7.104,-2.400,1.052
2026-5-17 23:55:24:744,0.044,0.065,-0.794,2.808,-15.686,15.869,0.65,-21.28,61.38,6.572,958.900,6.446
2026-5-17 23:55:24:764,0.188,-0.075,-0.75,-0.122,-18.127,16.052,0.8,-20.66,61.05,6.676,684.400,6.164
2026-5-17 23:55:24:784,0.095,-0.034,-1.258,-1.099,-18.86,16.296,0.89,-20.05,60.71,6.992,32.300,0.124
2026-5-17 23:55:24:804,0.065,-0.057,-2.029,2.136,-25.33,18.433,1.04,-19.36,60.35,7.004,3.000,0.046
2026-5-17 23:55:24:824,0.076,-0.007,-1.321,5.798,-31.86,20.203,1.3,-18.5,59.96,7.008,11.800,0.058
2026-5-17 23:55:24:844,0.048,-0.011,-0.544,-0.183,-32.104,19.958,1.47,-17.61,59.57,7.008,1.400,0.010
2026-5-17 23:55:24:864,0.053,-0.018,-0.787,-5.859,-31.738,20.203,1.51,-16.74,59.18,7.012,1.200,0.006
2026-5-17 23:55:24:884,0.081,-0.035,-1.321,-4.272,-34.363,21.667,1.54,-15.86,58.77,7.008,1.300,0.010
2026-5-17 23:55:24:904,0.068,-0.033,-1.134,-1.038,-39.612,22.644,1.61,-14.9,58.35,7.008,1.300,0.006
2026-5-17 23:55:24:924,0.054,-0.021,-0.812,-1.648,-42.908,22.644,1.7,-13.86,57.93,7.012,1.200,0.010
2026-5-17 23:55:24:944,0.067,-0.034,-1.108,-5.92,-45.654,23.193,1.71,-12.79,57.51,7.012,1.000,0.010
2026-5-17 23:55:24:964,0.069,-0.027,-1.127,-6.042,-50.903,24.17,1.7,-11.63,57.07,6.116,1961.200,10.846
2026-5-17 23:55:24:984,0.065,-0.037,-1.061,-5.615,-54.443,23.987,1.67,-10.4,56.64,6.508,1245.800,6.518
2026-5-17 23:55:25:4,0.114,-0.015,-1.563,-7.019,-55.237,24.353,1.66,-9.15,56.21,6.512,1158.600,6.402
2026-5-17 23:55:25:24,-0.008,0.115,-1.746,-19.104,-56.458,24.719,1.5,-7.89,55.77,6.648,714.900,5.396
2026-5-17 23:55:25:44,0.029,-0.01,-1.048,-23.438,-57.007,24.536,1.14,-6.63,55.33,6.692,661.700,5.030
2026-5-17 23:55:25:64,0.053,-0.099,-1.015,-11.902,-56.763,25.146,0.86,-5.4,54.88,6.740,554.900,3.808
2026-5-17 23:55:25:84,0.076,-0.028,-1.313,0.671,-58.838,27.1,0.87,-4.16,54.39,6.740,523.500,3.502
2026-5-17 23:55:25:104,0.055,0.043,-1.294,-9.766,-63.171,26.794,0.85,-2.86,53.89,6.844,418.400,2.942
2026-5-17 23:55:25:124,0.097,-0.004,-0.941,-18.25,-64.941,26.245,0.57,-1.51,53.42,6.788,410.800,3.158
2026-5-17 23:55:25:144,-0.016,-0.062,-1.066,-19.958,-68.115,26.672,0.19,-0.15,52.93,6.876,376.500,2.418
2026-5-17 23:55:25:164,0.052,-0.01,-1.232,-12.329,-70.984,27.466,-0.05,1.27,52.42,6.808,284.800,2.258
2026-5-17 23:55:25:184,0.07,-0.056,-1.189,-9.521,-72.083,27.1,-0.25,2.7,51.91,6.824,386.000,2.916
2026-5-17 23:55:25:204,0.013,-0.046,-0.999,-4.517,-68.604,27.344,-0.37,4.06,51.4,6.876,409.000,1.586
2026-5-17 23:55:25:224,0.097,0.012,-1.088,-2.075,-69.58,27.344,-0.4,5.39,50.87,6.912,191.300,2.524
2026-5-17 23:55:25:244,0.155,-0.028,-1.137,-16.174,-68.42,25.452,-0.65,6.7,50.37,9.940,-3.600,0.032
2026-5-17 23:55:25:264,0.023,-0.067,-1.083,-19.531,-65.247,24.292,-1.06,7.94,49.89,9.844,-3.600,0.036
2026-5-17 23:55:25:284,0.079,-0.07,-0.961,-11.658,-67.993,24.414,-1.36,9.16,49.41,6.664,688.300,3.106
2026-5-17 23:55:25:304,0.081,-0.009,-1.25,-17.578,-69.153,22.949,-1.69,10.42,48.94,6.996,14.400,0.186
2026-5-17 23:55:25:324,0.08,-0.028,-1.077,-20.569,-67.566,21.301,-2.13,11.66,48.49,7.004,6.200,0.114
2026-5-17 23:55:25:344,0.071,-0.041,-1.065,-18.005,-66.284,20.752,-2.53,12.83,48.05,7.008,1.200,0.006
2026-5-17 23:55:25:364,0.095,-0.032,-1.26,-18.311,-65.979,19.775,-2.91,13.99,47.62,7.012,0.900,0.006
2026-5-17 23:55:25:384,0.09,-0.055,-1.071,-16.357,-61.646,17.761,-3.3,15.08,47.22,7.012,0.900,0.006
2026-5-17 23:55:25:404,0.085,-0.025,-1.124,-14.709,-56.519,16.541,-3.6,16.03,46.85,7.008,1.300,0.010
2026-5-17 23:55:25:424,0.082,-0.029,-1.147,-20.63,-56.091,15.137,-4.0,16.95,46.49,7.012,1.300,0.006
2026-5-17 23:55:25:444,0.083,-0.063,-1.048,-18.188,-54.443,13.306,-4.42,17.83,46.16,7.008,1.000,0.010
2026-5-17 23:55:25:464,0.08,-0.038,-1.108,-10.376,-51.27,11.963,-4.69,18.64,45.87,7.008,1.200,0.010
2026-5-17 23:55:25:484,0.073,-0.015,-1.048,-16.541,-51.88,10.742,-4.97,19.42,45.59,7.012,0.900,0.006
2026-5-17 23:55:25:504,0.081,-0.053,-1.045,-19.409,-50.659,8.789,-5.36,20.19,45.35,6.144,1804.200,12.052
2026-5-17 23:55:25:524,0.084,-0.065,-1.042,-9.949,-45.837,6.775,-5.62,20.89,45.15,6.564,800.800,5.760
2026-5-17 23:55:25:544,0.068,-0.017,-0.908,-8.789,-42.053,5.981,-5.76,21.49,44.98,6.584,773.700,5.876
2026-5-17 23:55:25:564,0.082,-0.043,-0.919,-15.747,-39.368,4.15,-6.0,22.03,44.84,6.764,518.500,3.618
2026-5-17 23:55:25:584,0.05,-0.044,-0.942,-15.869,-34.302,2.075,-6.27,22.48,44.75,6.788,505.200,3.540
2026-5-17 23:55:25:604,0.025,-0.113,-0.912,-7.385,-29.48,0.61,-6.39,22.8,44.7,6.848,323.300,2.350
2026-5-17 23:55:25:624,0.025,-0.023,-0.775,-7.141,-25.818,0.244,-6.44,23.05,44.68,6.856,298.300,1.842
2026-5-17 23:55:25:644,0.065,0.004,-0.81,-8.484,-24.963,-1.099,-6.5,23.27,44.68,6.888,251.100,1.772
2026-5-17 23:55:25:664,0.061,-0.033,-0.793,-13.367,-20.691,-2.991,-6.66,23.45,44.73,6.904,206.400,1.446
2026-5-17 23:55:25:684,-0.029,-0.031,-0.819,-12.817,-17.639,-4.333,-6.76,23.54,44.81,6.908,209.000,1.458
2026-5-17 23:55:25:704,0.083,-0.055,-0.796,-6.47,-15.686,-4.028,-6.8,23.59,44.91,6.960,168.800,1.128
2026-5-17 23:55:25:724,0.097,-0.016,-0.79,-4.578,-12.512,-5.066,-6.77,23.59,45.01,6.956,159.400,1.028
2026-5-17 23:55:25:744,-0.032,0.011,-0.857,-2.38,-5.432,-6.653,-6.68,23.49,45.16,9.788,-3.100,0.026
2026-5-17 23:55:25:764,0.07,-0.097,-0.886,6.897,-1.404,-7.507,-6.46,23.27,45.35,9.588,5.200,0.036
2026-5-17 23:55:25:784,0.094,0.014,-1.01,1.526,3.906,-7.874,-6.21,22.96,45.54,6.836,369.900,2.304
2026-5-17 23:55:25:804,0.22,-0.042,-1.346,-1.221,9.338,-9.766,-6.1,22.55,45.78,6.940,133.300,1.934
2026-5-17 23:55:25:824,0.146,-0.076,-1.857,2.502,15.869,-11.536,-5.95,22.01,46.07,7.004,1.900,0.134
2026-5-17 23:55:25:844,0.048,-0.044,-0.768,5.859,13.733,-11.475,-5.69,21.47,46.36,7.012,1.400,0.010
2026-5-17 23:55:25:864,0.04,-0.042,-0.506,6.775,13.123,-12.024,-5.39,20.97,46.65,7.012,1.200,0.010
2026-5-17 23:55:25:884,0.074,-0.038,-1.058,9.094,13.367,-13.062,-5.07,20.47,46.96,7.012,1.200,0.006
2026-5-17 23:55:25:904,0.099,-0.037,-1.242,9.033,17.151,-13.977,-4.74,19.95,47.29,7.012,1.400,0.010
2026-5-17 23:55:25:924,0.069,-0.025,-0.793,3.113,23.743,-14.465,-4.48,19.29,47.63,7.000,26.300,0.138
2026-5-17 23:55:25:944,0.077,-0.074,-0.943,5.737,29.541,-15.32,-4.26,18.53,47.99,7.000,25.100,0.184
2026-5-17 23:55:25:964,0.093,-0.046,-1.1,14.832,35.522,-16.296,-3.86,17.66,48.36,7.000,25.400,0.176
2026-5-17 23:55:25:984,0.076,-0.003,-0.903,10.01,43.152,-16.846,-3.46,16.66,48.75,6.096,1476.600,11.292
2026-5-17 23:55:26:4,0.074,-0.048,-1.046,3.662,46.997,-17.395,-3.24,15.55,49.14,6.140,1465.100,9.502
2026-5-17 23:55:26:24,0.069,-0.09,-1.378,7.751,45.288,-18.188,-2.99,14.45,49.54,6.448,1126.600,6.168
2026-5-17 23:55:26:44,0.183,-0.041,-1.493,15.32,43.64,-18.616,-2.62,13.41,49.94,6.528,946.600,5.734
2026-5-17 23:55:26:64,0.047,-0.027,-1.284,6.165,43.335,-18.433,-2.32,12.39,50.34,6.604,668.300,4.506
2026-5-17 23:55:26:84,0.024,-0.052,-0.938,6.348,44.067,-19.043,-2.12,11.38,50.73,6.652,547.500,3.630
2026-5-17 23:55:26:104,0.054,-0.066,-1.093,11.597,47.729,-19.592,-1.86,10.33,51.14,6.680,575.300,3.928
2026-5-17 23:55:26:124,0.157,-0.024,-1.297,15.381,59.692,-19.165,-1.51,9.12,51.54,6.728,518.300,3.444
2026-5-17 23:55:26:144,0.136,-0.006,-1.028,15.442,68.909,-19.348,-1.15,7.71,51.93,6.756,495.100,3.228
2026-5-17 23:55:26:164,0.066,0.017,-0.84,9.827,71.533,-20.447,-0.87,6.21,52.32,6.840,366.600,2.274
2026-5-17 23:55:26:184,0.022,-0.019,-1.145,3.845,69.763,-21.484,-0.73,4.75,52.72,6.764,395.300,3.012
2026-5-17 23:55:26:204,0.112,-0.101,-1.294,7.019,67.139,-20.874,-0.63,3.33,53.13,6.828,401.900,2.504
2026-5-17 23:55:26:224,0.037,-0.132,-1.074,23.743,62.317,-20.142,-0.31,2.0,53.51,6.816,407.000,2.796
2026-5-17 23:55:26:244,0.121,0.009,-0.908,35.522,61.646,-20.264,0.36,0.75,53.88,6.852,339.300,2.208
2026-5-17 23:55:26:264,0.14,0.035,-1.145,12.573,64.575,-21.484,0.78,-0.52,54.25,10.220,-8.500,0.374
2026-5-17 23:55:26:284,0.045,-0.025,-1.196,-2.93,72.571,-22.522,0.74,-1.91,54.64,10.032,-3.000,0.020
2026-5-17 23:55:26:304,0.098,-0.095,-0.906,13.245,75.745,-22.583,0.82,-3.39,55.04,6.584,741.200,6.910
2026-5-17 23:55:26:324,0.067,-0.018,-1.121,19.836,78.43,-22.156,1.14,-4.9,55.42,6.996,32.300,0.236
2026-5-17 23:55:26:344,0.1,-0.0,-1.213,10.376,79.651,-22.095,1.36,-6.43,55.78,7.008,9.700,0.076
2026-5-17 23:55:26:364,0.06,-0.031,-1.086,1.465,76.599,-22.888,1.34,-7.93,56.17,6.996,24.200,0.154
2026-5-17 23:55:26:384,0.064,-0.057,-1.218,5.554,69.885,-22.583,1.31,-9.29,56.56,7.000,18.800,0.150
2026-5-17 23:55:26:404,0.082,-0.046,-1.229,13.367,65.491,-21.118,1.42,-10.52,56.94,7.012,1.100,0.006
2026-5-17 23:55:26:424,0.071,-0.009,-1.091,10.742,65.186,-20.996,1.56,-11.71,57.3,7.012,1.000,0.006
2026-5-17 23:55:26:444,0.088,0.0,-1.194,0.61,65.613,-21.912,1.53,-12.88,57.68,7.012,1.200,0.010
2026-5-17 23:55:26:464,0.092,-0.072,-1.197,-0.244,68.665,-20.874,1.36,-14.08,58.06,7.016,1.200,0.010
2026-5-17 23:55:26:484,0.079,-0.057,-1.105,13.428,71.899,-19.531,1.41,-15.35,58.41,7.008,0.800,0.006
2026-5-17 23:55:26:504,0.071,0.014,-1.146,9.644,70.129,-19.531,1.53,-16.59,58.75,6.336,1347.500,8.288
2026-5-17 23:55:26:524,0.065,0.001,-1.072,-6.958,65.857,-19.714,1.36,-17.75,59.11,6.588,692.800,4.502
2026-5-17 23:55:26:544,0.044,-0.1,-0.973,-0.366,60.974,-18.311,1.09,-18.8,59.46,6.560,720.000,4.726
2026-5-17 23:55:26:564,0.079,-0.06,-0.99,16.846,53.894,-16.479,1.2,-19.71,59.78,6.744,455.900,3.204
2026-5-17 23:55:26:584,0.004,-0.033,-1.072,8.24,46.936,-16.235,1.33,-20.49,60.08,6.760,405.900,2.860
2026-5-17 23:55:26:604,0.082,0.045,-0.751,-5.981,47.729,-15.93,1.16,-21.19,60.39,6.816,299.500,2.104
2026-5-17 23:55:26:624,0.048,-0.058,-0.971,-9.338,47.974,-15.32,0.84,-21.89,60.69,6.840,297.100,1.792
2026-5-17 23:55:26:644,0.082,-0.104,-0.95,6.226,45.776,-13.733,0.71,-22.57,60.97,6.872,230.200,1.556
2026-5-17 23:55:26:664,0.086,-0.02,-0.741,6.836,43.884,-12.39,0.73,-23.2,61.22,6.916,138.300,1.380
2026-5-17 23:55:26:684,0.043,-0.007,-0.802,-2.197,42.969,-11.963,0.63,-23.8,61.46,6.924,144.500,1.374
2026-5-17 23:55:26:704,0.032,-0.03,-0.934,-1.831,39.49,-10.864,0.5,-24.33,61.68,6.904,158.900,1.170
2026-5-17 23:55:26:724,0.045,-0.004,-0.943,-2.014,30.945,-10.559,0.34,-24.74,61.9,6.908,138.700,0.974
2026-5-17 23:55:26:744,0.014,0.002,-0.787,-0.977,23.01,-8.911,0.18,-24.94,62.1,6.480,1078.600,0.006
2026-5-17 23:55:26:764,0.031,-0.091,-0.962,4.089,16.357,-7.507,0.16,-25.02,62.27,6.760,310.900,3.268
2026-5-17 23:55:26:784,0.057,-0.02,-1.205,8.057,14.404,-5.92,0.25,-25.02,62.4,6.928,155.900,2.136
2026-5-17 23:55:26:804,0.127,-0.031,-2.0,6.226,6.104,-5.005,0.32,-24.91,62.52,7.004,10.500,0.114
2026-5-17 23:55:26:824,0.096,-0.007,-1.229,3.174,5.432,-2.625,0.37,-24.7,62.6,7.000,15.100,0.072
2026-5-17 23:55:26:844,0.042,-0.011,-0.444,-6.531,8.606,-2.747,0.26,-24.56,62.66,7.012,1.000,0.010
2026-5-17 23:55:26:864,0.052,-0.053,-0.729,-5.859,9.094,-2.319,0.09,-24.44,62.7,7.012,0.900,0.006
2026-5-17 23:55:26:884,0.071,-0.062,-1.211,5.493,6.47,-0.366,0.09,-24.31,62.73,7.012,1.400,0.006
2026-5-17 23:55:26:904,0.052,0.003,-0.975,9.033,-0.793,1.831,0.3,-24.05,62.7,7.012,1.300,0.010
2026-5-17 23:55:26:924,0.037,0.0,-0.716,-1.953,-6.958,1.709,0.36,-23.67,62.67,7.000,25.800,0.176
2026-5-17 23:55:26:944,0.056,-0.039,-1.03,-6.592,-13.794,1.77,0.24,-23.16,62.63,6.984,27.900,0.196
2026-5-17 23:55:26:964,0.05,-0.042,-0.944,1.77,-22.888,3.967,0.24,-22.48,62.58,6.992,27.800,0.180
2026-5-17 23:55:26:984,0.055,-0.02,-0.836,2.93,-28.809,5.737,0.34,-21.68,62.48,6.304,1450.700,8.500
2026-5-17 23:55:27:4,0.09,-0.022,-1.245,0.671,-30.64,6.287,0.4,-20.8,62.37,6.416,1253.800,7.190
2026-5-17 23:55:27:24,0.037,-0.027,-1.638,-2.625,-30.64,6.653,0.46,-19.95,62.25,6.472,868.000,5.306
2026-5-17 23:55:27:44,0.137,-0.079,-1.229,-8.484,-32.104,8.789,0.38,-19.1,62.09,6.636,666.700,4.328
2026-5-17 23:55:27:64,0.055,-0.061,-0.786,-10.498,-31.067,9.705,0.21,-18.24,61.91,6.660,622.800,4.316
2026-5-17 23:55:27:84,0.043,-0.084,-0.944,-2.38,-31.006,10.803,0.19,-17.41,61.7,6.708,518.000,3.502
