time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:21:12:764,0.089,-0.043,-1.113,-3.357,60.913,-8.85,-0.31,-9.37,10.21,6.740,616.100,4.264
2026-5-18 0:21:12:784,0.121,-0.098,-1.08,4.028,59.998,-6.592,-0.31,-10.47,10.34,6.832,417.400,2.936
2026-5-18 0:21:12:804,0.152,-0.047,-0.877,5.615,60.425,-5.371,-0.26,-11.56,10.44,6.876,338.500,2.314
2026-5-18 0:21:12:824,0.077,-0.049,-0.969,3.296,65.918,-4.395,-0.2,-12.7,10.51,6.880,316.100,2.314
2026-5-18 0:21:12:844,0.089,-0.013,-1.093,6.775,68.298,-2.808,-0.1,-13.91,10.55,6.924,224.200,1.632
2026-5-18 0:21:12:864,0.118,-0.093,-0.949,5.92,61.523,-1.099,0.03,-15.02,10.55,6.932,208.600,1.490
2026-5-18 0:21:12:884,-0.049,-0.033,-0.932,3.296,57.983,0.488,0.16,-16.02,10.52,6.932,147.600,1.308
2026-5-18 0:21:12:904,0.055,0.027,-0.958,1.282,55.847,1.709,0.25,-16.95,10.46,6.956,133.200,1.170
2026-5-18 0:21:12:924,-0.024,-0.009,-1.062,0.61,47.302,3.662,0.32,-17.74,10.37,6.956,-5.000,1.000
2026-5-18 0:21:12:944,0.067,-0.016,-0.865,-4.272,39.917,4.578,0.34,-18.36,10.24,6.592,1114.100,5.414
2026-5-18 0:21:12:964,0.086,-0.034,-1.114,-30.334,39.612,3.967,0.01,-18.93,10.13,6.672,750.400,6.092
2026-5-18 0:21:12:984,0.111,-0.048,-1.429,-42.236,46.814,4.456,-0.74,-19.61,10.03,6.956,50.400,0.950
2026-5-18 0:21:13:4,0.161,-0.161,-1.918,-8.118,40.771,8.545,-1.15,-20.24,9.87,7.000,1.900,0.016
2026-5-18 0:21:13:24,0.118,-0.015,-1.415,22.156,38.452,12.512,-0.73,-20.76,9.61,7.008,1.000,0.020
2026-5-18 0:21:13:44,0.042,0.01,-0.636,16.357,39.001,12.939,-0.2,-21.29,9.31,7.008,1.200,0.006
2026-5-18 0:21:13:64,0.047,0.035,-0.773,-0.732,36.316,12.512,0.06,-21.77,9.01,7.008,1.200,0.010
2026-5-18 0:21:13:84,0.075,0.02,-1.287,-22.827,28.625,11.78,-0.13,-22.14,8.73,7.004,1.000,0.010
2026-5-18 0:21:13:104,0.063,-0.107,-1.073,-13.489,21.667,13.55,-0.41,-22.35,8.45,7.004,1.300,0.006
2026-5-18 0:21:13:124,0.044,-0.08,-0.746,15.686,15.869,16.541,-0.14,-22.43,8.1,7.008,1.200,0.006
2026-5-18 0:21:13:144,0.068,0.052,-1.005,10.254,12.268,17.09,0.36,-22.42,7.71,7.000,26.500,0.174
2026-5-18 0:21:13:164,0.079,0.016,-1.006,-13.062,12.512,16.479,0.41,-22.38,7.33,6.996,25.800,0.184
2026-5-18 0:21:13:184,0.064,-0.079,-0.865,-9.46,13.916,17.09,0.3,-22.37,6.96,6.992,26.100,0.184
2026-5-18 0:21:13:204,0.068,-0.045,-0.977,7.751,12.39,19.165,0.53,-22.35,6.55,7.000,25.900,0.174
2026-5-18 0:21:13:224,0.06,0.007,-0.927,5.188,7.996,19.897,0.87,-22.26,6.11,6.996,26.200,0.180
2026-5-18 0:21:13:244,0.056,-0.001,-0.865,-4.517,4.517,19.714,1.03,-22.1,5.67,6.996,25.900,0.186
2026-5-18 0:21:13:264,0.058,-0.029,-0.988,-7.141,-0.671,19.409,1.06,-21.85,5.25,6.996,26.100,0.180
2026-5-18 0:21:13:284,0.05,-0.047,-0.931,-1.77,-8.85,20.691,1.15,-21.46,4.82,6.988,26.300,0.186
2026-5-18 0:21:13:304,0.057,-0.03,-0.875,4.15,-15.747,21.851,1.38,-20.91,4.37,6.988,25.900,0.184
2026-5-18 0:21:13:324,0.074,0.009,-0.976,-0.793,-17.883,21.851,1.59,-20.3,3.92,6.996,26.000,0.184
2026-5-18 0:21:13:344,0.066,-0.017,-0.945,-7.812,-18.25,21.118,1.63,-19.67,3.49,6.992,26.200,0.184
2026-5-18 0:21:13:364,0.066,-0.042,-0.918,-5.066,-19.531,21.79,1.64,-19.04,3.06,7.000,25.000,0.184
2026-5-18 0:21:13:384,0.07,-0.031,-0.974,1.465,-20.447,22.766,1.79,-18.39,2.61,6.992,27.000,0.186
2026-5-18 0:21:13:404,0.068,-0.007,-0.964,0.061,-21.179,22.583,1.96,-17.73,2.16,6.996,26.200,0.184
2026-5-18 0:21:13:424,0.057,0.0,-0.966,-7.141,-24.719,21.729,2.01,-17.03,1.73,6.996,26.100,0.180
2026-5-18 0:21:13:444,0.057,-0.037,-0.998,-10.559,-31.433,21.729,1.92,-16.23,1.32,6.996,25.900,0.186
2026-5-18 0:21:13:464,0.061,-0.049,-0.987,-2.38,-37.659,22.583,1.93,-15.31,0.91,6.992,26.300,0.180
2026-5-18 0:21:13:484,0.069,-0.006,-1.009,0.732,-42.419,22.278,2.05,-14.29,0.49,6.996,25.800,0.184
2026-5-18 0:21:13:504,0.072,0.011,-1.027,-9.033,-45.41,21.179,2.04,-13.21,0.11,6.996,26.800,0.180
2026-5-18 0:21:13:524,0.079,-0.039,-1.024,-13.428,-46.57,21.179,1.86,-12.11,-0.26,6.996,26.600,0.186
2026-5-18 0:21:13:544,0.083,-0.05,-1.043,-5.066,-45.227,21.484,1.77,-11.03,-0.64,6.996,26.000,0.184
2026-5-18 0:21:13:564,0.081,-0.006,-1.065,-2.38,-43.823,20.874,1.8,-9.99,-1.01,6.992,26.700,0.184
2026-5-18 0:21:13:584,0.074,0.001,-1.066,-11.353,-45.532,19.836,1.71,-8.96,-1.36,6.992,26.400,0.186
2026-5-18 0:21:13:604,0.072,-0.035,-1.078,-13.733,-48.401,19.653,1.48,-7.9,-1.71,6.996,25.900,0.184
2026-5-18 0:21:13:624,0.068,-0.04,-1.098,-7.324,-52.673,19.348,1.33,-6.78,-2.04,6.992,26.100,0.184
2026-5-18 0:21:13:644,0.07,-0.01,-1.106,-7.996,-58.228,18.616,1.24,-5.57,-2.37,6.996,25.800,0.184
2026-5-18 0:21:13:664,0.076,-0.013,-1.116,-13.916,-61.768,17.944,1.03,-4.28,-2.68,6.996,26.000,0.184
2026-5-18 0:21:13:684,0.085,-0.036,-1.123,-13.367,-61.951,17.273,0.77,-2.98,-2.97,6.144,2213.900,6.094
2026-5-18 0:21:13:704,0.09,-0.027,-1.13,-10.193,-60.242,16.418,0.58,-1.72,-3.26,6.504,1406.700,7.612
2026-5-18 0:21:13:724,0.123,-0.056,-1.526,-5.493,-58.411,15.991,0.42,-0.52,-3.53,6.524,1261.100,7.196
2026-5-18 0:21:13:744,0.137,-0.096,-1.75,-8.118,-57.983,15.32,0.31,0.63,-3.81,6.604,969.500,5.512
2026-5-18 0:21:13:764,0.084,0.021,-1.218,-20.081,-55.908,13.611,-0.01,1.72,-4.06,6.748,646.300,4.318
2026-5-18 0:21:13:784,0.031,-0.104,-1.049,-14.282,-60.974,13.733,-0.37,2.88,-4.3,6.752,661.800,4.464
2026-5-18 0:21:13:804,0.008,-0.104,-1.29,8.911,-64.697,15.625,-0.34,4.1,-4.58,6.756,559.700,3.864
2026-5-18 0:21:13:824,0.094,0.02,-1.325,10.193,-66.467,15.076,-0.09,5.38,-4.85,6.824,438.600,3.264
2026-5-18 0:21:13:844,0.087,0.066,-0.982,-24.841,-66.223,12.024,-0.31,6.65,-5.08,6.832,492.700,3.608
2026-5-18 0:21:13:864,0.049,-0.044,-0.91,-39.673,-64.453,10.803,-1.07,7.88,-5.27,6.852,448.400,3.260
2026-5-18 0:21:13:884,0.063,-0.134,-1.219,-27.405,-62.866,10.681,-1.71,9.06,-5.48,6.832,451.200,2.802
2026-5-18 0:21:13:904,0.105,-0.047,-1.239,-10.132,-55.908,9.949,-2.04,10.11,-5.69,6.876,364.000,2.642
2026-5-18 0:21:13:924,0.069,0.036,-0.886,-6.653,-55.664,9.399,-2.16,11.1,-5.88,6.876,352.800,2.534
2026-5-18 0:21:13:944,0.071,-0.007,-0.962,-20.996,-56.824,7.202,-2.46,12.07,-6.05,6.880,331.700,2.234
2026-5-18 0:21:13:964,0.094,-0.024,-1.153,-33.264,-57.922,4.761,-3.07,13.05,-6.19,9.600,-3.800,0.030
2026-5-18 0:21:13:984,0.011,-0.139,-1.139,-21.301,-59.631,3.967,-3.65,14.05,-6.3,9.256,20.900,0.220
2026-5-18 0:21:14:4,0.049,-0.064,-0.83,3.54,-61.096,4.944,-3.69,15.09,-6.43,6.928,229.600,2.694
2026-5-18 0:21:14:24,0.087,0.051,-0.927,-4.15,-59.875,3.174,-3.63,16.12,-6.54,7.016,-2.500,0.016
2026-5-18 0:21:14:44,0.092,0.02,-1.147,-28.748,-53.772,-0.244,-3.98,17.05,-6.6,6.996,30.700,0.216
2026-5-18 0:21:14:64,0.096,-0.077,-1.052,-24.78,-45.654,-1.038,-4.51,17.81,-6.61,6.992,29.100,0.216
2026-5-18 0:21:14:84,0.075,-0.08,-0.964,-3.723,-41.016,-1.282,-4.69,18.44,-6.61,7.000,16.300,0.108
2026-5-18 0:21:14:104,0.085,0.002,-1.089,-0.122,-39.001,-2.869,-4.6,19.0,-6.6,7.008,1.500,0.118
2026-5-18 0:21:14:124,0.079,0.008,-1.002,-14.465,-36.926,-4.944,-4.71,19.52,-6.53,7.008,0.900,0.006
2026-5-18 0:21:14:144,0.067,-0.048,-0.972,-20.203,-37.048,-6.287,-5.02,20.02,-6.43,7.012,1.400,0.010
2026-5-18 0:21:14:164,0.073,-0.072,-1.044,-7.69,-39.307,-6.47,-5.18,20.56,-6.33,7.008,1.200,0.010
2026-5-18 0:21:14:184,0.081,-0.034,-0.958,1.526,-38.574,-7.751,-5.09,21.09,-6.2,7.008,1.100,0.010
2026-5-18 0:21:14:204,0.084,0.015,-0.944,-5.493,-33.02,-8.972,-5.01,21.55,-6.04,7.008,1.100,0.006
2026-5-18 0:21:14:224,0.089,-0.027,-0.99,-16.113,-26.917,-10.803,-5.15,21.88,-5.84,7.008,1.300,0.010
2026-5-18 0:21:14:244,0.083,-0.081,-0.934,-5.554,-20.752,-11.963,-5.24,22.08,-5.6,7.004,1.000,0.010
2026-5-18 0:21:14:264,0.084,-0.034,-0.926,5.981,-13.977,-12.634,-5.03,22.16,-5.34,7.008,0.900,0.006
2026-5-18 0:21:14:284,0.076,0.009,-0.942,-2.502,-8.728,-13.794,-4.84,22.11,-5.04,7.008,1.000,0.006
2026-5-18 0:21:14:304,0.068,-0.037,-0.923,-9.583,-7.996,-15.137,-4.85,22.02,-4.72,7.004,1.300,0.010
2026-5-18 0:21:14:324,0.07,-0.07,-0.931,-0.732,-7.996,-15.93,-4.78,21.92,-4.37,7.008,1.000,0.006
2026-5-18 0:21:14:344,0.074,-0.033,-0.919,7.202,-6.592,-16.296,-4.5,21.81,-4.02,7.008,1.200,0.006
2026-5-18 0:21:14:364,0.073,0.0,-0.915,0.427,-5.127,-17.456,-4.26,21.68,-3.64,7.008,1.600,0.010
2026-5-18 0:21:14:384,0.08,-0.034,-0.926,-4.639,-1.831,-18.677,-4.15,21.5,-3.24,7.008,1.300,0.010
2026-5-18 0:21:14:404,0.09,-0.06,-0.922,2.869,4.822,-19.348,-3.99,21.21,-2.82,7.004,1.400,0.010
2026-5-18 0:21:14:424,0.085,-0.032,-0.919,8.362,12.695,-19.714,-3.66,20.78,-2.38,7.008,1.200,0.010
2026-5-18 0:21:14:444,0.082,-0.012,-0.932,3.479,18.494,-20.447,-3.37,20.21,-1.93,7.008,1.400,0.006
2026-5-18 0:21:14:464,0.079,-0.036,-0.938,-0.183,23.01,-21.362,-3.19,19.54,-1.46,7.008,1.000,0.010
2026-5-18 0:21:14:484,0.072,-0.053,-0.949,5.066,26.672,-22.095,-2.97,18.8,-0.97,7.004,1.200,0.010
2026-5-18 0:21:14:504,0.067,-0.034,-0.954,8.789,26.855,-21.851,-2.65,18.05,-0.49,7.004,1.300,0.006
2026-5-18 0:21:14:524,0.071,-0.012,-0.97,5.798,26.062,-22.278,-2.35,17.31,-0.02,7.008,1.400,0.010
2026-5-18 0:21:14:544,0.08,-0.027,-0.975,2.136,27.649,-23.132,-2.14,16.57,0.47,7.008,1.500,0.006
2026-5-18 0:21:14:564,0.082,-0.045,-0.985,4.944,31.494,-23.071,-1.94,15.78,0.96,7.004,1.300,0.010
2026-5-18 0:21:14:584,0.084,-0.035,-1.002,9.46,35.4,-22.949,-1.65,14.91,1.44,7.008,1.200,0.010
2026-5-18 0:21:14:604,0.093,-0.014,-1.017,6.897,42.175,-23.376,-1.37,13.94,1.92,7.008,1.400,0.010
2026-5-18 0:21:14:624,0.088,-0.026,-1.028,2.747,49.377,-24.048,-1.19,12.84,2.41,7.004,1.400,0.006
2026-5-18 0:21:14:644,0.078,-0.051,-1.046,4.944,52.673,-23.621,-1.03,11.65,2.88,7.008,1.000,0.010
2026-5-18 0:21:14:664,0.074,-0.036,-1.061,9.949,53.223,-22.949,-0.79,10.44,3.35,7.004,0.900,0.010
2026-5-18 0:21:14:684,0.081,-0.013,-1.07,6.348,53.284,-23.315,-0.57,9.24,3.8,6.360,1326.100,9.846
2026-5-18 0:21:14:704,0.065,-0.005,-1.022,-0.549,52.917,-23.376,-0.48,8.06,4.25,6.684,781.400,5.738
2026-5-18 0:21:14:724,0.059,-0.035,-0.965,-4.272,51.758,-22.827,-0.52,6.92,4.7,6.692,701.300,4.998
2026-5-18 0:21:14:744,0.091,-0.084,-1.065,7.812,53.284,-22.034,-0.44,5.78,5.14,6.844,468.900,3.004
2026-5-18 0:21:14:764,-0.018,-0.043,-1.125,9.766,57.8,-21.301,-0.21,4.56,5.54,6.836,445.300,2.760
2026-5-18 0:21:14:784,0.082,0.019,-0.867,5.005,64.148,-20.813,-0.06,3.27,5.94,6.888,277.900,1.954
2026-5-18 0:21:14:804,0.067,-0.095,-1.094,13.611,65.979,-19.348,0.13,1.93,6.31,6.892,231.400,1.966
2026-5-18 0:21:14:824,0.144,-0.001,-0.939,22.4,70.251,-18.372,0.49,0.53,6.64,6.924,204.600,1.540
2026-5-18 0:21:14:844,-0.035,0.011,-0.97,13.977,68.176,-17.822,0.86,-0.85,6.95,6.936,170.700,1.530
2026-5-18 0:21:14:864,0.125,0.054,-0.926,10.376,65.735,-17.09,1.08,-2.19,7.24,6.956,151.600,1.236
2026-5-18 0:21:14:884,0.031,-0.072,-1.218,1.77,60.608,-16.174,1.12,-3.41,7.52,6.948,148.000,1.174
2026-5-18 0:21:14:904,0.16,0.015,-0.854,9.766,59.814,-14.771,1.2,-4.57,7.78,9.880,-2.800,0.022
2026-5-18 0:21:14:924,0.071,0.059,-0.957,-4.395,58.838,-14.343,1.23,-5.69,8.01,9.692,-3.500,0.032
2026-5-18 0:21:14:944,0.128,0.1,-1.149,-38.513,61.707,-15.32,0.67,-6.82,8.27,6.668,882.600,5.128
2026-5-18 0:21:14:964,0.155,-0.129,-1.723,-42.175,65.796,-14.587,-0.31,-8.04,8.55,6.876,317.100,2.962
2026-5-18 0:21:14:984,0.14,-0.179,-2.167,5.432,65.308,-10.132,-0.66,-9.27,8.78,7.004,12.000,0.030
2026-5-18 0:21:15:4,0.079,-0.028,-1.117,34.424,62.073,-6.104,-0.1,-10.42,8.9,7.008,1.200,0.006
2026-5-18 0:21:15:24,0.053,0.051,-0.697,21.118,62.378,-6.531,0.45,-11.54,9.0,7.008,1.300,0.010
2026-5-18 0:21:15:44,0.077,0.086,-1.192,-15.076,61.035,-8.545,0.39,-12.63,9.11,7.008,1.100,0.010
2026-5-18 0:21:15:64,0.086,-0.07,-1.412,-33.813,54.688,-8.484,-0.29,-13.63,9.27,7.008,1.500,0.006
2026-5-18 0:21:15:84,0.064,-0.149,-0.974,3.845,49.377,-4.456,-0.57,-14.48,9.38,7.000,26.300,0.176
2026-5-18 0:21:15:104,0.08,-0.008,-1.044,21.667,48.645,-2.319,-0.2,-15.27,9.42,6.996,28.300,0.184
2026-5-18 0:21:15:124,0.093,0.06,-1.2,0.427,51.086,-2.38,0.0,-16.08,9.44,6.996,24.900,0.168
2026-5-18 0:21:15:144,0.078,-0.016,-1.015,-16.846,52.551,-2.38,-0.26,-16.92,9.48,6.996,27.300,0.186
2026-5-18 0:21:15:164,0.075,-0.081,-1.063,-3.723,52.856,-0.671,-0.47,-17.78,9.49,7.000,25.900,0.180
2026-5-18 0:21:15:184,0.072,-0.033,-1.088,11.108,50.415,1.587,-0.31,-18.59,9.45,7.004,28.900,0.200
2026-5-18 0:21:15:204,0.057,0.024,-0.97,2.441,45.349,2.075,-0.14,-19.31,9.39,6.996,27.900,0.196
2026-5-18 0:21:15:224,0.067,-0.01,-1.042,-9.033,39.429,2.075,-0.23,-19.91,9.32,6.996,27.100,0.200
2026-5-18 0:21:15:244,0.069,-0.057,-1.054,-6.165,34.302,3.296,-0.37,-20.39,9.24,6.996,28.500,0.200
2026-5-18 0:21:15:264,0.063,-0.049,-0.949,4.944,29.785,5.432,-0.3,-20.76,9.14,6.996,25.900,0.200
2026-5-18 0:21:15:284,0.071,0.002,-0.999,5.066,27.466,6.592,-0.1,-21.07,8.99,6.996,25.800,0.170
2026-5-18 0:21:15:304,0.077,0.014,-0.991,-5.493,28.381,6.531,-0.06,-21.37,8.83,6.992,26.700,0.180
2026-5-18 0:21:15:324,0.071,-0.05,-0.95,-8.362,29.541,7.08,-0.17,-21.69,8.66,6.992,28.100,0.194
2026-5-18 0:21:15:344,0.065,-0.064,-0.96,4.761,27.588,9.155,-0.1,-22.0,8.46,6.992,26.400,0.196
2026-5-18 0:21:15:364,0.061,0.001,-0.952,7.507,23.438,10.437,0.18,-22.23,8.23,6.996,26.200,0.168
2026-5-18 0:21:15:384,0.059,0.017,-0.94,-5.432,18.921,10.01,0.27,-22.37,7.99,6.996,29.200,0.200
2026-5-18 0:21:15:404,0.055,-0.045,-0.944,-7.996,12.756,10.437,0.19,-22.4,7.76,7.000,26.400,0.200
2026-5-18 0:21:15:424,0.054,-0.058,-0.925,4.883,5.493,12.451,0.3,-22.29,7.49,6.996,27.300,0.200
2026-5-18 0:21:15:444,0.065,0.004,-0.932,6.042,0.244,13.794,0.57,-22.05,7.2,6.996,28.900,0.184
2026-5-18 0:21:15:464,0.072,0.005,-0.936,-6.348,-1.099,13.184,0.66,-21.76,6.9,6.992,26.200,0.206
2026-5-18 0:21:15:484,0.066,-0.051,-0.923,-6.47,-1.526,13.672,0.62,-21.47,6.61,6.996,27.200,0.184
2026-5-18 0:21:15:504,0.066,-0.044,-0.927,4.578,-2.93,15.442,0.76,-21.15,6.3,7.000,27.500,0.190
2026-5-18 0:21:15:524,0.069,0.007,-0.935,3.113,-4.333,16.113,1.0,-20.81,5.95,6.996,24.000,0.170
2026-5-18 0:21:15:544,0.061,-0.008,-0.936,-6.226,-6.226,15.747,1.06,-20.45,5.62,6.992,25.900,0.168
2026-5-18 0:21:15:564,0.056,-0.043,-0.938,-4.639,-11.047,16.174,1.06,-20.01,5.29,6.996,28.000,0.184
2026-5-18 0:21:15:584,0.053,-0.032,-0.945,2.686,-18.372,17.578,1.19,-19.45,4.94,6.992,28.600,0.196
2026-5-18 0:21:15:604,0.058,-0.0,-0.953,-0.244,-24.292,17.639,1.35,-18.75,4.59,6.992,25.100,0.168
2026-5-18 0:21:15:624,0.065,-0.017,-0.965,-5.188,-28.503,17.334,1.38,-17.97,4.25,7.000,27.700,0.184
2026-5-18 0:21:15:644,0.068,-0.036,-0.969,-4.456,-31.616,17.578,1.38,-17.13,3.92,6.992,29.300,0.200
2026-5-18 0:21:15:664,0.073,-0.028,-0.98,-0.854,-32.837,18.494,1.45,-16.27,3.58,6.996,26.100,0.190
2026-5-18 0:21:15:684,0.078,-0.018,-0.994,-2.075,-32.104,18.616,1.53,-15.41,3.22,6.996,25.900,0.190
2026-5-18 0:21:15:704,0.073,-0.013,-1.002,-4.272,-31.921,18.372,1.55,-14.57,2.87,6.380,1513.100,10.840
2026-5-18 0:21:15:724,0.083,-0.036,-1.087,-5.859,-34.302,18.433,1.53,-13.72,2.53,6.556,985.800,6.210
2026-5-18 0:21:15:744,0.087,-0.046,-1.654,-0.977,-40.649,19.226,1.55,-12.79,2.19,6.624,937.600,6.714
2026-5-18 0:21:15:764,0.037,0.02,-1.501,-3.357,-47.668,19.104,1.62,-11.72,1.84,6.736,728.600,4.840
2026-5-18 0:21:15:784,0.048,-0.02,-0.895,-8.362,-51.575,19.043,1.56,-10.55,1.51,6.732,640.300,4.246
2026-5-18 0:21:15:804,0.068,-0.047,-1.001,2.869,-53.406,20.386,1.55,-9.36,1.17,6.772,607.100,4.240
2026-5-18 0:21:15:824,0.073,-0.03,-1.351,12.634,-51.575,21.484,1.81,-8.2,0.8,6.784,537.000,3.608
2026-5-18 0:21:15:844,0.096,0.021,-1.139,5.31,-51.331,20.996,2.09,-7.05,0.43,6.800,417.700,3.172
2026-5-18 0:21:15:864,0.016,0.025,-0.888,-22.644,-51.27,19.775,1.87,-5.94,0.09,6.840,403.200,2.614
2026-5-18 0:21:15:884,0.093,-0.031,-0.923,-33.875,-52.917,19.043,1.29,-4.82,-0.23,6.860,438.800,3.150
2026-5-18 0:21:15:904,0.078,-0.093,-1.199,-19.47,-56.885,20.142,0.79,-3.66,-0.58,6.868,364.200,2.786
2026-5-18 0:21:15:924,0.077,-0.066,-1.103,-0.122,-63.171,21.179,0.71,-2.4,-0.95,6.864,365.600,2.566
2026-5-18 0:21:15:944,0.075,0.038,-0.853,-3.906,-65.796,20.813,0.74,-1.05,-1.32,6.876,287.600,2.300
2026-5-18 0:21:15:964,0.102,0.029,-1.073,-24.414,-66.711,18.555,0.41,0.3,-1.66,6.908,260.300,2.258
2026-5-18 0:21:15:984,0.087,-0.057,-1.146,-29.724,-65.674,17.151,-0.19,1.62,-1.98,9.908,-3.300,0.030
2026-5-18 0:21:16:4,0.112,-0.113,-0.865,-8.118,-64.453,17.883,-0.53,2.89,-2.3,6.960,84.200,1.442
2026-5-18 0:21:16:24,0.07,-0.005,-0.975,7.263,-62.561,18.616,-0.42,4.11,-2.65,6.968,106.700,0.586
