time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-18 0:5:31:884,0.086,-0.018,-1.157,6.836,53.528,-12.207,-0.27,0.07,-1.76,7.008,1.300,0.010
2026-5-18 0:5:31:904,0.101,-0.026,-1.16,5.554,61.523,-12.146,-0.18,-1.09,-1.54,7.008,1.000,0.010
2026-5-18 0:5:31:924,0.093,-0.033,-1.162,7.019,69.641,-12.39,-0.08,-2.41,-1.33,7.008,1.200,0.006
2026-5-18 0:5:31:944,0.086,-0.025,-1.167,7.08,73.059,-12.39,0.04,-3.81,-1.13,7.008,1.000,0.006
2026-5-18 0:5:31:964,0.087,-0.024,-1.171,6.287,77.087,-12.39,0.13,-5.28,-0.93,6.356,1200.800,9.038
2026-5-18 0:5:31:984,0.064,-0.019,-1.138,5.615,75.256,-12.207,0.2,-6.74,-0.74,6.504,1150.000,7.770
2026-5-18 0:5:32:4,0.062,-0.021,-0.983,1.648,66.711,-12.329,0.21,-8.06,-0.54,6.724,661.400,4.814
2026-5-18 0:5:32:24,0.069,-0.05,-1.123,9.277,59.082,-11.292,0.26,-9.18,-0.34,6.732,554.800,3.838
2026-5-18 0:5:32:44,0.073,0.015,-1.041,11.475,58.167,-10.803,0.46,-10.22,-0.16,6.828,443.500,2.750
2026-5-18 0:5:32:64,0.043,-0.0,-0.845,9.155,56.091,-10.681,0.6,-11.22,0.01,6.868,306.200,2.152
2026-5-18 0:5:32:84,0.1,-0.085,-0.989,11.902,56.396,-10.193,0.75,-12.2,0.18,6.872,316.000,1.904
2026-5-18 0:5:32:104,0.083,-0.051,-1.051,13.672,64.636,-9.705,0.96,-13.29,0.32,6.904,231.300,1.356
2026-5-18 0:5:32:124,-0.018,0.014,-0.963,9.399,67.017,-9.644,1.14,-14.46,0.46,6.920,210.900,1.474
2026-5-18 0:5:32:144,0.089,-0.115,-0.911,6.836,64.087,-8.911,1.27,-15.62,0.58,6.944,164.300,1.310
2026-5-18 0:5:32:164,-0.013,-0.018,-1.105,4.761,59.631,-7.874,1.3,-16.64,0.69,6.948,151.400,0.802
2026-5-18 0:5:32:184,0.036,-0.026,-0.946,4.15,52.734,-7.141,1.38,-17.55,0.78,6.952,126.100,0.744
2026-5-18 0:5:32:204,0.074,0.018,-0.933,-6.348,42.603,-6.897,1.33,-18.25,0.88,6.756,830.400,2.320
2026-5-18 0:5:32:224,0.026,0.059,-1.042,-28.015,37.72,-7.507,0.81,-18.81,1.0,6.324,1137.300,10.660
2026-5-18 0:5:32:244,0.081,-0.097,-1.393,-29.541,36.804,-6.775,0.08,-19.31,1.13,6.816,303.400,4.480
2026-5-18 0:5:32:264,0.181,-0.116,-1.927,4.089,37.048,-4.333,-0.18,-19.8,1.23,7.000,29.200,0.164
2026-5-18 0:5:32:284,0.115,-0.019,-1.453,25.513,36.926,-1.892,0.22,-20.28,1.26,7.000,14.500,0.206
2026-5-18 0:5:32:304,0.054,0.018,-0.594,17.334,41.199,-1.77,0.64,-20.82,1.26,7.012,1.300,0.006
2026-5-18 0:5:32:324,0.051,0.032,-0.743,-1.282,42.053,-2.747,0.74,-21.4,1.28,7.012,1.400,0.006
2026-5-18 0:5:32:344,0.058,0.0,-1.272,-20.264,35.828,-3.296,0.43,-21.91,1.32,6.996,25.900,0.184
2026-5-18 0:5:32:364,0.045,-0.116,-1.082,-6.897,22.339,-1.404,0.1,-22.19,1.36,7.000,26.300,0.184
2026-5-18 0:5:32:384,0.043,-0.062,-0.751,19.226,15.076,0.977,0.32,-22.26,1.34,7.000,27.200,0.184
2026-5-18 0:5:32:404,0.066,0.052,-1.0,10.925,11.78,0.854,0.68,-22.24,1.3,6.996,26.100,0.190
2026-5-18 0:5:32:424,0.067,0.009,-1.025,-14.709,9.277,0.061,0.54,-22.17,1.29,6.996,26.200,0.184
2026-5-18 0:5:32:444,0.06,-0.093,-0.839,-6.775,7.812,0.977,0.29,-22.07,1.27,6.996,26.200,0.184
2026-5-18 0:5:32:464,0.078,-0.042,-0.988,9.583,9.705,2.563,0.4,-21.97,1.22,7.000,26.700,0.190
2026-5-18 0:5:32:484,0.063,0.005,-0.931,5.066,11.475,3.113,0.59,-21.92,1.15,7.000,26.300,0.184
2026-5-18 0:5:32:504,0.048,-0.008,-0.848,-2.502,8.057,2.808,0.62,-21.84,1.08,6.996,26.100,0.186
2026-5-18 0:5:32:524,0.057,-0.019,-1.001,-4.639,1.465,3.235,0.55,-21.65,1.01,7.000,26.900,0.180
2026-5-18 0:5:32:544,0.051,-0.053,-0.928,-3.296,-5.188,4.211,0.48,-21.34,0.93,6.988,26.500,0.186
2026-5-18 0:5:32:564,0.04,-0.048,-0.867,6.592,-12.573,5.615,0.57,-20.88,0.83,6.996,26.700,0.186
2026-5-18 0:5:32:584,0.055,0.008,-0.99,3.052,-20.386,5.615,0.72,-20.27,0.73,7.000,26.400,0.186
2026-5-18 0:5:32:604,0.066,-0.001,-0.937,-7.263,-23.499,5.554,0.68,-19.56,0.63,6.996,26.200,0.184
2026-5-18 0:5:32:624,0.071,-0.057,-0.917,-6.714,-22.644,6.226,0.54,-18.86,0.52,6.996,26.000,0.184
2026-5-18 0:5:32:644,0.067,-0.048,-0.987,4.333,-22.095,7.385,0.59,-18.18,0.4,7.000,26.300,0.190
2026-5-18 0:5:32:664,0.066,-0.005,-0.958,5.31,-23.01,7.751,0.75,-17.51,0.25,6.996,26.100,0.184
2026-5-18 0:5:32:684,0.068,0.016,-0.961,-5.92,-22.949,7.751,0.77,-16.83,0.11,7.000,24.800,0.184
2026-5-18 0:5:32:704,0.058,-0.047,-1.005,-10.254,-25.879,7.751,0.6,-16.14,-0.02,6.996,26.200,0.184
2026-5-18 0:5:32:724,0.046,-0.067,-0.985,1.953,-34.363,9.094,0.58,-15.32,-0.18,6.996,26.100,0.190
2026-5-18 0:5:32:744,0.058,-0.003,-1.007,7.263,-43.091,9.766,0.76,-14.33,-0.34,7.000,25.900,0.186
2026-5-18 0:5:32:764,0.066,0.022,-1.033,-8.179,-46.875,9.277,0.76,-13.23,-0.49,6.996,26.100,0.184
2026-5-18 0:5:32:784,0.067,-0.049,-1.023,-12.39,-49.133,9.155,0.53,-12.1,-0.64,7.000,26.100,0.184
2026-5-18 0:5:32:804,0.073,-0.064,-1.05,0.732,-50.903,10.193,0.47,-10.94,-0.8,6.996,26.200,0.184
2026-5-18 0:5:32:824,0.086,0.004,-1.075,4.028,-48.462,10.742,0.61,-9.81,-0.98,6.996,26.900,0.184
2026-5-18 0:5:32:844,0.08,0.003,-1.063,-9.094,-44.8,10.315,0.55,-8.77,-1.15,6.996,26.500,0.190
2026-5-18 0:5:32:864,0.063,-0.045,-1.082,-10.498,-46.021,10.315,0.35,-7.76,-1.32,7.000,26.300,0.184
2026-5-18 0:5:32:884,0.065,-0.047,-1.102,-0.549,-51.025,11.047,0.29,-6.67,-1.51,6.996,26.200,0.184
2026-5-18 0:5:32:904,0.066,-0.006,-1.104,-1.526,-55.725,11.536,0.32,-5.51,-1.7,7.000,26.300,0.186
2026-5-18 0:5:32:924,0.063,-0.007,-1.113,-8.545,-60.913,11.047,0.21,-4.26,-1.89,6.996,26.100,0.184
2026-5-18 0:5:32:944,0.07,-0.04,-1.132,-9.216,-66.101,10.925,0.03,-2.92,-2.07,6.996,26.000,0.190
2026-5-18 0:5:32:964,0.085,-0.031,-1.132,-4.761,-65.918,11.597,-0.08,-1.55,-2.26,6.100,1400.900,9.490
2026-5-18 0:5:32:984,0.094,-0.028,-1.168,-4.944,-62.195,11.536,-0.15,-0.26,-2.46,6.284,979.000,6.544
2026-5-18 0:5:33:4,0.102,-0.024,-1.62,2.747,-59.265,11.719,-0.15,0.94,-2.65,6.260,959.000,6.324
2026-5-18 0:5:33:24,0.004,-0.002,-1.793,-6.226,-56.885,11.475,-0.15,2.09,-2.86,6.460,735.600,4.542
2026-5-18 0:5:33:44,0.089,-0.015,-1.107,-9.155,-56.458,11.475,-0.35,3.18,-3.05,6.496,695.300,4.926
2026-5-18 0:5:33:64,0.149,-0.104,-0.948,-4.15,-62.134,12.024,-0.51,4.33,-3.26,6.564,667.600,4.076
2026-5-18 0:5:33:84,0.125,-0.099,-1.279,11.108,-68.604,13.306,-0.43,5.59,-3.49,6.556,573.600,3.690
2026-5-18 0:5:33:104,0.082,0.033,-1.286,7.996,-69.641,13.733,-0.2,6.92,-3.73,6.620,572.900,3.920
2026-5-18 0:5:33:124,0.113,-0.017,-1.009,-9.766,-71.228,12.634,-0.27,8.24,-3.96,6.672,373.100,2.922
2026-5-18 0:5:33:144,0.176,-0.08,-0.903,-20.447,-69.153,11.902,-0.68,9.51,-4.17,6.696,497.500,3.214
2026-5-18 0:5:33:164,0.139,-0.048,-1.15,-16.907,-61.462,12.207,-1.09,10.69,-4.38,6.724,398.700,2.782
2026-5-18 0:5:33:184,0.07,0.004,-1.157,-15.076,-54.077,11.353,-1.43,11.69,-4.61,6.732,435.200,2.890
2026-5-18 0:5:33:204,0.066,-0.068,-0.993,-3.906,-54.749,11.353,-1.59,12.62,-4.83,6.740,364.000,2.370
2026-5-18 0:5:33:224,0.032,0.042,-1.029,-7.202,-56.702,10.62,-1.68,13.57,-5.05,6.764,352.600,2.270
2026-5-18 0:5:33:244,-0.0,0.019,-1.153,-30.762,-57.007,8.362,-2.13,14.53,-5.23,10.208,-1.600,0.000
2026-5-18 0:5:33:264,0.064,-0.086,-1.011,-23.315,-60.242,8.118,-2.71,15.52,-5.41,9.904,-3.400,0.030
2026-5-18 0:5:33:284,0.091,-0.091,-0.846,-0.305,-64.087,8.423,-2.89,16.59,-5.6,6.832,150.100,2.572
2026-5-18 0:5:33:304,0.067,-0.01,-0.974,1.587,-60.913,8.118,-2.86,17.63,-5.79,7.076,-2.900,0.042
2026-5-18 0:5:33:324,0.097,0.0,-1.032,-10.498,-53.894,6.653,-2.97,18.54,-5.95,7.000,35.900,0.062
2026-5-18 0:5:33:344,0.083,-0.037,-1.013,-16.479,-45.166,5.676,-3.28,19.27,-6.09,6.996,19.700,0.122
2026-5-18 0:5:33:364,0.084,-0.057,-1.024,-8.972,-38.513,5.066,-3.51,19.85,-6.21,7.000,17.900,0.082
2026-5-18 0:5:33:384,0.076,-0.038,-1.034,-1.831,-33.813,4.578,-3.57,20.31,-6.32,7.012,1.300,0.006
2026-5-18 0:5:33:404,0.066,-0.008,-0.978,-4.15,-33.264,3.784,-3.6,20.72,-6.42,7.012,1.300,0.010
2026-5-18 0:5:33:424,0.061,-0.003,-1.0,-11.047,-36.072,2.502,-3.74,21.17,-6.49,7.012,1.100,0.010
2026-5-18 0:5:33:444,0.067,-0.048,-0.998,-11.658,-37.781,1.953,-3.97,21.65,-6.54,7.012,1.200,0.010
2026-5-18 0:5:33:464,0.072,-0.052,-0.945,-0.549,-36.926,1.648,-4.03,22.14,-6.6,7.012,1.600,0.010
2026-5-18 0:5:33:484,0.08,-0.01,-0.96,0.793,-33.569,0.977,-3.97,22.57,-6.63,7.012,1.200,0.006
2026-5-18 0:5:33:504,0.09,-0.003,-0.956,-9.827,-26.123,-0.549,-4.03,22.88,-6.64,7.008,0.900,0.010
2026-5-18 0:5:33:524,0.086,-0.06,-0.927,-8.606,-16.663,-1.282,-4.19,23.01,-6.62,7.004,1.400,0.010
2026-5-18 0:5:33:544,0.079,-0.052,-0.938,3.052,-8.728,-1.709,-4.15,22.96,-6.58,7.004,1.300,0.010
2026-5-18 0:5:33:564,0.075,-0.001,-0.924,3.357,-4.761,-2.625,-3.99,22.8,-6.51,7.008,1.000,0.010
2026-5-18 0:5:33:584,0.072,-0.009,-0.923,-6.897,-2.441,-3.662,-3.99,22.59,-6.43,7.012,1.300,0.010
2026-5-18 0:5:33:604,0.062,-0.058,-0.924,-4.456,-2.319,-4.333,-4.04,22.36,-6.33,7.008,1.200,0.006
2026-5-18 0:5:33:624,0.059,-0.049,-0.916,5.676,-4.211,-4.578,-3.91,22.16,-6.22,7.008,1.300,0.010
2026-5-18 0:5:33:644,0.073,0.002,-0.913,3.662,-4.15,-5.615,-3.71,21.99,-6.09,7.012,1.400,0.010
2026-5-18 0:5:33:664,0.078,-0.021,-0.92,-4.456,0.732,-6.592,-3.66,21.76,-5.95,7.012,0.900,0.006
2026-5-18 0:5:33:684,0.083,-0.058,-0.924,0.427,7.629,-7.019,-3.63,21.41,-5.78,7.008,1.300,0.010
2026-5-18 0:5:33:704,0.083,-0.038,-0.928,8.362,14.954,-7.751,-3.42,20.91,-5.6,7.012,1.300,0.010
2026-5-18 0:5:33:724,0.085,-0.007,-0.937,3.601,23.438,-8.911,-3.2,20.26,-5.41,7.012,1.100,0.006
2026-5-18 0:5:33:744,0.077,-0.036,-0.945,-0.366,29.724,-9.338,-3.09,19.47,-5.19,7.008,1.300,0.006
2026-5-18 0:5:33:764,0.065,-0.051,-0.954,4.15,31.921,-9.949,-2.95,18.61,-4.96,7.008,1.400,0.010
2026-5-18 0:5:33:784,0.062,-0.024,-0.961,7.874,30.518,-10.559,-2.71,17.77,-4.73,7.012,1.300,0.010
2026-5-18 0:5:33:804,0.067,-0.02,-0.978,4.15,29.785,-11.108,-2.52,16.96,-4.48,7.008,1.300,0.010
2026-5-18 0:5:33:824,0.067,-0.032,-0.985,2.869,29.785,-11.23,-2.38,16.17,-4.24,7.008,1.300,0.006
2026-5-18 0:5:33:844,0.078,-0.041,-1.003,5.798,31.616,-11.78,-2.21,15.37,-3.99,7.008,1.200,0.010
2026-5-18 0:5:33:864,0.088,-0.029,-1.014,6.958,37.231,-12.329,-2.01,14.5,-3.74,7.012,0.800,0.010
2026-5-18 0:5:33:884,0.091,-0.026,-1.029,6.531,45.349,-12.573,-1.8,13.48,-3.48,7.008,0.900,0.006
2026-5-18 0:5:33:904,0.083,-0.028,-1.044,5.31,52.795,-12.939,-1.63,12.32,-3.21,7.008,1.200,0.010
2026-5-18 0:5:33:924,0.078,-0.031,-1.058,5.676,56.885,-13.55,-1.46,11.06,-2.94,7.012,1.000,0.010
2026-5-18 0:5:33:944,0.072,-0.036,-1.074,7.324,58.594,-13.489,-1.29,9.77,-2.68,7.008,1.100,0.010
2026-5-18 0:5:33:964,0.066,-0.021,-1.083,7.874,57.068,-13.489,-1.09,8.5,-2.42,6.128,1495.300,8.658
2026-5-18 0:5:33:984,0.069,-0.021,-1.096,5.127,53.589,-14.038,-0.94,7.31,-2.16,6.100,1385.500,9.228
2026-5-18 0:5:34:4,0.063,-0.02,-1.021,1.465,52.368,-14.16,-0.86,6.17,-1.9,6.468,794.200,5.008
2026-5-18 0:5:34:24,0.088,-0.028,-1.01,0.0,54.688,-14.099,-0.85,5.03,-1.63,6.480,663.900,4.260
2026-5-18 0:5:34:44,0.085,-0.037,-1.102,9.583,59.753,-13.611,-0.72,3.83,-1.37,6.680,460.300,3.114
2026-5-18 0:5:34:64,0.132,-0.055,-0.991,14.465,64.087,-13.733,-0.48,2.54,-1.12,6.784,338.600,1.946
2026-5-18 0:5:34:84,0.044,0.005,-0.917,9.888,70.923,-13.55,-0.24,1.14,-0.88,6.768,302.100,2.008
2026-5-18 0:5:34:104,0.101,-0.087,-1.105,17.578,71.472,-12.878,0.03,-0.31,-0.66,6.840,219.800,1.632
2026-5-18 0:5:34:124,0.079,-0.048,-1.021,20.203,69.275,-12.512,0.38,-1.72,-0.46,6.832,192.200,1.664
2026-5-18 0:5:34:144,0.094,0.036,-0.823,18.188,66.895,-12.146,0.7,-3.04,-0.26,6.872,197.700,1.328
2026-5-18 0:5:34:164,0.098,-0.05,-1.015,11.047,61.218,-11.841,0.98,-4.28,-0.09,6.888,164.200,1.340
2026-5-18 0:5:34:184,0.066,0.019,-1.154,2.136,60.303,-11.414,1.02,-5.43,0.08,6.920,146.100,1.124
2026-5-18 0:5:34:204,0.079,-0.085,-0.977,3.967,56.458,-10.864,1.09,-6.5,0.24,6.976,-6.400,0.622
2026-5-18 0:5:34:224,0.047,-0.037,-1.026,-6.042,58.105,-11.108,1.04,-7.59,0.41,7.660,386.800,0.032
2026-5-18 0:5:34:244,0.087,0.034,-1.256,-30.945,65.918,-11.292,0.54,-8.78,0.58,6.620,558.100,3.886
2026-5-18 0:5:34:264,0.063,-0.086,-1.76,-31.128,68.298,-11.292,-0.23,-10.03,0.77,6.652,391.900,3.710
2026-5-18 0:5:34:284,0.162,-0.12,-1.997,7.385,65.796,-7.996,-0.42,-11.24,0.93,6.996,23.600,0.134
2026-5-18 0:5:34:304,0.074,-0.009,-1.223,26.917,59.265,-5.615,0.01,-12.32,1.03,7.008,1.400,0.010
2026-5-18 0:5:34:324,0.048,0.031,-0.722,15.747,56.03,-6.104,0.41,-13.3,1.1,7.012,1.000,0.010
2026-5-18 0:5:34:344,0.074,0.044,-1.107,-7.629,54.565,-7.324,0.4,-14.24,1.21,6.988,28.700,0.210
2026-5-18 0:5:34:364,0.084,-0.049,-1.399,-19.226,51.453,-6.897,-0.01,-15.12,1.32,6.992,28.200,0.206
2026-5-18 0:5:34:384,0.061,-0.117,-1.0,7.812,47.485,-4.578,-0.13,-15.91,1.42,6.988,28.000,0.200
2026-5-18 0:5:34:404,0.074,-0.008,-0.962,19.836,47.18,-3.662,0.22,-16.64,1.47,6.992,28.600,0.196
2026-5-18 0:5:34:424,0.086,0.063,-1.184,-0.916,49.988,-4.028,0.37,-17.42,1.51,6.988,28.000,0.196
2026-5-18 0:5:34:444,0.065,-0.043,-1.015,-11.78,50.476,-3.784,0.12,-18.21,1.56,6.988,28.000,0.200
2026-5-18 0:5:34:464,0.057,-0.073,-0.999,2.93,46.692,-2.502,0.04,-18.95,1.6,6.988,29.100,0.196
2026-5-18 0:5:34:484,0.067,-0.025,-1.089,10.254,42.908,-1.404,0.2,-19.61,1.6,6.992,28.000,0.204
2026-5-18 0:5:34:504,0.055,0.003,-0.957,3.174,38.513,-0.854,0.34,-20.17,1.6,6.988,28.100,0.194
2026-5-18 0:5:34:524,0.054,-0.013,-0.978,-3.723,32.41,-0.671,0.3,-20.61,1.59,6.988,28.200,0.196
2026-5-18 0:5:34:544,0.069,-0.035,-1.056,-5.127,27.71,-0.366,0.19,-20.93,1.58,6.988,28.100,0.196
2026-5-18 0:5:34:564,0.062,-0.061,-0.936,4.211,25.574,0.916,0.19,-21.2,1.55,6.988,28.300,0.200
2026-5-18 0:5:34:584,0.066,-0.008,-0.945,9.583,24.414,2.075,0.38,-21.43,1.5,6.988,28.000,0.200
2026-5-18 0:5:34:604,0.066,0.021,-1.0,-1.282,23.376,2.014,0.47,-21.65,1.43,6.988,27.900,0.194
2026-5-18 0:5:34:624,0.062,-0.039,-0.925,-9.521,23.193,1.892,0.32,-21.85,1.38,6.992,28.700,0.196
2026-5-18 0:5:34:644,0.056,-0.071,-0.937,3.601,20.569,3.54,0.3,-22.01,1.3,6.988,28.100,0.196
2026-5-18 0:5:34:664,0.054,-0.013,-0.962,10.376,15.442,4.822,0.53,-22.09,1.19,6.988,29.100,0.196
2026-5-18 0:5:34:684,0.054,0.023,-0.912,-1.77,9.094,4.456,0.65,-22.04,1.08,6.988,28.000,0.204
2026-5-18 0:5:34:704,0.055,-0.035,-0.933,-9.827,4.15,4.272,0.51,-21.89,0.98,6.980,28.100,0.196
2026-5-18 0:5:34:724,0.057,-0.067,-0.94,1.709,-0.854,5.737,0.48,-21.64,0.87,6.984,27.900,0.196
2026-5-18 0:5:34:744,0.057,-0.018,-0.912,9.766,-5.249,7.141,0.7,-21.3,0.73,6.988,28.700,0.194
2026-5-18 0:5:34:764,0.067,0.024,-0.932,-2.625,-7.141,6.714,0.81,-20.9,0.59,6.988,28.900,0.196
2026-5-18 0:5:34:784,0.063,-0.039,-0.934,-10.315,-6.592,6.47,0.66,-20.51,0.46,6.988,28.300,0.196
2026-5-18 0:5:34:804,0.058,-0.07,-0.93,2.075,-8.301,8.057,0.65,-20.1,0.3,6.988,28.500,0.196
2026-5-18 0:5:34:824,0.06,-0.008,-0.945,8.179,-11.902,8.972,0.86,-19.65,0.13,6.988,28.600,0.200
2026-5-18 0:5:34:844,0.058,0.018,-0.947,-4.15,-15.442,8.606,0.94,-19.12,-0.04,6.988,28.100,0.196
2026-5-18 0:5:34:864,0.056,-0.038,-0.949,-8.789,-19.775,8.484,0.81,-18.52,-0.2,6.988,28.000,0.196
2026-5-18 0:5:34:884,0.05,-0.058,-0.964,0.671,-26.123,9.705,0.8,-17.82,-0.37,6.988,28.400,0.200
2026-5-18 0:5:34:904,0.058,-0.01,-0.971,4.15,-32.104,10.437,0.93,-17.0,-0.55,6.992,28.000,0.196
2026-5-18 0:5:34:924,0.066,0.0,-0.979,-4.395,-34.607,10.071,0.97,-16.11,-0.74,6.988,28.000,0.196
2026-5-18 0:5:34:944,0.068,-0.032,-0.995,-7.446,-35.4,10.254,0.86,-15.2,-0.91,6.984,28.300,0.200
2026-5-18 0:5:34:964,0.067,-0.042,-1.003,-1.892,-36.56,10.803,0.82,-14.29,-1.09,6.988,28.000,0.196
2026-5-18 0:5:34:984,0.07,-0.021,-1.016,0.122,-37.537,11.414,0.87,-13.36,-1.29,6.988,28.300,0.196
2026-5-18 0:5:35:4,0.07,-0.013,-1.03,-3.418,-38.33,11.108,0.87,-12.44,-1.49,6.024,1897.300,11.514
2026-5-18 0:5:35:24,0.063,-0.021,-1.035,-6.348,-40.955,11.108,0.8,-11.49,-1.68,6.048,1550.600,10.318
2026-5-18 0:5:35:44,0.071,-0.078,-1.305,-3.906,-47.119,11.475,0.72,-10.45,-1.87,6.200,1194.200,7.072
2026-5-18 0:5:35:64,0.038,-0.025,-1.713,5.249,-53.772,12.329,0.83,-9.29,-2.07,6.428,799.400,5.734
