time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngleX,AngleY,AngleZ,vMotor,iMotor,pMotor
2026-5-17 22:54:28:234,0.045,-0.047,-0.896,-2.563,-63.171,18.86,1.42,-7.78,-3.81,6.928,423.300,2.966
2026-5-17 22:54:28:254,0.016,-0.029,-0.98,-1.16,-66.345,18.25,1.44,-6.38,-4.12,6.968,317.600,2.756
2026-5-17 22:54:28:274,0.105,0.035,-1.135,-7.629,-64.758,17.639,1.36,-4.98,-4.41,9.724,-19.800,0.144
2026-5-17 22:54:28:294,0.045,0.015,-1.108,-14.465,-64.087,17.639,1.16,-3.62,-4.71,10.100,-3.400,0.010
2026-5-17 22:54:28:314,0.069,-0.011,-0.864,-23.987,-65.979,16.846,0.76,-2.26,-5.01,6.476,1269.900,2.012
2026-5-17 22:54:28:334,0.061,-0.074,-1.122,-21.423,-66.833,16.174,0.28,-0.91,-5.3,7.064,1.200,0.020
2026-5-17 22:54:28:354,0.061,-0.038,-1.24,-3.845,-68.848,17.334,0.11,0.45,-5.6,7.060,9.100,0.010
2026-5-17 22:54:28:374,0.062,0.036,-1.015,-12.817,-70.74,16.479,-0.02,1.85,-5.91,7.052,1.000,0.132
2026-5-17 22:54:28:394,0.075,-0.005,-1.232,-28.809,-72.388,14.587,-0.51,3.25,-6.19,7.064,1.200,0.006
2026-5-17 22:54:28:414,0.079,-0.071,-1.257,-16.357,-72.51,14.587,-0.96,4.65,-6.46,7.064,1.000,0.006
2026-5-17 22:54:28:434,0.072,-0.004,-1.093,-10.071,-71.167,14.893,-1.17,6.02,-6.75,7.064,1.300,0.010
2026-5-17 22:54:28:454,0.08,0.0,-1.26,-20.996,-70.19,12.878,-1.52,7.35,-7.03,7.068,1.200,0.010
2026-5-17 22:54:28:474,0.08,-0.042,-1.21,-19.47,-68.176,12.207,-1.95,8.63,-7.28,6.428,1505.300,10.908
2026-5-17 22:54:28:494,0.072,-0.021,-1.114,-16.541,-65.674,11.719,-2.29,9.84,-7.54,6.440,1450.600,10.066
2026-5-17 22:54:28:514,0.065,-0.045,-1.135,-17.639,-66.589,10.864,-2.64,11.02,-7.79,6.724,772.300,5.328
2026-5-17 22:54:28:534,0.063,-0.039,-1.092,-6.653,-67.261,10.193,-2.86,12.22,-8.03,6.852,454.500,3.382
2026-5-17 22:54:28:554,0.069,0.047,-1.066,-14.221,-64.697,8.972,-3.04,13.38,-8.26,6.864,437.800,3.336
2026-5-17 22:54:28:574,0.053,0.0,-1.064,-30.457,-63.293,7.69,-3.54,14.49,-8.46,6.916,352.700,2.310
2026-5-17 22:54:28:594,0.078,-0.047,-0.915,-24.78,-61.523,6.653,-4.1,15.55,-8.65,6.924,315.100,2.284
2026-5-17 22:54:28:614,0.067,-0.079,-1.022,-7.507,-60.669,6.531,-4.37,16.56,-8.83,6.952,265.100,1.200
2026-5-17 22:54:28:634,0.084,-0.035,-1.037,-9.399,-58.105,5.798,-4.49,17.51,-9.01,6.960,222.000,1.662
2026-5-17 22:54:28:654,0.07,0.066,-0.927,-40.527,-50.72,3.662,-5.08,18.33,-9.16,6.976,213.100,1.478
2026-5-17 22:54:28:674,-0.018,-0.05,-0.972,-44.861,-49.072,2.625,-5.94,19.09,-9.27,6.988,224.900,1.524
2026-5-17 22:54:28:694,0.014,-0.153,-1.111,-25.879,-47.974,2.625,-6.57,19.81,-9.39,6.980,204.100,1.438
2026-5-17 22:54:28:714,0.104,-0.01,-0.824,-4.7,-44.8,3.174,-6.73,20.48,-9.52,7.052,10.500,1.432
2026-5-17 22:54:28:734,0.051,-0.088,-0.858,-5.31,-44.189,1.77,-6.81,21.08,-9.63,6.464,1188.600,6.668
2026-5-17 22:54:28:754,0.08,-0.054,-1.092,9.949,-41.077,1.648,-6.7,21.64,-9.72,6.588,1752.700,8.690
2026-5-17 22:54:28:774,0.086,-0.013,-1.373,19.775,-35.95,0.671,-6.27,22.13,-9.78,7.052,22.500,0.738
2026-5-17 22:54:28:794,0.123,0.02,-1.966,2.136,-27.283,-1.831,-5.98,22.46,-9.79,7.060,17.100,0.030
2026-5-17 22:54:28:814,0.09,0.009,-1.246,-26.306,-23.865,-4.578,-6.25,22.68,-9.73,7.052,10.100,0.148
2026-5-17 22:54:28:834,0.04,-0.046,-0.581,-31.006,-22.766,-5.249,-6.76,22.87,-9.64,7.064,0.900,0.010
2026-5-17 22:54:28:854,0.047,-0.111,-0.769,-14.221,-22.949,-4.7,-7.09,23.06,-9.55,7.064,1.200,0.010
2026-5-17 22:54:28:874,0.073,-0.105,-1.212,16.357,-24.292,-3.906,-6.88,23.26,-9.48,7.064,1.200,0.006
2026-5-17 22:54:28:894,0.082,0.07,-0.966,15.137,-19.226,-5.005,-6.36,23.42,-9.39,7.064,0.900,0.010
2026-5-17 22:54:28:914,0.064,0.04,-0.751,-19.226,-11.902,-7.263,-6.38,23.43,-9.25,7.060,1.300,0.006
2026-5-17 22:54:28:934,0.072,-0.099,-0.995,-19.348,-7.141,-7.507,-6.71,23.34,-9.07,7.060,1.000,0.006
2026-5-17 22:54:28:954,0.078,-0.089,-0.948,10.925,-2.93,-7.263,-6.57,23.16,-8.9,7.064,1.000,0.010
2026-5-17 22:54:28:974,0.072,0.024,-0.845,12.39,4.883,-8.362,-6.12,22.86,-8.69,7.064,1.300,0.006
2026-5-17 22:54:28:994,0.065,0.013,-0.98,-5.371,9.827,-9.399,-5.95,22.42,-8.45,7.060,1.000,0.010
2026-5-17 22:54:29:14,0.053,-0.044,-0.885,-7.507,10.254,-9.521,-5.97,21.96,-8.21,6.224,2275.400,0.006
2026-5-17 22:54:29:34,0.06,-0.076,-0.877,3.967,10.498,-10.193,-5.84,21.51,-7.95,6.496,1221.400,7.944
2026-5-17 22:54:29:54,0.091,0.017,-1.176,11.536,14.038,-10.498,-5.46,21.02,-7.69,6.592,1131.200,8.198
2026-5-17 22:54:29:74,0.081,-0.011,-1.568,-4.333,15.747,-11.23,-5.3,20.48,-7.41,6.728,772.900,5.714
2026-5-17 22:54:29:94,0.083,-0.084,-1.252,-4.578,19.409,-12.512,-5.3,19.9,-7.11,6.744,797.300,5.550
2026-5-17 22:54:29:114,0.064,-0.026,-0.769,0.122,24.536,-13.306,-5.14,19.23,-6.79,6.828,627.500,4.020
2026-5-17 22:54:29:134,0.044,-0.025,-0.935,-6.775,28.625,-13.672,-5.06,18.46,-6.45,6.824,621.200,4.230
2026-5-17 22:54:29:154,0.129,-0.068,-1.211,2.319,33.508,-13.489,-4.98,17.63,-6.11,6.840,418.300,2.654
2026-5-17 22:54:29:174,0.081,-0.059,-0.909,20.264,39.429,-14.16,-4.53,16.69,-5.77,6.908,458.400,2.792
2026-5-17 22:54:29:194,0.076,0.057,-0.728,19.165,46.448,-15.137,-3.94,15.63,-5.41,6.868,503.700,1.544
2026-5-17 22:54:29:214,0.041,0.024,-1.045,10.62,45.837,-15.137,-3.53,14.56,-5.05,6.900,464.700,3.558
2026-5-17 22:54:29:234,0.066,-0.057,-1.153,11.902,45.715,-15.442,-3.22,13.49,-4.69,6.852,419.300,3.182
2026-5-17 22:54:29:254,0.079,-0.045,-0.902,27.588,50.781,-16.174,-2.71,12.38,-4.33,6.904,231.500,2.960
2026-5-17 22:54:29:274,0.027,-0.02,-0.837,27.71,50.903,-16.357,-2.04,11.22,-3.98,6.952,253.700,2.392
2026-5-17 22:54:29:294,0.056,0.035,-1.065,13.306,51.208,-16.724,-1.56,10.07,-3.63,7.236,-33.200,0.312
2026-5-17 22:54:29:314,0.089,0.021,-1.079,-4.639,57.068,-18.799,-1.47,8.87,-3.27,9.732,-3.900,0.040
2026-5-17 22:54:29:334,0.08,-0.051,-0.894,-0.977,64.819,-20.02,-1.51,7.53,-2.86,9.572,-3.800,0.036
2026-5-17 22:54:29:354,0.048,-0.091,-0.972,19.47,63.721,-18.738,-1.22,6.16,-2.47,6.904,245.500,4.618
2026-5-17 22:54:29:374,0.096,0.012,-1.221,24.353,65.308,-18.555,-0.71,4.81,-2.11,7.012,119.700,0.760
2026-5-17 22:54:29:394,0.072,0.022,-1.024,9.033,71.472,-20.813,-0.39,3.37,-1.72,7.064,1.000,0.006
2026-5-17 22:54:29:414,0.054,-0.048,-1.088,0.061,70.923,-20.935,-0.37,1.9,-1.33,7.064,0.900,0.010
2026-5-17 22:54:29:434,0.077,-0.062,-1.296,14.954,64.941,-19.592,-0.2,0.54,-0.95,7.064,1.100,0.010
2026-5-17 22:54:29:454,0.08,0.012,-1.105,18.433,68.604,-20.935,0.18,-0.81,-0.57,7.060,1.200,0.010
2026-5-17 22:54:29:474,0.063,0.01,-1.179,3.052,70.068,-21.24,0.31,-2.21,-0.18,7.064,1.500,0.006
2026-5-17 22:54:29:494,0.077,-0.047,-1.259,6.287,66.833,-20.203,0.34,-3.55,0.19,7.064,1.400,0.010
2026-5-17 22:54:29:514,0.083,-0.029,-1.122,14.404,71.777,-20.813,0.52,-4.89,0.57,6.356,1569.000,12.648
2026-5-17 22:54:29:534,0.07,-0.0,-1.2,9.827,75.378,-21.057,0.69,-6.34,0.94,6.388,1532.900,9.746
2026-5-17 22:54:29:554,0.069,-0.025,-1.191,7.385,71.228,-19.653,0.76,-7.72,1.3,6.712,817.800,6.262
2026-5-17 22:54:29:574,0.066,-0.044,-1.039,13.672,71.594,-19.958,0.88,-9.05,1.66,6.724,710.800,5.666
2026-5-17 22:54:29:594,0.048,-0.017,-1.108,13.184,72.327,-20.02,1.08,-10.4,2.01,6.844,468.600,3.594
2026-5-17 22:54:29:614,0.072,-0.0,-1.128,4.272,66.162,-18.738,1.12,-11.66,2.35,6.880,457.300,3.004
2026-5-17 22:54:29:634,0.063,-0.049,-0.919,2.258,62.744,-18.372,1.03,-12.8,2.69,6.920,325.300,2.438
2026-5-17 22:54:29:654,0.089,-0.016,-0.945,7.507,65.857,-18.677,1.02,-13.95,3.03,6.952,259.900,1.890
2026-5-17 22:54:29:674,0.005,0.034,-1.121,2.93,65.186,-17.09,1.05,-15.1,3.35,6.980,263.800,1.842
2026-5-17 22:54:29:694,0.044,0.0,-1.006,-13.489,60.608,-16.846,0.79,-16.16,3.65,6.968,176.600,1.618
2026-5-17 22:54:29:714,0.055,-0.037,-0.921,-15.32,61.523,-17.09,0.36,-17.19,3.98,6.976,140.200,1.094
2026-5-17 22:54:29:734,0.049,-0.006,-1.051,-6.775,63.354,-16.418,0.03,-18.23,4.31,6.976,137.900,1.364
2026-5-17 22:54:29:754,0.099,-0.036,-0.964,12.512,54.26,-13.855,0.03,-19.17,4.6,6.984,194.000,0.928
2026-5-17 22:54:29:774,0.02,-0.003,-0.859,7.568,49.194,-13.611,0.14,-19.93,4.87,9.728,-3.600,0.030
2026-5-17 22:54:29:794,0.084,-0.055,-1.081,15.564,47.485,-13.367,0.27,-20.65,5.14,6.500,1208.100,8.740
2026-5-17 22:54:29:814,-0.004,0.004,-1.251,19.836,43.823,-11.475,0.56,-21.32,5.38,6.712,331.900,7.078
2026-5-17 22:54:29:834,0.113,0.044,-1.683,13.977,35.034,-9.644,0.82,-21.84,5.58,7.048,30.900,0.174
2026-5-17 22:54:29:854,0.108,0.023,-1.877,-2.625,33.813,-9.949,0.78,-22.25,5.77,7.060,1.300,0.014
2026-5-17 22:54:29:874,0.05,0.007,-0.762,-12.878,33.997,-9.155,0.48,-22.66,5.97,7.064,1.000,0.010
2026-5-17 22:54:29:894,0.038,-0.062,-0.614,-13.489,33.264,-7.568,0.1,-23.06,6.13,7.064,1.700,0.010
2026-5-17 22:54:29:914,0.071,-0.087,-1.128,10.925,32.166,-5.249,0.05,-23.43,6.25,7.064,1.200,0.010
2026-5-17 22:54:29:934,0.06,0.02,-1.127,20.142,31.982,-3.906,0.41,-23.8,6.33,7.064,1.600,0.010
2026-5-17 22:54:29:954,0.039,0.066,-0.79,-4.944,26.428,-3.906,0.48,-24.08,6.4,7.064,1.500,0.010
2026-5-17 22:54:29:974,0.034,-0.055,-0.936,-16.418,18.25,-3.174,0.12,-24.22,6.48,7.064,1.200,0.006
2026-5-17 22:54:29:994,0.051,-0.081,-1.024,4.7,10.559,-0.671,0.03,-24.19,6.5,7.064,1.300,0.010
2026-5-17 22:54:30:14,0.042,0.009,-0.838,10.315,5.859,0.427,0.25,-24.06,6.49,7.064,1.200,0.010
2026-5-17 22:54:30:34,0.047,0.011,-0.949,-3.235,0.488,1.16,0.29,-23.82,6.48,7.064,1.200,0.010
2026-5-17 22:54:30:54,0.063,-0.026,-0.954,-3.845,-3.174,2.686,0.2,-23.48,6.43,6.328,1702.800,11.604
2026-5-17 22:54:30:74,0.071,-0.001,-0.937,-3.296,-0.305,3.235,0.17,-23.17,6.36,6.640,1052.300,7.590
2026-5-17 22:54:30:94,0.063,-0.021,-1.563,-8.24,0.244,3.967,0.04,-22.91,6.28,6.636,978.300,6.400
2026-5-17 22:54:30:114,0.066,-0.004,-1.328,-1.221,-7.874,6.836,0.0,-22.53,6.16,6.764,631.400,5.020
2026-5-17 22:54:30:134,0.083,0.023,-0.754,4.517,-9.766,8.057,0.15,-22.06,5.99,6.776,602.200,4.410
2026-5-17 22:54:30:154,0.054,0.071,-0.784,-8.057,-9.338,7.874,0.18,-21.58,5.82,6.832,571.300,4.010
2026-5-17 22:54:30:174,0.061,-0.02,-1.188,-15.93,-16.052,8.179,-0.04,-21.04,5.66,6.860,379.200,2.012
2026-5-17 22:54:30:194,0.058,-0.046,-1.052,5.92,-29.907,10.986,-0.01,-20.28,5.45,6.872,458.300,3.040
2026-5-17 22:54:30:214,0.052,0.022,-0.678,9.644,-31.555,11.963,0.27,-19.4,5.21,6.932,481.100,2.768
2026-5-17 22:54:30:234,0.0,-0.0,-0.877,-3.845,-31.311,11.414,0.4,-18.52,4.98,6.884,457.400,3.186
2026-5-17 22:54:30:254,0.044,-0.048,-1.132,-8.118,-35.095,12.024,0.32,-17.63,4.75,6.944,445.800,2.490
2026-5-17 22:54:30:274,0.055,-0.029,-0.986,6.226,-41.016,14.465,0.44,-16.64,4.49,6.892,434.100,3.018
2026-5-17 22:54:30:294,0.029,0.001,-0.77,12.451,-40.405,15.625,0.76,-15.62,4.19,6.896,418.500,2.124
2026-5-17 22:54:30:314,0.043,-0.009,-0.939,5.737,-40.405,15.991,1.01,-14.62,3.89,6.912,407.200,1.982
2026-5-17 22:54:30:334,0.036,-0.004,-1.08,-7.202,-45.898,16.602,1.02,-13.58,3.59,10.048,-3.400,0.026
2026-5-17 22:54:30:354,0.072,-0.054,-0.847,-11.902,-53.223,17.517,0.85,-12.4,3.27,6.760,597.300,5.678
2026-5-17 22:54:30:374,0.053,-0.021,-0.832,-7.69,-52.612,18.311,0.73,-11.19,2.94,6.776,873.100,4.306
2026-5-17 22:54:30:394,0.061,-0.033,-1.143,2.869,-56.641,19.836,0.79,-9.95,2.59,7.056,15.600,0.196
2026-5-17 22:54:30:414,0.059,0.02,-1.02,2.625,-63.782,21.057,0.94,-8.59,2.21,7.064,1.000,0.006
2026-5-17 22:54:30:434,0.076,0.022,-1.015,-12.207,-62.439,20.508,0.87,-7.21,1.84,7.052,1.100,0.010
2026-5-17 22:54:30:454,0.075,-0.05,-1.23,-15.32,-59.753,20.813,0.59,-5.91,1.46,7.068,1.200,0.010
2026-5-17 22:54:30:474,0.06,-0.049,-1.089,0.488,-62.927,22.827,0.53,-4.61,1.05,7.064,1.200,0.006
2026-5-17 22:54:30:494,0.079,0.022,-1.114,-1.648,-64.026,22.888,0.59,-3.26,0.63,7.068,1.400,0.010
2026-5-17 22:54:30:514,0.076,0.002,-1.231,-14.587,-62.195,22.339,0.42,-1.97,0.22,7.064,1.200,0.006
2026-5-17 22:54:30:534,0.053,-0.051,-1.124,-11.536,-66.284,23.254,0.15,-0.66,-0.2,7.064,1.200,0.006
2026-5-17 22:54:30:554,0.07,-0.03,-1.154,-4.639,-71.411,24.048,0.04,0.75,-0.64,7.064,0.900,0.010
2026-5-17 22:54:30:574,0.081,0.004,-1.222,-8.667,-70.129,23.315,-0.07,2.16,-1.09,6.388,1493.800,10.662
2026-5-17 22:54:30:594,0.069,-0.022,-1.151,-15.442,-69.641,23.438,-0.35,3.52,-1.53,6.488,1123.900,8.002
2026-5-17 22:54:30:614,0.063,-0.08,-1.09,-8.606,-71.899,23.926,-0.59,4.89,-1.98,6.788,650.500,4.706
2026-5-17 22:54:30:634,0.085,-0.043,-1.144,1.038,-68.542,23.743,-0.63,6.23,-2.45,6.804,561.900,4.502
2026-5-17 22:54:30:654,0.042,-0.04,-1.182,-11.719,-64.819,22.888,-0.76,7.46,-2.9,6.880,399.900,2.860
2026-5-17 22:54:30:674,0.034,-0.043,-1.02,-23.804,-64.026,22.705,-1.19,8.62,-3.35,6.904,368.400,2.650
2026-5-17 22:54:30:694,0.084,-0.057,-0.967,-18.616,-64.209,22.278,-1.66,9.79,-3.81,6.932,208.600,2.136
2026-5-17 22:54:30:714,0.08,-0.009,-1.122,-9.644,-62.805,22.278,-1.96,10.93,-4.27,6.956,244.200,1.192
2026-5-17 22:54:30:734,0.084,0.021,-0.999,-9.827,-66.101,22.888,-2.16,12.08,-4.74,6.968,234.200,1.328
2026-5-17 22:54:30:754,0.022,-0.018,-0.936,-34.546,-66.406,21.423,-2.72,13.22,-5.21,6.996,210.800,1.328
2026-5-17 22:54:30:774,0.127,0.021,-0.974,-42.419,-59.57,20.142,-3.61,14.29,-5.66,7.000,203.700,1.196
2026-5-17 22:54:30:794,0.028,-0.083,-1.048,-27.344,-56.519,20.264,-4.36,15.25,-6.12,7.196,-27.300,0.298
2026-5-17 22:54:30:814,0.068,0.022,-0.914,-5.981,-53.65,21.362,-4.6,16.14,-6.61,9.832,0.000,0.324
2026-5-17 22:54:30:834,0.063,-0.039,-0.978,-1.709,-51.636,19.897,-4.72,16.96,-7.08,9.004,1746.900,0.032
2026-5-17 22:54:30:854,0.101,-0.031,-1.35,7.69,-45.288,19.165,-4.72,17.67,-7.52,6.996,273.800,1.736
2026-5-17 22:54:30:874,0.11,0.034,-1.437,7.446,-44.067,18.738,-4.58,18.33,-7.95,7.056,2.000,2.270
2026-5-17 22:54:30:894,0.119,0.042,-2.052,-12.39,-40.588,15.93,-4.71,18.92,-8.35,7.064,30.000,0.010
2026-5-17 22:54:30:914,0.072,-0.008,-1.042,-23.315,-39.856,14.282,-5.15,19.47,-8.69,7.048,36.700,0.246
2026-5-17 22:54:30:934,0.039,-0.036,-0.594,-23.804,-40.039,14.465,-5.67,20.02,-9.03,7.044,42.900,0.282
2026-5-17 22:54:30:954,0.057,-0.097,-1.04,-13.55,-40.405,14.526,-6.08,20.55,-9.38,7.044,38.600,0.272
2026-5-17 22:54:30:974,0.093,-0.038,-1.244,4.822,-37.476,14.099,-6.12,21.06,-9.72,7.044,41.200,0.272
2026-5-17 22:54:30:994,0.067,0.015,-0.855,-2.625,-28.931,12.573,-6.11,21.41,-10.03,7.048,35.200,0.268
2026-5-17 22:54:31:14,0.064,0.003,-0.892,-19.104,-23.682,11.597,-6.39,21.64,-10.29,7.048,37.900,0.256
2026-5-17 22:54:31:34,0.071,-0.072,-1.073,-18.982,-21.484,10.925,-6.82,21.8,-10.55,7.048,37.700,0.262
2026-5-17 22:54:31:54,0.076,-0.069,-0.901,0.183,-15.93,9.766,-6.94,21.88,-10.77,7.048,37.300,0.268
2026-5-17 22:54:31:74,0.064,0.009,-0.914,4.883,-11.78,9.277,-6.81,21.85,-10.97,7.048,37.800,0.268
2026-5-17 22:54:31:94,0.057,0.012,-0.978,-10.376,-12.207,8.728,-6.88,21.8,-11.15,7.044,37.600,0.288
2026-5-17 22:54:31:114,0.062,-0.051,-0.884,-12.024,-12.817,7.446,-7.11,21.77,-11.31,6.404,1764.600,10.882
2026-5-17 22:54:31:134,0.071,-0.068,-0.931,-0.427,-7.751,6.165,-7.16,21.7,-11.44,6.416,1576.700,9.032
2026-5-17 22:54:31:154,0.087,0.027,-1.422,-1.404,-3.418,5.493,-7.06,21.52,-11.54,6.664,913.500,7.176
2026-5-17 22:54:31:174,0.054,-0.083,-1.554,-11.475,-0.671,4.517,-7.2,21.28,-11.61,6.768,748.500,4.414
2026-5-17 22:54:31:194,0.069,-0.038,-0.909,-13.611,7.996,1.831,-7.37,20.91,-11.63,6.776,613.400,4.562
2026-5-17 22:54:31:214,0.061,-0.029,-0.765,-10.071,11.658,1.099,-7.52,20.44,-11.6,6.832,571.900,3.516
2026-5-17 22:54:31:234,0.033,-0.131,-1.102,1.587,9.338,1.465,-7.53,19.98,-11.57,6.832,586.300,3.294
2026-5-17 22:54:31:254,0.056,-0.027,-1.043,19.226,10.986,0.732,-7.11,19.54,-11.55,6.864,493.000,3.680
2026-5-17 22:54:31:274,0.111,0.014,-0.678,13.977,17.883,-2.014,-6.64,19.01,-11.47,6.880,418.000,2.572
2026-5-17 22:54:31:294,0.084,0.066,-0.767,3.357,22.827,-2.991,-6.39,18.37,-11.35,6.900,485.300,3.268
2026-5-17 22:54:31:314,0.046,-0.09,-1.048,9.216,20.874,-2.991,-6.18,17.74,-11.23,6.884,429.500,3.214
2026-5-17 22:54:31:334,0.118,-0.067,-0.895,30.212,28.564,-4.272,-5.64,17.04,-11.1,6.880,283.700,2.526
2026-5-17 22:54:31:354,0.081,-0.023,-0.776,35.217,37.048,-6.042,-4.84,16.16,-10.92,6.932,264.300,2.906
2026-5-17 22:54:31:374,0.086,0.078,-0.78,17.029,38.025,-7.019,-4.21,15.22,-10.73,6.884,376.000,2.016
2026-5-17 22:54:31:394,0.089,0.014,-0.99,-12.573,36.682,-9.46,-4.18,14.3,-10.5,10.284,-1.500,0.204
2026-5-17 22:54:31:414,0.079,-0.077,-0.98,-6.958,45.105,-12.451,-4.35,13.32,-10.22,9.364,203.500,0.036
2026-5-17 22:54:31:434,0.069,-0.106,-0.786,26.123,45.288,-12.207,-3.96,12.26,-9.91,6.476,1632.100,7.740
2026-5-17 22:54:31:454,0.057,0.003,-1.021,32.104,42.603,-11.658,-3.22,11.24,-9.64,7.064,0.800,0.006
2026-5-17 22:54:31:474,0.095,0.037,-1.112,11.047,45.044,-14.893,-2.75,10.26,-9.33,7.028,178.300,0.010
2026-5-17 22:54:31:494,0.072,-0.028,-0.879,0.427,54.688,-18.188,-2.63,9.11,-8.96,7.052,31.800,0.232
2026-5-17 22:54:31:514,0.061,-0.093,-1.099,13.672,54.993,-17.578,-2.42,7.9,-8.57,7.052,30.000,0.226
2026-5-17 22:54:31:534,0.084,-0.04,-1.195,30.64,54.016,-17.761,-1.85,6.74,-8.21,7.064,1.000,0.014
2026-5-17 22:54:31:554,0.08,0.036,-1.019,20.508,63.293,-21.484,-1.27,5.47,-7.8,7.064,1.000,0.006
2026-5-17 22:54:31:574,0.053,-0.019,-1.189,6.226,64.514,-22.583,-1.04,4.1,-7.36,7.064,0.900,0.010
2026-5-17 22:54:31:594,0.063,-0.058,-1.158,11.902,57.678,-22.156,-0.86,2.86,-6.93,6.264,1742.400,11.986
2026-5-17 22:54:31:614,0.08,-0.045,-1.082,23.254,61.218,-24.353,-0.47,1.64,-6.47,6.440,1355.400,10.774
